df_hash,22ZHK4.S1D4X7
351.109,15
351.113,10
351.116,10
351.155,15
351.158,10
351.164,15
351.167,15
351.650,20
351.691,560
351.694,10
351.697,10
351.700,10
351.789,20
351.801,20
351.837,20
351.841,15
351.844,10
351.848,10
351.886,10
351.889,10
351.893,15
351.895,15
351.938,10
351.942,15
352.230,10
352.347,25
352.376,440
352.379,15
352.382,15
352.385,10
352.423,20
352.427,15
352.430,10
352.434,10
352.493,10
352.520,10
352.523,15
352.527,20
353.056,35
353.153,620
353.157,15
353.202,15
353.205,10
353.209,10
353.300,10
353.303,10
353.305,15
353.309,10
353.348,15
353.351,15
353.354,15
353.357,10
353.397,15
353.400,15
353.404,10
353.406,10
353.446,10
353.449,10
353.452,10
353.455,15
353.500,10
353.551,15
353.885,20
353.891,475
353.933,20
353.936,10
353.940,10
353.983,15
353.985,15
354.032,15
354.035,15
354.038,15
354.080,10
354.083,10
354.129,10
354.131,10
354.165,10
354.170,15
354.275,185
354.291,15
354.324,10
354.327,15
354.330,20
354.721,355
354.762,10
354.765,15
354.768,10
354.771,15
354.811,10
354.814,10
354.817,10
354.821,10
354.862,10
354.865,10
354.868,10
354.908,10
354.912,10
354.915,15
354.918,10
355.396,15
355.399,615
355.447,20
355.452,10
355.591,10
355.594,10
355.597,10
355.600,15
355.639,15
355.643,10
355.647,10
355.649,10
355.688,10
355.698,10
355.705,10
355.710,15
355.758,15
355.761,20
355.789,25
355.792,25
355.795,35
355.835,35
355.840,20
355.983,15
355.989,15
356.227,15
356.234,430
356.239,15
356.245,10
356.273,10
356.277,10
356.282,10
356.371,10
356.376,15
356.419,10
356.423,20
356.427,20
356.517,30
356.521,25
356.525,20
356.566,15
356.569,20
356.573,15
356.619,20
356.719,35
356.724,75
356.727,25
356.907,20
356.956,300
356.959,15
357.053,10
357.056,10
357.102,25
357.105,35
357.108,25
357.111,15
357.785,20
357.788,680
357.836,15
357.839,10
357.915,10
357.931,15
357.934,10
357.937,10
357.940,10
357.979,10
357.982,10
357.986,10
357.989,15
358.029,10
358.045,15
358.048,10
358.077,10
358.080,15
358.126,15
358.128,15
358.132,20
358.135,25
358.174,30
358.177,20
358.323,20
358.327,15
358.329,10
358.613,30
358.617,425
358.664,10
358.669,10
358.672,10
358.713,20
358.812,20
358.837,15
358.846,15
358.858,10
358.864,10
358.870,10
358.875,15
358.906,15
358.910,15
358.915,15
358.919,15
359.299,20
359.462,55
359.491,545
359.495,15
359.501,10
359.506,10
359.540,20
359.588,15
359.601,20
359.637,10
360.563,30
360.660,1075
360.667,15
360.807,15
360.956,255
361.928,1075
361.944,15
362.075,20
362.220,185
362.226,10
362.269,20
362.275,20
362.281,10
362.554,250
362.571,10
362.596,15
362.672,20
362.676,50
362.681,30
362.686,25
362.695,20
362.763,20
362.903,25
362.909,105
362.913,25
363.342,10
363.347,450
363.390,20
363.395,10
363.400,10
363.441,10
363.448,10
363.452,10
363.459,15
363.488,10
363.517,10
364.024,15
364.027,620
364.073,20
364.076,10
364.079,15
364.199,15
364.268,20
364.271,80
364.273,25
364.276,15
364.318,10
364.324,10
364.336,10
364.365,15
364.368,25
364.371,35
364.708,15
364.717,405
364.722,15
364.758,15
364.853,10
364.856,15
364.901,15
364.904,20
364.907,30
364.999,20
365.002,15
365.005,10
365.008,10
365.153,20
365.539,10
365.584,540
365.587,15
365.590,15
365.633,10
365.639,10
365.642,10
365.645,10
365.681,10
365.684,15
365.687,10
365.690,15
365.773,15
365.779,15
365.782,15
365.785,15
365.789,10
365.830,10
365.833,10
366.120,20
366.123,440
366.218,15
366.221,15
366.266,20
366.269,50
366.273,20
366.364,10
366.367,15
366.388,10
366.461,15
366.465,10
366.468,10
366.949,15
366.952,575
367.000,25
367.003,20
367.095,30
367.098,35
367.144,25
367.147,10
367.150,15
367.193,15
367.196,15
367.631,40
367.635,515
367.641,20
367.777,15
367.780,10
367.826,10
367.829,15
367.877,15
367.880,25
367.886,30
367.924,25
367.927,20
368.073,15
368.460,20
368.465,575
368.512,35
368.519,20
368.656,20
368.661,15
368.665,15
368.704,10
368.709,10
368.752,10
368.757,15
368.762,10
368.767,15
368.801,10
368.806,15
368.810,20
368.815,15
369.170,15
369.185,470
369.191,15
369.197,10
369.289,10
369.319,20
369.971,45
369.974,670
370.020,25
370.030,10
370.036,15
370.069,10
370.071,10
370.074,15
370.077,10
370.117,15
370.122,15
370.166,15
370.172,15
370.176,10
370.181,15
370.215,10
370.220,10
370.225,10
370.230,10
370.264,10
370.268,10
370.277,10
370.288,10
370.312,15
370.318,10
370.322,20
370.328,20
370.849,70
370.853,445
370.946,10
370.951,15
370.956,10
370.995,10
371.000,10
371.004,10
371.009,10
371.043,10
371.049,10
371.054,15
371.058,10
371.193,15
371.198,10
371.582,30
371.605,550
371.639,15
371.678,15
371.707,20
371.713,25
371.716,20
371.732,15
371.775,15
371.778,10
371.781,15
371.784,10
371.787,10
371.790,10
371.793,10
371.796,10
371.857,20
372.214,80
372.360,500
372.363,50
372.408,30
372.412,15
372.415,15
372.458,15
372.461,10
372.506,10
372.509,10
372.514,10
373.044,15
373.047,555
373.052,15
373.061,10
373.091,10
373.094,10
373.140,10
373.143,10
373.146,10
373.188,15
373.191,10
373.194,15
373.237,30
373.240,45
373.286,15
373.290,10
373.491,10
373.530,230
373.534,20
373.725,265
373.779,15
373.826,10
373.843,15
373.852,15
373.856,15
374.602,690
374.605,30
374.651,15
374.655,10
374.659,10
374.699,10
374.702,10
374.705,10
374.709,15
374.749,20
374.759,20
374.797,15
374.800,10
374.802,10
374.806,15
374.846,15
374.880,185
375.041,15
375.044,10
375.047,20
375.285,280
375.288,15
375.333,15
375.336,15
375.340,30
375.384,30
375.436,20
375.479,15
375.483,10
375.486,10
375.489,15
375.529,10
375.532,10
375.972,15
376.113,585
376.117,20
376.120,15
376.162,15
376.166,20
376.169,30
376.172,30
376.259,20
376.322,15
376.504,15
376.516,30
376.820,260
376.844,280
376.847,10
376.893,10
376.896,10
376.899,10
376.942,15
376.945,15
376.948,20
376.961,15
377.008,15
377.011,15
377.014,15
377.188,15
377.191,15
377.531,45
377.534,520
377.537,10
377.576,10
377.579,15
377.582,25
377.624,20
377.628,15
377.673,10
377.676,10
377.679,10
377.722,15
377.725,20
377.728,15
377.748,20
377.790,15
378.307,30
378.356,575
378.358,15
378.361,15
378.364,10
378.404,10
378.407,10
378.502,15
378.506,80
378.510,20
378.513,10
379.184,15
379.196,620
379.233,15
379.236,15
379.239,15
379.282,10
379.285,15
379.287,15
379.291,15
379.339,20
379.341,20
379.379,20
379.382,10
379.385,10
379.387,10
379.428,10
379.431,15
379.434,15
379.436,25
379.886,15
379.915,485
379.918,25
379.921,15
379.924,10
380.032,10
380.062,15
380.068,10
380.078,10
380.085,15
380.110,15
380.113,15
380.116,15
380.119,15
380.162,15
380.695,25
380.699,585
380.744,25
380.748,10
380.751,10
380.794,15
380.797,10
380.800,15
380.803,15
380.842,10
380.845,15
380.890,10
380.894,10
380.899,10
380.939,15
380.943,15
380.945,10
380.949,10
380.988,15
380.991,10
380.994,10
380.997,10
381.042,10
381.053,10
381.055,10
381.524,15
381.527,545
381.573,20
381.577,10
381.581,10
381.622,10
381.625,10
381.628,10
381.631,10
381.673,10
381.677,10
381.731,15
381.739,10
381.742,15
381.746,15
381.768,15
381.771,15
381.774,20
381.778,15
381.820,15
381.863,15
381.966,15
381.969,15
381.971,20
382.207,35
382.255,420
382.259,15
382.304,15
382.307,10
382.374,20
382.408,15
382.427,15
382.449,15
383.035,15
383.038,690
383.084,15
383.087,10
383.090,10
383.136,10
383.146,15
383.149,10
383.204,15
383.230,10
383.234,15
383.238,25
383.241,35
383.328,25
383.331,15
383.334,10
383.376,15
383.380,10
383.383,10
383.386,10
383.425,15
383.429,10
383.431,10
383.435,10
383.474,10
383.477,10
383.864,25
383.868,445
383.914,20
383.920,15
383.925,10
383.961,15
383.964,10
383.968,15
383.970,15
384.069,20
384.072,20
384.075,25
384.079,30
384.156,25
384.160,20
384.596,35
384.602,450
384.632,10
384.644,10
384.648,15
384.653,30
384.741,25
384.745,20
384.791,15
384.793,10
384.796,15
385.278,20
385.424,630
385.428,20
385.473,15
385.476,10
385.479,15
385.522,15
385.525,20
385.619,25
385.624,50
385.668,25
385.673,15
385.690,15
385.716,10
385.722,10
385.727,10
385.731,20
385.979,115
386.109,305
386.155,10
386.161,10
386.166,10
386.172,35
386.253,45
386.258,20
386.282,15
386.789,20
386.798,580
386.980,25
387.003,105
387.014,15
387.021,10
387.024,10
387.033,10
387.036,15
387.040,15
387.043,20
387.102,20
387.133,10
387.148,10
387.151,10
387.374,20
387.378,320
387.423,15
387.427,10
387.432,10
387.523,10
388.057,15
388.251,680
388.254,20
388.257,15
388.300,10
388.303,10
388.306,10
388.308,10
388.349,15
388.351,10
388.354,15
388.357,10
388.397,10
388.419,10
388.422,10
388.447,15
388.453,15
388.456,15
388.460,15
388.497,15
388.500,15
388.893,20
389.035,515
389.038,10
389.041,10
389.567,10
389.573,605
389.616,10
389.620,10
389.623,10
389.714,25
389.720,35
389.724,20
389.729,15
389.764,15
389.771,10
389.775,10
389.783,15
390.012,15
390.299,40
390.312,505
390.347,20
390.353,15
390.358,10
390.396,10
390.401,10
390.405,10
390.410,15
390.445,10
390.450,15
390.456,10
390.461,15
390.591,10
390.986,15
391.040,580
391.052,10
391.058,10
391.063,10
391.127,10
391.133,15
391.176,10
391.181,15
391.185,10
391.190,10
391.225,10
391.235,10
391.273,10
391.279,10
391.284,10
391.289,15
391.322,10
391.340,15
391.471,15
391.476,15
391.685,25
391.810,485
391.815,15
392.005,15
392.008,75
392.012,45
392.150,235
392.251,15
392.255,20
393.224,1120
393.232,15
393.334,10
393.370,10
393.373,10
393.377,15
393.381,20
393.486,35
393.613,180
393.617,25
393.662,20
393.666,10
393.669,10
394.052,20
394.056,405
394.101,25
394.104,15
394.107,15
394.150,15
394.235,10
394.240,15
394.243,15
394.247,20
394.251,20
394.255,15
394.258,15
394.735,25
394.881,565
394.884,20
394.890,10
394.893,15
394.929,10
394.933,10
394.978,10
394.981,15
394.985,10
395.027,10
395.030,15
395.079,20
395.563,15
395.566,650
395.570,10
395.574,10
395.856,15
395.859,155
395.862,10
395.953,190
395.956,20
396.541,560
396.929,10
397.541,390
398.634,495
398.639,1135
399.074,100
399.475,370
399.756,380
399.763,340
401.120,10
401.124,1345
401.127,10
401.803,10
401.807,725
401.853,15
401.865,10
401.867,10
402.193,15
402.196,25
402.535,20
402.541,595
402.545,20
402.583,15
402.587,10
402.778,10
402.785,15
402.795,10
402.806,180
402.875,20
402.878,10
402.881,15
402.884,10
402.930,10
402.937,10
402.941,15
403.071,25
403.367,320
403.899,120
403.902,550
403.951,20
403.953,15
404.192,25
404.343,365
404.487,230
404.582,10
404.585,10
404.728,125
404.731,15
404.777,15
404.780,10
404.784,20
405.321,550
405.411,15
405.414,10
405.417,15
405.420,45
405.459,30
405.462,15
405.466,10
405.469,10
405.509,10
405.512,15
405.996,25
405.999,530
406.045,15
406.048,10
406.051,10
406.142,10
406.153,10
406.242,10
406.280,15
406.285,15
406.678,135
406.682,475
406.730,10
406.733,10
406.825,20
406.828,70
406.873,20
406.877,10
406.880,10
406.925,10
406.928,10
406.931,10
406.971,10
406.974,10
407.029,10
407.036,15
407.040,15
407.068,10
407.071,15
407.075,15
407.078,10
407.117,10
407.120,15
407.141,15
407.263,20
407.367,40
407.411,315
407.415,10
408.092,15
408.096,685
408.099,10
408.190,10
408.193,20
408.238,30
408.242,15
408.245,15
408.288,10
408.292,10
408.295,15
408.312,15
408.343,15
408.382,15
408.397,15
408.417,15
408.921,25
408.924,525
408.974,20
408.977,15
408.980,10
409.019,15
409.022,10
409.170,20
409.311,280
409.333,15
409.507,15
409.509,95
409.605,215
409.614,10
409.619,10
410.725,1055
410.731,30
410.776,15
410.789,15
410.793,10
410.825,15
410.875,15
411.017,110
411.020,210
411.024,10
411.410,10
411.846,785
411.850,15
411.853,15
411.946,10
411.960,10
411.963,15
411.966,10
411.993,15
411.996,15
412.041,15
412.045,15
412.048,15
412.091,15
412.104,15
412.139,10
412.142,15
412.145,15
412.148,15
412.189,15
412.192,25
412.237,30
412.710,55
413.387,400
413.406,720
413.411,15
413.417,10
413.419,15
413.455,10
413.458,15
413.462,10
413.465,10
413.507,10
413.520,10
413.553,15
413.556,10
413.559,20
413.562,15
414.041,25
414.044,520
414.048,10
414.089,50
414.192,35
414.235,20
414.238,10
414.241,15
414.244,10
414.333,10
414.336,15
414.339,15
414.342,20
414.625,65
414.628,360
414.723,15
415.330,25
415.457,645
415.460,15
415.601,10
416.429,185
416.432,895
416.478,15
416.481,10
416.485,10
416.575,15
416.579,15
416.673,240
416.722,15
416.845,15
416.868,30
416.871,60
416.971,20
417.011,20
417.039,65
417.404,480
417.556,15
417.600,10
417.605,15
417.610,10
417.648,15
417.653,10
417.659,20
417.664,10
417.697,15
417.703,25
417.710,20
417.715,20
417.748,15
417.754,15
417.758,10
418.233,20
418.236,530
418.282,15
418.285,15
418.288,10
418.333,15
418.336,10
418.339,10
418.379,10
418.382,15
418.431,20
418.434,55
418.477,50
418.480,20
418.526,15
418.528,10
418.625,15
418.632,15
418.639,15
418.772,60
418.775,25
418.779,15
418.916,15
418.919,265
418.964,15
418.967,10
418.971,10
419.062,15
419.065,20
419.068,20
419.112,10
419.120,15
419.141,10
419.161,15
419.503,15
419.598,40
419.601,565
419.744,20
419.747,10
419.793,10
419.796,15
419.799,10
419.802,10
419.842,10
419.845,10
419.849,10
419.852,15
419.891,15
419.893,15
419.918,15
419.941,10
419.950,15
419.953,15
419.956,15
420.330,75
420.340,420
420.448,10
421.012,10
421.015,655
421.061,10
421.064,10
421.067,10
421.176,10
421.207,10
421.210,10
421.214,15
421.218,15
421.261,30
421.365,55
421.406,25
421.410,20
421.413,15
421.417,10
421.420,15
421.425,10
421.428,10
421.432,10
421.695,15
421.699,365
421.746,15
421.749,20
421.841,35
421.844,15
421.890,15
421.892,10
421.896,20
421.987,25
422.009,35
422.036,25
422.042,20
422.060,15
422.076,15
422.136,15
422.139,15
422.385,25
422.429,350
422.527,10
422.721,110
422.963,10
423.110,525
423.114,10
423.126,10
423.390,315
423.393,20
423.520,15
423.541,85
423.645,195
423.648,10
423.794,15
423.805,115
424.328,600
424.474,15
424.479,15
424.523,15
424.526,30
425.157,35
425.205,630
425.210,30
425.302,35
425.307,30
425.312,20
425.352,15
425.357,10
425.361,10
425.367,10
425.400,10
425.405,15
425.410,15
425.414,10
425.449,15
425.454,15
425.492,15
425.498,35
425.503,25
425.508,15
425.514,10
425.764,15
425.772,285
425.790,10
425.801,10
425.907,10
425.936,15
425.942,20
425.948,15
425.952,10
425.985,10
425.990,15
425.995,15
426.001,15
426.034,10
426.570,25
426.580,670
426.719,25
426.862,15
426.868,10
426.873,10
426.878,20
427.253,100
427.257,490
427.304,10
427.308,10
427.399,20
427.402,20
427.549,245
427.691,35
427.694,115
427.984,280
428.082,10
428.086,15
428.089,25
428.130,60
428.134,20
428.228,15
428.240,15
428.520,20
429.203,20
429.206,980
429.495,265
429.499,10
429.643,170
429.790,55
430.190,510
430.229,10
430.232,10
430.235,15
430.349,20
430.373,20
430.377,10
430.380,10
430.383,15
430.470,30
430.474,55
430.477,15
430.519,10
430.524,10
430.527,15
430.530,25
430.766,20
430.861,10
430.909,425
430.912,15
430.960,10
431.007,10
431.010,20
431.055,25
431.058,25
431.062,15
431.104,10
431.593,20
431.598,580
431.714,10
431.717,10
431.738,10
431.741,10
431.786,15
431.790,15
431.793,15
431.796,15
431.835,15
431.839,10
431.842,10
431.847,10
431.884,10
431.888,10
431.890,15
431.894,10
431.933,10
431.936,10
431.939,10
431.942,10
431.982,15
432.420,15
432.428,470
432.469,15
432.474,15
432.481,10
432.518,10
432.524,10
432.530,15
432.535,10
432.610,10
433.103,35
433.111,585
433.152,10
433.158,10
433.163,25
433.305,65
433.395,15
433.399,10
433.403,10
433.408,20
433.413,30
433.417,25
433.421,15
433.425,10
433.447,10
433.451,15
433.455,15
433.811,20
433.834,440
433.837,20
433.841,15
433.932,10
433.935,10
433.957,10
433.980,15
433.984,10
433.990,10
434.004,10
434.078,10
434.081,15
434.084,20
434.266,45
434.286,30
434.517,25
434.520,485
434.524,15
434.614,10
434.618,10
434.663,10
434.667,20
434.670,20
434.761,15
434.764,10
434.790,10
435.201,180
435.204,380
435.208,10
435.212,10
435.345,15
435.349,25
435.404,20
435.408,15
435.415,10
435.449,10
435.455,20
435.459,30
435.492,15
435.495,15
435.498,10
435.541,10
435.882,50
436.028,470
436.031,15
436.077,10
436.080,10
436.082,10
436.125,10
436.129,10
436.132,15
436.135,10
436.174,10
436.178,10
436.182,10
436.185,15
436.551,15
436.554,15
436.559,10
436.562,15
436.589,25
436.592,460
436.595,20
436.711,10
436.714,10
436.759,10
436.762,10
436.766,15
436.808,20
436.813,10
436.816,15
436.819,10
437.296,20
437.299,570
437.393,10
437.396,15
437.442,15
437.445,10
437.448,10
437.491,10
437.501,15
437.515,10
437.518,10
437.539,15
437.543,10
437.546,10
437.592,10
437.595,15
437.598,10
437.639,20
437.643,15
437.978,20
437.981,430
438.027,20
438.031,10
438.035,10
438.124,10
438.128,10
438.173,15
438.176,10
438.179,10
438.222,10
438.225,10
438.228,15
438.232,15
438.274,10
438.674,30
438.710,495
438.714,15
438.717,10
438.720,15
438.807,20
438.810,25
438.856,25
438.861,20
438.864,15
439.343,25
439.347,580
439.350,15
439.490,10
439.493,15
439.538,10
439.545,15
439.548,15
439.590,15
439.601,10
439.604,10
439.607,10
439.636,10
439.639,10
439.654,15
440.075,35
440.078,520
440.174,10
440.178,10
440.181,15
440.186,20
440.221,25
440.224,15
440.318,10
440.322,10
440.325,15
440.367,25
440.371,25
440.373,20
440.377,15
440.418,15
440.431,10
440.437,10
440.440,10
440.465,10
440.467,10
440.904,20
440.908,415
440.952,15
440.956,10
440.959,15
441.050,30
441.053,35
441.586,30
441.589,640
441.636,15
441.647,10
441.659,10
441.732,15
441.756,10
441.781,15
441.785,10
441.790,10
441.795,10
441.830,15
441.833,20
441.836,20
441.839,20
441.878,10
441.889,10
441.927,10
441.930,10
441.933,15
441.937,20
442.268,15
442.272,465
442.446,25
442.463,15
442.467,10
442.470,10
442.474,10
442.512,10
442.515,10
442.518,10
442.521,15
442.561,10
442.568,15
442.571,10
442.707,15
442.711,15
442.714,35
443.054,195
443.098,300
443.147,10
443.393,15
443.829,110
443.832,610
443.877,15
443.881,10
443.884,15
443.927,15
443.931,10
443.934,10
443.938,10
443.975,10
443.986,10
444.023,10
444.027,10
444.030,10
444.033,10
444.074,10
444.081,15
444.087,10
444.089,15
444.173,10
444.511,30
444.514,445
444.560,15
444.563,10
444.566,10
444.609,15
444.612,10
444.616,15
444.621,15
444.657,10
444.661,15
444.806,15
445.210,65
445.242,500
445.246,10
445.248,10
445.251,95
445.367,20
445.389,10
445.392,10
445.395,10
445.398,10
445.438,15
445.440,15
445.443,10
445.447,15
445.876,20
445.880,495
445.925,15
445.928,10
445.931,10
445.978,15
445.984,10
445.987,15
446.032,15
446.071,15
446.074,10
446.078,10
446.081,20
446.318,10
446.607,25
446.625,550
446.754,15
446.757,15
446.761,150
446.852,15
447.446,20
447.450,580
447.485,15
447.488,10
447.534,10
447.539,15
447.542,10
447.546,10
447.583,20
447.631,10
447.635,15
447.638,20
447.641,30
447.777,15
447.781,15
447.786,10
448.141,20
448.167,500
448.170,15
448.174,15
448.265,15
448.290,20
448.509,35
448.512,85
448.801,20
448.805,540
448.809,20
448.948,10
448.951,15
448.996,15
449.007,15
449.018,15
449.045,20
449.048,25
449.051,20
449.099,20
449.630,25
449.633,555
449.679,25
449.682,15
449.685,15
449.727,10
449.730,10
449.734,10
449.736,10
449.776,10
449.806,15
449.828,10
449.835,15
449.838,10
449.842,15
449.874,15
449.878,20
449.884,25
450.361,20
450.364,485
450.368,10
450.462,10
450.508,75
450.511,20
450.513,10
450.516,10
450.606,15
450.609,20
450.614,35
451.102,55
451.190,470
451.193,15
451.197,15
451.252,10
451.486,20
451.492,20
451.498,20
451.501,10
451.504,10
451.508,10
451.873,35
451.877,605
451.923,10
451.927,10
451.930,10
451.970,15
451.973,15
451.976,15
451.980,15
452.019,10
452.023,10
452.086,15
452.099,10
452.116,10
452.122,10
452.126,10
452.131,10
452.168,10
452.555,15
452.559,490
452.604,20
452.609,10
452.613,15
452.656,20
452.659,30
452.662,20
452.705,15
452.848,10
452.851,10
452.859,10
453.287,20
453.291,615
453.339,10
453.385,10
453.390,95
453.393,20
453.433,10
453.436,20
453.534,10
453.579,15
453.583,15
453.586,10
453.630,15
453.636,10
453.640,10
453.643,10
454.115,15
454.119,515
454.164,15
454.168,10
454.172,10
454.213,10
454.216,10
454.220,15
454.224,10
454.262,10
454.265,10
454.270,10
454.273,10
454.362,10
454.367,10
454.798,25
454.944,625
454.948,15
454.993,10
454.997,15
455.000,10
455.042,10
455.045,15
455.048,10
455.052,10
455.090,10
455.093,10
455.096,15
455.100,15
455.139,20
455.142,25
455.145,15
455.149,15
455.188,10
455.191,15
455.194,10
455.198,10
455.259,10
455.263,15
455.483,10
455.644,15
455.676,465
455.679,20
455.681,10
455.685,10
455.774,15
455.781,15
455.785,20
455.788,20
455.822,20
455.825,20
456.309,25
456.312,565
456.455,10
456.460,10
456.504,10
456.508,10
456.510,15
456.513,15
456.553,15
456.556,20
456.560,15
456.563,20
456.654,15
456.699,10
456.702,15
456.705,10
456.708,10
456.925,260
457.017,225
457.020,10
457.040,15
457.138,65
457.141,30
457.187,15
457.190,10
457.193,10
457.284,10
457.287,10
457.290,20
457.871,610
457.874,20
457.880,10
457.891,15
457.918,10
457.971,15
458.129,15
458.136,20
458.140,40
458.410,150
458.555,30
458.600,320
458.604,15
458.608,15
458.611,30
458.704,25
458.711,15
458.714,15
458.747,20
458.750,50
458.753,30
458.756,15
458.795,15
458.851,15
458.854,10
458.856,15
458.942,15
458.945,20
459.006,80
459.022,15
459.027,15
459.035,10
459.038,15
459.091,15
459.094,10
459.294,10
459.380,270
459.385,15
459.391,10
459.396,10
459.415,10
459.420,15
459.530,10
459.540,15
459.923,15
459.968,630
459.973,10
459.977,10
460.094,10
460.112,15
460.115,15
460.118,15
460.121,15
460.213,10
460.248,10
460.273,15
460.294,15
460.648,110
460.656,460
460.770,20
460.797,10
460.803,15
460.806,10
460.809,15
460.892,15
460.897,15
460.901,15
460.947,40
460.951,20
460.955,15
461.050,15
461.477,55
461.480,470
461.526,15
461.529,10
461.532,10
461.574,10
461.578,10
461.583,10
461.588,15
461.623,15
461.627,15
461.672,15
461.676,20
461.679,10
461.683,15
461.724,10
462.159,15
462.163,520
462.208,15
462.212,10
462.215,10
462.257,15
462.261,15
462.263,15
462.266,15
462.325,15
462.358,15
462.362,10
462.390,15
462.404,10
462.460,10
462.463,15
462.467,10
462.469,10
462.698,20
462.842,455
462.845,15
462.891,15
462.894,15
462.896,10
462.943,10
462.949,15
462.953,10
463.427,25
463.431,555
463.573,10
463.671,150
464.256,15
464.263,560
464.307,15
464.310,15
464.402,15
464.407,120
464.454,10
464.458,15
464.792,75
464.795,375
465.039,10
465.042,15
465.621,30
465.624,745
465.670,30
465.913,250
465.916,20
465.965,10
465.968,15
467.035,320
467.038,800
467.133,20
467.135,15
467.139,10
467.181,15
467.184,15
467.230,15
467.233,20
467.236,25
467.279,20
467.286,20
467.293,15
467.327,15
467.330,10
467.333,15
467.336,10
467.376,10
467.379,15
467.383,10
467.387,10
467.427,15
467.431,10
467.434,10
467.559,10
467.561,10
467.567,10
467.572,10
467.870,25
467.912,360
467.925,10
467.934,10
467.937,10
467.961,10
467.964,10
467.967,10
467.970,10
468.010,20
468.013,10
468.016,15
468.060,20
468.063,25
468.067,15
468.071,20
468.107,10
468.111,10
468.115,10
468.119,10
468.550,15
468.595,500
468.599,10
468.604,10
468.700,15
468.870,50
469.667,185
469.671,790
469.818,10
470.644,15
471.910,1000
471.914,1320
472.007,10
472.300,345
472.303,10
473.720,1185
473.814,265
473.818,10
475.079,10
475.090,1320
475.127,10
475.131,15
475.134,10
475.226,15
475.229,15
475.322,25
475.327,25
475.330,20
475.333,15
475.371,10
475.376,10
475.381,10
475.384,15
475.425,15
475.429,20
475.437,15
475.445,15
475.479,15
475.485,15
475.499,15
475.591,40
475.595,25
475.598,10
475.602,10
475.607,10
475.810,265
475.813,15
475.816,15
475.859,15
475.862,15
475.865,25
475.867,25
475.907,25
475.911,15
475.957,10
475.960,10
475.963,20
476.493,600
476.496,10
476.590,10
476.595,15
476.639,20
476.642,15
476.883,270
476.886,15
476.931,10
476.934,10
476.938,10
477.175,15
477.178,45
477.216,270
477.357,15
477.370,10
477.373,10
477.376,10
477.378,15
477.419,10
477.422,15
477.425,10
477.428,10
477.467,15
477.477,10
477.489,20
477.517,20
477.520,15
478.004,30
478.008,590
478.150,10
478.155,10
478.297,95
478.300,20
478.310,20
478.313,15
478.345,35
478.348,40
478.351,20
478.355,15
478.445,15
478.833,20
478.836,490
478.881,10
478.885,10
478.887,15
478.979,20
478.983,20
479.028,20
479.031,10
479.035,10
479.039,10
479.078,10
479.086,15
479.090,10
479.094,20
479.150,15
479.666,65
479.710,570
479.713,25
479.716,15
479.719,15
479.872,20
479.915,25
479.922,25
479.938,20
479.945,15
479.950,15
479.956,10
479.959,10
479.964,10
480.003,15
480.031,10
480.036,15
480.053,10
480.059,10
480.063,15
480.103,15
480.344,40
480.347,330
480.393,10
480.398,10
480.403,10
480.442,15
480.446,20
480.452,20
480.456,20
480.490,10
481.075,20
481.081,665
481.173,15
481.178,10
481.221,10
481.231,10
481.239,10
481.243,10
481.319,10
481.346,20
481.369,105
481.375,15
481.382,15
481.388,10
481.417,15
481.421,10
481.426,10
481.431,10
481.498,15
481.514,15
481.520,15
481.525,25
481.530,30
481.616,15
481.626,10
481.758,15
481.904,305
481.909,15
481.953,10
481.995,15
482.065,20
482.297,25
482.335,35
482.589,30
482.600,560
482.607,15
482.611,10
482.635,10
482.639,10
482.684,10
482.688,10
482.690,15
482.733,10
482.736,10
482.739,15
482.786,10
482.790,10
482.792,10
482.830,10
482.833,15
482.836,15
482.839,15
483.269,30
483.273,470
483.418,15
483.421,100
483.952,15
483.955,625
484.000,20
484.008,10
484.011,15
484.099,10
484.119,10
484.133,10
484.146,10
484.149,15
484.153,15
484.186,20
484.250,20
484.276,25
484.326,30
484.683,20
484.686,485
484.731,20
484.735,10
484.786,15
484.833,35
484.841,25
485.520,15
485.560,655
485.566,30
485.569,15
485.572,20
485.609,15
485.612,15
485.615,15
485.667,10
485.670,10
485.706,10
485.710,15
485.714,15
485.718,15
486.069,25
486.194,455
486.197,10
486.201,10
486.348,15
486.359,55
486.373,50
486.877,10
486.879,635
486.925,10
486.929,10
486.931,10
487.026,15
487.032,20
487.075,15
487.080,15
487.084,15
487.092,10
487.120,10
487.126,10
487.132,15
487.136,10
487.169,15
487.172,15
487.236,20
487.368,20
487.705,20
487.709,570
487.754,15
487.757,10
487.760,10
487.806,10
487.809,10
487.812,15
487.852,15
487.855,20
487.900,20
487.903,15
487.906,15
487.949,10
487.952,15
487.955,10
487.959,15
487.999,10
488.006,10
488.147,15
488.150,15
488.485,25
488.489,425
488.537,15
489.267,90
489.274,690
489.278,35
489.467,95
489.510,20
489.512,10
489.948,10
489.964,530
489.997,15
490.000,10
490.003,10
490.045,10
490.048,15
490.051,15
490.054,20
490.097,15
490.124,10
490.533,25
490.630,545
490.636,10
490.679,20
490.683,40
490.686,15
490.728,10
490.731,10
490.787,20
491.072,75
491.078,20
491.362,25
491.365,515
491.410,15
491.415,10
491.419,10
491.459,15
491.479,15
491.489,15
491.508,15
491.511,15
491.515,10
491.519,15
