df_hash,22ZHK4.GW7WJ2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.045F
person_label,V148
date_time_start,2026-06-08_17-32-22.778000_+03
date_time_start_unix,1780921942.778
date_time_end,2026-06-08_17-42-05.310000_+03
length_difference_noticed,no

time,acc_mag
325.238,1.053
325.268,1.054
325.298,1.054
325.328,1.055
325.358,1.054
325.388,1.050
325.418,1.053
325.448,1.050
325.478,1.055
325.508,1.052
325.538,1.052
325.568,1.057
325.598,1.052
325.628,1.049
325.658,1.054
325.688,1.057
325.718,1.055
325.748,1.059
325.778,1.058
325.808,1.047
325.838,1.055
325.868,1.052
325.898,1.053
325.928,1.056
325.958,1.055
325.988,1.058
326.018,1.055
326.048,1.054
326.078,1.062
326.108,1.051
326.138,1.050
326.168,1.056
326.198,1.055
326.228,1.052
326.258,1.053
326.288,1.052
326.318,1.050
326.348,1.056
326.378,1.054
326.408,1.056
326.438,1.055
326.468,1.052
326.498,1.058
326.528,1.057
326.558,1.053
326.588,1.057
326.618,1.056
326.648,1.062
326.678,1.058
326.708,1.056
326.738,1.050
326.768,1.056
326.798,1.052
326.828,1.055
326.858,1.049
326.888,1.051
326.918,1.053
326.948,1.052
326.978,1.055
327.008,1.052
327.038,1.056
327.068,1.052
327.098,1.054
327.128,1.060
327.158,1.055
327.188,1.055
327.218,1.052
327.248,1.055
327.278,1.057
327.308,1.052
327.338,1.050
327.368,1.047
327.398,1.052
327.428,1.057
327.458,1.053
327.488,1.054
327.518,1.049
327.548,1.057
327.578,1.058
327.608,1.060
327.638,1.053
327.668,1.050
327.698,1.054
327.728,1.054
327.758,1.056
327.788,1.051
327.818,1.050
327.848,1.053
327.878,1.054
327.908,1.051
327.938,1.057
327.968,1.054
327.998,1.055
328.028,1.054
328.058,1.060
328.088,1.053
328.118,1.058
328.148,1.058
328.178,1.048
328.208,1.057
328.238,1.054
328.268,1.054
328.298,1.053
328.328,1.053
328.358,1.060
328.388,1.055
328.418,1.051
328.448,1.050
328.478,1.052
328.508,1.054
328.538,1.054
328.568,1.055
328.598,1.055
328.628,1.054
328.658,1.051
328.688,1.053
328.718,1.059
328.748,1.056
328.778,1.055
328.808,1.053
328.838,1.055
328.868,1.050
328.898,1.054
328.928,1.057
328.958,1.060
328.988,1.058
329.018,1.053
329.048,1.057
329.078,1.054
329.108,1.054
329.138,1.053
329.168,1.052
329.198,1.049
329.228,1.051
329.258,1.052
329.288,1.048
329.318,1.054
329.348,1.060
329.378,1.056
329.408,1.054
329.438,1.054
329.468,1.054
329.498,1.060
329.528,1.059
329.558,1.054
329.588,1.052
329.618,1.058
329.648,1.052
329.678,1.056
329.708,1.053
329.738,1.057
329.768,1.051
329.798,1.057
329.828,1.061
329.858,1.057
329.888,1.054
329.918,1.054
329.948,1.058
329.978,1.057
330.008,1.058
330.038,1.052
330.068,1.050
330.098,1.052
330.128,1.053
330.158,1.056
330.188,1.053
330.218,1.057
330.248,1.047
330.278,1.052
330.308,1.057
330.338,1.054
330.368,1.052
330.398,1.050
330.428,1.057
330.458,1.057
330.488,1.056
330.518,1.053
330.548,1.051
330.578,1.056
330.608,1.055
330.638,1.049
330.668,1.059
330.698,1.051
330.728,1.045
330.758,1.055
330.788,1.057
330.818,1.056
330.848,1.055
330.878,1.049
330.908,1.050
330.938,1.048
330.968,1.055
330.998,1.051
331.028,1.049
331.058,1.052
331.088,1.059
331.118,1.061
331.148,1.062
331.178,1.060
331.208,1.055
331.238,1.056
331.268,1.048
331.298,1.051
331.328,1.057
331.358,1.054
331.388,1.057
331.418,1.059
331.448,1.054
331.478,1.050
331.508,1.049
331.538,1.057
331.568,1.053
331.598,1.048
331.628,1.051
331.658,1.051
331.688,1.046
331.718,1.053
331.748,1.051
331.778,1.055
331.808,1.057
331.838,1.053
331.868,1.051
331.898,1.055
331.928,1.055
331.958,1.058
331.988,1.062
332.018,1.056
332.048,1.062
332.078,1.087
332.108,1.110
332.138,1.121
332.168,1.045
332.198,1.063
332.228,1.072
332.258,1.022
332.288,1.000
332.318,0.977
332.348,1.015
332.378,1.039
332.408,1.061
332.438,1.075
332.468,1.080
332.498,1.076
332.528,1.058
332.558,1.053
332.588,1.052
332.618,1.049
332.648,1.048
332.678,1.061
332.708,1.060
332.738,1.065
332.768,1.062
332.798,1.049
332.828,1.059
332.858,1.061
332.888,1.061
332.918,1.069
332.948,1.066
332.978,1.059
333.008,1.064
333.038,1.061
333.068,1.062
333.098,1.064
333.128,1.055
333.158,1.062
333.188,1.062
333.218,1.059
333.248,1.061
333.278,1.062
333.308,1.062
333.338,1.062
333.368,1.062
333.398,1.064
333.428,1.063
333.458,1.061
333.488,1.065
333.518,1.062
333.548,1.060
333.578,1.061
333.608,1.061
333.638,1.059
333.668,1.061
333.698,1.057
333.728,1.062
333.758,1.064
333.788,1.061
333.818,1.058
333.848,1.057
333.878,1.059
333.908,1.064
333.938,1.062
333.968,1.058
333.998,1.058
334.028,1.060
334.058,1.066
334.088,1.067
334.118,1.064
334.148,1.059
334.178,1.057
334.208,1.067
334.238,1.064
334.268,1.062
334.298,1.061
334.328,1.060
334.358,1.059
334.388,1.063
334.418,1.058
334.448,1.054
334.478,1.066
334.508,1.061
334.538,1.061
334.568,1.058
334.598,1.062
334.628,1.064
334.658,1.063
334.688,1.061
334.718,1.059
334.748,1.063
334.778,1.057
334.808,1.059
334.838,1.062
334.868,1.062
334.898,1.057
334.928,1.063
334.958,1.061
334.988,1.061
335.018,1.061
335.048,1.060
335.078,1.058
335.108,1.060
335.138,1.062
335.168,1.062
335.198,1.063
335.228,1.062
335.258,1.065
335.288,1.058
335.318,1.055
335.348,1.056
335.378,1.062
335.408,1.061
335.438,1.061
335.468,1.056
335.498,1.057
335.528,1.057
335.558,1.061
335.588,1.062
335.618,1.060
335.648,1.063
335.678,1.060
335.708,1.061
335.738,1.059
335.768,1.059
335.798,1.057
335.828,1.062
335.858,1.062
335.888,1.062
335.918,1.063
335.948,1.057
335.978,1.055
336.008,1.054
336.038,1.058
336.068,1.060
336.098,1.058
336.128,1.063
336.158,1.062
336.188,1.062
336.218,1.056
336.248,1.053
336.278,1.059
336.308,1.062
336.338,1.057
336.368,1.058
336.398,1.058
336.428,1.053
336.458,1.054
336.488,1.057
336.518,1.059
336.548,1.064
336.578,1.061
336.608,1.059
336.638,1.055
336.668,1.060
336.698,1.060
336.728,1.061
336.758,1.059
336.788,1.056
336.818,1.066
336.848,1.064
336.878,1.061
336.908,1.066
336.938,1.065
336.968,1.069
336.998,1.065
337.028,1.058
337.058,1.065
337.088,1.062
337.118,1.066
337.148,1.061
337.178,1.068
337.208,1.063
337.238,1.067
337.268,1.064
337.298,1.059
337.328,1.066
337.358,1.058
337.388,1.058
337.418,1.061
337.448,1.058
337.478,1.057
337.508,1.064
337.538,1.057
337.568,1.056
337.598,1.061
337.628,1.061
337.658,1.058
337.688,1.055
337.718,1.056
337.748,1.060
337.778,1.062
337.808,1.062
337.838,1.061
337.868,1.054
337.898,1.057
337.928,1.062
337.958,1.060
337.988,1.058
338.018,1.060
338.048,1.058
338.078,1.059
338.108,1.062
338.138,1.059
338.168,1.062
338.198,1.059
338.228,1.062
338.258,1.058
338.288,1.058
338.318,1.059
338.348,1.054
338.378,1.068
338.408,1.062
338.438,1.057
338.468,1.059
338.498,1.058
338.528,1.060
338.558,1.064
338.588,1.057
338.618,1.058
338.648,1.062
338.678,1.064
338.708,1.060
338.738,1.060
338.768,1.062
338.798,1.061
338.828,1.062
338.858,1.061
338.888,1.060
338.918,1.062
338.948,1.060
338.978,1.062
339.008,1.062
339.038,1.064
339.068,1.058
339.098,1.060
339.128,1.065
339.158,1.056
339.188,1.062
339.218,1.062
339.248,1.058
339.278,1.058
339.308,1.056
339.338,1.056
339.368,1.060
339.398,1.062
339.428,1.058
339.458,1.060
339.488,1.064
339.518,1.060
339.548,1.064
339.578,1.059
339.608,1.058
339.638,1.062
339.668,1.059
339.698,1.061
339.728,1.059
339.758,1.061
339.788,1.062
339.818,1.062
339.848,1.063
339.878,1.063
339.908,1.064
339.938,1.056
339.968,1.062
339.998,1.063
340.028,1.059
340.058,1.063
340.088,1.058
340.118,1.058
340.148,1.061
340.178,1.059
340.208,1.061
340.238,1.063
340.268,1.065
340.298,1.059
340.328,1.062
340.358,1.062
340.388,1.064
340.418,1.059
340.448,1.058
340.478,1.062
340.508,1.061
340.538,1.060
340.568,1.063
340.598,1.062
340.628,1.061
340.658,1.062
340.688,1.060
340.718,1.057
340.748,1.062
340.778,1.062
340.808,1.062
340.838,1.059
340.868,1.058
340.898,1.058
340.928,1.062
340.958,1.059
340.988,1.060
341.018,1.059
341.048,1.059
341.078,1.058
341.108,1.057
341.138,1.061
341.168,1.060
341.198,1.056
341.228,1.057
341.258,1.062
341.288,1.062
341.318,1.067
341.348,1.059
341.378,1.061
341.408,1.059
341.438,1.061
341.468,1.061
341.498,1.059
341.528,1.062
341.558,1.058
341.588,1.063
341.618,1.060
341.648,1.055
341.678,1.062
341.708,1.061
341.738,1.061
341.768,1.063
341.798,1.062
341.828,1.061
341.858,1.057
341.888,1.058
341.918,1.063
341.948,1.065
341.978,1.062
342.008,1.058
342.038,1.063
342.068,1.064
342.098,1.061
342.128,1.065
342.158,1.062
342.188,1.061
342.218,1.062
342.248,1.064
342.278,1.059
342.308,1.062
342.338,1.061
342.368,1.057
342.398,1.060
342.428,1.064
342.458,1.059
342.488,1.059
342.518,1.061
342.548,1.062
342.578,1.062
342.608,1.062
342.638,1.059
342.668,1.062
342.698,1.060
342.728,1.064
342.758,1.062
342.788,1.060
342.818,1.059
342.848,1.063
342.878,1.063
342.908,1.067
342.938,1.066
342.968,1.063
342.998,1.087
343.028,1.076
343.058,1.065
343.088,1.064
343.118,1.061
343.148,1.070
343.178,1.065
343.208,1.060
343.238,1.062
343.268,1.065
343.298,1.062
343.328,1.065
343.358,1.061
343.388,1.064
343.418,1.062
343.448,1.062
343.478,1.060
343.508,1.062
343.538,1.056
343.568,1.055
343.598,1.053
343.628,1.056
343.658,1.054
343.688,1.059
343.718,1.063
343.748,1.062
343.778,1.071
343.808,1.068
343.838,1.050
343.868,1.016
343.898,1.031
343.928,1.038
343.958,0.987
343.988,1.010
344.018,1.003
344.048,1.032
344.078,1.037
344.108,1.004
344.138,1.017
344.168,1.018
344.198,1.002
344.228,1.005
344.258,1.008
344.288,1.000
344.318,1.025
344.348,1.021
344.378,1.024
344.408,1.014
344.438,1.006
344.468,0.993
344.498,0.997
344.528,1.004
344.558,1.022
344.588,1.050
344.618,1.041
344.648,1.033
344.678,1.030
344.708,1.044
344.738,1.050
344.768,1.011
344.798,1.005
344.828,0.968
344.858,0.984
344.888,1.005
344.918,1.014
344.948,1.021
344.978,1.028
345.008,1.026
345.038,1.017
345.068,1.015
345.098,1.006
345.128,1.023
345.158,1.030
345.188,1.039
345.218,1.024
345.248,1.027
345.278,1.024
345.308,1.025
345.338,1.033
345.368,1.020
345.398,1.084
345.428,1.027
345.458,1.028
345.488,1.021
345.518,1.022
345.548,1.042
345.578,1.055
345.608,1.049
345.638,1.053
345.668,1.022
345.698,1.025
345.728,1.027
345.758,1.020
345.788,1.021
345.818,1.046
345.848,1.043
345.878,1.038
345.908,1.027
345.938,1.014
345.968,1.026
345.998,1.030
346.028,1.027
346.058,1.027
346.088,1.033
346.118,1.054
346.148,1.054
346.178,1.041
346.208,1.043
346.238,1.046
346.268,1.042
346.298,1.035
346.328,1.038
346.358,1.039
346.388,1.042
346.418,1.045
346.448,1.024
346.478,1.022
346.508,1.030
346.538,1.043
346.568,1.047
346.598,1.052
346.628,1.047
346.658,1.042
346.688,1.050
346.718,1.043
346.748,1.042
346.778,1.042
346.808,1.038
346.838,1.045
346.868,1.053
346.898,1.045
346.928,1.042
346.958,1.032
346.988,1.042
347.018,1.031
347.048,1.041
347.078,1.042
347.108,1.045
347.138,1.045
347.168,1.034
347.198,1.030
347.228,1.036
347.258,1.040
347.288,1.045
347.318,1.039
347.348,1.041
347.378,1.042
347.408,1.040
347.438,1.040
347.468,1.040
347.498,1.043
347.528,1.041
347.558,1.053
347.588,1.052
347.618,1.051
347.648,1.047
347.678,1.044
347.708,1.052
347.738,1.048
347.768,1.048
347.798,1.050
347.828,1.054
347.858,1.051
347.888,1.049
347.918,1.051
347.948,1.049
347.978,1.047
348.008,1.045
348.038,1.046
348.068,1.047
348.098,1.047
348.128,1.049
348.158,1.051
348.188,1.057
348.218,1.049
348.248,1.050
348.278,1.046
348.308,1.045
348.338,1.043
348.368,1.056
348.398,1.045
348.428,1.052
348.458,1.044
348.488,1.045
348.518,1.047
348.548,1.046
348.578,1.053
348.608,1.050
348.638,1.050
348.668,1.050
348.698,1.049
348.728,1.046
348.758,1.049
348.788,1.047
348.818,1.047
348.848,1.049
348.878,1.043
348.908,1.050
348.938,1.047
348.968,1.051
348.998,1.051
349.028,1.043
349.058,1.042
349.088,1.048
349.118,1.051
349.148,1.047
349.178,1.045
349.208,1.049
349.238,1.055
349.268,1.051
349.298,1.054
349.328,1.051
349.358,1.047
349.388,1.046
349.418,1.047
349.448,1.049
349.478,1.042
349.508,1.050
349.538,1.046
349.568,1.054
349.598,1.048
349.628,1.050
349.658,1.051
349.688,1.046
349.718,1.048
349.748,1.050
349.778,1.050
349.808,1.049
349.838,1.045
349.868,1.067
349.898,1.110
349.928,1.144
349.958,1.112
349.988,1.012
350.018,1.012
350.048,1.004
350.078,0.999
350.108,1.024
350.138,0.954
350.168,1.043
350.198,1.021
350.228,1.057
350.258,1.021
350.288,1.025
350.318,1.031
350.348,1.017
350.378,1.043
350.408,1.021
350.438,1.042
350.468,1.025
350.498,1.036
350.528,1.010
350.558,1.021
350.588,1.015
350.618,1.028
350.648,1.035
350.678,1.019
350.708,1.030
350.738,1.041
350.768,1.080
350.798,1.104
350.828,1.051
350.858,1.014
350.888,0.897
350.918,0.966
350.948,1.034
350.978,1.009
351.008,1.024
351.038,1.048
351.068,1.043
351.098,1.071
351.128,1.075
351.158,1.048
351.188,1.025
351.218,1.048
351.248,1.052
351.278,1.048
351.308,1.046
351.338,1.049
351.368,1.050
351.398,1.051
351.428,1.052
351.458,1.050
351.488,1.054
351.518,1.051
351.548,1.050
351.578,1.058
351.608,1.047
351.638,1.053
351.668,1.055
351.698,1.053
351.728,1.050
351.758,1.051
351.788,1.055
351.818,1.051
351.848,1.048
351.878,1.052
351.908,1.054
351.938,1.053
351.968,1.045
351.998,1.053
352.028,1.051
352.058,1.049
352.088,1.049
352.118,1.048
352.148,1.051
352.178,1.047
352.208,1.051
352.238,1.051
352.268,1.049
352.298,1.052
352.328,1.051
352.358,1.046
352.388,1.048
352.418,1.048
352.448,1.049
352.478,1.055
352.508,1.054
352.538,1.053
352.568,1.053
352.598,1.049
352.628,1.048
352.658,1.051
352.688,1.046
352.718,1.048
352.748,1.056
352.778,1.052
352.808,1.053
352.838,1.049
352.868,1.049
352.898,1.054
352.928,1.056
352.958,1.049
352.988,1.058
353.018,1.053
353.048,1.049
353.078,1.051
353.108,1.052
353.138,1.047
353.168,1.044
353.198,1.052
353.228,1.050
353.258,1.050
353.288,1.053
353.318,1.057
353.348,1.050
353.378,1.049
353.408,1.051
353.438,1.049
353.468,1.051
353.498,1.052
353.528,1.055
353.558,1.053
353.588,1.053
353.618,1.055
353.648,1.059
353.678,1.051
353.708,1.047
353.738,1.050
353.768,1.051
353.798,1.054
353.828,1.048
353.858,1.052
353.888,1.052
353.918,1.052
353.948,1.061
353.978,1.062
354.008,1.057
354.038,1.051
354.068,1.048
354.098,1.047
354.128,1.050
354.158,1.052
354.188,1.050
354.218,1.056
354.248,1.049
354.278,1.055
354.308,1.044
354.338,1.045
354.368,1.051
354.398,1.047
354.428,1.050
354.458,1.051
354.488,1.048
354.518,1.048
354.548,1.045
354.578,1.048
354.608,1.051
354.638,1.044
354.668,1.050
354.698,1.052
354.728,1.046
354.758,1.043
354.788,1.042
354.818,1.048
354.848,1.053
354.878,1.051
354.908,1.055
354.938,1.060
354.968,1.053
354.998,1.053
355.028,1.049
355.058,1.046
355.088,1.042
355.118,1.045
355.148,1.055
355.178,1.061
355.208,1.046
355.238,1.058
355.268,1.046
355.298,1.042
355.328,1.049
355.358,1.051
355.388,1.047
355.418,1.057
355.448,1.059
355.478,1.058
355.508,1.058
355.538,1.062
355.568,1.053
355.598,1.052
355.628,1.053
355.658,1.062
355.688,1.062
355.718,1.062
355.748,1.063
355.778,1.067
355.808,1.058
355.838,1.073
355.868,1.065
355.898,1.060
355.928,1.064
355.958,1.062
355.988,1.055
356.018,1.057
356.048,1.056
356.078,1.054
356.108,1.054
356.138,1.051
356.168,1.053
356.198,1.043
356.228,1.036
356.258,1.042
356.288,1.047
356.318,1.038
356.348,1.047
356.378,1.051
356.408,1.050
356.438,1.043
356.468,1.046
356.498,1.049
356.528,1.046
356.558,1.042
356.588,1.044
356.618,1.045
356.648,1.039
356.678,1.050
356.708,1.033
356.738,1.031
356.768,1.037
356.798,1.044
356.828,1.043
356.858,1.036
356.888,1.031
356.918,1.040
356.948,1.037
356.978,1.041
357.008,1.053
357.038,1.059
357.068,1.052
357.098,1.055
357.128,1.054
357.158,1.062
357.188,1.050
357.218,1.054
357.248,1.057
357.278,1.062
357.308,1.066
357.338,1.060
357.368,1.058
357.398,1.061
357.428,1.062
357.458,1.061
357.488,1.063
357.518,1.062
357.548,1.062
357.578,1.068
357.608,1.062
357.638,1.062
357.668,1.056
357.698,1.055
357.728,1.053
357.758,1.052
357.788,1.054
357.818,1.054
357.848,1.058
357.878,1.054
357.908,1.050
357.938,1.054
357.968,1.055
357.998,1.049
358.028,1.052
358.058,1.055
358.088,1.056
358.118,1.055
358.148,1.055
358.178,1.060
358.208,1.057
358.238,1.059
358.268,1.056
358.298,1.046
358.328,1.051
358.358,1.060
358.388,1.055
358.418,1.054
358.448,1.059
358.478,1.056
358.508,1.051
358.538,1.048
358.568,1.053
358.598,1.057
358.628,1.061
358.658,1.057
358.688,1.053
358.718,1.041
358.748,1.047
358.778,1.054
358.808,1.058
358.838,1.060
358.868,1.057
358.898,1.050
358.928,1.053
358.958,1.057
358.988,1.057
359.018,1.056
359.048,1.054
359.078,1.055
359.108,1.055
359.138,1.049
359.168,1.057
359.198,1.055
359.228,1.055
359.258,1.055
359.288,1.060
359.318,1.047
359.348,1.049
359.378,1.062
359.408,1.055
359.438,1.053
359.468,1.047
359.498,1.057
359.528,1.053
359.558,1.053
359.588,1.053
359.618,1.056
359.648,1.055
359.678,1.050
359.708,1.052
359.738,1.061
359.768,1.073
359.798,1.063
359.828,1.053
359.858,1.054
359.888,1.057
359.918,1.054
359.948,1.052
359.978,1.062
360.008,1.059
360.038,1.060
360.068,1.059
360.098,1.046
360.128,1.052
360.158,1.058
360.188,1.056
360.218,1.054
360.248,1.058
360.278,1.059
360.308,1.049
360.338,1.048
360.368,1.049
360.398,1.047
360.428,1.055
360.458,1.065
360.488,1.065
360.518,1.057
360.548,1.061
360.578,1.045
360.608,1.052
360.638,1.047
360.668,1.045
360.698,1.055
360.728,1.053
360.758,1.057
360.788,1.059
360.818,1.041
360.848,1.061
360.878,1.068
360.908,1.068
360.938,1.056
360.968,1.048
360.998,1.045
361.028,1.064
361.058,1.064
361.088,1.070
361.118,1.065
361.148,1.062
361.178,1.050
361.208,1.059
361.238,1.062
361.268,1.056
361.298,1.053
361.328,1.054
361.358,1.056
361.388,1.058
361.418,1.063
361.448,1.058
361.478,1.057
361.508,1.047
361.538,1.041
361.568,1.052
361.598,1.054
361.628,1.052
361.658,1.057
361.688,1.054
361.718,1.053
361.748,1.055
361.778,1.048
361.808,1.051
361.838,1.060
361.868,1.057
361.898,1.053
361.928,1.068
361.958,1.062
361.988,1.050
362.018,1.050
362.048,1.049
362.078,1.058
362.108,1.059
362.138,1.053
362.168,1.059
362.198,1.056
362.228,1.053
362.258,1.059
362.288,1.054
362.318,1.059
362.348,1.061
362.378,1.059
362.408,1.055
362.438,1.058
362.468,1.055
362.498,1.056
362.528,1.055
362.558,1.052
362.588,1.053
362.618,1.058
362.648,1.059
362.678,1.053
362.708,1.054
362.738,1.057
362.768,1.055
362.798,1.059
362.828,1.056
362.858,1.055
362.888,1.051
362.918,1.055
362.948,1.054
362.978,1.053
363.008,1.058
363.038,1.062
363.068,1.057
363.098,1.058
363.128,1.061
363.158,1.061
363.188,1.056
363.218,1.058
363.248,1.058
363.278,1.050
363.308,1.062
363.338,1.053
363.368,1.050
363.398,1.052
363.428,1.055
363.458,1.060
363.488,1.062
363.518,1.057
363.548,1.055
363.578,1.060
363.608,1.057
363.638,1.057
363.668,1.054
363.698,1.051
363.728,1.054
363.758,1.055
363.788,1.061
363.818,1.057
363.848,1.055
363.878,1.059
363.908,1.056
363.938,1.055
363.968,1.058
363.998,1.054
364.028,1.046
364.058,1.065
364.088,1.063
364.118,1.056
364.148,1.054
364.178,1.054
364.208,1.051
364.238,1.052
364.268,1.053
364.298,1.060
364.328,1.057
364.358,1.059
364.388,1.055
364.418,1.057
364.448,1.058
364.478,1.057
364.508,1.053
364.538,1.063
364.568,1.059
364.598,1.058
364.628,1.055
364.658,1.056
364.688,1.055
364.718,1.058
364.748,1.053
364.778,1.049
364.808,1.058
364.838,1.062
364.868,1.057
364.898,1.058
364.928,1.058
364.958,1.057
364.988,1.060
365.018,1.055
365.048,1.058
365.078,1.056
365.108,1.057
365.138,1.055
365.168,1.054
365.198,1.051
365.228,1.056
365.258,1.060
365.288,1.059
365.318,1.057
365.348,1.067
365.378,1.055
365.408,1.058
365.438,1.055
365.468,1.052
365.498,1.053
365.528,1.061
365.558,1.059
365.588,1.056
365.618,1.059
365.648,1.056
365.678,1.059
365.708,1.062
365.738,1.055
365.768,1.055
365.798,1.055
365.828,1.054
365.858,1.060
365.888,1.054
365.918,1.061
365.948,1.055
365.978,1.055
366.008,1.062
366.038,1.058
366.068,1.052
366.098,1.060
366.128,1.057
366.158,1.056
366.188,1.059
366.218,1.059
366.248,1.052
366.278,1.062
366.308,1.058
366.338,1.053
366.368,1.060
366.398,1.056
366.428,1.060
366.458,1.058
366.488,1.054
366.518,1.060
366.548,1.061
366.578,1.060
366.608,1.062
366.638,1.062
366.668,1.053
366.698,1.054
366.728,1.060
366.758,1.058
366.788,1.054
366.818,1.059
366.848,1.057
366.878,1.057
366.908,1.061
366.938,1.057
366.968,1.058
366.998,1.059
367.028,1.054
367.058,1.052
367.088,1.060
367.118,1.058
367.148,1.053
367.178,1.059
367.208,1.061
367.238,1.055
367.268,1.059
367.298,1.060
367.328,1.060
367.358,1.057
367.388,1.051
367.418,1.060
367.448,1.063
367.478,1.055
367.508,1.059
367.538,1.060
367.568,1.059
367.598,1.056
367.628,1.060
367.658,1.055
367.688,1.059
367.718,1.061
367.748,1.059
367.778,1.055
367.808,1.054
367.838,1.058
367.868,1.059
367.898,1.057
367.928,1.059
367.958,1.059
367.988,1.057
368.018,1.058
368.048,1.062
368.078,1.057
368.108,1.057
368.138,1.062
368.168,1.058
368.198,1.052
368.228,1.059
368.258,1.057
368.288,1.057
368.318,1.058
368.348,1.061
368.378,1.054
368.408,1.056
368.438,1.057
368.468,1.054
368.498,1.040
368.528,1.048
368.558,1.053
368.588,1.059
368.618,1.060
368.648,1.048
368.678,1.049
368.708,1.036
368.738,1.033
368.768,1.035
368.798,1.033
368.828,1.079
368.858,1.068
368.888,1.066
368.918,1.070
368.948,1.057
368.978,1.053
369.008,1.044
369.038,1.062
369.068,1.048
369.098,1.075
369.128,1.061
369.158,1.041
369.188,1.032
369.218,1.033
369.248,1.037
369.278,1.027
369.308,1.028
369.338,1.031
369.368,1.041
369.398,1.045
369.428,1.040
369.458,1.046
369.488,1.027
369.518,1.042
369.548,1.045
369.578,1.066
369.608,1.028
369.638,0.984
369.668,1.013
369.698,1.026
369.728,1.037
369.758,1.032
369.788,1.039
369.818,1.048
369.848,1.043
369.878,1.036
369.908,1.037
369.938,1.040
369.968,1.037
369.998,1.070
370.028,1.069
370.058,1.022
370.088,1.021
370.118,1.049
370.148,1.043
370.178,1.035
370.208,1.031
370.238,1.042
370.268,1.069
370.298,1.064
370.328,1.083
370.358,1.075
370.388,1.087
370.418,1.076
370.448,1.042
370.478,1.048
370.508,1.051
370.538,1.004
370.568,1.012
370.598,1.023
370.628,1.040
370.658,1.044
370.688,1.056
370.718,1.055
370.748,1.044
370.778,1.048
370.808,1.044
370.838,1.046
370.868,1.065
370.898,1.061
370.928,1.051
370.958,1.053
370.988,1.055
371.018,1.066
371.048,1.055
371.078,1.063
371.108,1.060
371.138,1.065
371.168,1.069
371.198,1.073
371.228,1.067
371.258,1.056
371.288,1.054
371.318,1.062
371.348,1.069
371.378,1.065
371.408,1.054
371.438,1.056
371.468,1.053
371.498,1.058
371.528,1.059
371.558,1.058
371.588,1.054
371.618,1.056
371.648,1.057
371.678,1.053
371.708,1.058
371.738,1.055
371.768,1.052
371.798,1.053
371.828,1.051
371.858,1.048
371.888,1.052
371.918,1.052
371.948,1.056
371.978,1.054
372.008,1.064
372.038,1.059
372.068,1.048
372.098,1.058
372.128,1.061
372.158,1.047
372.188,1.051
372.218,1.056
372.248,1.055
372.278,1.059
372.308,1.062
372.338,1.060
372.368,1.058
372.398,1.052
372.428,1.054
372.458,1.056
372.488,1.058
372.518,1.058
372.548,1.056
372.578,1.048
372.608,1.055
372.638,1.056
372.668,1.062
372.698,1.058
372.728,1.056
372.758,1.055
372.788,1.057
372.818,1.055
372.848,1.049
372.878,1.053
372.908,1.057
372.938,1.058
372.968,1.058
372.998,1.052
373.028,1.053
373.058,1.049
373.088,1.058
373.118,1.054
373.148,1.050
373.178,1.059
373.208,1.057
373.238,1.053
373.268,1.052
373.298,1.051
373.328,1.057
373.358,1.064
373.388,1.061
373.418,1.057
373.448,1.054
373.478,1.055
373.508,1.056
373.538,1.059
373.568,1.055
373.598,1.052
373.628,1.066
373.658,1.062
373.688,1.052
373.718,1.053
373.748,1.044
373.778,1.057
373.808,1.061
373.838,1.057
373.868,1.063
373.898,1.072
373.928,1.063
373.958,1.062
373.988,1.065
374.018,1.058
374.048,1.059
374.078,1.057
374.108,1.042
374.138,1.043
374.168,1.054
374.198,1.052
374.228,1.053
374.258,1.052
374.288,1.048
374.318,1.054
374.348,1.055
374.378,1.059
374.408,1.054
374.438,1.060
374.468,1.062
374.498,1.060
374.528,1.061
374.558,1.046
374.588,1.043
374.618,1.050
374.648,1.055
374.678,1.061
374.708,1.061
374.738,1.065
374.768,1.062
374.798,1.059
374.828,1.056
374.858,1.055
374.888,1.052
374.918,1.063
374.948,1.059
374.978,1.042
375.008,1.050
375.038,1.054
375.068,1.054
375.098,1.057
375.128,1.054
375.158,1.061
375.188,1.056
375.218,1.062
375.248,1.062
375.278,1.062
375.308,1.056
375.338,1.056
375.368,1.053
375.398,1.049
375.428,1.056
375.458,1.055
375.488,1.059
375.518,1.061
375.548,1.060
375.578,1.056
375.608,1.055
375.638,1.057
375.668,1.054
375.698,1.057
375.728,1.061
375.758,1.059
375.788,1.059
375.818,1.058
375.848,1.057
375.878,1.052
375.908,1.052
375.938,1.056
375.968,1.057
375.998,1.062
376.028,1.056
376.058,1.059
376.088,1.053
376.118,1.052
376.148,1.060
376.178,1.059
376.208,1.057
376.238,1.053
376.268,1.052
376.298,1.053
376.328,1.060
376.358,1.056
376.388,1.053
376.418,1.060
376.448,1.061
376.478,1.054
376.508,1.057
376.538,1.058
376.568,1.057
376.598,1.059
376.628,1.053
376.658,1.057
376.688,1.057
376.718,1.057
376.748,1.060
376.778,1.057
376.808,1.052
376.838,1.057
376.868,1.057
376.898,1.063
376.928,1.053
376.958,1.053
376.988,1.055
377.018,1.057
377.048,1.051
377.078,1.059
377.108,1.055
