df_hash,22ZHK4.2TBHGE
216.356,368
216.381,434
216.406,480
216.431,497
216.456,494
216.481,491
216.506,498
216.531,511
216.556,520
216.581,519
216.606,508
216.631,489
216.656,463
216.681,431
216.706,396
216.731,364
216.756,335
216.781,302
216.806,262
216.831,215
216.856,170
216.881,133
216.906,98
216.931,59
216.956,12
216.981,-31
217.006,-65
217.031,-93
217.056,-133
217.081,-193
217.106,-254
217.131,-277
217.156,-232
217.181,-126
217.206,1
217.231,107
217.256,179
217.281,233
217.306,295
217.331,368
217.356,435
217.381,476
217.406,488
217.431,483
217.456,478
217.481,477
217.506,478
217.531,478
217.556,475
217.581,471
217.606,463
217.631,447
217.656,423
217.681,395
217.706,369
217.731,343
217.756,315
217.781,278
217.806,237
217.831,197
217.856,161
217.881,127
217.906,88
217.931,46
217.956,5
217.981,-28
218.006,-59
218.031,-99
218.056,-152
218.081,-201
218.106,-214
218.131,-168
218.156,-68
218.181,51
218.206,153
218.231,223
218.256,273
218.281,324
218.306,382
218.331,434
218.356,463
218.381,466
218.406,460
218.431,461
218.456,475
218.481,494
218.506,505
218.531,503
218.556,489
218.581,468
218.606,443
218.631,413
218.656,379
218.681,340
218.706,296
218.731,251
218.756,207
218.781,164
218.806,121
218.831,73
218.856,18
218.881,-39
218.906,-91
218.931,-136
218.956,-185
218.981,-244
219.006,-306
219.031,-341
219.056,-317
219.081,-222
219.106,-84
219.131,54
219.156,163
219.181,243
219.206,315
219.231,394
219.256,473
219.281,532
219.306,561
219.331,567
219.356,571
219.381,581
219.406,593
219.431,592
219.456,575
219.481,546
219.506,515
219.531,489
219.556,462
219.581,429
219.606,390
219.631,352
219.656,323
219.681,300
219.706,271
219.731,219
219.756,138
219.781,39
219.806,-52
219.831,-115
219.856,-150
219.881,-177
219.906,-218
219.931,-270
219.956,-305
219.981,-287
220.006,-205
220.031,-79
220.056,49
220.081,151
220.106,226
220.131,295
220.156,372
220.181,453
220.206,521
220.231,558
220.256,566
220.281,559
220.306,553
220.331,554
220.356,555
220.381,550
220.406,533
220.431,505
220.456,471
220.481,433
220.506,389
220.531,339
220.556,282
220.581,220
220.606,156
220.631,96
220.656,43
220.681,-1
220.706,-45
220.731,-91
220.756,-141
220.781,-190
220.806,-240
220.831,-300
220.856,-379
220.881,-465
220.906,-525
220.931,-519
220.956,-426
220.981,-266
221.006,-83
221.031,80
221.056,215
221.081,337
221.106,461
221.131,585
221.156,690
221.181,758
221.206,791
221.231,800
221.256,798
221.281,790
221.306,773
221.331,744
221.356,705
221.381,659
221.406,609
221.431,557
221.456,507
221.481,462
221.506,419
221.531,373
221.556,319
221.581,259
221.606,199
221.631,141
221.656,83
221.681,22
221.706,-35
221.731,-84
221.756,-125
221.781,-170
221.806,-228
221.831,-287
221.856,-312
221.881,-275
221.906,-175
221.931,-45
221.956,75
221.981,170
222.006,248
222.031,323
222.056,397
222.081,457
222.106,493
222.131,510
222.156,520
222.181,534
222.206,551
222.231,570
222.256,588
222.281,598
222.306,594
222.331,567
222.356,519
222.381,461
222.406,403
222.431,346
222.456,288
222.481,236
222.506,200
222.531,185
222.556,178
222.581,160
222.606,122
222.631,76
222.656,33
222.681,-6
222.706,-59
222.731,-126
222.756,-186
222.781,-212
222.806,-197
222.831,-165
222.856,-148
222.881,-156
222.906,-171
222.931,-170
222.956,-147
222.981,-117
223.006,-92
223.031,-71
223.056,-41
223.081,5
223.106,65
223.131,131
223.156,198
223.181,267
223.206,334
223.231,393
223.256,439
223.281,472
223.306,490
223.331,492
223.356,475
223.381,443
223.406,402
223.431,355
223.456,303
223.481,245
223.506,187
223.531,132
223.556,79
223.581,20
223.606,-43
223.631,-87
223.656,-80
223.681,-4
223.706,120
223.731,251
223.756,353
223.781,421
223.806,473
223.831,522
223.856,569
223.881,600
223.906,613
223.931,616
223.956,623
223.981,637
224.006,648
224.031,645
224.056,622
224.081,581
224.106,531
224.131,481
224.156,434
224.181,390
224.206,344
224.231,297
224.256,249
224.281,205
224.306,164
224.331,122
224.356,74
224.381,22
224.406,-27
224.431,-73
224.456,-124
224.481,-191
224.506,-267
224.531,-325
224.556,-329
224.581,-267
224.606,-162
224.631,-57
224.656,20
224.681,73
224.706,120
224.731,175
224.756,229
224.781,266
224.806,284
224.831,294
224.856,311
224.881,340
224.906,369
224.931,388
224.956,395
224.981,398
225.006,401
225.031,399
225.056,384
225.081,358
225.106,327
225.131,298
225.156,269
225.181,234
225.206,194
225.231,155
225.256,120
225.281,80
225.306,25
225.331,-40
225.356,-94
225.381,-102
225.406,-50
225.431,43
225.456,144
225.481,222
225.506,274
225.531,315
225.556,355
225.581,390
225.606,406
225.631,399
225.656,383
225.681,376
225.706,384
225.731,398
225.756,402
225.781,391
225.806,368
225.831,342
225.856,315
225.881,281
225.906,241
225.931,199
225.956,162
225.981,130
226.006,93
226.031,47
226.056,-3
226.081,-50
226.106,-91
226.131,-139
226.156,-202
226.181,-267
226.206,-302
226.231,-275
226.256,-184
226.281,-59
226.306,59
226.331,154
226.356,232
226.381,313
226.406,404
226.431,490
226.456,556
226.481,599
226.506,627
226.531,654
226.556,685
226.581,718
226.606,752
226.631,784
226.656,813
226.681,836
226.706,847
226.731,842
226.756,816
226.781,763
226.806,680
226.831,576
226.856,463
226.881,352
226.906,240
226.931,112
226.956,-41
226.981,-210
227.006,-372
227.031,-513
227.056,-636
227.081,-747
227.106,-834
227.131,-864
227.156,-811
227.181,-678
227.206,-505
227.231,-339
227.256,-197
227.281,-68
227.306,68
227.331,214
227.356,349
227.381,445
227.406,492
227.431,501
227.456,492
227.481,482
227.506,475
227.531,469
227.556,456
227.581,433
227.606,407
227.631,386
227.656,380
227.681,387
227.706,395
227.731,393
227.756,378
227.781,354
227.806,325
227.831,293
227.856,260
227.881,235
227.906,221
227.931,209
227.956,181
227.981,132
228.006,84
228.031,80
228.056,141
228.081,248
228.106,350
228.131,408
228.156,425
228.181,433
228.206,457
228.231,491
228.256,509
228.281,502
228.306,481
228.331,469
228.356,472
228.381,475
228.406,457
228.431,410
228.456,341
228.481,262
228.506,182
228.531,105
228.556,31
228.581,-38
228.606,-106
228.631,-171
228.656,-228
228.681,-273
228.706,-310
228.731,-343
228.756,-365
228.781,-356
228.806,-294
228.831,-181
228.856,-46
228.881,68
228.906,147
228.931,204
228.956,265
228.981,336
229.006,399
229.031,431
229.056,430
229.081,418
229.106,415
229.131,424
229.156,436
229.181,439
229.206,430
229.231,412
229.256,388
229.281,355
229.306,315
229.331,274
229.356,239
229.381,208
229.406,181
229.431,158
229.456,137
229.481,112
229.506,72
229.531,18
229.556,-24
229.581,-23
229.606,42
229.631,155
229.656,268
229.681,341
229.706,369
229.731,379
229.756,401
229.781,441
229.806,477
229.831,490
229.856,478
229.881,459
229.906,454
229.931,470
229.956,496
229.981,519
230.006,526
230.031,514
230.056,486
230.081,446
230.106,401
230.131,349
230.156,290
230.181,225
230.206,159
230.231,98
230.256,44
230.281,-7
230.306,-60
230.331,-115
230.356,-171
230.381,-235
230.406,-314
230.431,-408
230.456,-491
230.481,-521
230.506,-471
230.531,-351
230.556,-204
230.581,-78
230.606,12
230.631,87
230.656,172
230.681,274
230.706,376
230.731,453
230.756,497
230.781,518
230.806,532
230.831,550
230.856,570
230.881,584
230.906,586
230.931,576
230.956,558
230.981,538
231.006,517
231.031,490
231.056,452
231.081,404
231.106,355
231.131,311
231.156,271
231.181,225
231.206,169
231.231,109
231.256,54
231.281,5
231.306,-43
231.331,-94
231.356,-125
231.381,-106
231.406,-23
231.431,100
231.456,218
231.481,301
231.506,358
231.531,422
231.556,513
231.581,608
231.606,658
231.631,631
231.656,542
231.681,440
231.706,373
231.731,356
231.756,369
231.781,377
231.806,359
231.831,309
231.856,241
231.881,168
231.906,105
231.931,59
231.956,30
231.981,14
232.006,2
232.031,-11
232.056,-29
232.081,-61
232.106,-115
232.131,-197
232.156,-292
232.181,-368
232.206,-388
232.231,-336
232.256,-230
232.281,-112
232.306,-22
232.331,30
232.356,68
232.381,121
232.406,204
232.431,300
232.456,381
232.481,425
232.506,431
232.531,418
232.556,401
232.581,386
232.606,371
232.631,356
232.656,349
232.681,362
232.706,398
232.731,448
232.756,496
232.781,525
232.806,525
232.831,492
232.856,432
232.881,351
232.906,262
232.931,172
232.956,86
232.981,10
233.006,-42
233.031,-56
233.056,-18
233.081,73
233.106,198
233.131,329
233.156,437
233.181,505
233.206,530
233.231,518
233.256,481
233.281,434
233.306,386
233.331,344
233.356,315
233.381,299
233.406,296
233.431,300
233.456,300
233.481,289
233.506,270
233.531,248
233.556,227
233.581,203
233.606,171
233.631,132
233.656,97
233.681,72
233.706,51
233.731,21
233.756,-18
233.781,-60
233.806,-97
233.831,-136
233.856,-185
233.881,-236
233.906,-254
233.931,-202
233.956,-80
233.981,70
234.006,197
234.031,276
234.056,321
234.081,364
234.106,415
234.131,457
234.156,472
234.181,464
234.206,450
234.231,449
234.256,461
234.281,474
234.306,480
234.331,477
234.356,467
234.381,450
234.406,426
234.431,397
234.456,363
234.481,328
234.506,290
234.531,250
234.556,208
234.581,163
234.606,114
234.631,65
234.656,22
234.681,-11
234.706,-47
234.731,-98
234.756,-164
234.781,-212
234.806,-202
234.831,-115
234.856,21
234.881,154
234.906,249
234.931,306
234.956,351
234.981,399
235.006,439
235.031,455
235.056,445
235.081,427
235.106,420
235.131,426
235.156,433
235.181,430
235.206,416
235.231,392
235.256,359
235.281,316
235.306,268
235.331,217
235.356,165
235.381,109
235.406,52
235.431,0
235.456,-49
235.481,-102
235.506,-163
235.531,-216
235.556,-226
235.581,-164
235.606,-35
235.631,116
235.656,240
235.681,313
235.706,349
235.731,373
235.756,398
235.781,421
235.806,443
235.831,468
235.856,499
235.881,524
235.906,525
235.931,497
235.956,452
235.981,407
236.006,365
236.031,323
236.056,278
236.081,239
236.106,214
236.131,194
236.156,162
236.181,112
236.206,52
236.231,-7
236.256,-68
236.281,-144
236.306,-233
236.331,-301
236.356,-302
236.381,-220
236.406,-88
236.431,38
236.456,124
236.481,177
236.506,227
236.531,288
236.556,348
236.581,385
236.606,395
236.631,394
236.656,398
236.681,410
236.706,421
236.731,423
236.756,414
236.781,397
236.806,372
236.831,340
236.856,306
236.881,277
236.906,252
236.931,222
236.956,177
236.981,125
237.006,79
237.031,45
237.056,8
237.081,-45
237.106,-110
237.131,-143
237.156,-104
237.181,12
237.206,163
237.231,294
237.256,379
237.281,433
237.306,487
237.331,550
237.356,601
237.381,620
237.406,610
237.431,592
237.456,584
237.481,584
237.506,576
237.531,553
237.556,523
237.581,492
237.606,457
237.631,409
237.656,345
237.681,274
237.706,205
237.731,139
237.756,71
237.781,0
237.806,-67
237.831,-129
237.856,-193
237.881,-269
237.906,-346
237.931,-387
237.956,-354
237.981,-245
238.006,-101
238.031,22
238.056,99
238.081,145
238.106,189
238.131,240
238.156,279
238.181,285
238.206,263
238.231,239
238.256,237
238.281,253
238.306,265
238.331,259
238.356,239
238.381,219
238.406,206
238.431,189
238.456,155
238.481,109
238.506,67
238.531,37
238.556,10
238.581,-28
238.606,-76
238.631,-102
238.656,-68
238.681,31
238.706,169
238.731,297
238.756,390
238.781,453
238.806,508
238.831,565
238.856,612
238.881,632
238.906,625
238.931,606
238.956,594
238.981,590
239.006,587
239.031,572
239.056,543
239.081,507
239.106,470
239.131,433
239.156,391
239.181,339
239.206,273
239.231,198
239.256,124
239.281,62
239.306,11
239.331,-40
239.356,-105
239.381,-180
239.406,-239
239.431,-245
239.456,-186
239.481,-80
239.506,33
239.531,121
239.556,182
239.581,233
239.606,290
239.631,347
239.656,386
239.681,400
239.706,395
239.731,391
239.756,398
239.781,405
239.806,394
239.831,358
239.856,307
239.881,259
239.906,222
239.931,190
239.956,157
239.981,121
240.006,92
240.031,73
240.056,60
240.081,42
240.106,15
240.131,-15
240.156,-43
240.181,-72
240.206,-112
240.231,-168
240.256,-227
240.281,-263
240.306,-252
240.331,-187
240.356,-84
240.381,31
240.406,133
240.431,210
240.456,264
240.481,305
240.506,342
240.531,377
240.556,397
240.581,398
240.606,384
240.631,371
240.656,374
240.681,393
240.706,415
240.731,424
240.756,414
240.781,389
240.806,359
240.831,333
240.856,314
240.881,301
240.906,286
240.931,262
240.956,236
240.981,221
241.006,226
241.031,241
241.056,243
241.081,211
241.106,153
241.131,99
241.156,81
241.181,112
241.206,183
241.231,277
241.256,377
241.281,475
241.306,564
241.331,643
241.356,710
241.381,760
241.406,788
241.431,791
241.456,775
241.481,755
241.506,739
241.531,720
241.556,683
241.581,628
241.606,569
241.631,522
241.656,485
241.681,441
241.706,380
241.731,305
241.756,215
241.781,93
241.806,-73
241.831,-267
241.856,-439
241.881,-558
241.906,-645
241.931,-752
241.956,-882
241.981,-948
242.006,-838
242.031,-529
242.056,-126
242.081,208
242.106,384
242.131,430
242.156,432
242.181,440
242.206,441
242.231,410
242.256,351
242.281,282
242.306,199
242.331,88
242.356,-35
242.381,-112
242.406,-91
242.431,11
242.456,119
242.481,170
242.506,173
242.531,179
242.556,210
242.581,234
242.606,219
242.631,187
242.656,198
242.681,281
242.706,393
242.731,461
242.756,461
242.781,433
242.806,428
242.831,452
242.856,472
242.881,466
242.906,452
242.931,459
242.956,484
242.981,491
243.006,452
243.031,376
243.056,294
243.081,227
243.106,168
243.131,104
243.156,32
243.181,-38
243.206,-108
243.231,-184
243.256,-266
243.281,-335
243.306,-366
243.331,-352
243.356,-304
243.381,-238
243.406,-155
243.431,-53
243.456,62
243.481,173
243.506,259
243.531,318
243.556,363
243.581,410
243.606,463
243.631,516
243.656,560
243.681,590
243.706,601
243.731,594
243.756,573
243.781,545
243.806,514
243.831,483
243.856,448
243.881,403
243.906,341
243.931,257
243.956,153
243.981,56
244.006,0
244.031,8
244.056,74
244.081,161
244.106,233
244.131,282
244.156,327
244.181,382
244.206,442
244.231,486
244.256,499
244.281,492
244.306,485
244.331,490
244.356,499
244.381,497
244.406,479
244.431,448
244.456,414
244.481,379
244.506,337
244.531,282
244.556,215
244.581,142
244.606,72
244.631,9
244.656,-52
244.681,-118
244.706,-187
244.731,-240
244.756,-250
244.781,-201
244.806,-108
244.831,-8
244.856,67
244.881,116
244.906,156
244.931,204
244.956,255
244.981,291
245.006,300
245.031,294
245.056,294
245.081,308
245.106,324
245.131,328
245.156,315
245.181,299
245.206,286
245.231,272
245.256,246
245.281,210
245.306,177
245.331,159
245.356,145
245.381,115
245.406,63
245.431,9
245.456,-10
245.481,19
245.506,85
245.531,150
245.556,190
245.581,209
245.606,226
245.631,252
245.656,280
245.681,299
245.706,306
245.731,311
245.756,323
245.781,344
245.806,369
245.831,388
245.856,395
245.881,391
245.906,377
245.931,361
245.956,348
245.981,338
246.006,325
246.031,299
246.056,265
246.081,245
246.106,260
246.131,314
246.156,386
246.181,450
246.206,494
246.231,522
246.256,537
246.281,530
246.306,484
246.331,396
246.356,279
246.381,157
246.406,43
246.431,-56
246.456,-135
246.481,-183
246.506,-194
246.531,-178
246.556,-159
246.581,-157
246.606,-178
246.631,-208
246.656,-235
246.681,-254
246.706,-269
246.731,-287
246.756,-303
246.781,-307
246.806,-281
246.831,-217
246.856,-111
246.881,29
246.906,186
246.931,337
246.956,456
246.981,523
247.006,530
247.031,490
247.056,429
247.081,370
247.106,321
247.131,275
247.156,236
247.181,232
247.206,306
247.231,466
247.256,665
247.281,813
247.306,844
247.331,761
247.356,625
247.381,502
247.406,414
247.431,341
247.456,264
247.481,183
247.506,115
247.531,67
247.556,32
247.581,7
247.606,4
247.631,39
247.656,108
247.681,186
247.706,249
247.731,292
247.756,326
247.781,351
247.806,354
247.831,322
247.856,268
247.881,224
247.906,213
247.931,228
247.956,249
247.981,260
248.006,266
248.031,279
248.056,299
248.081,318
248.106,329
248.131,332
248.156,329
248.181,316
248.206,287
248.231,247
248.256,209
248.281,177
248.306,142
248.331,88
248.356,17
248.381,-44
248.406,-67
248.431,-43
248.456,4
248.481,48
248.506,78
248.531,110
248.556,160
248.581,221
248.606,273
248.631,299
248.656,304
248.681,307
248.706,322
248.731,344
248.756,360
248.781,363
248.806,356
248.831,345
248.856,331
248.881,313
248.906,288
248.931,256
248.956,218
248.981,178
249.006,141
249.031,111
249.056,85
249.081,53
249.106,5
249.131,-50
249.156,-91
249.181,-88
249.206,-34
249.231,48
249.256,128
249.281,187
249.306,231
249.331,277
249.356,330
249.381,374
249.406,394
249.431,392
249.456,384
249.481,385
249.506,393
249.531,396
249.556,386
249.581,367
249.606,348
249.631,328
249.656,299
249.681,257
249.706,211
249.731,173
249.756,143
249.781,110
249.806,60
249.831,0
249.856,-42
249.881,-41
249.906,6
249.931,79
249.956,149
249.981,203
250.006,249
250.031,298
250.056,347
250.081,382
250.106,393
250.131,386
250.156,379
250.181,384
250.206,395
250.231,398
250.256,384
250.281,358
250.306,333
250.331,310
250.356,281
250.381,239
250.406,191
250.431,146
250.456,107
250.481,64
250.506,4
250.531,-63
250.556,-113
250.581,-117
250.606,-73
250.631,-3
250.656,63
250.681,119
250.706,171
250.731,228
250.756,283
250.781,320
250.806,328
250.831,315
250.856,297
250.881,286
250.906,280
250.931,273
250.956,262
250.981,252
251.006,248
251.031,246
251.056,234
251.081,203
251.106,156
251.131,107
251.156,70
251.181,43
251.206,9
251.231,-39
251.256,-94
251.281,-123
251.306,-95
251.331,-6
251.356,115
251.381,228
251.406,310
251.431,367
251.456,416
251.481,462
251.506,495
251.531,499
251.556,478
251.581,452
251.606,441
251.631,444
251.656,444
251.681,427
251.706,396
251.731,364
251.756,339
251.781,314
251.806,276
251.831,226
251.856,174
251.881,131
251.906,93
251.931,46
251.956,-6
251.981,-44
252.006,-35
252.031,25
252.056,116
252.081,198
252.106,254
252.131,297
252.156,346
252.181,405
252.206,451
252.231,465
252.256,446
252.281,415
252.306,391
252.331,375
252.356,357
252.381,329
252.406,297
252.431,268
252.456,241
252.481,211
252.506,174
252.531,137
252.556,101
252.581,58
252.606,4
252.631,-50
252.656,-80
252.681,-63
252.706,-3
252.731,70
252.756,131
252.781,171
252.806,205
252.831,247
252.856,289
252.881,314
252.906,313
252.931,295
252.956,279
252.981,273
253.006,271
253.031,262
253.056,242
253.081,219
253.106,196
253.131,172
253.156,139
253.181,93
253.206,39
253.231,-10
253.256,-41
253.281,-40
253.306,-5
253.331,52
253.356,114
253.381,168
253.406,211
253.431,251
253.456,291
253.481,321
253.506,333
253.531,325
253.556,309
253.581,299
253.606,299
253.631,301
253.656,292
253.681,271
253.706,245
253.731,219
253.756,192
253.781,156
253.806,110
253.831,60
253.856,25
253.881,21
253.906,56
253.931,123
253.956,201
253.981,270
254.006,324
254.031,374
254.056,429
254.081,487
254.106,525
254.131,530
254.156,510
254.181,495
254.206,503
254.231,519
254.256,516
254.281,483
254.306,444
254.331,427
254.356,427
254.381,409
254.406,341
254.431,232
254.456,132
254.481,85
254.506,92
254.531,124
254.556,154
254.581,175
254.606,188
254.631,190
254.656,170
254.681,130
254.706,81
254.731,32
254.756,-22
254.781,-94
254.806,-173
254.831,-235
254.856,-266
254.881,-279
254.906,-303
254.931,-350
254.956,-412
254.981,-480
255.006,-561
255.031,-658
255.056,-738
255.081,-733
255.106,-596
255.131,-350
255.156,-79
255.181,130
255.206,253
255.231,317
255.256,364
255.281,409
255.306,451
255.331,488
255.356,522
255.381,553
255.406,580
255.431,605
255.456,636
255.481,673
255.506,703
255.531,743
255.556,852
255.581,1099
255.606,1472
255.631,1848
255.656,2057
255.681,2027
255.706,1841
255.731,1649
255.756,1516
255.781,1365
255.806,1083
255.831,663
255.856,230
255.881,-72
255.906,-212
255.931,-272
255.956,-340
255.981,-422
256.006,-465
256.031,-441
256.056,-389
256.081,-370
256.106,-397
256.131,-428
256.156,-421
256.181,-373
256.206,-307
256.231,-237
256.256,-155
256.281,-61
256.306,20
256.331,54
256.356,32
256.381,-20
256.406,-65
256.431,-84
256.456,-90
256.481,-105
256.506,-143
256.531,-199
256.556,-253
256.581,-281
256.606,-264
256.631,-200
256.656,-110
256.681,-22
256.706,54
256.731,132
256.756,224
256.781,321
256.806,391
256.831,412
256.856,392
256.881,364
256.906,350
256.931,341
256.956,318
256.981,276
257.006,234
257.031,213
257.056,207
257.081,187
257.106,123
257.131,24
257.156,-73
257.181,-127
257.206,-126
257.231,-87
257.256,-34
257.281,24
257.306,98
257.331,194
257.356,300
257.381,395
257.406,468
257.431,526
257.456,580
257.481,630
257.506,664
257.531,674
257.556,670
257.581,670
257.606,670
257.631,649
257.656,579
257.681,464
257.706,338
257.731,245
257.756,205
257.781,209
257.806,234
257.831,260
257.856,275
257.881,273
257.906,259
257.931,257
257.956,301
257.981,408
258.006,552
258.031,686
258.056,770
258.081,804
258.106,812
258.131,813
258.156,801
258.181,766
258.206,718
258.231,679
258.256,659
258.281,638
258.306,585
258.331,493
258.356,380
258.381,272
258.406,169
258.431,45
258.456,-120
258.481,-321
258.506,-535
258.531,-742
258.556,-929
258.581,-1077
258.606,-1151
258.631,-1117
258.656,-973
258.681,-759
258.706,-527
258.731,-310
258.756,-110
258.781,73
258.806,219
258.831,293
258.856,280
258.881,209
258.906,138
258.931,117
258.956,159
258.981,245
259.006,345
259.031,435
259.056,501
259.081,536
259.106,540
259.131,521
259.156,493
259.181,458
259.206,408
259.231,338
259.256,261
259.281,207
259.306,204
259.331,251
259.356,320
259.381,379
259.406,417
259.431,445
259.456,478
259.481,516
259.506,543
259.531,544
259.556,519
259.581,485
259.606,454
259.631,433
259.656,415
259.681,392
259.706,364
259.731,337
259.756,318
259.781,312
259.806,312
259.831,307
259.856,282
259.881,236
259.906,178
259.931,119
259.956,60
259.981,-1
260.006,-66
260.031,-119
260.056,-134
260.081,-98
260.106,-25
260.131,53
260.156,114
260.181,154
260.206,191
260.231,234
260.256,279
260.281,310
260.306,317
260.331,308
260.356,296
260.381,287
260.406,279
260.431,268
260.456,255
260.481,242
260.506,231
260.531,220
260.556,202
260.581,175
260.606,137
260.631,92
260.656,48
260.681,14
260.706,-5
260.731,-16
260.756,-27
260.781,-37
260.806,-31
260.831,12
260.856,99
260.881,211
260.906,316
260.931,393
260.956,445
260.981,490
261.006,541
261.031,588
261.056,615
261.081,609
261.106,575
261.131,531
261.156,496
261.181,472
261.206,451
261.231,425
261.256,390
261.281,350
261.306,310
261.331,270
261.356,226
261.381,177
261.406,130
261.431,90
261.456,54
261.481,9
261.506,-51
261.531,-113
261.556,-143
261.581,-117
261.606,-41
261.631,52
261.656,129
261.681,182
261.706,226
261.731,274
261.756,321
261.781,353
261.806,360
261.831,347
261.856,328
261.881,312
261.906,299
261.931,285
261.956,269
261.981,251
262.006,225
262.031,188
262.056,143
262.081,100
262.106,59
262.131,16
262.156,-36
262.181,-88
262.206,-114
262.231,-88
262.256,-10
262.281,91
262.306,184
262.331,249
262.356,292
262.381,327
262.406,360
262.431,381
262.456,382
262.481,366
262.506,347
262.531,337
262.556,336
262.581,330
262.606,305
262.631,264
262.656,220
262.681,182
262.706,144
262.731,89
262.756,15
262.781,-54
262.806,-83
262.831,-48
262.856,36
262.881,134
262.906,214
262.931,272
262.956,323
262.981,374
263.006,417
263.031,433
263.056,417
263.081,381
263.106,346
263.131,325
263.156,311
263.181,293
263.206,259
263.231,210
263.256,154
263.281,100
263.306,51
263.331,-1
263.356,-67
263.381,-141
263.406,-194
263.431,-190
263.456,-119
263.481,-2
263.506,113
263.531,200
263.556,263
263.581,325
263.606,396
263.631,458
263.656,487
263.681,482
263.706,459
263.731,441
263.756,429
263.781,414
263.806,391
263.831,367
263.856,348
263.881,327
263.906,294
263.931,251
263.956,213
263.981,186
264.006,157
264.031,107
264.056,44
264.081,5
264.106,30
264.131,122
264.156,245
264.181,355
264.206,435
264.231,498
264.256,563
264.281,626
264.306,669
264.331,678
264.356,654
264.381,611
264.406,563
264.431,513
264.456,462
264.481,406
264.506,340
264.531,262
264.556,173
264.581,87
264.606,13
264.631,-49
264.656,-115
264.681,-189
264.706,-251
264.731,-269
264.756,-222
264.781,-125
264.806,-18
264.831,66
264.856,124
264.881,170
264.906,214
264.931,254
264.956,274
264.981,267
265.006,242
265.031,213
265.056,193
265.081,179
265.106,161
265.131,130
265.156,90
265.181,51
265.206,25
265.231,5
265.256,-24
265.281,-73
265.306,-126
265.331,-149
265.356,-112
265.381,-21
265.406,86
265.431,175
265.456,237
265.481,291
265.506,355
265.531,422
265.556,467
265.581,479
265.606,464
265.631,441
265.656,422
265.681,408
265.706,394
265.731,381
265.756,367
265.781,345
265.806,308
265.831,259
265.856,212
265.881,171
265.906,128
265.931,71
265.956,8
265.981,-25
266.006,0
266.031,81
266.056,180
266.081,252
266.106,291
266.131,322
266.156,369
266.181,427
266.206,468
266.231,475
266.256,461
266.281,454
266.306,472
266.331,506
266.356,532
266.381,529
266.406,488
266.431,413
266.456,320
266.481,230
266.506,167
266.531,135
266.556,116
266.581,79
266.606,15
266.631,-54
266.656,-94
266.681,-83
266.706,-33
266.731,26
266.756,72
266.781,108
266.806,147
266.831,197
266.856,250
266.881,291
266.906,311
266.931,313
266.956,306
266.981,300
267.006,297
267.031,293
267.056,282
267.081,260
267.106,229
267.131,197
267.156,167
267.181,132
267.206,84
267.231,26
267.256,-18
267.281,-24
267.306,18
267.331,97
267.356,184
267.381,259
267.406,318
267.431,369
267.456,418
267.481,464
267.506,497
267.531,511
267.556,505
267.581,482
267.606,457
267.631,439
267.656,429
267.681,415
267.706,379
267.731,321
267.756,255
267.781,198
267.806,148
267.831,89
267.856,12
267.881,-59
267.906,-92
267.931,-65
267.956,5
267.981,86
268.006,153
268.031,209
268.056,261
268.081,299
268.106,300
268.131,255
268.156,184
268.181,127
268.206,109
268.231,129
268.256,170
268.281,217
268.306,265
268.331,303
268.356,317
268.381,292
268.406,228
268.431,140
268.456,48
268.481,-29
268.506,-79
268.531,-88
268.556,-54
268.581,10
268.606,75
268.631,119
268.656,141
268.681,158
268.706,182
268.731,212
268.756,237
268.781,255
268.806,277
268.831,313
268.856,355
268.881,387
268.906,400
268.931,396
268.956,383
268.981,360
269.006,314
269.031,241
269.056,166
269.081,128
269.106,151
269.131,222
269.156,306
269.181,369
269.206,411
269.231,451
269.256,504
269.281,557
269.306,582
269.331,563
269.356,511
269.381,457
269.406,416
269.431,386
269.456,350
269.481,302
269.506,247
269.531,193
269.556,134
269.581,58
269.606,-32
269.631,-112
269.656,-145
269.681,-113
269.706,-33
269.731,58
269.756,136
269.781,197
269.806,253
269.831,311
269.856,361
269.881,383
269.906,368
269.931,326
269.956,277
269.981,237
270.006,207
270.031,175
270.056,130
270.081,72
270.106,13
270.131,-37
270.156,-84
270.181,-137
270.206,-200
270.231,-252
270.256,-260
270.281,-203
270.306,-90
270.331,43
270.356,163
270.381,260
270.406,346
270.431,431
270.456,511
270.481,566
270.506,583
270.531,567
270.556,537
270.581,512
270.606,493
270.631,472
270.656,440
270.681,395
270.706,343
270.731,290
270.756,233
270.781,165
270.806,90
270.831,23
270.856,-6
270.881,18
270.906,90
270.931,176
270.956,243
270.981,284
271.006,313
271.031,349
271.056,389
271.081,411
271.106,400
271.131,366
271.156,333
271.181,315
271.206,304
271.231,283
271.256,249
271.281,212
271.306,176
271.331,133
271.356,68
271.381,-9
271.406,-68
271.431,-71
271.456,-12
271.481,75
271.506,157
271.531,217
271.556,264
271.581,315
271.606,365
271.631,396
271.656,395
271.681,371
271.706,342
271.731,322
271.756,309
271.781,293
271.806,264
271.831,227
271.856,187
271.881,151
271.906,116
271.931,72
271.956,15
271.981,-46
272.006,-88
272.031,-85
272.056,-29
272.081,61
272.106,151
272.131,220
272.156,270
272.181,322
272.206,384
272.231,439
272.256,465
272.281,453
272.306,422
272.331,395
272.356,382
272.381,374
272.406,358
272.431,328
272.456,290
272.481,250
272.506,208
272.531,168
272.556,134
272.581,105
272.606,71
