df_hash,22ZHK4.EG2MBW
123.480,0.962
123.510,0.958
123.540,0.951
123.570,0.951
123.600,0.954
123.630,0.960
123.660,0.959
123.690,0.958
123.720,0.958
123.750,0.957
123.780,0.951
123.810,0.959
123.840,0.956
123.870,0.959
123.900,0.955
123.930,0.952
123.960,0.958
123.990,0.958
124.020,0.965
124.050,0.959
124.080,0.952
124.110,0.952
124.140,0.957
124.170,0.961
124.200,0.960
124.230,0.955
124.260,0.954
124.290,0.961
124.320,0.960
124.350,0.959
124.380,0.953
124.410,0.954
124.440,0.960
124.470,0.962
124.500,0.954
124.530,0.955
124.560,0.953
124.590,0.954
124.620,0.959
124.650,0.959
124.680,0.958
124.710,0.958
124.740,0.952
124.770,0.947
124.800,0.956
124.830,0.956
124.860,0.964
124.890,0.962
124.920,0.947
124.950,0.955
124.980,0.958
125.010,0.960
125.040,0.961
125.070,0.958
125.100,0.949
125.130,0.961
125.160,0.960
125.190,0.952
125.220,0.958
125.250,0.958
125.280,0.959
125.310,0.958
125.340,0.953
125.370,0.952
125.400,0.953
125.430,0.958
125.460,0.959
125.490,0.959
125.520,0.954
125.550,0.950
125.580,0.949
125.610,0.959
125.640,0.959
125.670,0.962
125.700,0.955
125.730,0.949
125.760,0.954
125.790,0.960
125.820,0.958
125.850,0.955
125.880,0.955
125.910,0.951
125.940,0.960
125.970,0.965
126.000,0.954
126.030,0.955
126.060,0.951
126.090,0.955
126.120,0.962
126.150,0.962
126.180,0.956
126.210,0.956
126.240,0.957
126.270,0.957
126.300,0.959
126.330,0.955
126.360,0.959
126.390,0.953
126.420,0.954
126.450,0.954
126.480,0.960
126.510,0.959
126.540,0.953
126.570,0.956
126.600,0.958
126.630,0.955
126.660,0.957
126.690,0.955
126.720,0.949
126.750,0.953
126.780,0.965
126.810,0.958
126.840,0.958
126.870,0.956
126.900,0.954
126.930,0.955
126.960,0.955
126.990,0.957
127.020,0.958
127.050,0.958
127.080,0.958
127.110,0.958
127.140,0.958
127.170,0.958
127.200,0.954
127.230,0.958
127.260,0.953
127.290,0.954
127.320,0.962
127.350,0.958
127.380,0.954
127.410,0.957
127.440,0.961
127.470,0.958
127.500,0.960
127.530,0.956
127.560,0.953
127.590,0.957
127.620,0.962
127.650,0.957
127.680,0.958
127.710,0.956
127.740,0.957
127.770,0.958
127.800,0.959
127.830,0.954
127.860,0.951
127.890,0.958
127.920,0.957
127.950,0.958
127.980,0.962
128.010,0.954
128.040,0.953
128.070,0.960
128.100,0.961
128.130,0.958
128.160,0.958
128.190,0.950
128.220,0.955
128.250,0.956
128.280,0.958
128.310,0.955
128.340,0.955
128.370,0.951
128.400,0.959
128.430,0.962
128.460,0.953
128.490,0.955
128.520,0.960
128.550,0.957
128.580,0.958
128.610,0.954
128.640,0.959
128.670,0.959
128.700,0.960
128.730,0.959
128.760,0.959
128.790,0.959
128.820,0.955
128.850,0.954
128.880,0.959
128.910,0.955
128.940,0.957
128.970,0.958
129.000,0.953
129.030,0.958
129.060,0.959
129.090,0.960
129.120,0.957
129.150,0.957
129.180,0.954
129.210,0.960
129.240,0.962
129.270,0.954
129.300,0.953
129.330,0.955
129.360,0.957
129.390,0.962
129.420,0.958
129.450,0.952
129.480,0.958
129.510,0.958
129.540,0.957
129.570,0.959
129.600,0.957
129.630,0.955
129.660,0.955
129.690,0.957
129.720,0.955
129.750,0.962
129.780,0.963
129.810,0.952
129.840,0.951
129.870,0.958
129.900,0.958
129.930,0.957
129.960,0.960
129.990,0.953
130.020,0.956
130.050,0.960
130.080,0.958
130.110,0.957
130.140,0.954
130.170,0.957
130.200,0.960
130.230,0.958
130.260,0.958
130.290,0.955
130.320,0.957
130.350,0.956
130.380,0.957
130.410,0.960
130.440,0.955
130.470,0.952
130.500,0.956
130.530,0.958
130.560,0.958
130.590,0.966
130.620,0.957
130.650,0.958
130.680,0.957
130.710,0.958
130.740,0.959
130.770,0.959
130.800,0.953
130.830,0.956
130.860,0.961
130.890,0.960
130.920,0.955
130.950,0.955
130.980,0.960
131.010,0.959
131.040,0.958
131.070,0.954
131.100,0.955
131.130,0.955
131.160,0.958
131.190,0.955
131.220,0.955
131.250,0.959
131.280,0.960
131.310,0.956
131.340,0.959
131.370,0.955
131.400,0.959
131.430,0.960
131.460,0.953
131.490,0.954
131.520,0.958
131.550,0.960
131.580,0.957
131.610,0.958
131.640,0.954
131.670,0.955
131.700,0.963
131.730,0.957
131.760,0.956
131.790,0.954
131.820,0.955
131.850,0.955
131.880,0.958
131.910,0.961
131.940,0.958
131.970,0.957
132.000,0.956
132.030,0.958
132.060,0.956
132.090,0.953
132.120,0.950
132.150,0.956
132.180,0.961
132.210,0.964
132.240,0.960
132.270,0.956
132.300,0.955
132.330,0.956
132.360,0.957
132.390,0.956
132.420,0.955
132.450,0.953
132.480,0.955
132.510,0.962
132.540,0.957
132.570,0.955
132.600,0.957
132.630,0.958
132.660,0.961
132.690,0.956
132.720,0.956
132.750,0.956
132.780,0.956
132.810,0.958
132.840,0.958
132.870,0.953
132.900,0.957
132.930,0.958
132.960,0.963
132.990,0.962
133.020,0.957
133.050,0.952
133.080,0.954
133.110,0.958
133.140,0.962
133.170,0.957
133.200,0.959
133.230,0.954
133.260,0.959
133.290,0.963
133.320,0.955
133.350,0.955
133.380,0.958
133.410,0.955
133.440,0.958
133.470,0.958
133.500,0.958
133.530,0.959
133.560,0.955
133.590,0.957
133.620,0.960
133.650,0.955
133.680,0.959
133.710,0.954
133.740,0.953
133.770,0.962
133.800,0.956
133.830,0.956
133.860,0.958
133.890,0.959
133.920,0.962
133.950,0.958
133.980,0.956
134.010,0.950
134.040,0.956
134.070,0.965
134.100,0.953
134.130,0.955
134.160,0.957
134.190,0.953
134.220,0.960
134.250,0.960
134.280,0.956
134.310,0.957
134.340,0.952
134.370,0.960
134.400,0.959
134.430,0.956
134.460,0.958
134.490,0.954
134.520,0.955
134.550,0.959
134.580,0.963
134.610,0.955
134.640,0.954
134.670,0.958
134.700,0.959
134.730,0.958
134.760,0.956
134.790,0.955
134.820,0.952
134.850,0.961
134.880,0.960
134.910,0.954
134.940,0.956
134.970,0.957
135.000,0.957
135.030,0.957
135.060,0.957
135.090,0.957
135.120,0.956
135.150,0.957
135.180,0.958
135.210,0.957
135.240,0.959
135.270,0.954
135.300,0.956
135.330,0.960
135.360,0.961
135.390,0.960
135.420,0.948
135.450,0.950
135.480,0.959
135.510,0.958
135.540,0.957
135.570,0.957
135.600,0.951
135.630,0.956
135.660,0.964
135.690,0.953
135.720,0.955
135.750,0.957
135.780,0.958
135.810,0.961
135.840,0.956
135.870,0.956
135.900,0.957
135.930,0.957
135.960,0.955
135.990,0.959
136.020,0.963
136.050,0.958
136.080,0.957
136.110,0.958
136.140,0.956
136.170,0.960
136.200,0.956
136.230,0.950
136.260,0.959
136.290,0.959
136.320,0.956
136.350,0.958
136.380,0.954
136.410,0.955
136.440,0.960
136.470,0.959
136.500,0.955
136.530,0.957
136.560,0.958
136.590,0.956
136.620,0.958
136.650,0.960
136.680,0.956
136.710,0.959
136.740,0.953
136.770,0.956
136.800,0.958
136.830,0.956
136.860,0.953
136.890,0.958
136.920,0.958
136.950,0.958
136.980,0.958
137.010,0.955
137.040,0.954
137.070,0.954
137.100,0.960
137.130,0.959
137.160,0.956
137.190,0.959
137.220,0.958
137.250,0.959
137.280,0.958
137.310,0.956
137.340,0.958
137.370,0.957
137.400,0.958
137.430,0.957
137.460,0.957
137.490,0.955
137.520,0.955
137.550,0.960
137.580,0.954
137.610,0.958
137.640,0.959
137.670,0.956
137.700,0.957
137.730,0.957
137.760,0.956
137.790,0.962
137.820,0.957
137.850,0.951
137.880,0.958
137.910,0.952
137.940,0.958
137.970,0.959
138.000,0.959
138.030,0.950
138.060,0.961
138.090,0.959
138.120,0.954
138.150,0.958
138.180,0.958
138.210,0.956
138.240,0.957
138.270,0.956
138.300,0.959
138.330,0.959
138.360,0.956
138.390,0.957
138.420,0.959
138.450,0.959
138.480,0.952
138.510,0.956
138.540,0.958
138.570,0.959
138.600,0.960
138.630,0.955
138.660,0.949
138.690,0.954
138.720,0.959
138.750,0.960
138.780,0.955
138.810,0.959
138.840,0.957
138.870,0.962
138.900,0.958
138.930,0.953
138.960,0.956
138.990,0.957
139.020,0.960
139.050,0.961
139.080,0.955
139.110,0.959
139.140,0.961
139.170,0.956
139.200,0.958
139.230,0.959
139.260,0.956
139.290,0.954
139.320,0.951
139.350,0.954
139.380,0.962
139.410,0.962
139.440,0.955
139.470,0.953
139.500,0.958
139.530,0.959
139.560,0.958
139.590,0.958
139.620,0.958
139.650,0.957
139.680,0.963
139.710,0.958
139.740,0.953
139.770,0.955
139.800,0.959
139.830,0.958
139.860,0.959
139.890,0.957
139.920,0.954
139.950,0.956
139.980,0.955
140.010,0.958
140.040,0.956
140.070,0.957
140.100,0.957
140.130,0.953
140.160,0.953
140.190,0.963
140.220,0.957
140.250,0.955
140.280,0.953
140.310,0.955
140.340,0.960
140.370,0.959
140.400,0.958
140.430,0.955
140.460,0.960
140.490,0.961
140.520,0.956
140.550,0.955
140.580,0.960
140.610,0.957
140.640,0.959
140.670,0.957
140.700,0.955
140.730,0.955
140.760,0.957
140.790,0.959
140.820,0.960
140.850,0.955
140.880,0.955
140.910,0.956
140.940,0.958
140.970,0.958
141.000,0.963
141.030,0.955
141.060,0.950
141.090,0.956
141.120,0.958
141.150,0.958
141.180,0.955
141.210,0.955
141.240,0.950
141.270,0.957
141.300,0.958
141.330,0.959
141.360,0.954
141.390,0.958
141.420,0.959
141.450,0.958
141.480,0.954
141.510,0.959
141.540,0.956
141.570,0.955
141.600,0.959
141.630,0.960
141.660,0.954
141.690,0.956
141.720,0.958
141.750,0.963
141.780,0.963
141.810,0.956
141.840,0.949
141.870,0.957
141.900,0.961
141.930,0.961
141.960,0.958
141.990,0.953
142.020,0.956
142.050,0.958
142.080,0.964
142.110,0.953
142.140,0.950
142.170,0.956
142.200,0.958
142.230,0.958
142.260,0.958
142.290,0.955
142.320,0.957
142.350,0.957
142.380,0.956
142.410,0.959
142.440,0.953
142.470,0.948
142.500,0.955
142.530,0.959
142.560,0.963
142.590,0.960
142.620,0.953
142.650,0.954
142.680,0.953
142.710,0.962
142.740,0.962
142.770,0.958
142.800,0.952
142.830,0.951
142.860,0.961
142.890,0.962
142.920,0.957
142.950,0.955
142.980,0.956
143.010,0.958
143.040,0.957
143.070,0.955
143.100,0.957
143.130,0.957
143.160,0.959
143.190,0.957
143.220,0.961
143.250,0.955
143.280,0.955
143.310,0.957
143.340,0.957
143.370,0.958
143.400,0.961
143.430,0.956
143.460,0.954
143.490,0.958
143.520,0.960
143.550,0.957
143.580,0.957
143.610,0.958
143.640,0.953
143.670,0.961
143.700,0.959
143.730,0.955
143.760,0.956
143.790,0.956
143.820,0.958
143.850,0.959
143.880,0.960
143.910,0.954
143.940,0.956
143.970,0.956
144.000,0.955
144.030,0.958
144.060,0.957
144.090,0.957
144.120,0.956
144.150,0.954
144.180,0.956
144.210,0.959
144.240,0.961
144.270,0.953
144.300,0.956
144.330,0.958
144.360,0.960
144.390,0.958
144.420,0.955
144.450,0.948
144.480,0.958
144.510,0.966
144.540,0.962
144.570,0.956
144.600,0.953
144.630,0.956
144.660,0.959
144.690,0.955
144.720,0.956
144.750,0.957
144.780,0.957
144.810,0.955
144.840,0.959
144.870,0.958
144.900,0.954
144.930,0.949
144.960,0.956
144.990,0.961
145.020,0.965
145.050,0.958
145.080,0.951
145.110,0.958
145.140,0.960
145.170,0.959
145.200,0.958
145.230,0.958
145.260,0.952
145.290,0.957
145.320,0.957
145.350,0.951
145.380,0.955
145.410,0.958
145.440,0.958
145.470,0.960
145.500,0.958
145.530,0.955
145.560,0.950
145.590,0.959
145.620,0.959
145.650,0.957
145.680,0.950
145.710,0.959
145.740,0.959
145.770,0.967
145.800,0.957
145.830,0.951
145.860,0.955
145.890,0.952
145.920,0.960
145.950,0.956
145.980,0.953
146.010,0.951
146.040,0.960
146.070,0.963
146.100,0.955
146.130,0.958
146.160,0.957
146.190,0.955
146.220,0.957
146.250,0.959
146.280,0.958
146.310,0.955
146.340,0.958
146.370,0.956
146.400,0.953
146.430,0.959
146.460,0.964
146.490,0.964
146.520,0.955
146.550,0.951
146.580,0.952
146.610,0.958
146.640,0.959
146.670,0.957
146.700,0.957
146.730,0.954
146.760,0.959
146.790,0.965
146.820,0.957
146.850,0.951
146.880,0.956
146.910,0.964
146.940,0.961
146.970,0.958
147.000,0.956
147.030,0.956
147.060,0.958
147.090,0.959
147.120,0.956
147.150,0.957
147.180,0.958
147.210,0.962
147.240,0.960
147.270,0.959
147.300,0.956
147.330,0.959
147.360,0.959
147.390,0.959
147.420,0.957
147.450,0.951
147.480,0.958
147.510,0.963
147.540,0.958
147.570,0.951
147.600,0.954
147.630,0.959
147.660,0.955
147.690,0.957
147.720,0.955
147.750,0.955
147.780,0.957
147.810,0.955
147.840,0.958
147.870,0.957
147.900,0.956
147.930,0.959
147.960,0.961
147.990,0.954
148.020,0.955
148.050,0.957
148.080,0.959
148.110,0.958
148.140,0.956
148.170,0.956
148.200,0.950
148.230,0.961
148.260,0.965
148.290,0.956
148.320,0.954
148.350,0.956
148.380,0.958
148.410,0.958
148.440,0.959
148.470,0.959
148.500,0.956
148.530,0.958
148.560,0.955
148.590,0.961
148.620,0.955
148.650,0.955
148.680,0.953
148.710,0.966
148.740,0.958
148.770,0.950
148.800,0.955
148.830,0.958
148.860,0.954
148.890,0.960
148.920,0.955
148.950,0.955
148.980,0.959
149.010,0.962
149.040,0.958
149.070,0.953
149.100,0.953
149.130,0.958
149.160,0.958
149.190,0.960
149.220,0.956
149.250,0.958
149.280,0.955
149.310,0.959
149.340,0.960
149.370,0.958
149.400,0.954
149.430,0.958
149.460,0.956
149.490,0.966
149.520,0.958
149.550,0.955
149.580,0.958
149.610,0.957
149.640,0.958
149.670,0.958
149.700,0.958
149.730,0.954
149.760,0.959
149.790,0.961
149.820,0.953
149.850,0.956
149.880,0.956
149.910,0.958
149.940,0.956
149.970,0.958
150.000,0.957
150.030,0.957
150.060,0.955
150.090,0.958
150.120,0.958
150.150,0.957
150.180,0.948
150.210,0.957
150.240,0.959
150.270,0.965
150.300,0.957
150.330,0.953
150.360,0.953
150.390,0.959
150.420,0.959
150.450,0.957
150.480,0.952
150.510,0.953
150.540,0.963
150.570,0.962
150.600,0.956
150.630,0.953
150.660,0.957
150.690,0.961
150.720,0.959
150.750,0.958
150.780,0.955
150.810,0.957
150.840,0.959
150.870,0.962
150.900,0.959
150.930,0.953
150.960,0.955
150.990,0.959
151.020,0.963
151.050,0.960
151.080,0.952
151.110,0.953
151.140,0.959
151.170,0.962
151.200,0.957
151.230,0.958
151.260,0.953
151.290,0.956
151.320,0.961
151.350,0.958
151.380,0.953
151.410,0.957
151.440,0.957
151.470,0.958
151.500,0.958
151.530,0.958
151.560,0.958
151.590,0.956
151.620,0.958
151.650,0.959
151.680,0.959
151.710,0.956
151.740,0.955
151.770,0.955
151.800,0.962
151.830,0.961
151.860,0.956
151.890,0.957
151.920,0.958
151.950,0.960
151.980,0.962
152.010,0.961
152.040,0.953
152.070,0.956
152.100,0.962
152.130,0.957
152.160,0.958
152.190,0.957
152.220,0.958
152.250,0.959
152.280,0.961
152.310,0.960
152.340,0.955
152.370,0.955
152.400,0.959
152.430,0.961
152.460,0.961
152.490,0.957
152.520,0.958
152.550,0.956
152.580,0.960
152.610,0.963
152.640,0.956
152.670,0.954
152.700,0.961
152.730,0.958
152.760,0.957
152.790,0.955
152.820,0.957
152.850,0.958
152.880,0.963
152.910,0.957
152.940,0.958
152.970,0.958
153.000,0.958
153.030,0.958
153.060,0.958
153.090,0.957
153.120,0.960
153.150,0.958
153.180,0.958
153.210,0.958
153.240,0.960
153.270,0.960
153.300,0.955
153.330,0.955
153.360,0.958
153.390,0.963
153.420,0.957
153.450,0.954
153.480,0.954
153.510,0.957
153.540,0.958
153.570,0.960
153.600,0.956
153.630,0.953
153.660,0.962
153.690,0.961
153.720,0.953
153.750,0.955
153.780,0.956
153.810,0.958
153.840,0.958
153.870,0.960
153.900,0.957
153.930,0.956
153.960,0.962
153.990,0.958
154.020,0.959
154.050,0.958
154.080,0.958
154.110,0.956
154.140,0.961
154.170,0.961
154.200,0.958
154.230,0.958
154.260,0.959
154.290,0.958
154.320,0.960
154.350,0.956
154.380,0.957
154.410,0.951
154.440,0.958
154.470,0.965
154.500,0.956
154.530,0.958
154.560,0.958
154.590,0.957
154.620,0.960
154.650,0.958
154.680,0.957
154.710,0.957
154.740,0.956
154.770,0.958
154.800,0.958
154.830,0.960
154.860,0.957
154.890,0.956
154.920,0.955
154.950,0.966
154.980,0.966
155.010,0.958
155.040,0.954
155.070,0.952
155.100,0.960
155.130,0.958
155.160,0.962
155.190,0.957
155.220,0.957
155.250,0.962
155.280,0.962
155.310,0.958
155.340,0.960
155.370,0.958
155.400,0.960
155.430,0.959
155.460,0.959
155.490,0.958
155.520,0.954
155.550,0.958
155.580,0.963
155.610,0.960
155.640,0.958
155.670,0.955
155.700,0.960
155.730,0.964
155.760,0.957
155.790,0.953
155.820,0.957
155.850,0.958
155.880,0.958
155.910,0.959
155.940,0.955
155.970,0.956
156.000,0.958
156.030,0.958
156.060,0.954
156.090,0.958
156.120,0.960
156.150,0.960
156.180,0.957
156.210,0.956
156.240,0.960
156.270,0.961
156.300,0.960
156.330,0.955
156.360,0.948
156.390,0.955
156.420,0.964
156.450,0.966
156.480,0.963
156.510,0.951
156.540,0.955
156.570,0.957
156.600,0.958
156.630,0.955
156.660,0.956
156.690,0.948
156.720,0.958
156.750,0.961
156.780,0.958
156.810,0.960
156.840,0.964
156.870,0.961
156.900,0.963
156.930,0.951
156.960,0.950
156.990,0.962
157.020,0.960
157.050,0.959
157.080,0.959
157.110,0.950
157.140,0.956
157.170,0.961
157.200,0.960
157.230,0.951
157.260,0.956
157.290,0.962
157.320,0.964
157.350,0.960
157.380,0.958
157.410,0.954
157.440,0.958
157.470,0.963
157.500,0.962
157.530,0.956
157.560,0.959
157.590,0.959
157.620,0.961
157.650,0.965
157.680,0.954
157.710,0.954
157.740,0.955
157.770,0.961
157.800,0.960
157.830,0.956
157.860,0.962
157.890,0.960
157.920,0.957
157.950,0.954
157.980,0.952
158.010,0.960
158.040,0.959
158.070,0.958
158.100,0.958
158.130,0.955
158.160,0.963
158.190,0.965
158.220,0.957
158.250,0.957
158.280,0.955
158.310,0.958
158.340,0.964
158.370,0.958
158.400,0.953
158.430,0.957
158.460,0.963
158.490,0.963
158.520,0.961
158.550,0.953
158.580,0.957
158.610,0.961
158.640,0.962
158.670,0.957
158.700,0.958
158.730,0.958
158.760,0.955
158.790,0.961
158.820,0.957
158.850,0.958
158.880,0.959
158.910,0.963
158.940,0.960
158.970,0.957
159.000,0.954
159.030,0.958
159.060,0.958
159.090,0.959
159.120,0.962
159.150,0.957
159.180,0.958
159.210,0.956
159.240,0.956
159.270,0.954
159.300,0.957
159.330,0.964
159.360,0.961
159.390,0.954
159.420,0.959
159.450,0.960
159.480,0.961
159.510,0.962
159.540,0.956
159.570,0.955
159.600,0.958
159.630,0.962
159.660,0.958
159.690,0.957
159.720,0.957
159.750,0.960
159.780,0.961
159.810,0.960
159.840,0.960
159.870,0.957
159.900,0.958
159.930,0.962
159.960,0.962
159.990,0.958
160.020,0.958
160.050,0.956
160.080,0.958
160.110,0.962
160.140,0.956
160.170,0.952
160.200,0.958
160.230,0.959
160.260,0.960
160.290,0.958
160.320,0.956
160.350,0.958
160.380,0.965
160.410,0.960
160.440,0.958
160.470,0.956
160.500,0.955
160.530,0.960
160.560,0.966
160.590,0.956
160.620,0.958
160.650,0.958
160.680,0.958
160.710,0.962
160.740,0.961
160.770,0.957
160.800,0.956
160.830,0.954
160.860,0.960
160.890,0.962
160.920,0.957
160.950,0.954
160.980,0.958
161.010,0.961
161.040,0.961
161.070,0.957
161.100,0.957
161.130,0.951
161.160,0.960
161.190,0.964
161.220,0.955
161.250,0.958
161.280,0.960
161.310,0.959
161.340,0.958
161.370,0.957
161.400,0.958
161.430,0.954
161.460,0.959
161.490,0.959
161.520,0.956
161.550,0.959
161.580,0.961
161.610,0.960
161.640,0.957
161.670,0.956
161.700,0.956
161.730,0.962
161.760,0.961
161.790,0.957
161.820,0.955
161.850,0.954
161.880,0.959
161.910,0.960
161.940,0.961
161.970,0.954
162.000,0.958
162.030,0.963
162.060,0.958
162.090,0.958
162.120,0.956
162.150,0.958
162.180,0.957
162.210,0.960
162.240,0.959
162.270,0.959
162.300,0.958
162.330,0.959
162.360,0.958
162.390,0.959
162.420,0.958
162.450,0.958
162.480,0.958
162.510,0.954
162.540,0.954
162.570,0.958
162.600,0.965
162.630,0.959
162.660,0.956
162.690,0.958
162.720,0.957
162.750,0.959
162.780,0.958
162.810,0.956
162.840,0.955
162.870,0.960
162.900,0.960
162.930,0.958
162.960,0.955
162.990,0.958
163.020,0.960
163.050,0.964
163.080,0.961
163.110,0.954
163.140,0.959
163.170,0.959
163.200,0.963
163.230,0.959
163.260,0.960
163.290,0.960
163.320,0.958
163.350,0.953
163.380,0.961
163.410,0.963
163.440,0.964
163.470,0.954
163.500,0.953
163.530,0.955
163.560,0.961
163.590,0.962
163.620,0.956
163.650,0.957
163.680,0.953
163.710,0.965
163.740,0.964
163.770,0.954
163.800,0.955
163.830,0.960
163.860,0.962
163.890,0.957
163.920,0.956
163.950,0.956
163.980,0.957
164.010,0.960
164.040,0.957
164.070,0.958
164.100,0.958
164.130,0.955
164.160,0.958
164.190,0.962
164.220,0.963
164.250,0.960
164.280,0.951
164.310,0.958
164.340,0.958
164.370,0.960
164.400,0.961
164.430,0.957
164.460,0.957
164.490,0.959
164.520,0.964
164.550,0.962
164.580,0.952
164.610,0.956
164.640,0.959
164.670,0.961
164.700,0.962
164.730,0.958
164.760,0.958
164.790,0.957
164.820,0.958
164.850,0.958
164.880,0.960
164.910,0.957
164.940,0.958
164.970,0.956
165.000,0.960
165.030,0.962
165.060,0.958
165.090,0.953
165.120,0.957
165.150,0.961
165.180,0.961
165.210,0.956
165.240,0.957
165.270,0.956
165.300,0.961
165.330,0.962
165.360,0.957
165.390,0.957
165.420,0.958
165.450,0.956
165.480,0.958
165.510,0.961
165.540,0.958
165.570,0.958
165.600,0.956
165.630,0.961
165.660,0.959
165.690,0.958
165.720,0.962
165.750,0.957
165.780,0.961
165.810,0.961
165.840,0.952
165.870,0.959
165.900,0.954
165.930,0.961
165.960,0.961
165.990,0.956
166.020,0.953
166.050,0.963
166.080,0.964
166.110,0.961
166.140,0.954
166.170,0.960
166.200,0.959
166.230,0.956
166.260,0.954
166.290,0.957
166.320,0.955
166.350,0.958
166.380,0.958
166.410,0.957
166.440,0.957
166.470,0.958
166.500,0.957
166.530,0.953
166.560,0.961
166.590,0.960
166.620,0.958
166.650,0.956
166.680,0.959
166.710,0.959
166.740,0.956
166.770,0.959
166.800,0.953
166.830,0.960
166.860,0.963
166.890,0.958
166.920,0.957
166.950,0.955
166.980,0.961
167.010,0.961
167.040,0.957
167.070,0.958
167.100,0.960
167.130,0.955
167.160,0.959
167.190,0.961
167.220,0.959
167.250,0.954
167.280,0.955
167.310,0.960
167.340,0.967
167.370,0.958
167.400,0.953
167.430,0.959
167.460,0.957
167.490,0.958
167.520,0.958
167.550,0.956
167.580,0.953
167.610,0.962
167.640,0.959
167.670,0.956
167.700,0.957
167.730,0.956
167.760,0.961
167.790,0.958
167.820,0.958
167.850,0.958
167.880,0.957
167.910,0.960
167.940,0.959
167.970,0.956
168.000,0.950
168.030,0.955
168.060,0.965
168.090,0.962
168.120,0.958
168.150,0.954
168.180,0.956
168.210,0.961
168.240,0.963
168.270,0.958
168.300,0.952
168.330,0.957
168.360,0.962
168.390,0.962
168.420,0.953
168.450,0.957
168.480,0.958
168.510,0.962
168.540,0.959
168.570,0.956
168.600,0.959
168.630,0.958
168.660,0.962
168.690,0.961
168.720,0.960
168.750,0.949
168.780,0.954
168.810,0.969
168.840,0.964
168.870,0.956
168.900,0.952
168.930,0.957
168.960,0.962
168.990,0.960
169.020,0.958
169.050,0.953
169.080,0.953
169.110,0.966
169.140,0.963
169.170,0.954
169.200,0.954
169.230,0.956
169.260,0.958
169.290,0.961
169.320,0.957
169.350,0.958
169.380,0.956
169.410,0.958
169.440,0.960
169.470,0.961
169.500,0.957
169.530,0.956
169.560,0.956
169.590,0.960
169.620,0.966
169.650,0.957
169.680,0.954
169.710,0.960
169.740,0.960
169.770,0.959
169.800,0.957
169.830,0.960
169.860,0.958
169.890,0.961
169.920,0.962
169.950,0.957
169.980,0.953
170.010,0.958
170.040,0.960
170.070,0.956
170.100,0.959
170.130,0.958
170.160,0.958
170.190,0.953
170.220,0.957
170.250,0.960
170.280,0.959
170.310,0.958
170.340,0.959
170.370,0.956
170.400,0.950
170.430,0.957
170.460,0.959
170.490,0.954
170.520,0.951
170.550,0.958
170.580,0.959
170.610,0.956
170.640,0.956
170.670,0.956
170.700,0.961
170.730,0.961
170.760,0.950
170.790,0.957
170.820,0.958
170.850,0.957
170.880,0.958
170.910,0.956
170.940,0.956
170.970,0.955
171.000,0.958
171.030,0.955
171.060,0.956
171.090,0.956
171.120,0.954
171.150,0.957
171.180,0.958
171.210,0.954
171.240,0.957
171.270,0.955
171.300,0.955
171.330,0.962
171.360,0.953
171.390,0.955
171.420,0.954
171.450,0.959
171.480,0.959
171.510,0.954
171.540,0.954
171.570,0.957
171.600,0.962
171.630,0.958
171.660,0.956
171.690,0.954
171.720,0.957
171.750,0.959
171.780,0.961
171.810,0.958
171.840,0.954
171.870,0.959
171.900,0.959
171.930,0.958
171.960,0.953
171.990,0.953
172.020,0.957
172.050,0.955
172.080,0.956
172.110,0.957
172.140,0.957
172.170,0.958
172.200,0.961
172.230,0.956
172.260,0.954
172.290,0.954
172.320,0.956
172.350,0.958
172.380,0.954
172.410,0.952
172.440,0.959
172.470,0.960
172.500,0.959
172.530,0.954
172.560,0.954
172.590,0.956
172.620,0.958
172.650,0.958
172.680,0.955
172.710,0.957
172.740,0.956
172.770,0.956
172.800,0.957
172.830,0.954
172.860,0.956
172.890,0.959
172.920,0.957
172.950,0.955
172.980,0.955
173.010,0.957
173.040,0.961
173.070,0.961
173.100,0.955
173.130,0.954
173.160,0.958
173.190,0.960
173.220,0.956
173.250,0.958
173.280,0.955
173.310,0.956
173.340,0.962
173.370,0.958
173.400,0.956
173.430,0.957
173.460,0.956
173.490,0.958
173.520,0.953
173.550,0.958
173.580,0.956
173.610,0.955
173.640,0.955
173.670,0.955
173.700,0.959
173.730,0.960
173.760,0.956
173.790,0.952
173.820,0.955
173.850,0.964
173.880,0.964
173.910,0.958
173.940,0.952
173.970,0.958
174.000,0.952
174.030,0.958
174.060,0.959
174.090,0.957
174.120,0.957
174.150,0.961
174.180,0.957
174.210,0.955
174.240,0.955
174.270,0.960
174.300,0.955
174.330,0.958
174.360,0.957
174.390,0.955
174.420,0.960
174.450,0.954
174.480,0.958
174.510,0.959
174.540,0.951
174.570,0.952
174.600,0.957
174.630,0.960
174.660,0.958
174.690,0.950
174.720,0.949
174.750,0.961
174.780,0.965
174.810,0.955
174.840,0.958
174.870,0.955
174.900,0.955
174.930,0.965
174.960,0.961
174.990,0.950
175.020,0.955
175.050,0.958
175.080,0.958
175.110,0.958
175.140,0.958
175.170,0.957
175.200,0.954
175.230,0.962
175.260,0.959
175.290,0.951
175.320,0.954
175.350,0.958
175.380,0.965
175.410,0.961
175.440,0.956
175.470,0.956
175.500,0.957
175.530,0.959
175.560,0.961
175.590,0.958
175.620,0.952
175.650,0.957
175.680,0.964
175.710,0.960
175.740,0.956
175.770,0.956
175.800,0.960
175.830,0.957
175.860,0.958
