df_hash,22ZHK4.QEBF70
404.358,-248
404.383,-192
404.408,-13
404.433,254
404.458,518
404.483,690
404.508,740
404.533,701
404.558,626
404.583,550
404.608,485
404.633,437
404.658,413
404.683,409
404.708,397
404.733,349
404.758,262
404.783,171
404.808,112
404.833,96
404.858,100
404.883,106
404.908,124
404.933,186
404.958,305
404.983,454
405.008,587
405.033,669
405.058,700
405.083,700
405.108,678
405.133,634
405.158,566
405.183,495
405.208,443
405.233,420
405.258,404
405.283,368
405.308,304
405.333,229
405.358,166
405.383,119
405.408,76
405.433,26
405.458,-17
405.483,-28
405.508,11
405.533,92
405.558,178
405.583,236
405.608,250
405.633,228
405.658,179
405.683,110
405.708,28
405.733,-53
405.758,-115
405.783,-145
405.808,-152
405.833,-161
405.858,-187
405.883,-224
405.908,-248
405.933,-244
405.958,-217
405.983,-181
406.008,-144
406.033,-92
406.058,-4
406.083,122
406.108,267
406.133,392
406.158,469
406.183,490
406.208,467
406.233,427
406.258,396
406.283,394
406.308,422
406.333,467
406.358,512
406.383,544
406.408,561
406.433,568
406.458,573
406.483,585
406.508,604
406.533,617
406.558,593
406.583,500
406.608,338
406.633,155
406.658,19
406.683,-30
406.708,-11
406.733,21
406.758,37
406.783,42
406.808,67
406.833,119
406.858,176
406.883,214
406.908,234
406.933,256
406.958,296
406.983,344
407.008,385
407.033,414
407.058,441
407.083,466
407.108,473
407.133,454
407.158,417
407.183,382
407.208,347
407.233,293
407.258,211
407.283,131
407.308,106
407.333,156
407.358,246
407.383,312
407.408,321
407.433,286
407.458,238
407.483,186
407.508,119
407.533,38
407.558,-27
407.583,-50
407.608,-38
407.633,-27
407.658,-41
407.683,-64
407.708,-68
407.733,-48
407.758,-34
407.783,-46
407.808,-70
407.833,-74
407.858,-55
407.883,-45
407.908,-74
407.933,-119
407.958,-119
407.983,-36
408.008,105
408.033,242
408.058,328
408.083,365
408.108,381
408.133,386
408.158,372
408.183,338
408.208,305
408.233,292
408.258,296
408.283,297
408.308,288
408.333,285
408.358,301
408.383,324
408.408,319
408.433,276
408.458,215
408.483,166
408.508,123
408.533,60
408.558,-30
408.583,-104
408.608,-101
408.633,-1
408.658,152
408.683,294
408.708,394
408.733,464
408.758,529
408.783,589
408.808,630
408.833,652
408.858,669
408.883,689
408.908,695
408.933,662
408.958,591
408.983,516
409.008,470
409.033,452
409.058,440
409.083,421
409.108,404
409.133,402
409.158,412
409.183,415
409.208,407
409.233,407
409.258,440
409.283,507
409.308,581
409.333,632
409.358,648
409.383,633
409.408,594
409.433,532
409.458,447
409.483,346
409.508,236
409.533,115
409.558,-25
409.583,-195
409.608,-382
409.633,-558
409.658,-695
409.683,-774
409.708,-799
409.733,-785
409.758,-756
409.783,-714
409.808,-636
409.833,-487
409.858,-255
409.883,22
409.908,273
409.933,430
409.958,474
409.983,433
410.008,345
410.033,239
410.058,135
410.083,61
410.108,41
410.133,73
410.158,119
410.183,132
410.208,103
410.233,75
410.258,104
410.283,205
410.308,343
410.333,452
410.358,487
410.383,446
410.408,369
410.433,304
410.458,288
410.483,329
410.508,408
410.533,491
410.558,551
410.583,587
410.608,613
410.633,642
410.658,674
410.683,696
410.708,706
410.733,714
410.758,728
410.783,744
410.808,748
410.833,728
410.858,686
410.883,630
410.908,569
410.933,505
410.958,438
410.983,366
411.008,278
411.033,166
411.058,38
411.083,-78
411.108,-151
411.133,-171
411.158,-165
411.183,-169
411.208,-195
411.233,-225
411.258,-236
411.283,-228
411.308,-220
411.333,-225
411.358,-232
411.383,-222
411.408,-192
411.433,-164
411.458,-152
411.483,-152
411.508,-143
411.533,-123
411.558,-113
411.583,-138
411.608,-190
411.633,-231
411.658,-222
411.683,-156
411.708,-43
411.733,104
411.758,285
411.783,487
411.808,675
411.833,810
411.858,879
411.883,901
411.908,905
411.933,898
411.958,870
411.983,817
412.008,764
412.033,738
412.058,738
412.083,734
412.108,697
412.133,633
412.158,566
412.183,510
412.208,455
412.233,386
412.258,308
412.283,232
412.308,154
412.333,51
412.358,-86
412.383,-221
412.408,-286
412.433,-244
412.458,-124
412.483,1
412.508,82
412.533,116
412.558,134
412.583,155
412.608,170
412.633,172
412.658,169
412.683,178
412.708,201
412.733,220
412.758,220
412.783,198
412.808,165
412.833,128
412.858,83
412.883,35
412.908,-9
412.933,-47
412.958,-86
412.983,-131
413.008,-162
413.033,-141
413.058,-48
413.083,94
413.108,232
413.133,327
413.158,380
413.183,415
413.208,444
413.233,458
413.258,448
413.283,426
413.308,412
413.333,412
413.358,410
413.383,392
413.408,360
413.433,323
413.458,284
413.483,239
413.508,188
413.533,139
413.558,89
413.583,19
413.608,-85
413.633,-197
413.658,-250
413.683,-192
413.708,-39
413.733,127
413.758,234
413.783,275
413.808,297
413.833,337
413.858,382
413.883,396
413.908,371
413.933,343
413.958,348
413.983,383
414.008,408
414.033,401
414.058,374
414.083,355
414.108,346
414.133,322
414.158,275
414.183,227
414.208,215
414.233,239
414.258,258
414.283,239
414.308,201
414.333,209
414.358,307
414.383,466
414.408,609
414.433,680
414.458,686
414.483,673
414.508,669
414.533,662
414.558,628
414.583,572
414.608,510
414.633,434
414.658,303
414.683,94
414.708,-143
414.733,-307
414.758,-334
414.783,-251
414.808,-145
414.833,-65
414.858,17
414.883,139
414.908,260
414.933,285
414.958,173
414.983,23
415.008,5
415.033,187
415.058,454
415.083,598
415.108,512
415.133,280
415.158,77
415.183,4
415.208,15
415.233,-2
415.258,-109
415.283,-278
415.308,-444
415.333,-561
415.358,-598
415.383,-529
415.408,-348
415.433,-108
415.458,92
415.483,168
415.508,112
415.533,-14
415.558,-142
415.583,-238
415.608,-296
415.633,-304
415.658,-245
415.683,-123
415.708,36
415.733,209
415.758,400
415.783,623
415.808,862
415.833,1073
415.858,1224
415.883,1323
415.908,1406
415.933,1479
415.958,1505
415.983,1446
416.008,1311
416.033,1149
416.058,992
416.083,841
416.108,684
416.133,539
416.158,428
416.183,339
416.208,218
416.233,28
416.258,-193
416.283,-357
416.308,-411
416.333,-392
416.358,-370
416.383,-363
416.408,-313
416.433,-159
416.458,73
416.483,281
416.508,374
416.533,346
416.558,264
416.583,188
416.608,134
416.633,84
416.658,36
416.683,-1
416.708,-28
416.733,-59
416.758,-106
416.783,-150
416.808,-164
416.833,-147
416.858,-123
416.883,-107
416.908,-74
416.933,23
416.958,194
416.983,388
417.008,529
417.033,583
417.058,577
417.083,559
417.108,550
417.133,531
417.158,471
417.183,365
417.208,241
417.233,130
417.258,38
417.283,-48
417.308,-149
417.333,-262
417.358,-367
417.383,-440
417.408,-483
417.433,-519
417.458,-567
417.483,-608
417.508,-582
417.533,-434
417.558,-170
417.583,134
417.608,387
417.633,552
417.658,657
417.683,752
417.708,845
417.733,902
417.758,897
417.783,850
417.808,813
417.833,811
417.858,820
417.883,804
417.908,758
417.933,709
417.958,676
417.983,638
418.008,560
418.033,447
418.058,359
418.083,368
418.108,486
418.133,649
418.158,766
418.183,789
418.208,738
418.233,671
418.258,628
418.283,604
418.308,571
418.333,510
418.358,430
418.383,345
418.408,253
418.433,132
418.458,-36
418.483,-237
418.508,-418
418.533,-535
418.558,-586
418.583,-619
418.608,-680
418.633,-768
418.658,-826
418.683,-787
418.708,-629
418.733,-383
418.758,-108
418.783,153
418.808,384
418.833,577
418.858,724
418.883,818
418.908,858
418.933,853
418.958,806
418.983,718
419.008,592
419.033,450
419.058,331
419.083,277
419.108,300
419.133,369
419.158,413
419.183,362
419.208,203
419.233,-1
419.258,-143
419.283,-152
419.308,-57
419.333,35
419.358,25
419.383,-115
419.408,-339
419.433,-578
419.458,-782
419.483,-914
419.508,-935
419.533,-825
419.558,-611
419.583,-358
419.608,-108
419.633,169
419.658,531
419.683,954
419.708,1282
419.733,1326
419.758,1028
419.783,546
419.808,154
419.833,51
419.858,240
419.883,570
419.908,869
419.933,1046
419.958,1103
419.983,1077
420.008,1002
420.033,901
420.058,788
420.083,679
420.108,589
420.133,527
420.158,488
420.183,439
420.208,335
420.233,157
420.258,-52
420.283,-206
420.308,-239
420.333,-166
420.358,-68
420.383,-16
420.408,-3
420.433,25
420.458,113
420.483,237
420.508,341
420.533,397
420.558,423
420.583,451
420.608,479
420.633,471
420.658,401
420.683,275
420.708,125
420.733,-20
420.758,-153
420.783,-275
420.808,-384
420.833,-469
420.858,-518
420.883,-526
420.908,-495
420.933,-432
420.958,-346
420.983,-240
421.008,-91
421.033,134
421.058,444
421.083,781
421.108,1033
421.133,1099
421.158,963
421.183,706
421.208,454
421.233,286
421.258,202
421.283,152
421.308,99
421.333,45
421.358,20
421.383,43
421.408,104
421.433,169
421.458,197
421.483,164
421.508,74
421.533,-33
421.558,-95
421.583,-57
421.608,81
421.633,262
421.658,400
421.683,449
421.708,420
421.733,367
421.758,336
421.783,340
421.808,373
421.833,432
421.858,520
421.883,628
421.908,713
421.933,732
421.958,675
421.983,582
422.008,501
422.033,446
422.058,381
422.083,273
422.108,133
422.133,24
422.158,1
422.183,68
422.208,168
422.233,238
422.258,247
422.283,215
422.308,177
422.333,165
422.358,195
422.383,270
422.408,373
422.433,466
422.458,496
422.483,432
422.508,291
422.533,135
422.558,30
422.583,0
422.608,1
422.633,-46
422.658,-201
422.683,-442
422.708,-659
422.733,-722
422.758,-565
422.783,-253
422.808,57
422.833,225
422.858,223
422.883,146
422.908,120
422.933,192
422.958,304
422.983,362
423.008,325
423.033,229
423.058,141
423.083,100
423.108,101
423.133,129
423.158,177
423.183,227
423.208,250
423.233,226
423.258,183
423.283,198
423.308,330
423.333,558
423.358,782
423.383,905
423.408,909
423.433,845
423.458,769
423.483,685
423.508,567
423.533,411
423.558,263
423.583,172
423.608,140
423.633,121
423.658,68
423.683,-28
423.708,-154
423.733,-301
423.758,-467
423.783,-624
423.808,-705
423.833,-637
423.858,-412
423.883,-102
423.908,196
423.933,431
423.958,608
423.983,759
424.008,891
424.033,987
424.058,1030
424.083,1020
424.108,962
424.133,855
424.158,699
424.183,525
424.208,381
424.233,306
424.258,293
424.283,296
424.308,273
424.333,210
424.358,129
424.383,61
424.408,36
424.433,85
424.458,221
424.483,422
424.508,627
424.533,762
424.558,793
424.583,741
424.608,656
424.633,579
424.658,519
424.683,473
424.708,441
424.733,420
424.758,389
424.783,325
424.808,223
424.833,102
424.858,-17
424.883,-145
424.908,-311
424.933,-519
424.958,-717
424.983,-830
425.008,-819
425.033,-711
425.058,-570
425.083,-436
425.108,-307
425.133,-173
425.158,-52
425.183,18
425.208,31
425.233,23
425.258,41
425.283,91
425.308,128
425.333,112
425.358,63
425.383,46
425.408,110
425.433,232
425.458,343
425.483,399
425.508,429
425.533,502
425.558,648
425.583,815
425.608,913
425.633,893
425.658,794
425.683,696
425.708,646
425.733,632
425.758,611
425.783,573
425.808,541
425.833,531
425.858,515
425.883,437
425.908,279
425.933,78
425.958,-104
425.983,-245
426.008,-365
426.033,-482
426.058,-562
426.083,-546
426.108,-418
426.133,-233
426.158,-79
426.183,9
426.208,76
426.233,178
426.258,315
426.283,428
426.308,467
426.333,446
426.358,423
426.383,433
426.408,456
426.433,455
426.458,429
426.483,415
426.508,437
426.533,471
426.558,473
426.583,435
426.608,404
426.633,431
426.658,510
426.683,582
426.708,590
426.733,533
426.758,448
426.783,370
426.808,299
426.833,229
426.858,170
426.883,150
426.908,177
426.933,223
426.958,251
426.983,251
427.008,243
427.033,246
427.058,246
427.083,214
427.108,145
427.133,80
427.158,70
427.183,130
427.208,227
427.233,310
427.258,353
427.283,371
427.308,386
427.333,401
427.358,397
427.383,356
427.408,288
427.433,227
427.458,199
427.483,205
427.508,221
427.533,221
427.558,197
427.583,154
427.608,100
427.633,34
427.658,-36
427.683,-91
427.708,-97
427.733,-34
427.758,78
427.783,189
427.808,252
427.833,256
427.858,227
427.883,199
427.908,187
427.933,180
427.958,168
427.983,156
428.008,152
428.033,160
428.058,169
428.083,173
428.108,174
428.133,178
428.158,175
428.183,148
428.208,98
428.233,63
428.258,92
428.283,201
428.308,346
428.333,460
428.358,500
428.383,483
428.408,452
428.433,433
428.458,417
428.483,387
428.508,345
428.533,312
428.558,300
428.583,293
428.608,270
428.633,228
428.658,182
428.683,140
428.708,90
428.733,13
428.758,-73
428.783,-120
428.808,-83
428.833,29
428.858,157
428.883,237
428.908,252
428.933,232
428.958,211
428.983,192
429.008,161
429.033,114
429.058,75
429.083,67
429.108,92
429.133,124
429.158,145
429.183,156
429.208,168
429.233,176
429.258,162
429.283,120
429.308,77
429.333,81
429.358,161
429.383,295
429.408,428
429.433,516
429.458,551
429.483,554
429.508,545
429.533,523
429.558,484
429.583,433
429.608,391
429.633,372
429.658,367
429.683,355
429.708,323
429.733,279
429.758,243
429.783,219
429.808,187
429.833,129
429.858,55
429.883,5
429.908,22
429.933,109
429.958,227
429.983,324
430.008,372
430.033,381
430.058,377
430.083,370
430.108,352
430.133,315
430.158,268
430.183,232
430.208,221
430.233,227
430.258,228
430.283,208
430.308,178
430.333,158
430.358,159
430.383,164
430.408,147
430.433,103
430.458,61
430.483,71
430.508,160
430.533,309
430.558,459
430.583,553
430.608,581
430.633,567
430.658,544
430.683,524
430.708,499
430.733,467
430.758,441
430.783,430
430.808,428
430.833,413
430.858,373
430.883,323
430.908,283
430.933,254
430.958,216
430.983,149
431.008,64
431.033,2
431.058,-1
431.083,61
431.108,160
431.133,255
431.158,312
431.183,320
431.208,290
431.233,243
431.258,202
431.283,171
431.308,140
431.333,99
431.358,49
431.383,-2
431.408,-64
431.433,-150
431.458,-261
431.483,-370
431.508,-447
431.533,-502
431.558,-577
431.583,-692
431.608,-798
431.633,-813
431.658,-714
431.683,-581
431.708,-528
431.733,-574
431.758,-608
431.783,-490
431.808,-199
431.833,152
431.858,427
431.883,579
431.908,648
431.933,670
431.958,645
431.983,600
432.008,635
432.033,853
432.058,1214
432.083,1507
432.108,1506
432.133,1191
432.158,773
432.183,518
432.208,525
432.233,691
432.258,851
432.283,930
432.308,943
432.333,909
432.358,813
432.383,656
432.408,498
432.433,403
432.458,370
432.483,333
432.508,248
432.533,149
432.558,102
432.583,111
432.608,115
432.633,70
432.658,16
432.683,22
432.708,86
432.733,131
432.758,107
432.783,70
432.808,117
432.833,259
432.858,377
432.883,355
432.908,215
432.933,104
432.958,128
432.983,221
433.008,209
433.033,-8
433.058,-354
433.083,-628
433.108,-664
433.133,-426
433.158,-7
433.183,432
433.208,737
433.233,827
433.258,743
433.283,616
433.308,569
433.333,612
433.358,662
433.383,661
433.408,662
433.433,751
433.458,912
433.483,995
433.508,869
433.533,574
433.558,308
433.583,225
433.608,294
433.633,360
433.658,328
433.683,247
433.708,208
433.733,207
433.758,155
433.783,2
433.808,-194
433.833,-362
433.858,-525
433.883,-784
433.908,-1168
433.933,-1567
433.958,-1827
433.983,-1912
434.008,-1907
434.033,-1859
434.058,-1669
434.083,-1186
434.108,-429
434.133,351
434.158,860
434.183,1004
434.208,949
434.233,922
434.258,1006
434.283,1114
434.308,1141
434.333,1089
434.358,1033
434.383,1015
434.408,1003
434.433,951
434.458,863
434.483,773
434.508,695
434.533,613
434.558,525
434.583,472
434.608,487
434.633,545
434.658,569
434.683,512
434.708,404
434.733,319
434.758,292
434.783,290
434.808,266
434.833,224
434.858,207
434.883,239
434.908,289
434.933,307
434.958,278
434.983,232
435.008,194
435.033,151
435.058,68
435.083,-52
435.108,-155
435.133,-173
435.158,-89
435.183,51
435.208,180
435.233,268
435.258,331
435.283,399
435.308,470
435.333,506
435.358,465
435.383,349
435.408,219
435.433,162
435.458,233
435.483,408
435.508,599
435.533,717
435.558,736
435.583,694
435.608,636
435.633,552
435.658,385
435.683,104
435.708,-229
435.733,-485
435.758,-549
435.783,-414
435.808,-181
435.833,25
435.858,140
435.883,176
435.908,176
435.933,169
435.958,156
435.983,136
436.008,119
436.033,120
436.058,138
436.083,155
436.108,153
436.133,124
436.158,71
436.183,7
436.208,-52
436.233,-89
436.258,-91
436.283,-71
436.308,-50
436.333,-41
436.358,-23
436.383,42
436.408,175
436.433,345
436.458,495
436.483,583
436.508,609
436.533,603
436.558,593
436.583,582
436.608,567
436.633,552
436.658,543
436.683,537
436.708,511
436.733,447
436.758,358
436.783,281
436.808,250
436.833,265
436.858,296
436.883,314
436.908,321
436.933,343
436.958,409
436.983,519
437.008,640
437.033,733
437.058,770
437.083,748
437.108,672
437.133,549
437.158,384
437.183,195
437.208,18
437.233,-111
437.258,-188
437.283,-246
437.308,-326
437.333,-435
437.358,-539
437.383,-604
437.408,-634
437.433,-668
437.458,-727
437.483,-769
437.508,-708
437.533,-493
437.558,-162
437.583,176
437.608,425
437.633,559
437.658,612
437.683,623
437.708,598
437.733,525
437.758,421
437.783,333
437.808,309
437.833,354
437.858,429
437.883,488
437.908,518
437.933,533
437.958,548
437.983,553
438.008,526
438.033,462
438.058,385
438.083,332
438.108,323
438.133,347
438.158,379
438.183,402
438.208,415
438.233,422
438.258,418
438.283,390
438.308,339
438.333,286
438.358,255
438.383,259
438.408,286
438.433,313
438.458,326
438.483,323
438.508,298
438.533,242
438.558,148
438.583,29
438.608,-80
438.633,-148
438.658,-160
438.683,-119
438.708,-37
438.733,74
438.758,205
438.783,327
438.808,417
438.833,462
438.858,472
438.883,466
438.908,455
438.933,436
438.958,400
438.983,346
439.008,278
439.033,210
439.058,156
439.083,133
439.108,142
439.133,165
439.158,167
439.183,127
439.208,56
439.233,-9
439.258,-49
439.283,-75
439.308,-114
439.333,-165
439.358,-186
439.383,-130
439.408,7
439.433,171
439.458,294
439.483,347
439.508,355
439.533,354
439.558,359
439.583,358
439.608,342
439.633,327
439.658,330
439.683,350
439.708,364
439.733,351
439.758,319
439.783,293
439.808,284
439.833,282
439.858,266
439.883,236
439.908,212
439.933,206
439.958,203
439.983,175
440.008,124
440.033,89
440.058,118
440.083,215
440.108,334
440.133,414
440.158,431
440.183,407
440.208,368
440.233,321
440.258,253
440.283,172
440.308,110
440.333,97
440.358,129
440.383,171
440.408,194
440.433,199
440.458,205
440.483,215
440.508,211
440.533,183
440.558,145
440.583,125
440.608,125
440.633,119
440.658,88
440.683,54
440.708,65
440.733,149
440.758,280
440.783,404
440.808,485
440.833,528
440.858,556
440.883,576
440.908,577
440.933,558
440.958,535
440.983,527
441.008,532
441.033,533
441.058,516
441.083,481
441.108,433
441.133,371
441.158,298
441.183,224
441.208,165
441.233,120
441.258,69
441.283,-1
441.308,-78
441.333,-130
441.358,-144
441.383,-148
441.408,-173
441.433,-215
441.458,-231
441.483,-188
441.508,-104
441.533,-37
441.558,-27
441.583,-59
441.608,-87
441.633,-80
441.658,-44
441.683,5
441.708,60
441.733,123
441.758,187
441.783,236
441.808,261
441.833,271
441.858,278
441.883,277
441.908,259
441.933,234
441.958,243
441.983,316
442.008,437
442.033,545
442.058,585
442.083,556
442.108,501
442.133,460
442.158,440
442.183,423
442.208,397
442.233,368
442.258,344
442.283,324
442.308,294
442.333,252
442.358,205
442.383,159
442.408,113
442.433,62
442.458,3
442.483,-62
442.508,-132
442.533,-190
442.558,-196
442.583,-96
442.608,129
442.633,432
442.658,711
442.683,881
442.708,927
442.733,905
442.758,878
442.783,858
442.808,818
442.833,734
442.858,625
442.883,527
442.908,455
442.933,387
442.958,290
442.983,162
443.008,27
443.033,-80
443.058,-147
443.083,-173
443.108,-166
443.133,-143
443.158,-130
443.183,-157
443.208,-227
443.233,-303
443.258,-326
443.283,-259
443.308,-121
443.333,34
443.358,154
443.383,217
443.408,231
443.433,215
443.458,188
443.483,164
443.508,159
443.533,178
443.558,214
443.583,251
443.608,281
443.633,311
443.658,349
443.683,387
443.708,407
443.733,397
443.758,370
443.783,342
443.808,320
443.833,291
443.858,246
443.883,203
443.908,201
443.933,264
443.958,379
443.983,493
444.008,558
444.033,558
444.058,514
444.083,460
444.108,412
444.133,368
444.158,320
444.183,271
444.208,229
444.233,196
444.258,160
444.283,110
444.308,45
444.333,-16
444.358,-55
444.383,-69
444.408,-76
444.433,-97
444.458,-130
444.483,-141
444.508,-94
444.533,18
444.558,161
444.583,282
444.608,348
444.633,364
444.658,356
444.683,350
444.708,351
444.733,349
444.758,341
444.783,335
444.808,344
444.833,366
444.858,387
444.883,390
444.908,373
444.933,352
444.958,343
444.983,345
445.008,339
445.033,309
445.058,268
445.083,254
445.108,301
445.133,401
445.158,502
445.183,541
445.208,497
445.233,399
445.258,298
445.283,228
445.308,187
445.333,156
445.358,122
445.383,93
445.408,79
445.433,84
445.458,102
445.483,121
445.508,129
445.533,118
445.558,89
445.583,50
445.608,10
445.633,-27
445.658,-71
445.683,-117
445.708,-141
445.733,-111
445.758,-20
445.783,99
445.808,191
445.833,222
445.858,198
445.883,152
445.908,106
445.933,62
445.958,18
445.983,-5
446.008,9
446.033,60
446.058,115
446.083,145
446.108,152
446.133,171
446.158,228
446.183,312
446.208,389
446.233,435
446.258,454
446.283,457
446.308,441
446.333,400
446.358,347
446.383,327
446.408,381
446.433,507
446.458,650
446.483,741
446.508,751
446.533,699
446.558,623
446.583,540
446.608,443
446.633,325
446.658,205
446.683,120
446.708,97
446.733,128
446.758,174
446.783,196
446.808,182
446.833,148
446.858,121
446.883,118
446.908,138
446.933,168
446.958,190
446.983,188
447.008,151
447.033,86
447.058,22
447.083,2
447.108,55
447.133,165
447.158,282
447.183,350
447.208,351
447.233,310
447.258,265
447.283,240
447.308,233
447.333,238
447.358,248
447.383,260
447.408,267
447.433,268
447.458,270
447.483,281
447.508,293
447.533,277
447.558,214
447.583,116
447.608,23
447.633,-38
447.658,-90
447.683,-167
447.708,-268
447.733,-340
447.758,-320
447.783,-204
447.808,-51
447.833,64
447.858,121
447.883,140
447.908,145
447.933,139
447.958,124
447.983,135
448.008,217
448.033,375
448.058,552
448.083,674
448.108,719
448.133,731
448.158,754
448.183,772
448.208,725
448.233,586
448.258,403
448.283,253
448.308,173
448.333,131
448.358,79
448.383,23
448.408,9
448.433,71
448.458,178
448.483,266
448.508,295
448.533,277
448.558,248
448.583,220
448.608,186
448.633,143
448.658,113
448.683,124
448.708,173
448.733,229
448.758,264
448.783,279
448.808,293
448.833,321
448.858,355
448.883,385
448.908,411
448.933,438
448.958,458
448.983,445
449.008,390
449.033,333
449.058,345
449.083,476
449.108,696
449.133,897
449.158,963
449.183,845
449.208,588
449.233,289
449.258,39
449.283,-116
449.308,-179
449.333,-171
449.358,-125
449.383,-76
449.408,-46
449.433,-40
449.458,-41
449.483,-35
449.508,-24
449.533,-22
449.558,-38
449.583,-61
449.608,-70
449.633,-71
449.658,-89
449.683,-140
449.708,-199
449.733,-212
449.758,-142
449.783,-6
449.808,136
449.833,235
449.858,286
449.883,316
449.908,347
449.933,377
449.958,397
449.983,413
450.008,437
450.033,471
450.058,495
450.083,494
450.108,472
450.133,440
450.158,399
450.183,331
450.208,231
450.233,125
450.258,51
450.283,19
450.308,-2
450.333,-55
450.358,-130
450.383,-167
450.408,-112
450.433,28
450.458,189
450.483,304
450.508,357
450.533,376
450.558,391
450.583,404
450.608,402
450.633,388
450.658,380
450.683,386
450.708,395
450.733,387
450.758,363
450.783,341
450.808,335
450.833,332
450.858,312
450.883,271
450.908,223
450.933,178
450.958,127
450.983,58
451.008,-10
451.033,-33
451.058,30
451.083,167
451.108,315
451.133,412
451.158,441
451.183,435
451.208,431
451.233,435
451.258,433
451.283,418
451.308,404
451.333,407
451.358,423
451.383,429
451.408,410
451.433,378
451.458,355
451.483,347
451.508,335
451.533,298
451.558,239
451.583,186
451.608,155
451.633,120
451.658,34
451.683,-126
451.708,-322
451.733,-472
451.758,-520
451.783,-476
451.808,-408
451.833,-377
451.858,-390
451.883,-403
451.908,-370
451.933,-286
451.958,-182
451.983,-88
452.008,-9
452.033,66
452.058,146
452.083,221
452.108,278
452.133,321
452.158,361
452.183,406
452.208,445
452.233,471
452.258,487
452.283,513
452.308,556
452.333,602
452.358,624
452.383,618
452.408,617
452.433,671
452.458,805
452.483,1000
452.508,1203
452.533,1362
452.558,1455
452.583,1493
452.608,1500
452.633,1494
452.658,1474
452.683,1422
452.708,1320
452.733,1154
452.758,929
452.783,668
452.808,409
452.833,186
452.858,16
452.883,-113
452.908,-230
452.933,-356
452.958,-485
452.983,-596
453.008,-670
453.033,-716
453.058,-754
453.083,-788
453.108,-788
453.133,-719
453.158,-577
453.183,-405
453.208,-264
453.233,-179
453.258,-134
453.283,-99
453.308,-63
453.333,-38
453.358,-28
453.383,-16
453.408,14
453.433,56
453.458,80
453.483,73
453.508,51
453.533,43
453.558,60
453.583,85
453.608,99
453.633,104
453.658,101
453.683,73
453.708,-2
453.733,-111
453.758,-191
453.783,-183
453.808,-95
453.833,-3
453.858,28
453.883,8
453.908,-9
453.933,-6
453.958,-32
453.983,-140
454.008,-296
454.033,-379
454.058,-290
454.083,-59
454.108,179
454.133,310
454.158,336
454.183,344
454.208,408
454.233,520
454.258,626
454.283,698
454.308,754
454.333,825
454.358,913
454.383,999
454.408,1072
454.433,1133
454.458,1184
454.483,1215
454.508,1222
454.533,1221
454.558,1227
454.583,1231
454.608,1199
454.633,1105
454.658,971
454.683,841
454.708,742
454.733,662
454.758,573
454.783,466
454.808,351
454.833,238
454.858,121
454.883,1
454.908,-97
454.933,-153
454.958,-169
454.983,-182
455.008,-218
455.033,-263
455.058,-271
455.083,-217
455.108,-123
455.133,-35
455.158,16
455.183,33
455.208,30
455.233,10
455.258,-24
455.283,-64
455.308,-89
455.333,-96
455.358,-99
455.383,-116
455.408,-146
455.433,-176
455.458,-202
455.483,-230
455.508,-249
455.533,-224
455.558,-126
455.583,20
455.608,144
455.633,184
455.658,154
455.683,130
455.708,175
455.733,279
455.758,373
455.783,403
455.808,375
455.833,331
455.858,299
455.883,274
455.908,238
455.933,195
455.958,164
455.983,157
456.008,164
456.033,170
456.058,169
456.083,164
456.108,156
456.133,145
456.158,137
456.183,137
456.208,137
456.233,114
456.258,63
456.283,14
456.308,26
456.333,131
456.358,296
456.383,450
456.408,542
456.433,574
456.458,583
456.483,590
456.508,583
456.533,547
456.558,493
456.583,450
456.608,429
456.633,410
456.658,370
456.683,312
456.708,260
456.733,228
456.758,202
456.783,161
456.808,107
456.833,60
456.858,31
456.883,8
456.908,-27
456.933,-68
456.958,-71
456.983,-1
457.008,131
457.033,274
457.058,378
457.083,428
457.108,446
457.133,461
457.158,484
457.183,508
457.208,528
457.233,548
457.258,573
457.283,606
457.308,640
457.333,664
457.358,670
457.383,659
457.408,641
457.433,630
457.458,628
457.483,626
457.508,610
457.533,579
457.558,540
457.583,496
457.608,436
457.633,347
457.658,232
457.683,130
457.708,89
457.733,125
457.758,199
457.783,246
457.808,220
457.833,124
457.858,-2
457.883,-120
457.908,-217
457.933,-302
457.958,-386
457.983,-464
458.008,-520
458.033,-541
458.058,-528
458.083,-499
458.108,-471
458.133,-452
458.158,-435
458.183,-410
458.208,-370
458.233,-315
458.258,-249
458.283,-170
458.308,-85
458.333,-10
458.358,35
458.383,53
458.408,73
458.433,136
458.458,259
458.483,413
458.508,545
458.533,621
458.558,650
458.583,662
458.608,678
458.633,690
458.658,686
458.683,666
458.708,650
458.733,648
458.758,653
458.783,647
458.808,623
458.833,593
458.858,570
458.883,549
458.908,517
458.933,470
458.958,418
458.983,375
459.008,338
459.033,291
459.058,222
459.083,149
459.108,107
459.133,121
459.158,180
459.183,244
459.208,274
459.233,261
459.258,226
459.283,197
459.308,183
459.333,172
459.358,155
459.383,131
459.408,113
459.433,110
459.458,113
459.483,105
459.508,75
459.533,27
459.558,-18
459.583,-45
459.608,-48
459.633,-30
459.658,0
459.683,37
459.708,76
459.733,115
459.758,163
459.783,233
459.808,331
459.833,445
459.858,544
459.883,598
459.908,595
459.933,546
459.958,479
459.983,413
460.008,361
460.033,325
460.058,309
460.083,312
460.108,327
460.133,338
460.158,334
460.183,319
460.208,301
