df_hash,22ZHK4.QRYGM8
429.086,0.956
429.116,0.962
429.146,1.006
429.176,0.965
429.206,0.989
429.236,0.962
429.266,0.864
429.296,0.932
429.326,0.959
429.356,0.958
429.386,0.970
429.416,0.954
429.446,0.942
429.476,0.945
429.506,0.944
429.536,0.940
429.566,0.927
429.596,0.939
429.626,0.946
429.656,0.938
429.686,0.966
429.716,0.956
429.746,0.948
429.776,0.962
429.806,0.951
429.836,0.959
429.866,0.967
429.896,0.952
429.926,0.983
429.956,0.965
429.986,0.951
430.016,0.954
430.046,0.961
430.076,0.966
430.106,0.953
430.136,0.946
430.166,0.920
430.196,0.921
430.226,0.943
430.256,0.932
430.286,0.953
430.316,1.000
430.346,0.946
430.376,0.971
430.406,0.976
430.436,0.942
430.466,0.943
430.496,0.919
430.526,0.930
430.556,0.933
430.586,0.957
430.616,0.984
430.646,0.998
430.676,0.998
430.706,0.949
430.736,0.912
430.766,0.905
430.796,0.918
430.826,0.958
430.856,0.968
430.886,0.964
430.916,0.945
430.946,0.935
430.976,0.916
431.006,0.982
431.036,1.011
431.066,0.994
431.096,0.958
431.126,0.910
431.156,0.903
431.186,0.909
431.216,0.948
431.246,1.012
431.276,0.995
431.306,0.984
431.336,0.947
431.366,0.918
431.396,0.914
431.426,0.986
431.456,0.923
431.486,0.960
431.516,0.978
431.546,0.971
431.576,0.952
431.606,0.966
431.636,0.973
431.666,0.967
431.696,0.944
431.726,0.931
431.756,0.945
431.786,0.964
431.816,0.982
431.846,0.975
431.876,0.960
431.906,0.949
431.936,0.947
431.966,0.940
431.996,0.936
432.026,0.921
432.056,0.923
432.086,0.929
432.116,0.965
432.146,0.978
432.176,0.990
432.206,0.979
432.236,0.973
432.266,0.954
432.296,0.946
432.326,0.939
432.356,0.958
432.386,0.942
432.416,0.952
432.446,0.958
432.476,0.958
432.506,0.967
432.536,0.960
432.566,0.953
432.596,0.955
432.626,0.961
432.656,0.960
432.686,0.951
432.716,0.953
432.746,0.958
432.776,0.964
432.806,0.954
432.836,0.966
432.866,0.949
432.896,0.926
432.926,0.922
432.956,0.931
432.986,0.955
433.016,0.973
433.046,0.997
433.076,0.994
433.106,0.990
433.136,0.962
433.166,0.953
433.196,0.947
433.226,0.952
433.256,0.946
433.286,0.944
433.316,0.951
433.346,0.952
433.376,0.952
433.406,0.966
433.436,0.958
433.466,0.944
433.496,0.966
433.526,0.972
433.556,0.972
433.586,0.967
433.616,0.964
433.646,0.958
433.676,0.946
433.706,0.947
433.736,0.940
433.766,0.949
433.796,0.973
433.826,0.981
433.856,0.981
433.886,0.969
433.916,0.967
433.946,0.956
433.976,0.949
434.006,0.942
434.036,0.977
434.066,0.959
434.096,0.962
434.126,0.961
434.156,0.970
434.186,0.964
434.216,0.956
434.246,0.965
434.276,0.962
434.306,0.963
434.336,0.960
434.366,0.959
434.396,0.958
434.426,0.960
434.456,0.964
434.486,0.962
434.516,0.960
434.546,0.958
434.576,0.959
434.606,0.958
434.636,0.957
434.666,0.965
434.696,0.961
434.726,0.963
434.756,0.962
434.786,0.958
434.816,0.958
434.846,0.959
434.876,0.962
434.906,0.961
434.936,0.958
434.966,0.962
434.996,0.967
435.026,0.960
435.056,0.958
435.086,0.957
435.116,0.966
435.146,0.958
435.176,0.960
435.206,0.960
435.236,0.958
435.266,0.964
435.296,0.962
435.326,0.957
435.356,0.956
435.386,0.963
435.416,0.959
435.446,0.962
435.476,0.962
435.506,0.962
435.536,0.958
435.566,0.958
435.596,0.964
435.626,0.958
435.656,0.957
435.686,0.966
435.716,0.966
435.746,0.958
435.776,0.957
435.806,0.959
435.836,0.962
435.866,0.960
435.896,0.965
435.926,0.962
435.956,0.964
435.986,0.963
436.016,0.960
436.046,0.963
436.076,0.954
436.106,0.963
436.136,0.967
436.166,0.963
436.196,0.964
436.226,0.960
436.256,0.962
436.286,0.959
436.316,0.963
436.346,0.967
436.376,0.963
436.406,0.960
436.436,0.966
436.466,0.965
436.496,0.961
436.526,0.959
436.556,0.961
436.586,0.960
436.616,0.962
436.646,0.963
436.676,0.963
436.706,0.959
436.736,0.964
436.766,0.964
436.796,0.956
436.826,0.960
436.856,0.964
436.886,0.958
436.916,0.961
436.946,0.966
436.976,0.960
437.006,0.964
437.036,0.960
437.066,0.958
437.096,0.956
437.126,0.952
437.156,0.948
437.186,0.965
437.216,0.953
437.246,0.956
437.276,0.958
437.306,0.968
437.336,0.965
437.366,0.969
437.396,0.975
437.426,0.968
437.456,0.975
437.486,0.972
437.516,0.982
437.546,0.978
437.576,0.951
437.606,0.948
437.636,0.936
437.666,0.938
437.696,0.950
437.726,0.943
437.756,0.951
437.786,0.954
437.816,0.963
437.846,0.958
437.876,0.964
437.906,0.971
437.936,0.973
437.966,0.976
437.996,0.957
438.026,0.962
438.056,0.951
438.086,0.956
438.116,0.941
438.146,0.964
438.176,0.969
438.206,0.958
438.236,0.961
438.266,0.963
438.296,0.964
438.326,0.949
438.356,0.944
438.386,0.964
438.416,0.972
438.446,0.973
438.476,0.968
438.506,0.956
438.536,0.949
438.566,0.954
438.596,0.968
438.626,0.964
438.656,0.964
438.686,0.965
438.716,0.955
438.746,0.963
438.776,0.958
438.806,0.961
438.836,0.967
438.866,0.966
438.896,0.967
438.926,0.964
438.956,0.958
438.986,0.961
439.016,0.962
439.046,0.961
439.076,0.964
439.106,0.960
439.136,0.964
439.166,0.962
439.196,0.966
439.226,0.963
439.256,0.962
439.286,0.965
439.316,0.961
439.346,0.959
439.376,0.969
439.406,0.958
439.436,0.965
439.466,0.965
439.496,0.963
439.526,0.967
439.556,0.971
439.586,0.963
439.616,0.962
439.646,0.966
439.676,0.964
439.706,0.969
439.736,0.952
439.766,0.951
439.796,0.948
439.826,0.955
439.856,0.961
439.886,0.967
439.916,0.979
439.946,0.977
439.976,0.965
440.006,0.966
440.036,0.966
440.066,0.960
440.096,0.962
440.126,0.964
440.156,0.966
440.186,0.963
440.216,0.962
440.246,0.959
440.276,0.960
440.306,0.962
440.336,0.970
440.366,0.957
440.396,0.960
440.426,0.963
440.456,0.965
440.486,0.964
440.516,0.957
440.546,0.973
440.576,0.961
440.606,0.956
440.636,0.960
440.666,0.953
440.696,0.965
440.726,0.966
440.756,0.969
440.786,0.965
440.816,0.956
440.846,0.955
440.876,0.958
440.906,0.957
440.936,0.959
440.966,0.959
440.996,0.960
441.026,0.975
441.056,0.968
441.086,0.959
441.116,0.965
441.146,0.966
441.176,0.960
441.206,0.962
441.236,0.964
441.266,0.965
441.296,0.966
441.326,0.959
441.356,0.965
441.386,0.964
441.416,0.964
441.446,0.958
441.476,0.959
441.506,0.959
441.536,0.967
441.566,0.964
441.596,0.964
441.626,0.964
441.656,0.965
441.686,0.972
441.716,0.968
441.746,0.958
441.776,0.952
441.806,0.959
441.836,0.963
441.866,0.963
441.896,0.961
441.926,0.964
441.956,0.963
441.986,0.963
442.016,0.965
442.046,0.961
442.076,0.962
442.106,0.961
442.136,0.963
442.166,0.963
442.196,0.963
442.226,0.968
442.256,0.961
442.286,0.961
442.316,0.967
442.346,0.966
442.376,0.965
442.406,0.964
442.436,0.962
442.466,0.962
442.496,0.968
442.526,0.964
442.556,0.963
442.586,0.965
442.616,0.963
442.646,0.963
442.676,0.962
442.706,0.962
442.736,0.965
442.766,0.967
442.796,0.962
442.826,0.962
442.856,0.963
442.886,0.964
442.916,0.966
442.946,0.966
442.976,0.958
443.006,0.963
443.036,0.966
443.066,0.963
443.096,0.965
443.126,0.964
443.156,0.968
443.186,0.968
443.216,0.963
443.246,0.967
443.276,0.964
443.306,0.962
443.336,0.969
443.366,0.966
443.396,0.961
443.426,0.964
443.456,0.963
443.486,0.970
443.516,0.965
443.546,0.959
443.576,0.964
443.606,0.964
443.636,0.963
443.666,0.965
443.696,0.966
443.726,0.962
443.756,0.966
443.786,0.967
443.816,0.964
443.846,0.964
443.876,0.963
443.906,0.964
443.936,0.963
443.966,0.966
443.996,0.963
444.026,0.963
444.056,0.963
444.086,0.966
444.116,0.962
444.146,0.965
444.176,0.961
444.206,0.964
444.236,0.968
444.266,0.960
444.296,0.966
444.326,0.964
444.356,0.960
444.386,0.961
444.416,0.963
444.446,0.966
444.476,0.968
444.506,0.962
444.536,0.962
444.566,0.971
444.596,0.963
444.626,0.962
444.656,0.962
444.686,0.964
444.716,0.965
444.746,0.963
444.776,0.965
444.806,0.964
444.836,0.963
444.866,0.964
444.896,0.962
444.926,0.965
444.956,0.964
444.986,0.966
445.016,0.960
445.046,0.963
445.076,0.969
445.106,0.964
445.136,0.966
445.166,0.963
445.196,0.963
445.226,0.963
445.256,0.963
445.286,0.965
445.316,0.972
445.346,0.958
445.376,0.963
445.406,0.965
445.436,0.964
445.466,0.963
445.496,0.962
445.526,0.967
445.556,0.962
445.586,0.964
445.616,0.967
445.646,0.963
445.676,0.967
445.706,0.966
445.736,0.965
445.766,0.963
445.796,0.958
445.826,0.963
445.856,0.966
445.886,0.964
445.916,0.963
445.946,0.962
445.976,0.964
446.006,0.963
446.036,0.967
446.066,0.962
446.096,0.964
446.126,0.960
446.156,0.966
446.186,0.964
446.216,0.964
446.246,0.962
446.276,0.964
446.306,0.964
446.336,0.968
446.366,0.964
446.396,0.959
446.426,0.967
446.456,0.964
446.486,0.968
446.516,0.963
446.546,0.959
446.576,0.970
446.606,0.962
446.636,0.960
446.666,0.964
446.696,0.959
446.726,0.959
446.756,0.961
446.786,0.965
446.816,0.965
446.846,0.966
446.876,0.958
446.906,0.965
446.936,0.958
446.966,0.960
446.996,0.960
447.026,0.956
447.056,0.962
447.086,0.968
447.116,0.962
447.146,0.969
447.176,0.970
447.206,0.963
447.236,0.961
447.266,0.960
447.296,0.963
447.326,0.959
447.356,0.964
447.386,0.962
447.416,0.957
447.446,0.960
447.476,0.964
447.506,0.963
447.536,0.962
447.566,0.963
447.596,0.955
447.626,0.964
447.656,0.964
447.686,0.960
447.716,0.959
447.746,0.960
447.776,0.962
447.806,0.961
447.836,0.961
447.866,0.960
447.896,0.958
447.926,0.961
447.956,0.962
447.986,0.961
448.016,0.958
448.046,0.964
448.076,0.962
448.106,0.964
448.136,0.959
448.166,0.960
448.196,0.961
448.226,0.960
448.256,0.961
448.286,0.965
448.316,0.955
448.346,0.963
448.376,0.961
448.406,0.958
448.436,0.962
448.466,0.961
448.496,0.961
448.526,0.969
448.556,0.965
448.586,0.960
448.616,0.955
448.646,0.959
448.676,0.964
448.706,0.962
448.736,0.958
448.766,0.964
448.796,0.960
448.826,0.963
448.856,0.962
448.886,0.958
448.916,0.961
448.946,0.963
448.976,0.963
449.006,0.959
449.036,0.963
449.066,0.957
449.096,0.963
449.126,0.961
449.156,0.959
449.186,0.960
449.216,0.961
449.246,0.962
449.276,0.962
449.306,0.963
449.336,0.961
449.366,0.964
449.396,0.961
449.426,0.961
449.456,0.964
449.486,0.960
449.516,0.961
449.546,0.958
449.576,0.963
449.606,0.963
449.636,0.963
449.666,0.958
449.696,0.957
449.726,0.960
449.756,0.960
449.786,0.960
449.816,0.956
449.846,0.947
449.876,0.967
449.906,0.970
449.936,0.971
449.966,0.965
449.996,0.967
450.026,0.968
450.056,0.961
450.086,0.952
450.116,0.953
450.146,0.963
450.176,0.965
450.206,0.961
450.236,0.965
450.266,0.959
450.296,0.957
450.326,0.952
450.356,0.958
450.386,0.960
450.416,0.957
450.446,0.962
450.476,0.958
450.506,0.960
450.536,0.961
450.566,0.960
450.596,0.960
450.626,0.968
450.656,0.958
450.686,0.958
450.716,0.962
450.746,0.957
450.776,0.956
450.806,0.960
450.836,0.959
450.866,0.960
450.896,0.960
450.926,0.960
450.956,0.960
450.986,0.964
451.016,0.964
451.046,0.962
451.076,0.955
451.106,0.961
451.136,0.966
451.166,0.957
451.196,0.966
451.226,0.958
451.256,0.958
451.286,0.965
451.316,0.966
451.346,0.966
451.376,0.967
451.406,0.960
451.436,0.958
451.466,0.963
451.496,0.961
451.526,0.960
451.556,0.958
451.586,0.960
451.616,0.958
451.646,0.961
451.676,0.960
451.706,0.964
451.736,0.962
451.766,0.965
451.796,0.961
451.826,0.963
451.856,0.962
451.886,0.964
451.916,0.966
451.946,0.962
451.976,0.967
452.006,0.960
452.036,0.957
452.066,0.965
452.096,0.965
452.126,0.965
452.156,0.965
452.186,0.964
452.216,0.961
452.246,0.968
452.276,0.960
452.306,0.962
452.336,0.966
452.366,0.960
452.396,0.962
452.426,0.966
452.456,0.965
452.486,0.963
452.516,0.964
452.546,0.964
452.576,0.960
452.606,0.964
452.636,0.966
452.666,0.961
452.696,0.962
452.726,0.965
452.756,0.965
452.786,0.966
452.816,0.962
452.846,0.958
452.876,0.965
452.906,0.969
452.936,0.963
452.966,0.966
452.996,0.962
453.026,0.961
453.056,0.968
453.086,0.964
453.116,0.964
453.146,0.963
453.176,0.964
453.206,0.966
453.236,0.966
453.266,0.964
453.296,0.962
453.326,0.962
453.356,0.964
453.386,0.961
453.416,0.967
453.446,0.968
453.476,0.965
453.506,0.966
453.536,0.963
453.566,0.963
453.596,0.964
453.626,0.965
453.656,0.960
453.686,0.962
453.716,0.967
453.746,0.964
453.776,0.967
453.806,0.965
453.836,0.956
453.866,0.965
453.896,0.967
453.926,0.963
453.956,0.960
453.986,0.963
454.016,0.962
454.046,0.963
454.076,0.966
454.106,0.965
454.136,0.963
454.166,0.967
454.196,0.965
454.226,0.963
454.256,0.961
454.286,0.965
454.316,0.962
454.346,0.962
454.376,0.965
454.406,0.964
454.436,0.965
454.466,0.958
454.496,0.959
454.526,0.963
454.556,0.967
454.586,0.965
454.616,0.965
454.646,0.959
454.676,0.963
454.706,0.965
454.736,0.963
454.766,0.964
454.796,0.959
454.826,0.964
454.856,0.964
454.886,0.962
454.916,0.964
454.946,0.964
454.976,0.965
455.006,0.965
455.036,0.962
455.066,0.968
455.096,0.964
455.126,0.962
455.156,0.964
455.186,0.963
455.216,0.966
455.246,0.963
455.276,0.962
455.306,0.964
455.336,0.966
455.366,0.965
455.396,0.965
455.426,0.961
455.456,0.963
455.486,0.969
455.516,0.963
455.546,0.961
455.576,0.963
455.606,0.964
455.636,0.965
455.666,0.968
455.696,0.963
455.726,0.962
455.756,0.965
455.786,0.961
455.816,0.966
455.846,0.968
455.876,0.965
455.906,0.960
455.936,0.965
455.966,0.965
455.996,0.969
456.026,0.962
456.056,0.961
456.086,0.965
456.116,0.969
456.146,0.965
456.176,0.970
456.206,0.959
456.236,0.966
456.266,0.970
456.296,0.961
456.326,0.961
456.356,0.943
456.386,0.956
456.416,0.981
456.446,0.974
456.476,0.976
456.506,0.963
456.536,0.960
456.566,0.955
456.596,0.955
456.626,0.960
456.656,0.961
456.686,0.966
456.716,0.965
456.746,0.968
456.776,0.970
456.806,0.971
456.836,0.964
456.866,0.968
456.896,0.967
456.926,0.976
456.956,0.946
456.986,0.947
457.016,0.949
457.046,0.927
457.076,0.972
457.106,0.962
457.136,0.972
457.166,0.964
457.196,0.957
457.226,0.942
457.256,0.910
457.286,0.974
457.316,0.979
457.346,0.974
457.376,0.968
457.406,0.943
457.436,0.954
457.466,0.968
457.496,0.966
457.526,0.980
457.556,0.979
457.586,0.965
457.616,0.955
457.646,0.957
457.676,0.953
457.706,0.945
457.736,0.973
457.766,0.964
457.796,0.962
457.826,0.953
457.856,0.958
457.886,0.963
457.916,0.969
457.946,0.963
457.976,0.958
458.006,0.960
458.036,0.958
458.066,0.962
458.096,0.957
458.126,0.954
458.156,0.958
458.186,0.960
458.216,0.964
458.246,0.964
458.276,0.955
458.306,0.957
458.336,0.967
458.366,0.958
458.396,0.961
458.426,0.962
458.456,0.961
458.486,0.961
458.516,0.961
458.546,0.962
458.576,0.958
458.606,0.963
458.636,0.967
458.666,0.958
458.696,0.962
458.726,0.969
458.756,0.968
458.786,0.975
458.816,0.962
458.846,0.968
458.876,0.966
458.906,0.941
458.936,0.942
458.966,0.958
458.996,0.964
459.026,0.974
459.056,0.966
459.086,0.955
459.116,0.955
459.146,0.956
459.176,0.960
459.206,0.966
459.236,0.963
459.266,0.968
459.296,0.964
459.326,0.961
459.356,0.967
459.386,0.961
459.416,0.965
459.446,0.960
459.476,0.968
459.506,0.964
459.536,0.968
459.566,0.960
459.596,0.967
459.626,0.966
459.656,0.966
459.686,0.968
459.716,0.966
459.746,0.960
459.776,0.964
459.806,0.966
459.836,0.963
459.866,0.964
459.896,0.961
459.926,0.967
459.956,0.968
459.986,0.964
460.016,0.962
460.046,0.965
460.076,0.963
460.106,0.965
460.136,0.963
460.166,0.968
460.196,0.966
460.226,0.965
460.256,0.964
460.286,0.964
460.316,0.966
460.346,0.967
460.376,0.962
460.406,0.964
460.436,0.965
460.466,0.968
460.496,0.966
460.526,0.967
460.556,0.962
460.586,0.969
460.616,0.963
460.646,0.964
460.676,0.964
460.706,0.967
460.736,0.966
460.766,0.964
460.796,0.968
460.826,0.967
460.856,0.966
460.886,0.966
460.916,0.963
460.946,0.967
460.976,0.969
461.006,0.966
461.036,0.964
461.066,0.967
461.096,0.969
461.126,0.965
461.156,0.969
461.186,0.961
461.216,0.961
461.246,0.963
461.276,0.968
461.306,0.970
461.336,0.969
461.366,0.960
461.396,0.967
461.426,0.968
461.456,0.966
461.486,0.968
461.516,0.962
461.546,0.962
461.576,0.968
461.606,0.966
461.636,0.965
461.666,0.966
461.696,0.970
461.726,0.966
461.756,0.962
461.786,0.964
461.816,0.964
461.846,0.966
461.876,0.966
461.906,0.965
461.936,0.962
461.966,0.969
461.996,0.960
462.026,0.960
462.056,0.969
462.086,0.968
462.116,0.967
462.146,0.968
462.176,0.960
462.206,0.965
462.236,0.967
462.266,0.964
462.296,0.968
462.326,0.965
462.356,0.967
462.386,0.969
462.416,0.951
462.446,0.948
462.476,0.956
462.506,0.975
462.536,0.992
462.566,0.994
462.596,0.980
462.626,0.958
462.656,0.948
462.686,0.954
462.716,0.962
462.746,0.969
462.776,0.971
462.806,0.968
462.836,0.971
462.866,0.964
462.896,0.957
462.926,0.956
462.956,0.972
462.986,0.974
463.016,0.985
463.046,0.974
463.076,0.965
463.106,0.968
463.136,0.961
463.166,0.971
463.196,0.975
463.226,0.974
463.256,0.972
463.286,0.965
463.316,0.963
463.346,0.970
463.376,0.972
463.406,0.969
463.436,0.977
463.466,0.977
463.496,0.974
463.526,0.979
463.556,0.954
463.586,0.957
463.616,0.967
463.646,0.962
463.676,0.967
463.706,0.977
463.736,0.975
463.766,0.974
463.796,0.944
463.826,1.022
463.856,0.983
463.886,0.964
463.916,0.972
463.946,0.976
463.976,0.970
464.006,0.963
464.036,0.954
464.066,0.981
464.096,0.921
464.126,0.951
464.156,0.973
464.186,0.976
464.216,0.963
464.246,0.951
464.276,0.954
464.306,0.960
464.336,0.976
464.366,0.979
464.396,0.985
464.426,0.988
464.456,0.970
464.486,0.958
464.516,0.949
464.546,0.955
464.576,0.969
464.606,0.994
464.636,0.974
464.666,0.958
464.696,0.969
464.726,0.955
464.756,0.951
464.786,0.970
464.816,0.977
464.846,0.952
464.876,0.951
464.906,0.941
464.936,0.951
464.966,0.968
464.996,0.964
465.026,0.972
465.056,0.980
465.086,0.979
465.116,0.952
465.146,0.950
465.176,0.955
465.206,0.959
465.236,0.975
465.266,0.979
465.296,0.980
465.326,0.985
465.356,0.984
465.386,0.968
465.416,0.951
465.446,0.948
465.476,0.953
465.506,0.959
465.536,0.954
465.566,0.973
465.596,0.972
465.626,0.970
465.656,0.972
465.686,0.963
465.716,0.963
465.746,0.964
465.776,0.967
465.806,0.968
465.836,0.966
465.866,0.963
465.896,0.962
465.926,0.961
465.956,0.963
465.986,0.963
466.016,0.958
466.046,0.953
466.076,0.959
466.106,0.968
466.136,0.968
466.166,0.966
466.196,0.977
466.226,0.970
466.256,0.965
466.286,0.961
466.316,0.957
466.346,0.971
466.376,0.962
466.406,0.969
466.436,0.972
466.466,0.961
466.496,0.960
466.526,0.963
466.556,0.970
466.586,0.962
466.616,0.971
466.646,0.968
466.676,0.960
466.706,0.963
466.736,0.975
466.766,0.957
466.796,0.962
466.826,0.964
466.856,0.966
466.886,0.971
466.916,0.971
466.946,0.966
466.976,0.964
467.006,0.960
467.036,0.967
467.066,0.964
467.096,0.961
467.126,0.958
467.156,0.965
467.186,0.973
467.216,0.978
467.246,0.968
467.276,0.970
467.306,0.967
467.336,0.967
467.366,0.974
467.396,0.962
467.426,0.965
467.456,0.967
467.486,0.963
467.516,0.969
467.546,0.966
467.576,0.967
467.606,0.963
467.636,0.966
467.666,0.964
467.696,0.963
467.726,0.970
467.756,0.970
467.786,0.964
467.816,0.964
467.846,0.966
467.876,0.965
467.906,0.967
467.936,0.967
467.966,0.968
467.996,0.969
468.026,0.965
468.056,0.965
468.086,0.963
468.116,0.970
468.146,0.968
468.176,0.970
468.206,0.963
468.236,0.966
468.266,0.968
468.296,0.969
468.326,0.965
468.356,0.961
468.386,0.967
468.416,0.970
468.446,0.967
468.476,0.964
468.506,0.966
468.536,0.965
468.566,0.966
468.596,0.966
468.626,0.967
468.656,0.965
468.686,0.964
468.716,0.967
468.746,0.966
468.776,0.970
468.806,0.967
468.836,0.964
468.866,0.966
468.896,0.970
468.926,0.966
468.956,0.963
468.986,0.968
469.016,0.968
469.046,0.968
469.076,0.969
469.106,0.961
469.136,0.966
469.166,0.966
469.196,0.967
469.226,0.967
469.256,0.969
469.286,0.963
469.316,0.967
469.346,0.969
469.376,0.969
469.406,0.962
469.436,0.966
469.466,0.969
469.496,0.966
469.526,0.965
469.556,0.967
469.586,0.967
469.616,0.962
469.646,0.969
469.676,0.962
469.706,0.968
469.736,0.966
469.766,0.964
469.796,0.966
469.826,0.969
469.856,0.970
469.886,0.970
469.916,0.964
469.946,0.963
469.976,0.973
470.006,0.966
470.036,0.968
470.066,0.966
470.096,0.964
470.126,0.966
470.156,0.971
470.186,0.968
470.216,0.972
470.246,0.964
470.276,0.969
470.306,0.971
470.336,0.968
470.366,0.966
470.396,0.966
470.426,0.965
470.456,0.968
470.486,0.965
470.516,0.965
470.546,0.969
470.576,0.967
470.606,0.966
470.636,0.965
470.666,0.967
470.696,0.970
470.726,0.968
470.756,0.967
470.786,0.964
470.816,0.966
470.846,0.970
470.876,0.971
470.906,0.964
470.936,0.963
470.966,0.967
470.996,0.970
471.026,0.968
471.056,0.967
471.086,0.961
471.116,0.969
471.146,0.972
471.176,0.972
471.206,0.967
471.236,0.965
471.266,0.968
471.296,0.971
471.326,0.966
471.356,0.967
471.386,0.965
471.416,0.968
471.446,0.967
471.476,0.965
471.506,0.967
471.536,0.967
471.566,0.966
471.596,0.965
471.626,0.970
471.656,0.972
471.686,0.972
471.716,0.964
471.746,0.965
471.776,0.970
471.806,0.967
471.836,0.967
471.866,0.970
471.896,0.961
471.926,0.973
471.956,0.972
471.986,0.960
472.016,0.966
472.046,0.963
472.076,0.966
472.106,0.966
472.136,0.969
472.166,0.970
472.196,0.968
472.226,0.967
472.256,0.964
472.286,0.963
472.316,0.968
472.346,0.968
472.376,0.965
472.406,0.966
472.436,0.966
472.466,0.967
472.496,0.968
472.526,0.964
472.556,0.964
472.586,0.970
472.616,0.968
472.646,0.966
472.676,0.969
472.706,0.959
472.736,0.971
472.766,0.964
472.796,0.963
472.826,0.966
472.856,0.966
472.886,0.967
472.916,0.966
472.946,0.969
472.976,0.969
473.006,0.967
473.036,0.967
473.066,0.967
473.096,0.970
473.126,0.964
473.156,0.967
473.186,0.968
473.216,0.966
473.246,0.960
473.276,0.971
473.306,0.961
473.336,0.965
473.366,0.971
473.396,0.968
473.426,0.967
473.456,0.971
473.486,0.960
473.516,0.971
473.546,0.968
473.576,0.963
473.606,0.967
473.636,0.965
473.666,0.966
473.696,0.964
473.726,0.966
473.756,0.968
473.786,0.967
473.816,0.966
473.846,0.968
473.876,0.966
473.906,0.965
473.936,0.963
473.966,0.969
473.996,0.969
474.026,0.970
474.056,0.964
474.086,0.963
474.116,0.965
474.146,0.968
474.176,0.966
474.206,0.969
474.236,0.962
474.266,0.966
474.296,0.972
474.326,0.966
474.356,0.966
474.386,0.967
474.416,0.967
474.446,0.967
474.476,0.965
474.506,0.965
474.536,0.966
474.566,0.967
474.596,0.971
474.626,0.964
474.656,0.967
474.686,0.971
474.716,0.961
474.746,0.967
474.776,0.964
474.806,0.964
474.836,0.968
474.866,0.968
474.896,0.965
474.926,0.972
474.956,0.965
474.986,0.967
475.016,0.970
475.046,0.965
475.076,0.967
475.106,0.966
475.136,0.969
475.166,0.966
475.196,0.963
475.226,0.968
475.256,0.969
475.286,0.967
475.316,0.962
475.346,0.968
475.376,0.973
475.406,0.961
475.436,0.966
475.466,0.962
475.496,0.967
475.526,0.969
475.556,0.968
475.586,0.968
475.616,0.966
475.646,0.963
475.676,0.973
475.706,0.967
475.736,0.963
475.766,0.964
475.796,0.967
475.826,0.963
475.856,0.967
475.886,0.968
475.916,0.968
475.946,0.966
475.976,0.967
476.006,0.968
476.036,0.962
476.066,0.966
476.096,0.967
476.126,0.963
476.156,0.965
476.186,0.967
476.216,0.971
476.246,0.969
476.276,0.970
476.306,0.962
476.336,0.970
476.366,0.965
476.396,0.966
476.426,0.967
476.456,0.967
476.486,0.966
476.516,0.967
476.546,0.968
476.576,0.967
476.606,0.971
476.636,0.965
476.666,0.960
476.696,0.969
476.726,0.968
476.756,0.969
476.786,0.963
476.816,0.963
476.846,0.968
476.876,0.966
476.906,0.969
476.936,0.971
476.966,0.961
476.996,0.965
477.026,0.964
477.056,0.964
477.086,0.964
477.116,0.966
477.146,0.969
477.176,0.967
477.206,0.968
477.236,0.966
477.266,0.968
477.296,0.969
477.326,0.967
477.356,0.967
477.386,0.963
477.416,0.967
477.446,0.968
477.476,0.973
477.506,0.964
477.536,0.965
477.566,0.971
477.596,0.965
477.626,0.969
477.656,0.970
477.686,0.964
477.716,0.967
477.746,0.972
477.776,0.966
477.806,0.965
477.836,0.969
477.866,0.971
477.896,0.967
477.926,0.967
477.956,0.966
477.986,0.970
478.016,0.969
478.046,0.968
478.076,0.967
478.106,0.967
478.136,0.967
478.166,0.965
478.196,0.971
478.226,0.964
478.256,0.973
478.286,0.969
478.316,0.962
478.346,0.970
478.376,0.966
478.406,0.969
478.436,0.971
478.466,0.963
478.496,0.964
478.526,0.969
478.556,0.970
478.586,0.965
478.616,0.967
478.646,0.965
478.676,0.967
478.706,0.968
478.736,0.969
478.766,0.967
478.796,0.963
478.826,0.967
478.856,0.967
478.886,0.964
478.916,0.965
478.946,0.970
478.976,0.966
479.006,0.965
479.036,0.969
479.066,0.965
479.096,0.971
479.126,0.966
479.156,0.962
479.186,0.968
479.216,0.970
479.246,0.970
479.276,0.969
479.306,0.965
479.336,0.965
479.366,0.970
479.396,0.970
479.426,0.967
479.456,0.966
479.486,0.968
479.516,0.967
479.546,0.970
479.576,0.967
479.606,0.964
479.636,0.967
479.666,0.967
479.696,0.969
479.726,0.968
479.756,0.967
479.786,0.970
479.816,0.968
479.846,0.964
479.876,0.967
479.906,0.966
479.936,0.971
479.966,0.968
479.996,0.961
480.026,0.969
480.056,0.970
480.086,0.966
480.116,0.971
480.146,0.967
480.176,0.966
480.206,0.972
480.236,0.967
480.266,0.966
480.296,0.968
480.326,0.966
480.356,0.969
480.386,0.969
480.416,0.967
480.446,0.968
480.476,0.969
480.506,0.966
480.536,0.969
480.566,0.968
480.596,0.969
480.626,0.969
480.656,0.968
480.686,0.965
480.716,0.965
480.746,0.969
480.776,0.972
480.806,0.963
480.836,0.964
480.866,0.970
480.896,0.969
480.926,0.968
480.956,0.968
480.986,0.962
481.016,0.970
481.046,0.966
481.076,0.968
481.106,0.967
481.136,0.965
481.166,0.968
481.196,0.967
481.226,0.968
481.256,0.967
481.286,0.966
481.316,0.966
481.346,0.970
481.376,0.965
481.406,0.964
481.436,0.966
481.466,0.970
