df_hash,22ZHK4.LDJS1X
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.K7SC
person_label,V9
date_time_start,2025-05-22_11-15-08.285000_+03
date_time_start_unix,1747901708.285
date_time_end,2025-05-22_11-23-57.022000_+03
length_difference_noticed,no

time,acc_mag
271.200,1.016
271.230,1.015
271.260,1.019
271.290,1.019
271.320,1.018
271.350,1.016
271.380,1.016
271.410,1.018
271.440,1.015
271.470,1.016
271.500,1.016
271.530,1.015
271.560,1.018
271.590,1.023
271.620,1.021
271.650,1.017
271.680,1.013
271.710,1.017
271.740,1.017
271.770,1.011
271.800,1.021
271.830,1.020
271.860,1.017
271.890,1.015
271.920,1.016
271.950,1.020
271.980,1.018
272.010,1.017
272.040,1.017
272.070,1.014
272.100,1.016
272.130,1.018
272.160,1.013
272.190,1.019
272.220,1.021
272.250,1.021
272.280,1.021
272.310,1.020
272.340,1.019
272.370,1.014
272.400,1.019
272.430,1.015
272.460,1.013
272.490,1.016
272.520,1.016
272.550,1.017
272.580,1.022
272.610,1.014
272.640,1.013
272.670,1.019
272.700,1.016
272.730,1.021
272.760,1.022
272.790,1.019
272.820,1.019
272.850,1.016
272.880,1.017
272.910,1.020
272.940,1.017
272.970,1.013
273.000,1.014
273.030,1.021
273.060,1.015
273.090,1.021
273.120,1.017
273.150,1.016
273.180,1.015
273.210,1.015
273.240,1.021
273.270,1.020
273.300,1.013
273.330,1.014
273.360,1.015
273.390,1.017
273.420,1.017
273.450,1.014
273.480,1.012
273.510,1.017
273.540,1.016
273.570,1.020
273.600,1.021
273.630,1.020
273.660,1.018
273.690,1.020
273.720,1.017
273.750,1.012
273.780,1.014
273.810,1.017
273.840,1.014
273.870,1.018
273.900,1.015
273.930,1.012
273.960,1.006
273.990,1.008
274.020,1.000
274.050,1.009
274.080,1.004
274.110,1.011
274.140,1.014
274.170,1.010
274.200,1.000
274.230,1.002
274.260,1.003
274.290,1.002
274.320,1.008
274.350,1.018
274.380,1.010
274.410,1.000
274.440,1.009
274.470,1.011
274.500,1.008
274.530,1.007
274.560,1.015
274.590,1.021
274.620,1.005
274.650,0.994
274.680,0.991
274.710,0.998
274.740,0.994
274.770,0.994
274.800,0.994
274.830,1.002
274.860,1.000
274.890,1.006
274.920,0.996
274.950,0.983
274.980,0.987
275.010,0.987
275.040,0.978
275.070,0.995
275.100,0.997
275.130,1.011
275.160,1.001
275.190,1.003
275.220,0.998
275.250,1.000
275.280,0.990
275.310,1.000
275.340,1.001
275.370,0.993
275.400,0.993
275.430,0.988
275.460,0.985
275.490,0.988
275.520,0.993
275.550,1.009
275.580,1.011
275.610,1.004
275.640,0.997
275.670,1.000
275.700,1.001
275.730,0.996
275.760,0.999
275.790,0.988
275.820,0.989
275.850,0.987
275.880,0.991
275.910,0.988
275.940,0.992
275.970,1.000
276.000,1.004
276.030,0.997
276.060,1.001
276.090,0.997
276.120,1.001
276.150,0.999
276.180,1.000
276.210,0.999
276.240,0.999
276.270,0.997
276.300,1.001
276.330,0.999
276.360,1.003
276.390,1.004
276.420,1.001
276.450,0.992
276.480,0.995
276.510,0.998
276.540,0.995
276.570,0.996
276.600,1.000
276.630,1.000
276.660,1.005
276.690,1.005
276.720,1.004
276.750,1.003
276.780,1.004
276.810,1.002
276.840,1.002
276.870,1.004
276.900,1.003
276.930,1.006
276.960,0.998
276.990,0.999
277.020,0.998
277.050,1.004
277.080,1.005
277.110,1.005
277.140,1.007
277.170,1.008
277.200,1.004
277.230,1.011
277.260,1.010
277.290,1.008
277.320,1.005
277.350,1.007
277.380,1.006
277.410,1.004
277.440,1.002
277.470,1.002
277.500,1.007
277.530,1.008
277.560,1.007
277.590,1.007
277.620,1.010
277.650,1.008
277.680,1.004
277.710,1.001
277.740,1.005
277.770,1.009
277.800,1.006
277.830,1.009
277.860,0.999
277.890,1.001
277.920,1.002
277.950,0.999
277.980,0.998
278.010,1.007
278.040,1.006
278.070,1.004
278.100,1.007
278.130,1.010
278.160,1.003
278.190,1.003
278.220,1.003
278.250,1.002
278.280,1.011
278.310,1.010
278.340,1.007
278.370,1.003
278.400,0.999
278.430,1.001
278.460,1.004
278.490,1.012
278.520,1.008
278.550,0.997
278.580,0.995
278.610,1.002
278.640,1.001
278.670,1.002
278.700,0.999
278.730,1.002
278.760,1.007
278.790,1.002
278.820,1.000
278.850,1.000
278.880,1.002
278.910,1.006
278.940,1.010
278.970,1.005
279.000,1.005
279.030,1.004
279.060,1.002
279.090,1.001
279.120,1.002
279.150,1.005
279.180,1.005
279.210,1.006
279.240,1.000
279.270,1.001
279.300,1.003
279.330,1.002
279.360,1.001
279.390,1.004
279.420,0.995
279.450,1.000
279.480,1.004
279.510,1.002
279.540,0.998
279.570,0.999
279.600,0.997
279.630,1.001
279.660,1.000
279.690,0.998
279.720,1.003
279.750,1.004
279.780,1.002
279.810,1.000
279.840,1.001
279.870,1.002
279.900,1.000
279.930,1.010
279.960,1.006
279.990,1.009
280.020,1.005
280.050,1.004
280.080,1.005
280.110,1.010
280.140,1.004
280.170,1.014
280.200,1.010
280.230,1.009
280.260,1.031
280.290,1.017
280.320,0.982
280.350,0.980
280.380,0.968
280.410,0.962
280.440,0.975
280.470,1.006
280.500,1.012
280.530,0.996
280.560,0.972
280.590,0.947
280.620,0.961
280.650,0.954
280.680,0.953
280.710,0.952
280.740,0.957
280.770,0.983
280.800,0.986
280.830,0.987
280.860,1.000
280.890,1.013
280.920,1.018
280.950,1.008
280.980,0.992
281.010,0.983
281.040,0.975
281.070,0.982
281.100,0.982
281.130,0.984
281.160,0.983
281.190,0.987
281.220,0.981
281.250,0.986
281.280,0.988
281.310,0.990
281.340,0.978
281.370,0.979
281.400,0.991
281.430,0.994
281.460,0.993
281.490,0.989
281.520,0.971
281.550,0.967
281.580,0.962
281.610,0.966
281.640,0.979
281.670,0.995
281.700,1.000
281.730,1.014
281.760,1.038
281.790,1.012
281.820,0.995
281.850,0.991
281.880,0.968
281.910,0.964
281.940,0.979
281.970,0.987
282.000,1.007
282.030,1.010
282.060,0.998
282.090,0.983
282.120,0.971
282.150,0.958
282.180,0.974
282.210,0.979
282.240,0.979
282.270,0.972
282.300,0.979
282.330,0.987
282.360,0.984
282.390,0.982
282.420,0.979
282.450,0.986
282.480,0.992
282.510,0.986
282.540,0.993
282.570,0.991
282.600,0.981
282.630,0.992
282.660,0.989
282.690,0.991
282.720,0.987
282.750,1.030
282.780,1.003
282.810,0.975
282.840,0.955
282.870,0.963
282.900,0.983
282.930,0.978
282.960,0.986
282.990,0.991
283.020,0.984
283.050,0.962
283.080,0.977
283.110,0.987
283.140,0.983
283.170,0.985
283.200,1.012
283.230,0.981
283.260,0.968
283.290,0.977
283.320,0.989
283.350,0.987
283.380,0.985
283.410,0.987
283.440,0.981
283.470,0.976
283.500,0.974
283.530,1.008
283.560,1.012
283.590,0.989
283.620,0.977
283.650,0.983
283.680,0.974
283.710,0.971
283.740,0.987
283.770,0.997
283.800,0.994
283.830,0.983
283.860,0.980
283.890,0.987
283.920,0.981
283.950,0.986
283.980,0.991
284.010,0.982
284.040,0.981
284.070,0.979
284.100,0.989
284.130,0.987
284.160,0.985
284.190,0.978
284.220,0.992
284.250,0.997
284.280,0.990
284.310,0.979
284.340,0.976
284.370,0.990
284.400,0.992
284.430,0.981
284.460,0.975
284.490,0.986
284.520,0.990
284.550,0.990
284.580,0.977
284.610,0.979
284.640,0.987
284.670,0.998
284.700,0.982
284.730,0.978
284.760,0.985
284.790,0.988
284.820,0.985
284.850,0.978
284.880,0.980
284.910,0.992
284.940,0.995
284.970,0.983
285.000,0.983
285.030,0.992
285.060,0.995
285.090,0.992
285.120,0.987
285.150,0.986
285.180,0.993
285.210,0.995
285.240,0.982
285.270,0.982
285.300,0.990
285.330,0.995
285.360,0.988
285.390,0.975
285.420,0.979
285.450,0.985
285.480,0.994
285.510,0.980
285.540,0.984
285.570,0.993
285.600,0.991
285.630,0.987
285.660,0.988
285.690,0.988
285.720,0.992
285.750,0.984
285.780,0.976
285.810,0.988
285.840,0.993
285.870,0.997
285.900,0.983
285.930,0.981
285.960,0.991
285.990,0.992
286.020,0.985
286.050,0.981
286.080,0.993
286.110,1.000
286.140,0.993
286.170,0.979
286.200,0.981
286.230,0.995
286.260,0.987
286.290,0.981
286.320,0.975
286.350,0.993
286.380,1.003
286.410,0.997
286.440,0.976
286.470,0.980
286.500,0.995
286.530,0.990
286.560,0.983
286.590,0.987
286.620,0.986
286.650,0.992
286.680,0.992
286.710,0.979
286.740,0.988
286.770,0.999
286.800,0.988
286.830,0.985
286.860,0.987
286.890,0.998
286.920,0.991
286.950,0.989
286.980,0.988
287.010,0.991
287.040,0.990
287.070,0.992
287.100,0.984
287.130,0.988
287.160,0.984
287.190,0.997
287.220,0.991
287.250,0.983
287.280,0.988
287.310,0.988
287.340,0.988
287.370,0.986
287.400,0.996
287.430,0.988
287.460,0.988
287.490,0.986
287.520,0.982
287.550,0.993
287.580,0.992
287.610,0.981
287.640,0.984
287.670,0.993
287.700,0.991
287.730,0.984
287.760,0.988
287.790,0.993
287.820,0.993
287.850,0.986
287.880,0.984
287.910,0.991
287.940,0.987
287.970,0.988
288.000,0.987
288.030,0.992
288.060,0.987
288.090,0.990
288.120,0.990
288.150,0.986
288.180,0.990
288.210,0.997
288.240,0.982
288.270,0.983
288.300,0.991
288.330,0.992
288.360,0.984
288.390,0.987
288.420,0.991
288.450,0.994
288.480,0.983
288.510,0.982
288.540,0.995
288.570,0.998
288.600,0.987
288.630,0.979
288.660,0.987
288.690,0.996
288.720,0.986
288.750,0.973
288.780,0.987
288.810,1.000
288.840,0.998
288.870,0.979
288.900,0.977
288.930,0.991
288.960,0.997
288.990,0.987
289.020,0.978
289.050,0.983
289.080,0.996
289.110,0.990
289.140,0.980
289.170,0.986
289.200,0.992
289.230,0.992
289.260,0.986
289.290,0.982
289.320,0.991
289.350,0.996
289.380,0.984
289.410,0.979
289.440,0.984
289.470,0.995
289.500,0.995
289.530,0.979
289.560,0.979
289.590,1.000
289.620,0.996
289.650,0.984
289.680,0.979
289.710,0.988
289.740,0.995
289.770,0.986
289.800,0.982
289.830,0.987
289.860,0.992
289.890,0.995
289.920,0.989
289.950,0.986
289.980,0.993
290.010,0.986
290.040,0.989
290.070,0.991
290.100,0.995
290.130,0.989
290.160,0.987
290.190,0.992
290.220,0.990
290.250,0.982
290.280,0.981
290.310,0.989
290.340,0.996
290.370,0.987
290.400,0.985
290.430,0.993
290.460,0.992
290.490,0.984
290.520,0.982
290.550,0.989
290.580,0.993
290.610,0.994
290.640,0.978
290.670,0.984
290.700,0.995
290.730,0.992
290.760,0.983
290.790,0.983
290.820,0.991
290.850,0.995
290.880,0.993
290.910,0.979
290.940,0.988
290.970,0.996
291.000,0.995
291.030,0.983
291.060,0.982
291.090,0.993
291.120,0.991
291.150,0.985
291.180,0.977
291.210,0.989
291.240,0.996
291.270,0.993
291.300,0.984
291.330,0.986
291.360,0.995
291.390,0.994
291.420,0.991
291.450,0.979
291.480,0.990
291.510,0.998
291.540,0.988
291.570,0.984
291.600,0.988
291.630,0.990
291.660,0.990
291.690,0.988
291.720,0.989
291.750,0.989
291.780,0.991
291.810,0.987
291.840,0.986
291.870,0.992
291.900,0.992
291.930,0.988
291.960,0.985
291.990,0.992
292.020,0.986
292.050,0.992
292.080,0.990
292.110,0.987
292.140,0.989
292.170,0.982
292.200,0.989
292.230,0.991
292.260,0.981
292.290,0.983
292.320,0.994
292.350,0.996
292.380,0.982
292.410,0.981
292.440,0.994
292.470,0.993
292.500,0.990
292.530,0.982
292.560,0.991
292.590,1.000
292.620,0.990
292.650,0.978
292.680,0.984
292.710,1.000
292.740,0.999
292.770,0.983
292.800,0.980
292.830,0.996
292.860,1.001
292.890,0.992
292.920,0.979
292.950,0.988
292.980,0.996
293.010,0.993
293.040,0.983
293.070,0.983
293.100,0.998
293.130,1.000
293.160,0.989
293.190,0.981
293.220,0.988
293.250,0.995
293.280,0.989
293.310,0.981
293.340,0.984
293.370,0.995
293.400,0.998
293.430,0.985
293.460,0.986
293.490,0.993
293.520,0.994
293.550,0.984
293.580,0.987
293.610,0.994
293.640,0.993
293.670,0.991
293.700,0.988
293.730,0.989
293.760,0.991
293.790,0.987
293.820,0.983
293.850,0.990
293.880,0.993
293.910,0.993
293.940,0.985
293.970,0.988
294.000,0.991
294.030,0.985
294.060,0.988
294.090,0.991
294.120,0.986
294.150,0.991
294.180,0.991
294.210,0.988
294.240,0.988
294.270,0.985
294.300,0.992
294.330,0.990
294.360,0.992
294.390,0.990
294.420,0.990
294.450,0.995
294.480,0.985
294.510,0.987
294.540,0.988
294.570,0.998
294.600,0.987
294.630,0.984
294.660,0.990
294.690,0.995
294.720,0.987
294.750,0.987
294.780,0.993
294.810,0.998
294.840,0.989
294.870,0.987
294.900,0.993
294.930,0.994
294.960,0.992
294.990,0.983
295.020,0.982
295.050,0.993
295.080,0.995
295.110,0.990
295.140,0.982
295.170,0.989
295.200,0.996
295.230,0.996
295.260,0.982
295.290,0.982
295.320,0.999
295.350,1.004
295.380,0.992
295.410,0.979
295.440,0.992
295.470,1.000
295.500,0.995
295.530,0.980
295.560,0.980
295.590,0.996
295.620,1.000
295.650,0.988
295.680,0.981
295.710,0.988
295.740,0.992
295.770,0.992
295.800,0.991
295.830,0.993
295.860,0.993
295.890,0.990
295.920,0.987
295.950,0.992
295.980,0.996
296.010,0.994
296.040,0.987
296.070,0.993
296.100,0.993
296.130,0.988
296.160,0.982
296.190,0.989
296.220,0.995
296.250,0.995
296.280,0.989
296.310,0.982
296.340,0.991
296.370,0.995
296.400,0.991
296.430,0.982
296.460,0.985
296.490,0.999
296.520,0.996
296.550,0.982
296.580,0.982
296.610,1.000
296.640,0.994
296.670,0.990
296.700,0.987
296.730,0.992
296.760,0.999
296.790,0.993
296.820,0.987
296.850,0.984
296.880,0.999
296.910,0.996
296.940,0.989
296.970,0.982
297.000,0.992
297.030,0.999
297.060,0.990
297.090,0.980
297.120,0.984
297.150,1.000
297.180,0.998
297.210,0.986
297.240,0.985
297.270,0.991
297.300,0.996
297.330,0.989
297.360,0.983
297.390,0.988
297.420,0.999
297.450,0.990
297.480,0.986
297.510,0.984
297.540,0.995
297.570,0.995
297.600,0.991
297.630,0.984
297.660,0.993
297.690,0.996
297.720,0.989
297.750,0.984
297.780,0.986
297.810,0.996
297.840,0.996
297.870,0.986
297.900,0.985
297.930,0.993
297.960,0.997
297.990,0.986
298.020,0.983
298.050,0.986
298.080,0.997
298.110,0.994
298.140,0.979
298.170,0.988
298.200,0.997
298.230,0.998
298.260,0.987
298.290,0.983
298.320,0.993
298.350,0.993
298.380,0.988
298.410,0.991
298.440,0.998
298.470,0.991
298.500,0.987
298.530,0.989
298.560,0.989
298.590,0.989
298.620,0.990
298.650,0.987
298.680,0.984
298.710,0.989
298.740,0.994
298.770,0.992
298.800,0.989
298.830,0.990
298.860,0.993
298.890,0.992
298.920,0.983
298.950,0.985
298.980,0.994
299.010,0.997
299.040,0.986
299.070,0.984
299.100,0.987
299.130,0.999
299.160,0.995
299.190,0.985
299.220,0.984
299.250,0.993
299.280,0.997
299.310,0.988
299.340,0.990
299.370,0.987
299.400,0.994
299.430,0.991
299.460,0.987
299.490,0.987
299.520,0.995
299.550,0.991
299.580,0.983
299.610,0.984
299.640,0.993
299.670,0.995
299.700,0.991
299.730,0.989
299.760,0.990
299.790,0.993
299.820,0.995
299.850,0.992
299.880,0.988
299.910,0.988
299.940,0.987
299.970,0.990
300.000,0.990
300.030,0.994
300.060,0.992
300.090,0.984
300.120,0.989
300.150,0.993
300.180,0.992
300.210,0.990
300.240,0.991
300.270,0.988
300.300,0.992
300.330,0.995
300.360,0.991
300.390,0.987
300.420,0.987
300.450,0.994
300.480,0.989
300.510,0.987
300.540,0.990
300.570,0.997
300.600,0.998
300.630,0.994
300.660,0.989
300.690,0.987
300.720,0.996
300.750,0.993
300.780,0.991
300.810,0.989
300.840,0.987
300.870,0.988
300.900,0.993
300.930,0.994
300.960,0.988
300.990,0.988
301.020,0.993
301.050,0.995
301.080,0.988
301.110,0.986
301.140,0.988
301.170,0.992
301.200,0.993
301.230,0.989
301.260,0.986
301.290,0.991
301.320,0.995
301.350,0.992
301.380,0.987
301.410,0.987
301.440,0.994
301.470,0.993
301.500,0.987
301.530,0.990
301.560,0.994
301.590,0.993
301.620,0.989
301.650,0.984
301.680,0.984
301.710,0.999
301.740,0.991
301.770,0.989
301.800,0.983
301.830,0.991
301.860,0.993
301.890,0.987
301.920,0.986
301.950,0.996
301.980,0.998
302.010,0.995
302.040,0.988
302.070,0.986
302.100,0.986
302.130,0.988
302.160,0.969
302.190,0.974
302.220,1.016
302.250,1.020
302.280,0.999
302.310,0.999
302.340,1.012
302.370,1.013
302.400,0.997
302.430,0.984
302.460,0.983
302.490,0.981
302.520,0.978
302.550,0.976
302.580,0.988
302.610,0.990
302.640,0.992
302.670,0.987
302.700,0.991
302.730,0.983
302.760,0.994
302.790,0.987
302.820,0.998
302.850,0.998
302.880,0.995
302.910,0.991
302.940,0.991
302.970,0.988
303.000,0.996
303.030,0.990
303.060,0.985
303.090,0.990
303.120,0.991
303.150,0.989
303.180,0.991
303.210,0.986
303.240,0.988
303.270,0.995
303.300,0.995
303.330,0.996
303.360,0.987
303.390,0.989
303.420,0.991
303.450,0.983
303.480,0.988
303.510,1.001
303.540,1.001
303.570,0.984
303.600,0.972
303.630,0.988
303.660,1.000
303.690,1.000
303.720,0.985
303.750,0.993
303.780,0.997
303.810,0.997
303.840,1.000
303.870,1.014
303.900,0.996
303.930,0.992
303.960,0.979
303.990,0.982
304.020,0.985
304.050,1.007
304.080,0.999
304.110,1.000
304.140,1.023
304.170,1.042
304.200,1.001
304.230,1.000
304.260,0.992
304.290,0.985
304.320,0.982
304.350,0.984
304.380,0.988
304.410,1.004
304.440,1.020
304.470,1.018
304.500,1.026
304.530,1.017
304.560,1.012
304.590,1.007
304.620,1.010
304.650,1.007
304.680,1.011
304.710,1.017
304.740,1.016
304.770,1.020
304.800,1.020
304.830,1.020
304.860,1.019
304.890,1.018
304.920,1.014
304.950,1.007
304.980,1.009
305.010,1.014
305.040,1.012
305.070,1.013
305.100,1.015
305.130,1.013
305.160,1.011
305.190,1.010
305.220,1.017
305.250,1.015
305.280,1.016
305.310,1.019
305.340,1.013
305.370,1.013
305.400,1.014
305.430,1.010
305.460,1.010
305.490,1.012
305.520,1.015
305.550,1.013
305.580,1.016
305.610,1.013
305.640,1.012
305.670,1.015
305.700,1.011
305.730,1.011
305.760,1.015
305.790,1.013
305.820,1.015
305.850,1.017
305.880,1.011
305.910,1.012
305.940,1.012
305.970,1.015
306.000,1.012
306.030,1.014
306.060,1.013
306.090,1.012
306.120,1.012
306.150,1.010
306.180,1.015
306.210,1.015
306.240,1.014
306.270,1.012
306.300,1.012
306.330,1.015
306.360,1.019
306.390,1.012
306.420,1.004
306.450,1.013
306.480,1.017
306.510,1.017
306.540,1.015
306.570,1.014
306.600,1.015
306.630,1.011
306.660,1.011
306.690,1.012
306.720,1.011
306.750,1.021
306.780,1.019
306.810,1.016
306.840,1.017
306.870,1.013
306.900,1.011
306.930,1.012
306.960,1.015
306.990,1.018
307.020,1.022
307.050,1.009
307.080,1.016
307.110,1.016
307.140,1.012
307.170,1.010
307.200,1.017
307.230,1.017
307.260,1.014
307.290,1.015
307.320,1.014
307.350,1.014
307.380,1.017
307.410,1.011
307.440,1.014
307.470,1.021
307.500,1.021
307.530,1.017
307.560,1.006
307.590,1.014
307.620,1.008
307.650,1.008
307.680,1.017
307.710,1.021
307.740,1.022
307.770,1.016
307.800,1.011
307.830,1.008
307.860,1.016
307.890,1.015
307.920,1.021
307.950,1.017
307.980,1.011
308.010,1.011
308.040,1.014
308.070,1.014
308.100,1.011
308.130,1.015
308.160,1.018
308.190,1.017
308.220,1.013
308.250,1.014
308.280,1.016
308.310,1.017
308.340,1.015
308.370,1.020
308.400,1.014
308.430,1.009
308.460,1.010
308.490,1.016
308.520,1.016
308.550,1.013
308.580,1.016
308.610,1.014
308.640,1.016
308.670,1.010
308.700,1.013
308.730,1.013
308.760,1.018
308.790,1.013
308.820,1.013
308.850,1.015
308.880,1.012
308.910,1.011
308.940,1.012
308.970,1.012
309.000,1.011
309.030,1.008
309.060,1.011
309.090,1.012
309.120,1.009
309.150,1.013
309.180,1.014
309.210,1.010
309.240,1.012
309.270,1.003
309.300,1.010
309.330,1.013
309.360,1.017
309.390,1.010
309.420,1.007
309.450,1.011
309.480,1.012
309.510,1.012
309.540,1.012
309.570,1.014
309.600,1.008
309.630,1.015
309.660,1.011
309.690,1.010
309.720,1.009
309.750,1.007
309.780,1.008
309.810,1.010
309.840,1.011
309.870,1.016
309.900,1.012
309.930,1.009
309.960,1.012
309.990,1.011
310.020,1.014
310.050,1.007
310.080,1.010
310.110,1.013
310.140,1.007
310.170,1.017
310.200,1.011
310.230,1.007
310.260,1.011
310.290,1.014
310.320,1.007
310.350,1.010
310.380,1.012
310.410,1.012
310.440,1.015
310.470,1.011
310.500,1.008
310.530,1.010
310.560,1.010
310.590,1.009
310.620,1.013
310.650,1.011
310.680,1.012
310.710,1.013
310.740,1.012
310.770,1.011
310.800,1.011
310.830,1.018
310.860,1.014
310.890,1.006
310.920,1.007
310.950,1.009
310.980,1.010
311.010,1.012
311.040,1.007
311.070,1.011
311.100,1.011
311.130,1.010
311.160,1.014
311.190,1.012
311.220,1.011
311.250,1.011
311.280,1.015
311.310,1.010
311.340,1.007
311.370,1.007
311.400,1.010
311.430,1.008
311.460,1.014
311.490,1.014
311.520,1.013
311.550,1.011
311.580,1.007
311.610,1.009
311.640,1.012
311.670,1.015
311.700,1.014
311.730,1.011
311.760,1.010
311.790,1.007
311.820,1.013
311.850,1.010
311.880,1.009
311.910,1.006
311.940,1.010
311.970,1.008
312.000,1.015
312.030,1.009
312.060,1.012
312.090,1.011
312.120,1.014
312.150,1.013
312.180,1.017
312.210,1.011
312.240,1.014
312.270,1.010
312.300,1.009
312.330,1.012
312.360,1.008
312.390,1.012
312.420,1.010
312.450,1.008
312.480,1.011
312.510,1.012
312.540,1.009
312.570,1.008
312.600,1.013
312.630,1.008
312.660,1.014
312.690,1.018
312.720,1.013
312.750,1.010
312.780,1.007
312.810,1.008
312.840,1.011
312.870,1.012
312.900,1.007
312.930,1.011
312.960,1.007
312.990,1.012
313.020,1.011
313.050,1.012
313.080,1.009
313.110,1.010
313.140,1.011
313.170,1.010
313.200,1.012
313.230,1.012
313.260,1.009
313.290,1.011
313.320,1.011
313.350,1.011
313.380,1.009
313.410,1.010
313.440,1.004
313.470,1.015
313.500,1.013
313.530,1.006
313.560,1.008
313.590,1.006
313.620,1.012
313.650,1.013
313.680,1.016
313.710,1.008
313.740,1.006
313.770,1.015
313.800,1.015
313.830,1.010
313.860,1.004
313.890,1.005
313.920,1.007
313.950,1.014
313.980,1.014
314.010,1.009
314.040,1.004
314.070,1.007
314.100,1.007
314.130,1.012
314.160,1.011
314.190,1.011
314.220,1.011
314.250,1.005
314.280,1.006
314.310,1.010
314.340,1.020
314.370,1.007
314.400,1.010
314.430,1.008
314.460,1.009
314.490,1.006
314.520,1.009
314.550,1.011
314.580,1.001
314.610,1.004
314.640,1.011
314.670,1.010
314.700,1.008
314.730,1.005
314.760,1.006
314.790,1.008
314.820,1.013
314.850,1.010
314.880,1.009
314.910,1.010
314.940,1.007
314.970,1.008
315.000,1.006
315.030,1.012
315.060,1.006
315.090,1.005
315.120,1.010
315.150,1.007
315.180,1.010
315.210,1.007
315.240,1.007
315.270,1.011
315.300,1.009
315.330,1.008
315.360,1.012
315.390,1.012
315.420,1.002
315.450,1.007
315.480,1.010
315.510,1.013
315.540,1.008
315.570,1.005
315.600,1.006
315.630,1.005
315.660,1.007
315.690,1.008
315.720,1.011
315.750,1.012
315.780,1.009
315.810,1.007
315.840,1.005
315.870,1.009
315.900,1.012
315.930,1.012
315.960,1.004
315.990,1.007
316.020,1.009
316.050,1.004
316.080,1.003
316.110,1.004
316.140,1.009
316.170,1.011
316.200,1.012
316.230,1.005
316.260,1.012
316.290,1.006
316.320,1.011
316.350,1.007
316.380,1.007
316.410,1.004
316.440,1.005
316.470,1.006
316.500,1.005
316.530,1.007
316.560,1.009
316.590,1.008
316.620,1.003
316.650,1.003
316.680,1.008
316.710,1.006
316.740,1.011
316.770,1.009
316.800,0.999
316.830,1.009
316.860,1.006
316.890,1.007
316.920,1.002
316.950,1.004
316.980,1.007
317.010,1.008
317.040,1.008
317.070,1.012
317.100,1.002
317.130,1.008
317.160,1.008
317.190,1.000
317.220,1.002
317.250,1.008
317.280,1.003
317.310,1.003
317.340,1.006
317.370,1.006
317.400,1.010
317.430,1.007
317.460,1.004
317.490,1.007
317.520,1.003
317.550,1.007
317.580,1.006
317.610,1.009
317.640,1.006
317.670,1.005
317.700,1.007
317.730,1.010
317.760,1.003
317.790,1.004
317.820,1.002
317.850,1.006
317.880,1.009
317.910,1.008
317.940,1.010
317.970,1.003
318.000,1.010
318.030,1.007
318.060,1.006
318.090,1.004
318.120,1.007
318.150,1.007
318.180,1.004
318.210,1.009
318.240,1.005
318.270,1.007
318.300,1.007
318.330,1.010
318.360,1.008
318.390,1.008
318.420,1.006
318.450,1.008
318.480,1.003
318.510,1.004
318.540,1.008
318.570,1.002
318.600,1.005
318.630,1.007
318.660,1.007
318.690,1.010
318.720,1.006
318.750,1.003
318.780,1.010
318.810,1.012
318.840,1.005
318.870,1.004
318.900,1.008
318.930,1.007
318.960,1.004
318.990,1.002
319.020,1.011
319.050,1.011
319.080,1.008
319.110,0.996
319.140,1.000
319.170,1.006
319.200,1.013
319.230,1.009
319.260,1.008
319.290,1.006
319.320,1.002
319.350,1.012
319.380,1.008
319.410,1.003
319.440,1.001
319.470,1.001
319.500,1.005
319.530,1.010
319.560,1.008
319.590,1.003
319.620,1.004
319.650,1.007
319.680,1.006
319.710,1.010
319.740,1.002
319.770,1.006
319.800,1.007
319.830,1.003
319.860,1.006
319.890,1.005
319.920,1.005
319.950,1.006
319.980,1.003
320.010,1.006
320.040,1.003
320.070,1.003
320.100,1.005
320.130,1.005
320.160,1.007
320.190,1.004
320.220,1.007
320.250,1.006
320.280,1.004
320.310,1.001
320.340,1.007
320.370,1.005
320.400,1.001
320.430,1.005
320.460,1.004
320.490,1.006
320.520,1.007
320.550,1.007
320.580,1.006
320.610,1.012
320.640,1.000
320.670,1.003
320.700,1.004
320.730,1.001
320.760,1.003
320.790,1.007
320.820,1.006
320.850,1.002
320.880,1.007
320.910,1.006
320.940,1.004
320.970,1.002
321.000,1.006
321.030,1.007
321.060,1.005
321.090,1.005
321.120,1.003
321.150,1.005
321.180,1.002
321.210,1.007
321.240,1.004
321.270,1.005
321.300,1.007
321.330,1.001
321.360,1.005
321.390,1.006
321.420,1.004
321.450,1.006
321.480,1.013
321.510,1.000
321.540,1.006
321.570,1.005
321.600,1.004
321.630,1.007
321.660,1.003
321.690,1.007
321.720,1.004
321.750,1.005
321.780,1.004
321.810,1.007
321.840,1.005
321.870,1.003
321.900,1.005
321.930,1.002
321.960,1.007
321.990,1.005
322.020,1.007
322.050,1.010
322.080,1.006
322.110,1.005
322.140,1.005
322.170,1.007
322.200,1.008
322.230,1.005
322.260,1.006
322.290,1.010
322.320,1.007
322.350,1.006
322.380,1.010
322.410,1.000
322.440,1.001
322.470,1.005
322.500,1.003
322.530,1.008
322.560,1.005
322.590,1.006
322.620,1.007
322.650,1.006
322.680,1.005
322.710,1.007
322.740,1.003
322.770,1.004
322.800,1.007
322.830,1.010
322.860,1.007
322.890,1.006
322.920,1.003
322.950,1.008
322.980,1.005
323.010,1.002
323.040,1.008
323.070,1.008
