df_hash,22ZHK4.E50QS1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2ES5
person_label,v130
date_time_start,2026-04-07_17-55-40.586000_+03
date_time_start_unix,1775566540.586
date_time_end,2026-04-07_18-04-27.744000_+03
length_difference_noticed,no

time,acc_mag
260.899,0.953
260.929,0.924
260.959,0.957
260.989,0.968
261.019,0.958
261.049,0.958
261.079,0.984
261.109,0.991
261.139,0.979
261.169,0.975
261.199,0.977
261.229,0.983
261.259,0.997
261.289,0.984
261.319,1.011
261.349,0.995
261.379,0.980
261.409,0.991
261.439,1.001
261.469,1.021
261.499,1.002
261.529,0.984
261.559,0.997
261.589,0.988
261.619,0.993
261.649,0.979
261.679,0.957
261.709,0.971
261.739,0.969
261.769,0.968
261.799,0.984
261.829,0.989
261.859,1.004
261.889,0.987
261.919,0.980
261.949,0.970
261.979,0.961
262.009,0.984
262.039,0.986
262.069,0.976
262.099,0.981
262.129,0.977
262.159,0.977
262.189,0.965
262.219,0.971
262.249,0.966
262.279,0.962
262.309,0.961
262.339,0.959
262.369,0.968
262.399,0.953
262.429,0.917
262.459,0.941
262.489,0.942
262.519,0.944
262.549,0.933
262.579,0.968
262.609,0.968
262.639,0.953
262.669,1.007
262.699,1.013
262.729,1.026
262.759,1.055
262.789,1.070
262.819,1.049
262.849,1.045
262.879,1.028
262.909,1.054
262.939,1.040
262.969,1.000
262.999,0.982
263.029,1.005
263.059,0.966
263.089,0.996
263.119,0.973
263.149,0.998
263.179,1.006
263.209,1.017
263.239,1.033
263.269,1.040
263.299,1.010
263.329,1.000
263.359,1.000
263.389,0.994
263.419,0.983
263.449,1.011
263.479,0.997
263.509,1.013
263.539,1.006
263.569,0.984
263.599,0.996
263.629,1.012
263.659,1.010
263.689,0.995
263.719,1.004
263.749,1.007
263.779,0.997
263.809,0.978
263.839,0.991
263.869,0.993
263.899,0.979
263.929,0.996
263.959,1.005
263.989,0.980
264.019,1.002
264.049,1.014
264.079,1.005
264.109,1.007
264.139,0.989
264.169,0.993
264.199,0.995
264.229,0.996
264.259,1.000
264.289,1.008
264.319,1.012
264.349,0.996
264.379,0.992
264.409,1.015
264.439,1.010
264.469,0.998
264.499,1.001
264.529,1.006
264.559,0.994
264.589,0.988
264.619,1.000
264.649,1.007
264.679,1.021
264.709,1.035
264.739,1.015
264.769,1.017
264.799,1.029
264.829,1.011
264.859,1.004
264.889,1.019
264.919,0.991
264.949,0.989
264.979,1.006
265.009,1.009
265.039,0.997
265.069,0.971
265.099,1.001
265.129,1.027
265.159,0.994
265.189,0.996
265.219,1.012
265.249,1.004
265.279,0.997
265.309,1.027
265.339,1.014
265.369,1.001
265.399,0.994
265.429,1.009
265.459,1.013
265.489,1.005
265.519,1.015
265.549,1.007
265.579,1.001
265.609,1.016
265.639,1.005
265.669,1.012
265.699,1.023
265.729,1.023
265.759,1.021
265.789,1.027
265.819,1.020
265.849,1.021
265.879,1.042
265.909,1.022
265.939,1.021
265.969,1.033
265.999,1.047
266.029,1.039
266.059,1.034
266.089,1.025
266.119,1.019
266.149,1.023
266.179,1.022
266.209,1.012
266.239,1.016
266.269,1.031
266.299,1.027
266.329,1.015
266.359,1.016
266.389,1.022
266.419,1.023
266.449,1.011
266.479,1.018
266.509,1.020
266.539,1.026
266.569,1.018
266.599,1.016
266.629,1.021
266.659,1.011
266.689,1.021
266.719,1.015
266.749,1.021
266.779,1.008
266.809,1.020
266.839,1.013
266.869,1.018
266.899,1.018
266.929,1.027
266.959,1.022
266.989,1.020
267.019,1.012
267.049,1.020
267.079,1.017
267.109,1.014
267.139,1.015
267.169,1.021
267.199,1.018
267.229,1.019
267.259,1.015
267.289,1.007
267.319,1.006
267.349,1.019
267.379,1.039
267.409,1.029
267.439,1.030
267.469,1.053
267.499,1.104
267.529,1.085
267.559,1.063
267.589,1.136
267.619,1.078
267.649,1.055
267.679,0.987
267.709,1.028
267.739,1.023
267.769,1.009
267.799,1.035
267.829,1.053
267.859,1.104
267.889,0.986
267.919,0.896
267.949,0.885
267.979,0.845
268.009,0.896
268.039,0.883
268.069,0.865
268.099,0.969
268.129,0.914
268.159,0.899
268.189,0.953
268.219,0.965
268.249,0.916
268.279,0.945
268.309,0.942
268.339,0.912
268.369,0.926
268.399,0.934
268.429,0.932
268.459,0.935
268.489,0.925
268.519,0.949
268.549,0.965
268.579,0.964
268.609,1.006
268.639,1.022
268.669,0.964
268.699,0.927
268.729,0.888
268.759,0.871
268.789,0.834
268.819,0.784
268.849,0.924
268.879,0.987
268.909,0.955
268.939,1.026
268.969,1.021
268.999,1.060
269.029,1.008
269.059,0.964
269.089,0.983
269.119,0.988
269.149,0.956
269.179,0.986
269.209,1.002
269.239,0.992
269.269,0.940
269.299,0.963
269.329,0.960
269.359,0.962
269.389,0.970
269.419,0.964
269.449,0.963
269.479,0.948
269.509,0.976
269.539,0.993
269.569,1.005
269.599,1.000
269.629,0.995
269.659,0.982
269.689,0.998
269.719,1.021
269.749,1.037
269.779,1.004
269.809,0.992
269.839,0.985
269.869,0.991
269.899,0.967
269.929,0.988
269.959,0.996
269.989,1.000
270.019,0.987
270.049,0.994
270.079,0.988
270.109,0.976
270.139,0.999
270.169,0.981
270.199,0.983
270.229,0.981
270.259,0.992
270.289,1.007
270.319,0.989
270.349,0.987
270.379,1.009
270.409,0.984
270.439,0.991
270.469,0.972
270.499,0.976
270.529,0.981
270.559,0.979
270.589,0.990
270.619,1.001
270.649,0.996
270.679,0.996
270.709,1.001
270.739,0.993
270.769,0.989
270.799,0.989
270.829,0.994
270.859,0.989
270.889,0.994
270.919,0.998
270.949,0.999
270.979,0.993
271.009,1.000
271.039,0.990
271.069,0.995
271.099,0.997
271.129,1.004
271.159,0.980
271.189,0.965
271.219,0.985
271.249,0.996
271.279,0.980
271.309,0.976
271.339,0.953
271.369,0.978
271.399,0.966
271.429,0.981
271.459,0.953
271.489,0.945
271.519,0.960
271.549,0.968
271.579,0.980
271.609,1.024
271.639,0.976
271.669,0.983
271.699,0.984
271.729,0.981
271.759,1.009
271.789,1.036
271.819,1.047
271.849,1.062
271.879,1.077
271.909,1.070
271.939,1.017
271.969,1.019
271.999,1.045
272.029,0.996
272.059,0.951
272.089,0.994
272.119,1.014
272.149,1.008
272.179,1.018
272.209,1.022
272.239,1.019
272.269,1.077
272.299,1.085
272.329,1.104
272.359,1.089
272.389,1.068
272.419,1.072
272.449,1.031
272.479,1.053
272.509,1.051
272.539,1.017
272.569,1.012
272.599,1.034
272.629,1.001
272.659,1.005
272.689,1.021
272.719,1.031
272.749,1.036
272.779,1.019
272.809,1.021
272.839,1.040
272.869,1.049
272.899,1.021
272.929,1.021
272.959,1.031
272.989,1.040
273.019,1.015
273.049,1.005
273.079,1.023
273.109,1.030
273.139,1.021
273.169,1.012
273.199,1.009
273.229,1.022
273.259,1.039
273.289,1.030
273.319,1.032
273.349,1.047
273.379,1.045
273.409,1.054
273.439,1.059
273.469,1.035
273.499,1.025
273.529,1.041
273.559,1.039
273.589,1.022
273.619,1.034
273.649,1.046
273.679,1.046
273.709,1.047
273.739,1.038
273.769,1.040
273.799,1.030
273.829,1.043
273.859,1.043
273.889,1.022
273.919,1.033
273.949,1.041
273.979,1.039
274.009,1.034
274.039,1.036
274.069,1.045
274.099,1.039
274.129,1.021
274.159,1.020
274.189,1.034
274.219,1.031
274.249,1.034
274.279,1.032
274.309,1.031
274.339,1.030
274.369,1.029
274.399,1.037
274.429,1.036
274.459,1.032
274.489,1.031
274.519,1.034
274.549,1.037
274.579,1.044
274.609,1.046
274.639,1.052
274.669,1.052
274.699,1.041
274.729,1.036
274.759,1.043
274.789,1.045
274.819,1.044
274.849,1.033
274.879,1.034
274.909,1.046
274.939,1.047
274.969,1.040
274.999,1.034
275.029,1.040
275.059,1.049
275.089,1.046
275.119,1.037
275.149,1.029
275.179,1.034
275.209,1.045
275.239,1.049
275.269,1.037
275.299,1.038
275.329,1.029
275.359,1.032
275.389,1.037
275.419,1.041
275.449,1.034
275.479,1.040
275.509,1.038
275.539,1.053
275.569,1.054
275.599,1.040
275.629,1.031
275.659,1.048
275.689,1.043
275.719,1.035
275.749,1.038
275.779,1.045
275.809,1.050
275.839,1.050
275.869,1.043
275.899,1.038
275.929,1.046
275.959,1.044
275.989,1.039
276.019,1.040
276.049,1.045
276.079,1.042
276.109,1.033
276.139,1.042
276.169,1.045
276.199,1.037
276.229,1.045
276.259,1.047
276.289,1.042
276.319,1.044
276.349,1.042
276.379,1.031
276.409,1.043
276.439,1.038
276.469,1.041
276.499,1.043
276.529,1.042
276.559,1.050
276.589,1.052
276.619,1.043
276.649,1.035
276.679,1.036
276.709,1.041
276.739,1.040
276.769,1.051
276.799,1.048
276.829,1.041
276.859,1.046
276.889,1.049
276.919,1.048
276.949,1.042
276.979,1.042
277.009,1.038
277.039,1.041
277.069,1.050
277.099,1.042
277.129,1.028
277.159,1.044
277.189,1.044
277.219,1.039
277.249,1.041
277.279,1.028
277.309,1.043
277.339,1.040
277.369,1.041
277.399,1.056
277.429,1.044
277.459,1.031
277.489,1.025
277.519,1.022
277.549,1.018
277.579,1.014
277.609,1.003
277.639,1.002
277.669,1.019
277.699,1.020
277.729,1.032
277.759,1.029
277.789,1.013
277.819,1.009
277.849,0.980
277.879,0.999
277.909,0.996
277.939,0.993
277.969,1.025
277.999,1.020
278.029,0.983
278.059,0.975
278.089,0.997
278.119,0.994
278.149,0.991
278.179,0.988
278.209,0.965
278.239,0.968
278.269,0.989
278.299,1.014
278.329,1.010
278.359,1.017
278.389,1.008
278.419,1.004
278.449,1.005
278.479,1.015
278.509,0.999
278.539,1.000
278.569,0.999
278.599,1.016
278.629,1.022
278.659,1.015
278.689,1.024
278.719,0.970
278.749,0.954
278.779,0.997
278.809,1.017
278.839,0.986
278.869,1.012
278.899,1.022
278.929,0.999
278.959,0.996
278.989,1.022
279.019,1.025
279.049,0.969
279.079,0.976
279.109,1.024
279.139,1.040
279.169,1.030
279.199,1.062
279.229,1.100
279.259,1.091
279.289,1.077
279.319,1.086
279.349,1.042
279.379,1.046
279.409,1.034
279.439,1.034
279.469,1.018
279.499,1.021
279.529,1.007
279.559,1.013
279.589,1.037
279.619,1.022
279.649,1.040
279.679,1.038
279.709,1.034
279.739,1.033
279.769,1.027
279.799,1.044
279.829,1.045
279.859,1.050
279.889,1.049
279.919,1.026
279.949,1.039
279.979,1.034
280.009,1.024
280.039,1.047
280.069,1.052
280.099,1.059
280.129,1.056
280.159,1.041
280.189,1.052
280.219,1.040
280.249,1.017
280.279,1.036
280.309,1.043
280.339,1.049
280.369,1.050
280.399,1.029
280.429,1.021
280.459,1.038
280.489,1.044
280.519,1.039
280.549,1.052
280.579,1.044
280.609,1.043
280.639,1.045
280.669,1.038
280.699,1.047
280.729,1.044
280.759,1.041
280.789,1.042
280.819,1.032
280.849,1.043
280.879,1.048
280.909,1.040
280.939,1.042
280.969,1.050
280.999,1.039
281.029,1.038
281.059,1.038
281.089,1.038
281.119,1.049
281.149,1.043
281.179,1.046
281.209,1.052
281.239,1.041
281.269,1.040
281.299,1.046
281.329,1.033
281.359,1.035
281.389,1.047
281.419,1.045
281.449,1.047
281.479,1.048
281.509,1.044
281.539,1.047
281.569,1.049
281.599,1.051
281.629,1.037
281.659,1.045
281.689,1.066
281.719,1.046
281.749,1.035
281.779,1.051
281.809,1.048
281.839,1.042
281.869,1.046
281.899,1.056
281.929,1.039
281.959,1.025
281.989,1.029
282.019,1.025
282.049,1.031
282.079,1.036
282.109,1.047
282.139,1.062
282.169,1.040
282.199,1.028
282.229,1.047
282.259,1.036
282.289,1.036
282.319,1.045
282.349,1.052
282.379,1.039
282.409,1.035
282.439,1.035
282.469,1.046
282.499,1.045
282.529,1.039
282.559,1.044
282.589,1.045
282.619,1.039
282.649,1.039
282.679,1.032
282.709,1.043
282.739,1.040
282.769,1.043
282.799,1.044
282.829,1.041
282.859,1.034
282.889,1.045
282.919,1.041
282.949,1.050
282.979,1.034
283.009,1.038
283.039,1.046
283.069,1.047
283.099,1.050
283.129,1.047
283.159,1.043
283.189,1.037
283.219,1.044
283.249,1.044
283.279,1.045
283.309,1.032
283.339,1.041
283.369,1.028
283.399,1.037
283.429,1.039
283.459,1.037
283.489,1.036
283.519,1.046
283.549,1.040
283.579,1.042
283.609,1.042
283.639,1.041
283.669,1.044
283.699,1.049
283.729,1.047
283.759,1.046
283.789,1.042
283.819,1.044
283.849,1.037
283.879,1.030
283.909,1.035
283.939,1.038
283.969,1.040
283.999,1.044
284.029,1.030
284.059,1.040
284.089,1.052
284.119,1.045
284.149,1.047
284.179,1.046
284.209,1.041
284.239,1.048
284.269,1.042
284.299,1.037
284.329,1.045
284.359,1.042
284.389,1.040
284.419,1.046
284.449,1.042
284.479,1.045
284.509,1.044
284.539,1.044
284.569,1.044
284.599,1.051
284.629,1.043
284.659,1.040
284.689,1.030
284.719,1.031
284.749,1.058
284.779,1.050
284.809,1.043
284.839,1.039
284.869,1.019
284.899,1.035
284.929,1.012
284.959,1.037
284.989,1.049
285.019,1.034
285.049,1.043
285.079,1.042
285.109,1.037
285.139,1.040
285.169,1.031
285.199,1.034
285.229,1.023
285.259,1.039
285.289,1.021
285.319,1.022
285.349,1.052
285.379,1.046
285.409,1.040
285.439,1.021
285.469,1.030
285.499,1.036
285.529,1.024
285.559,1.020
285.589,1.033
285.619,1.037
285.649,1.025
285.679,1.027
285.709,1.046
285.739,1.023
285.769,1.021
285.799,1.026
285.829,1.016
285.859,1.016
285.889,1.031
285.919,1.037
285.949,1.028
285.979,1.031
286.009,1.051
286.039,1.056
286.069,1.036
286.099,1.019
286.129,1.043
286.159,1.034
286.189,1.012
286.219,1.024
286.249,1.039
286.279,1.033
286.309,1.038
286.339,1.036
286.369,1.029
286.399,1.007
286.429,1.000
286.459,1.029
286.489,1.016
286.519,1.021
286.549,1.021
286.579,0.987
286.609,0.973
286.639,0.989
286.669,0.992
286.699,0.961
286.729,0.984
286.759,1.003
286.789,1.015
286.819,0.989
286.849,1.011
286.879,1.034
286.909,1.037
286.939,0.983
286.969,0.990
286.999,1.011
287.029,1.009
287.059,1.003
287.089,1.014
287.119,0.996
287.149,1.017
287.179,1.016
287.209,0.997
287.239,0.983
287.269,0.996
287.299,1.010
287.329,1.051
287.359,1.057
287.389,1.021
287.419,1.020
287.449,1.004
287.479,1.029
287.509,1.036
287.539,1.014
287.569,1.042
287.599,1.043
287.629,1.025
287.659,1.027
287.689,1.042
287.719,1.041
287.749,1.033
287.779,1.047
287.809,1.050
287.839,1.051
287.869,1.045
287.899,1.042
287.929,1.048
287.959,1.054
287.989,1.062
288.019,1.047
288.049,1.046
288.079,1.054
288.109,1.062
288.139,1.054
288.169,1.043
288.199,1.032
288.229,1.048
288.259,1.045
288.289,1.033
288.319,1.028
288.349,1.035
288.379,1.047
288.409,1.052
288.439,1.036
288.469,1.027
288.499,1.049
288.529,1.047
288.559,1.034
288.589,1.036
288.619,1.043
288.649,1.050
288.679,1.057
288.709,1.038
288.739,1.016
288.769,1.036
288.799,1.052
288.829,1.052
288.859,1.043
288.889,1.050
288.919,1.050
288.949,1.033
288.979,1.040
289.009,1.036
289.039,1.025
289.069,1.022
289.099,1.035
289.129,1.042
289.159,1.056
289.189,1.042
289.219,1.027
289.249,1.044
289.279,1.050
289.309,1.037
289.339,1.028
289.369,1.050
289.399,1.061
289.429,1.046
289.459,1.039
289.489,1.048
289.519,1.062
289.549,1.049
289.579,1.032
289.609,1.040
289.639,1.050
289.669,1.031
289.699,1.039
289.729,1.041
289.759,1.053
289.789,1.029
289.819,1.037
289.849,1.051
289.879,1.041
289.909,1.038
289.939,1.051
289.969,1.050
289.999,1.035
290.029,1.036
290.059,1.043
290.089,1.044
290.119,1.044
290.149,1.038
290.179,1.038
290.209,1.041
290.239,1.048
290.269,1.040
290.299,1.035
290.329,1.041
290.359,1.032
290.389,1.029
290.419,1.034
290.449,1.037
290.479,1.034
290.509,1.044
290.539,1.050
290.569,1.054
290.599,1.038
290.629,1.059
290.659,1.054
290.689,1.036
290.719,1.046
290.749,1.043
290.779,1.048
290.809,1.047
290.839,1.047
290.869,1.046
290.899,1.042
290.929,1.041
290.959,1.032
290.989,1.045
291.019,1.046
291.049,1.040
291.079,1.033
291.109,1.034
291.139,1.050
291.169,1.059
291.199,1.049
291.229,1.042
291.259,1.038
291.289,1.044
291.319,1.051
291.349,1.048
291.379,1.035
291.409,1.044
291.439,1.072
291.469,1.071
291.499,1.068
291.529,1.054
291.559,1.053
291.589,1.041
291.619,1.093
291.649,1.062
291.679,1.039
291.709,1.030
291.739,1.031
291.769,0.954
291.799,0.971
291.829,1.003
291.859,0.999
291.889,1.005
291.919,0.996
291.949,0.993
291.979,1.023
292.009,1.028
292.039,1.031
292.069,1.041
292.099,1.044
292.129,1.029
292.159,0.989
292.189,1.034
292.219,1.044
292.249,0.999
292.279,1.005
292.309,1.008
292.339,0.987
292.369,1.000
292.399,0.999
292.429,0.998
292.459,1.001
292.489,1.009
292.519,1.014
292.549,1.009
292.579,1.015
292.609,1.026
292.639,1.021
292.669,1.037
292.699,1.054
292.729,1.053
292.759,1.053
292.789,1.049
292.819,1.050
292.849,1.055
292.879,1.041
292.909,1.036
292.939,1.043
292.969,1.038
292.999,1.026
293.029,1.038
293.059,1.053
293.089,1.047
293.119,1.049
293.149,1.043
293.179,1.050
293.209,1.052
293.239,1.030
293.269,1.026
293.299,1.034
293.329,1.044
293.359,1.046
293.389,1.047
293.419,1.050
293.449,1.034
293.479,1.014
293.509,1.050
293.539,1.053
293.569,1.064
293.599,1.077
293.629,1.046
293.659,1.027
293.689,1.036
293.719,1.049
293.749,1.027
293.779,1.035
293.809,1.032
293.839,1.036
293.869,1.019
293.899,1.000
293.929,1.011
293.959,1.035
293.989,1.033
294.019,1.022
294.049,1.044
294.079,1.038
294.109,1.021
294.139,1.020
294.169,1.036
294.199,1.041
294.229,1.036
294.259,1.014
294.289,1.037
294.319,1.050
294.349,1.033
294.379,1.038
294.409,1.041
294.439,1.042
294.469,1.038
294.499,1.040
294.529,1.035
294.559,1.042
294.589,1.050
294.619,1.034
294.649,1.031
294.679,1.035
294.709,1.043
294.739,1.032
294.769,1.017
294.799,1.035
294.829,1.044
294.859,1.038
294.889,1.022
294.919,1.022
294.949,1.046
294.979,1.045
295.009,1.037
295.039,1.043
295.069,1.042
295.099,1.032
295.129,1.029
295.159,1.038
295.189,1.050
295.219,1.044
295.249,1.031
295.279,1.043
295.309,1.045
295.339,1.034
295.369,1.046
295.399,1.042
295.429,1.024
295.459,1.034
295.489,1.040
295.519,1.029
295.549,1.028
295.579,1.037
295.609,1.049
295.639,1.053
295.669,1.040
295.699,1.036
295.729,1.035
295.759,1.028
295.789,1.029
295.819,1.035
295.849,1.038
295.879,1.044
295.909,1.028
295.939,1.037
295.969,1.042
295.999,1.042
296.029,1.033
296.059,1.032
296.089,1.041
296.119,1.033
296.149,1.041
296.179,1.037
296.209,1.038
296.239,1.028
296.269,1.041
296.299,1.056
296.329,1.051
296.359,1.047
296.389,1.046
296.419,1.045
296.449,1.035
296.479,1.028
296.509,1.031
296.539,1.027
296.569,1.045
296.599,1.053
296.629,1.041
296.659,1.036
296.689,1.046
296.719,1.037
296.749,1.028
296.779,1.039
296.809,1.045
296.839,1.037
296.869,1.047
296.899,1.056
296.929,1.041
296.959,1.041
296.989,1.024
297.019,1.040
297.049,1.064
297.079,1.019
297.109,1.023
297.139,1.065
297.169,1.057
297.199,1.045
297.229,1.037
297.259,1.046
297.289,1.032
297.319,1.028
297.349,1.019
297.379,1.050
297.409,1.032
297.439,1.040
297.469,1.052
297.499,1.033
297.529,1.009
297.559,1.020
297.589,1.039
297.619,1.047
297.649,1.042
297.679,1.054
297.709,1.057
297.739,1.062
297.769,1.049
297.799,1.052
297.829,1.045
297.859,1.035
297.889,1.043
297.919,1.043
297.949,1.050
297.979,1.045
298.009,1.035
298.039,1.029
298.069,1.038
298.099,1.047
298.129,1.048
298.159,1.026
298.189,1.035
298.219,1.052
298.249,1.055
298.279,1.038
298.309,1.048
298.339,1.051
298.369,1.039
298.399,1.037
298.429,1.039
298.459,1.039
298.489,1.044
298.519,1.039
298.549,1.039
298.579,1.045
298.609,1.041
298.639,1.028
298.669,1.033
298.699,1.036
298.729,1.047
298.759,1.052
298.789,1.052
298.819,1.062
298.849,1.044
298.879,1.034
298.909,1.035
298.939,1.048
298.969,1.053
298.999,1.052
299.029,1.056
299.059,1.058
299.089,1.053
299.119,1.052
299.149,1.051
299.179,1.046
299.209,1.041
299.239,1.049
299.269,1.054
299.299,1.044
299.329,1.043
299.359,1.045
299.389,1.040
299.419,1.050
299.449,1.047
299.479,1.059
299.509,1.062
299.539,1.060
299.569,1.073
299.599,1.074
299.629,1.061
299.659,1.060
299.689,1.055
299.719,1.043
299.749,1.036
299.779,1.031
299.809,1.033
299.839,1.037
299.869,1.039
299.899,1.041
299.929,1.050
299.959,1.030
299.989,1.037
300.019,1.037
300.049,1.047
300.079,1.056
300.109,1.048
300.139,1.052
300.169,1.050
300.199,1.054
300.229,1.040
300.259,1.047
300.289,1.038
300.319,1.035
300.349,1.039
300.379,1.032
300.409,1.041
300.439,1.051
300.469,1.048
300.499,1.032
300.529,1.036
300.559,1.047
300.589,1.039
300.619,1.031
300.649,1.046
300.679,1.032
300.709,1.037
300.739,1.024
300.769,1.024
300.799,1.037
300.829,1.030
300.859,1.036
300.889,1.053
300.919,1.038
300.949,1.023
300.979,1.032
301.009,1.009
301.039,1.021
301.069,0.992
301.099,1.009
301.129,1.012
301.159,1.052
301.189,1.023
301.219,1.035
301.249,1.053
301.279,1.056
301.309,1.039
301.339,1.046
301.369,1.055
301.399,1.048
301.429,1.051
301.459,1.045
301.489,1.047
301.519,1.051
301.549,1.040
301.579,1.035
301.609,1.047
301.639,1.056
301.669,1.049
301.699,1.037
301.729,1.043
301.759,1.048
301.789,1.042
301.819,1.033
301.849,1.043
301.879,1.049
301.909,1.043
301.939,1.052
301.969,1.061
301.999,1.047
302.029,1.041
302.059,1.046
302.089,1.047
302.119,1.039
302.149,1.054
302.179,1.054
302.209,1.039
302.239,1.032
302.269,1.047
302.299,1.047
302.329,1.045
302.359,1.042
302.389,1.042
302.419,1.050
302.449,1.046
302.479,1.046
302.509,1.044
302.539,1.057
302.569,1.062
302.599,1.064
302.629,1.051
302.659,1.048
302.689,1.042
302.719,1.047
302.749,1.070
302.779,1.083
302.809,1.075
302.839,1.080
302.869,1.080
302.899,1.097
302.929,1.104
302.959,1.000
302.989,1.007
303.019,1.041
303.049,1.030
303.079,1.030
303.109,1.039
303.139,1.021
303.169,1.009
303.199,1.010
303.229,1.016
303.259,1.005
303.289,1.016
303.319,1.001
303.349,1.003
303.379,1.005
303.409,0.996
303.439,1.010
303.469,1.021
303.499,1.041
303.529,1.035
303.559,1.042
303.589,1.036
303.619,1.044
303.649,1.033
303.679,1.028
303.709,1.027
303.739,1.023
303.769,1.037
303.799,1.044
303.829,1.044
303.859,0.995
303.889,0.982
303.919,1.017
303.949,1.034
303.979,1.008
304.009,1.013
304.039,1.013
304.069,0.994
304.099,1.000
304.129,0.997
304.159,1.000
304.189,0.982
304.219,1.000
304.249,1.017
304.279,1.011
304.309,1.013
304.339,1.017
304.369,1.033
304.399,1.048
304.429,1.022
304.459,1.030
304.489,1.023
304.519,1.018
304.549,1.038
304.579,1.041
304.609,1.044
304.639,1.062
304.669,1.037
304.699,1.033
304.729,1.036
304.759,1.040
304.789,1.039
304.819,1.038
304.849,1.028
304.879,1.060
304.909,1.039
304.939,1.022
304.969,1.019
304.999,1.005
305.029,1.008
305.059,1.026
305.089,1.039
305.119,1.048
305.149,1.015
305.179,1.006
305.209,1.008
305.239,1.017
305.269,1.002
305.299,1.031
305.329,1.041
305.359,1.033
305.389,1.028
305.419,1.014
305.449,1.011
305.479,1.024
305.509,1.030
305.539,1.039
305.569,1.041
305.599,1.069
305.629,1.081
305.659,1.070
305.689,1.086
305.719,1.100
305.749,1.086
305.779,1.070
305.809,1.038
305.839,1.052
305.869,1.039
305.899,1.055
305.929,1.046
305.959,1.035
305.989,1.037
306.019,1.021
306.049,0.986
306.079,0.964
306.109,0.987
306.139,1.004
306.169,0.975
306.199,0.968
306.229,0.978
306.259,0.970
306.289,0.969
306.319,0.993
306.349,0.977
306.379,0.992
306.409,0.996
306.439,0.992
306.469,0.993
306.499,1.013
306.529,1.008
306.559,1.016
306.589,0.999
306.619,1.010
306.649,1.008
306.679,1.002
306.709,1.013
306.739,1.027
306.769,1.035
306.799,1.048
306.829,1.054
306.859,1.053
306.889,1.041
306.919,1.050
306.949,1.059
306.979,1.055
307.009,1.051
307.039,1.053
307.069,1.043
307.099,1.041
307.129,1.048
307.159,1.051
307.189,1.045
307.219,1.041
307.249,1.045
307.279,1.046
307.309,1.034
307.339,1.033
307.369,1.040
307.399,1.039
307.429,1.041
307.459,1.045
307.489,1.033
307.519,1.029
307.549,1.040
307.579,1.038
307.609,1.036
307.639,1.037
307.669,1.042
307.699,1.021
307.729,1.031
307.759,1.040
307.789,1.041
307.819,1.044
307.849,1.053
307.879,1.043
307.909,1.028
307.939,1.032
307.969,1.031
307.999,1.037
308.029,1.039
308.059,1.038
308.089,1.036
308.119,1.032
308.149,1.041
308.179,1.034
308.209,1.036
308.239,1.043
308.269,1.039
308.299,1.033
308.329,1.038
308.359,1.038
308.389,1.035
308.419,1.039
308.449,1.042
308.479,1.037
308.509,1.045
308.539,1.044
308.569,1.036
308.599,1.036
308.629,1.036
308.659,1.043
308.689,1.050
308.719,1.039
308.749,1.037
308.779,1.034
308.809,1.038
308.839,1.039
308.869,1.048
308.899,1.049
308.929,1.038
308.959,1.033
308.989,1.038
309.019,1.042
309.049,1.042
309.079,1.038
309.109,1.039
309.139,1.045
309.169,1.048
309.199,1.052
309.229,1.042
309.259,1.042
309.289,1.051
309.319,1.053
309.349,1.037
309.379,1.028
309.409,1.033
309.439,1.038
309.469,1.043
309.499,1.046
309.529,1.051
309.559,1.062
309.589,1.055
309.619,1.045
309.649,1.043
309.679,1.027
309.709,1.023
309.739,1.012
309.769,1.003
309.799,0.995
309.829,1.005
309.859,1.030
309.889,1.029
309.919,1.032
309.949,1.030
309.979,1.014
310.009,1.006
310.039,1.015
310.069,1.014
310.099,1.013
310.129,1.015
310.159,1.011
310.189,1.029
310.219,1.027
310.249,1.016
310.279,1.000
310.309,1.003
310.339,1.006
310.369,0.999
310.399,0.991
310.429,0.984
310.459,0.988
310.489,1.028
310.519,1.044
310.549,1.030
310.579,1.034
310.609,1.039
310.639,1.062
310.669,1.062
310.699,1.043
310.729,1.048
310.759,1.060
310.789,1.053
310.819,1.053
310.849,1.047
310.879,1.045
310.909,1.047
310.939,1.056
310.969,1.040
310.999,1.040
311.029,1.038
311.059,1.043
311.089,1.033
311.119,1.036
311.149,1.039
311.179,1.033
311.209,1.030
311.239,1.037
311.269,1.037
311.299,1.028
311.329,1.036
311.359,1.042
311.389,1.030
311.419,1.030
311.449,1.039
311.479,1.044
311.509,1.040
311.539,1.035
311.569,1.028
311.599,1.038
311.629,1.043
311.659,1.033
311.689,1.031
311.719,1.050
311.749,1.041
311.779,1.041
311.809,1.035
311.839,1.031
311.869,1.041
311.899,1.043
311.929,1.034
311.959,1.037
311.989,1.043
312.019,1.042
312.049,1.030
312.079,1.031
312.109,1.041
312.139,1.047
312.169,1.039
312.199,1.041
312.229,1.027
312.259,1.034
312.289,1.036
312.319,1.031
312.349,1.039
312.379,1.045
312.409,1.040
312.439,1.044
312.469,1.039
312.499,1.037
312.529,1.032
312.559,1.036
312.589,1.040
312.619,1.032
312.649,1.035
312.679,1.034
312.709,1.036
312.739,1.030
312.769,1.041
