df_hash,22ZHK4.YPQ43H
372.062,1.039
372.092,1.036
372.122,1.045
372.152,1.043
372.182,1.044
372.212,1.039
372.242,1.039
372.272,1.038
372.302,1.043
372.332,1.039
372.362,1.040
372.392,1.040
372.422,1.043
372.452,1.046
372.482,1.035
372.512,1.034
372.542,1.040
372.572,1.043
372.602,1.046
372.632,1.041
372.662,1.040
372.692,1.042
372.722,1.040
372.752,1.045
372.782,1.035
372.812,1.039
372.842,1.041
372.872,1.044
372.902,1.041
372.932,1.038
372.962,1.044
372.992,1.038
373.022,1.041
373.052,1.044
373.082,1.044
373.112,1.041
373.142,1.046
373.172,1.039
373.202,1.038
373.232,1.044
373.262,1.041
373.292,1.038
373.322,1.040
373.352,1.043
373.382,1.038
373.412,1.045
373.442,1.038
373.472,1.042
373.502,1.041
373.532,1.042
373.562,1.046
373.592,1.044
373.622,1.044
373.652,1.039
373.682,1.037
373.712,1.044
373.742,1.046
373.772,1.043
373.802,1.039
373.832,1.040
373.862,1.038
373.892,1.040
373.922,1.042
373.952,1.038
373.982,1.044
374.012,1.045
374.042,1.039
374.072,1.039
374.102,1.044
374.132,1.038
374.162,1.038
374.192,1.044
374.222,1.046
374.252,1.040
374.282,1.042
374.312,1.048
374.342,1.041
374.372,1.037
374.402,1.040
374.432,1.041
374.462,1.040
374.492,1.040
374.522,1.038
374.552,1.041
374.582,1.039
374.612,1.039
374.642,1.036
374.672,1.042
374.702,1.044
374.732,1.039
374.762,1.040
374.792,1.037
374.822,1.042
374.852,1.037
374.882,1.041
374.912,1.045
374.942,1.047
374.972,1.041
375.002,1.040
375.032,1.040
375.062,1.045
375.092,1.040
375.122,1.038
375.152,1.045
375.182,1.043
375.212,1.038
375.242,1.036
375.272,1.042
375.302,1.039
375.332,1.043
375.362,1.044
375.392,1.039
375.422,1.035
375.452,1.039
375.482,1.047
375.512,1.043
375.542,1.037
375.572,1.039
375.602,1.034
375.632,1.048
375.662,1.046
375.692,1.034
375.722,1.037
375.752,1.040
375.782,1.045
375.812,1.037
375.842,1.039
375.872,1.042
375.902,1.045
375.932,1.040
375.962,1.041
375.992,1.046
376.022,1.041
376.052,1.045
376.082,1.044
376.112,1.038
376.142,1.037
376.172,1.042
376.202,1.042
376.232,1.042
376.262,1.041
376.292,1.037
376.322,1.045
376.352,1.039
376.382,1.037
376.412,1.039
376.442,1.039
376.472,1.042
376.502,1.053
376.532,1.040
376.562,1.036
376.592,1.032
376.622,1.039
376.652,1.043
376.682,1.040
376.712,1.034
376.742,1.043
376.772,1.044
376.802,1.048
376.832,1.038
376.862,1.037
376.892,1.044
376.922,1.036
376.952,1.043
376.982,1.039
377.012,1.041
377.042,1.041
377.072,1.047
377.102,1.043
377.132,1.041
377.162,1.032
377.192,1.047
377.222,1.045
377.252,1.039
377.282,1.037
377.312,1.038
377.342,1.041
377.372,1.044
377.402,1.037
377.432,1.040
377.462,1.048
377.492,1.044
377.522,1.039
377.552,1.041
377.582,1.038
377.612,1.039
377.642,1.037
377.672,1.048
377.702,1.039
377.732,1.040
377.762,1.045
377.792,1.041
377.822,1.034
377.852,1.039
377.882,1.040
377.912,1.046
377.942,1.043
377.972,1.033
378.002,1.042
378.032,1.048
378.062,1.040
378.092,1.045
378.122,1.037
378.152,1.039
378.182,1.037
378.212,1.037
378.242,1.039
378.272,1.035
378.302,1.044
378.332,1.051
378.362,1.041
378.392,1.036
378.422,1.041
378.452,1.045
378.482,1.041
378.512,1.042
378.542,1.035
378.572,1.045
378.602,1.048
378.632,1.040
378.662,1.042
378.692,1.040
378.722,1.040
378.752,1.042
378.782,1.041
378.812,1.039
378.842,1.034
378.872,1.044
378.902,1.053
378.932,1.042
378.962,1.044
378.992,1.040
379.022,1.037
379.052,1.042
379.082,1.039
379.112,1.036
379.142,1.047
379.172,1.042
379.202,1.038
379.232,1.042
379.262,1.042
379.292,1.044
379.322,1.048
379.352,1.043
379.382,1.041
379.412,1.036
379.442,1.044
379.472,1.044
379.502,1.041
379.532,1.039
379.562,1.044
379.592,1.042
379.622,1.044
379.652,1.038
379.682,1.037
379.712,1.045
379.742,1.043
379.772,1.044
379.802,1.041
379.832,1.043
379.862,1.044
379.892,1.045
379.922,1.036
379.952,1.042
379.982,1.038
380.012,1.040
380.042,1.050
380.072,1.043
380.102,1.037
380.132,1.040
380.162,1.046
380.192,1.042
380.222,1.042
380.252,1.036
380.282,1.044
380.312,1.040
380.342,1.046
380.372,1.039
380.402,1.040
380.432,1.044
380.462,1.041
380.492,1.040
380.522,1.042
380.552,1.042
380.582,1.039
380.612,1.039
380.642,1.050
380.672,1.043
380.702,1.045
380.732,1.039
380.762,1.040
380.792,1.039
380.822,1.045
380.852,1.044
380.882,1.043
380.912,1.046
380.942,1.040
380.972,1.045
381.002,1.040
381.032,1.037
381.062,1.045
381.092,1.043
381.122,1.041
381.152,1.046
381.182,1.043
381.212,1.036
381.242,1.048
381.272,1.041
381.302,1.031
381.332,1.038
381.362,1.044
381.392,1.045
381.422,1.044
381.452,1.034
381.482,1.045
381.512,1.038
381.542,1.039
381.572,1.043
381.602,1.041
381.632,1.050
381.662,1.042
381.692,1.041
381.722,1.046
381.752,1.037
381.782,1.039
381.812,1.037
381.842,1.047
381.872,1.042
381.902,1.040
381.932,1.038
381.962,1.041
381.992,1.045
382.022,1.047
382.052,1.040
382.082,1.042
382.112,1.041
382.142,1.043
382.172,1.041
382.202,1.042
382.232,1.045
382.262,1.043
382.292,1.044
382.322,1.042
382.352,1.043
382.382,1.040
382.412,1.037
382.442,1.045
382.472,1.053
382.502,1.043
382.532,1.035
382.562,1.040
382.592,1.043
382.622,1.048
382.652,1.040
382.682,1.033
382.712,1.043
382.742,1.050
382.772,1.043
382.802,1.040
382.832,1.039
382.862,1.042
382.892,1.044
382.922,1.043
382.952,1.043
382.982,1.044
383.012,1.041
383.042,1.042
383.072,1.046
383.102,1.044
383.132,1.042
383.162,1.039
383.192,1.044
383.222,1.041
383.252,1.039
383.282,1.040
383.312,1.036
383.342,1.048
383.372,1.043
383.402,1.040
383.432,1.044
383.462,1.039
383.492,1.043
383.522,1.048
383.552,1.048
383.582,1.042
383.612,1.041
383.642,1.033
383.672,1.041
383.702,1.048
383.732,1.045
383.762,1.048
383.792,1.038
383.822,1.042
383.852,1.038
383.882,1.039
383.912,1.033
383.942,1.042
383.972,1.048
384.002,1.043
384.032,1.044
384.062,1.036
384.092,1.046
384.122,1.042
384.152,1.042
384.182,1.048
384.212,1.043
384.242,1.039
384.272,1.038
384.302,1.042
384.332,1.048
384.362,1.042
384.392,1.042
384.422,1.047
384.452,1.038
384.482,1.042
384.512,1.041
384.542,1.043
384.572,1.048
384.602,1.044
384.632,1.040
384.662,1.039
384.692,1.041
384.722,1.044
384.752,1.046
384.782,1.042
384.812,1.042
384.842,1.043
384.872,1.038
384.902,1.044
384.932,1.052
384.962,1.041
384.992,1.037
385.022,1.047
385.052,1.040
385.082,1.048
385.112,1.042
385.142,1.038
385.172,1.043
385.202,1.044
385.232,1.046
385.262,1.042
385.292,1.042
385.322,1.042
385.352,1.038
385.382,1.046
385.412,1.042
385.442,1.041
385.472,1.037
385.502,1.042
385.532,1.052
385.562,1.036
385.592,1.039
385.622,1.036
385.652,1.042
385.682,1.044
385.712,1.039
385.742,1.037
385.772,1.047
385.802,1.045
385.832,1.046
385.862,1.042
385.892,1.039
385.922,1.048
385.952,1.039
385.982,1.046
386.012,1.040
386.042,1.036
386.072,1.044
386.102,1.048
386.132,1.041
386.162,1.037
386.192,1.041
386.222,1.043
386.252,1.053
386.282,1.045
386.312,1.032
386.342,1.041
386.372,1.048
386.402,1.041
386.432,1.039
386.462,1.048
386.492,1.040
386.522,1.048
386.552,1.047
386.582,1.034
386.612,1.039
386.642,1.043
386.672,1.045
386.702,1.054
386.732,1.041
386.762,1.040
386.792,1.044
386.822,1.041
386.852,1.046
386.882,1.040
386.912,1.040
386.942,1.046
386.972,1.042
387.002,1.042
387.032,1.044
387.062,1.043
387.092,1.043
387.122,1.046
387.152,1.044
387.182,1.034
387.212,1.041
387.242,1.052
387.272,1.042
387.302,1.041
387.332,1.043
387.362,1.041
387.392,1.041
387.422,1.038
387.452,1.036
387.482,1.044
387.512,1.042
387.542,1.039
387.572,1.040
387.602,1.044
387.632,1.043
387.662,1.043
387.692,1.039
387.722,1.038
387.752,1.039
387.782,1.044
387.812,1.047
387.842,1.042
387.872,1.046
387.902,1.044
387.932,1.053
387.962,1.044
387.992,1.036
388.022,1.045
388.052,1.041
388.082,1.044
388.112,1.040
388.142,1.044
388.172,1.040
388.202,1.046
388.232,1.043
388.262,1.043
388.292,1.040
388.322,1.043
388.352,1.048
388.382,1.044
388.412,1.039
388.442,1.048
388.472,1.042
388.502,1.046
388.532,1.038
388.562,1.043
388.592,1.044
388.622,1.045
388.652,1.041
388.682,1.039
388.712,1.041
388.742,1.039
388.772,1.045
388.802,1.041
388.832,1.043
388.862,1.042
388.892,1.047
388.922,1.044
388.952,1.041
388.982,1.038
389.012,1.042
389.042,1.042
389.072,1.047
389.102,1.042
389.132,1.035
389.162,1.047
389.192,1.045
389.222,1.046
389.252,1.041
389.282,1.040
389.312,1.040
389.342,1.043
389.372,1.042
389.402,1.045
389.432,1.040
389.462,1.036
389.492,1.049
389.522,1.045
389.552,1.039
389.582,1.041
389.612,1.045
389.642,1.047
389.672,1.042
389.702,1.032
389.732,1.040
389.762,1.049
389.792,1.047
389.822,1.045
389.852,1.043
389.882,1.039
389.912,1.046
389.942,1.048
389.972,1.041
390.002,1.040
390.032,1.042
390.062,1.043
390.092,1.036
390.122,1.045
390.152,1.049
390.182,1.041
390.212,1.043
390.242,1.044
390.272,1.040
390.302,1.044
390.332,1.038
390.362,1.043
390.392,1.047
390.422,1.041
390.452,1.041
390.482,1.039
390.512,1.044
390.542,1.044
390.572,1.043
390.602,1.045
390.632,1.043
390.662,1.042
390.692,1.039
390.722,1.038
390.752,1.041
390.782,1.049
390.812,1.043
390.842,1.041
390.872,1.045
390.902,1.047
390.932,1.047
390.962,1.047
390.992,1.030
391.022,1.040
391.052,1.048
391.082,1.042
391.112,1.042
391.142,1.043
391.172,1.039
391.202,1.044
391.232,1.042
391.262,1.045
391.292,1.045
391.322,1.040
391.352,1.039
391.382,1.036
391.412,1.046
391.442,1.047
391.472,1.048
391.502,1.037
391.532,1.043
391.562,1.044
391.592,1.045
391.622,1.045
391.652,1.037
391.682,1.045
391.712,1.045
391.742,1.037
391.772,1.041
391.802,1.043
391.832,1.041
391.862,1.041
391.892,1.038
391.922,1.037
391.952,1.044
391.982,1.046
392.012,1.042
392.042,1.038
392.072,1.046
392.102,1.049
392.132,1.042
392.162,1.040
392.192,1.040
392.222,1.044
392.252,1.045
392.282,1.037
392.312,1.043
392.342,1.040
392.372,1.048
392.402,1.046
392.432,1.040
392.462,1.048
392.492,1.044
392.522,1.042
392.552,1.044
392.582,1.039
392.612,1.040
392.642,1.038
392.672,1.038
392.702,1.048
392.732,1.048
392.762,1.045
392.792,1.040
392.822,1.046
392.852,1.044
392.882,1.035
392.912,1.038
392.942,1.037
392.972,1.049
393.002,1.049
393.032,1.038
393.062,1.040
393.092,1.046
393.122,1.042
393.152,1.045
393.182,1.044
393.212,1.040
393.242,1.040
393.272,1.040
393.302,1.045
393.332,1.052
393.362,1.044
393.392,1.041
393.422,1.043
393.452,1.040
393.482,1.046
393.512,1.043
393.542,1.041
393.572,1.040
393.602,1.046
393.632,1.047
393.662,1.046
393.692,1.046
393.722,1.046
393.752,1.041
393.782,1.036
393.812,1.046
393.842,1.045
393.872,1.046
393.902,1.040
393.932,1.048
393.962,1.050
393.992,1.044
394.022,1.040
394.052,1.044
394.082,1.044
394.112,1.043
394.142,1.044
394.172,1.039
394.202,1.045
394.232,1.046
394.262,1.042
394.292,1.040
394.322,1.042
394.352,1.043
394.382,1.045
394.412,1.041
394.442,1.039
394.472,1.041
394.502,1.045
394.532,1.045
394.562,1.059
394.592,1.046
394.622,1.034
394.652,1.038
394.682,1.040
394.712,1.044
394.742,1.040
394.772,1.038
394.802,1.040
394.832,1.056
394.862,1.044
394.892,1.037
394.922,1.041
394.952,1.047
394.982,1.045
395.012,1.047
395.042,1.042
395.072,1.042
395.102,1.038
395.132,1.043
395.162,1.048
395.192,1.051
395.222,1.043
395.252,1.041
395.282,1.047
395.312,1.038
395.342,1.041
395.372,1.040
395.402,1.040
395.432,1.050
395.462,1.046
395.492,1.045
395.522,1.046
395.552,1.042
395.582,1.042
395.612,1.046
395.642,1.044
395.672,1.046
395.702,1.045
395.732,1.039
395.762,1.044
395.792,1.048
395.822,1.043
395.852,1.040
395.882,1.044
395.912,1.046
395.942,1.048
395.972,1.040
396.002,1.037
396.032,1.048
396.062,1.041
396.092,1.044
396.122,1.043
396.152,1.041
396.182,1.043
396.212,1.042
396.242,1.043
396.272,1.041
396.302,1.043
396.332,1.042
396.362,1.048
396.392,1.048
396.422,1.042
396.452,1.038
396.482,1.045
396.512,1.044
396.542,1.046
396.572,1.040
396.602,1.040
396.632,1.046
396.662,1.046
396.692,1.044
396.722,1.040
396.752,1.042
396.782,1.046
396.812,1.044
396.842,1.042
396.872,1.044
396.902,1.047
396.932,1.036
396.962,1.040
396.992,1.046
397.022,1.045
397.052,1.042
397.082,1.041
397.112,1.043
397.142,1.042
397.172,1.046
397.202,1.038
397.232,1.045
397.262,1.050
397.292,1.042
397.322,1.043
397.352,1.040
397.382,1.042
397.412,1.042
397.442,1.039
397.472,1.045
397.502,1.047
397.532,1.047
397.562,1.042
397.592,1.046
397.622,1.049
397.652,1.041
397.682,1.037
397.712,1.047
397.742,1.045
397.772,1.048
397.802,1.040
397.832,1.036
397.862,1.042
397.892,1.049
397.922,1.043
397.952,1.040
397.982,1.044
398.012,1.049
398.042,1.043
398.072,1.041
398.102,1.046
398.132,1.040
398.162,1.035
398.192,1.051
398.222,1.057
398.252,1.046
398.282,1.042
398.312,1.044
398.342,1.045
398.372,1.045
398.402,1.040
398.432,1.038
398.462,1.043
398.492,1.047
398.522,1.046
398.552,1.048
398.582,1.045
398.612,1.041
398.642,1.044
398.672,1.045
398.702,1.042
398.732,1.042
398.762,1.037
398.792,1.045
398.822,1.054
398.852,1.057
398.882,1.039
398.912,1.034
398.942,1.043
398.972,1.035
399.002,1.043
399.032,1.039
399.062,1.037
399.092,1.051
399.122,1.047
399.152,1.051
399.182,1.041
399.212,1.038
399.242,1.044
399.272,1.044
399.302,1.040
399.332,1.044
399.362,1.044
399.392,1.046
399.422,1.042
399.452,1.047
399.482,1.047
399.512,1.039
399.542,1.047
399.572,1.047
399.602,1.047
399.632,1.044
399.662,1.040
399.692,1.044
399.722,1.044
399.752,1.044
399.782,1.042
399.812,1.040
399.842,1.047
399.872,1.039
399.902,1.046
399.932,1.045
399.962,1.048
399.992,1.042
400.022,1.036
400.052,1.040
400.082,1.050
400.112,1.047
400.142,1.040
400.172,1.041
400.202,1.045
400.232,1.043
400.262,1.044
400.292,1.036
400.322,1.042
400.352,1.044
400.382,1.040
400.412,1.045
400.442,1.045
400.472,1.048
400.502,1.043
400.532,1.044
400.562,1.039
400.592,1.042
400.622,1.042
400.652,1.040
400.682,1.044
400.712,1.045
400.742,1.053
400.772,1.043
400.802,1.043
400.832,1.048
400.862,1.044
400.892,1.048
400.922,1.042
400.952,1.034
400.982,1.046
401.012,1.045
401.042,1.043
401.072,1.043
401.102,1.041
401.132,1.045
401.162,1.043
401.192,1.043
401.222,1.048
401.252,1.043
401.282,1.037
401.312,1.042
401.342,1.049
401.372,1.049
401.402,1.041
401.432,1.039
401.462,1.046
401.492,1.051
401.522,1.046
401.552,1.041
401.582,1.039
401.612,1.047
401.642,1.044
401.672,1.042
401.702,1.043
401.732,1.042
401.762,1.045
401.792,1.043
401.822,1.046
401.852,1.045
401.882,1.041
401.912,1.039
401.942,1.043
401.972,1.053
402.002,1.042
402.032,1.042
402.062,1.048
402.092,1.043
402.122,1.040
402.152,1.042
402.182,1.036
402.212,1.043
402.242,1.044
402.272,1.047
402.302,1.045
402.332,1.042
402.362,1.041
402.392,1.049
402.422,1.036
402.452,1.041
402.482,1.045
402.512,1.045
402.542,1.046
402.572,1.046
402.602,1.043
402.632,1.039
402.662,1.044
402.692,1.051
402.722,1.050
402.752,1.047
402.782,1.041
402.812,1.041
402.842,1.045
402.872,1.045
402.902,1.044
402.932,1.047
402.962,1.048
402.992,1.040
403.022,1.045
403.052,1.043
403.082,1.043
403.112,1.043
403.142,1.047
403.172,1.047
403.202,1.050
403.232,1.041
403.262,1.038
403.292,1.044
403.322,1.043
403.352,1.043
403.382,1.038
403.412,1.045
403.442,1.047
403.472,1.041
403.502,1.043
403.532,1.046
403.562,1.045
403.592,1.049
403.622,1.045
403.652,1.043
403.682,1.042
403.712,1.039
403.742,1.047
403.772,1.045
403.802,1.039
403.832,1.044
403.862,1.043
403.892,1.043
403.922,1.045
403.952,1.041
403.982,1.037
404.012,1.049
404.042,1.044
404.072,1.044
404.102,1.045
404.132,1.044
404.162,1.045
404.192,1.044
404.222,1.045
404.252,1.043
404.282,1.039
404.312,1.045
404.342,1.049
404.372,1.050
404.402,1.040
404.432,1.043
404.462,1.045
404.492,1.041
404.522,1.042
404.552,1.043
404.582,1.045
404.612,1.043
404.642,1.044
404.672,1.041
404.702,1.045
404.732,1.047
404.762,1.041
404.792,1.047
404.822,1.045
404.852,1.043
404.882,1.042
404.912,1.047
404.942,1.042
404.972,1.039
405.002,1.045
405.032,1.047
405.062,1.043
405.092,1.045
405.122,1.042
405.152,1.035
405.182,1.049
405.212,1.045
405.242,1.045
405.272,1.046
405.302,1.043
405.332,1.043
405.362,1.041
405.392,1.045
405.422,1.045
405.452,1.040
405.482,1.042
405.512,1.049
405.542,1.049
405.572,1.045
405.602,1.037
405.632,1.045
405.662,1.041
405.692,1.043
405.722,1.039
405.752,1.036
405.782,1.046
405.812,1.042
405.842,1.045
405.872,1.043
405.902,1.041
405.932,1.045
405.962,1.044
405.992,1.045
406.022,1.044
406.052,1.042
406.082,1.039
406.112,1.053
406.142,1.048
406.172,1.039
406.202,1.037
406.232,1.043
406.262,1.049
406.292,1.042
406.322,1.042
406.352,1.041
406.382,1.045
406.412,1.049
406.442,1.043
406.472,1.041
406.502,1.040
406.532,1.042
406.562,1.046
406.592,1.044
406.622,1.047
406.652,1.049
406.682,1.041
406.712,1.043
406.742,1.047
406.772,1.049
406.802,1.046
406.832,1.043
406.862,1.047
406.892,1.045
406.922,1.047
406.952,1.039
406.982,1.037
407.012,1.045
407.042,1.046
407.072,1.044
407.102,1.046
407.132,1.040
407.162,1.043
407.192,1.043
407.222,1.043
407.252,1.045
407.282,1.038
407.312,1.044
407.342,1.041
407.372,1.048
407.402,1.053
407.432,1.045
407.462,1.035
407.492,1.047
407.522,1.043
407.552,1.047
407.582,1.045
407.612,1.042
407.642,1.047
407.672,1.050
407.702,1.044
407.732,1.037
407.762,1.039
407.792,1.037
407.822,1.047
407.852,1.044
407.882,1.042
407.912,1.042
407.942,1.043
407.972,1.047
408.002,1.041
408.032,1.049
408.062,1.048
408.092,1.038
408.122,1.044
408.152,1.045
408.182,1.041
408.212,1.044
408.242,1.043
408.272,1.041
408.302,1.047
408.332,1.043
408.362,1.043
408.392,1.044
408.422,1.042
408.452,1.045
408.482,1.044
408.512,1.049
408.542,1.041
408.572,1.041
408.602,1.038
408.632,1.043
408.662,1.051
408.692,1.047
408.722,1.044
408.752,1.045
408.782,1.051
408.812,1.041
408.842,1.038
408.872,1.036
408.902,1.045
408.932,1.045
408.962,1.046
408.992,1.047
409.022,1.046
409.052,1.048
409.082,1.047
409.112,1.040
409.142,1.037
409.172,1.041
409.202,1.037
409.232,1.039
409.262,1.049
409.292,1.052
409.322,1.046
409.352,1.040
409.382,1.040
409.412,1.049
409.442,1.041
409.472,1.043
409.502,1.042
409.532,1.046
409.562,1.046
409.592,1.047
409.622,1.039
409.652,1.039
409.682,1.045
409.712,1.043
409.742,1.047
409.772,1.045
409.802,1.043
409.832,1.042
409.862,1.039
409.892,1.043
409.922,1.049
409.952,1.045
409.982,1.037
410.012,1.041
410.042,1.043
410.072,1.045
410.102,1.040
410.132,1.041
410.162,1.047
410.192,1.047
410.222,1.044
410.252,1.041
410.282,1.042
410.312,1.047
410.342,1.045
410.372,1.041
410.402,1.045
410.432,1.040
410.462,1.035
410.492,1.050
410.522,1.045
410.552,1.039
410.582,1.046
410.612,1.045
410.642,1.045
410.672,1.045
410.702,1.045
410.732,1.042
410.762,1.046
410.792,1.044
410.822,1.043
410.852,1.047
410.882,1.045
410.912,1.042
410.942,1.042
410.972,1.041
411.002,1.049
411.032,1.039
411.062,1.038
411.092,1.049
411.122,1.047
411.152,1.044
411.182,1.045
411.212,1.045
411.242,1.041
411.272,1.047
411.302,1.041
411.332,1.041
411.362,1.051
411.392,1.043
411.422,1.046
411.452,1.046
411.482,1.044
411.512,1.043
411.542,1.041
411.572,1.041
411.602,1.047
411.632,1.039
411.662,1.049
411.692,1.050
411.722,1.046
411.752,1.038
411.782,1.044
411.812,1.047
411.842,1.039
411.872,1.040
411.902,1.045
411.932,1.047
411.962,1.048
411.992,1.041
412.022,1.044
412.052,1.042
412.082,1.044
412.112,1.048
412.142,1.044
412.172,1.048
412.202,1.045
412.232,1.040
412.262,1.043
412.292,1.049
412.322,1.044
412.352,1.042
412.382,1.049
412.412,1.047
412.442,1.047
412.472,1.043
412.502,1.041
412.532,1.044
412.562,1.048
412.592,1.042
412.622,1.046
412.652,1.044
412.682,1.048
412.712,1.046
412.742,1.040
412.772,1.039
412.802,1.045
412.832,1.041
412.862,1.049
412.892,1.053
412.922,1.039
412.952,1.039
412.982,1.046
413.012,1.045
413.042,1.047
413.072,1.042
413.102,1.041
413.132,1.048
413.162,1.042
413.192,1.046
413.222,1.040
413.252,1.045
413.282,1.042
413.312,1.042
413.342,1.048
413.372,1.044
413.402,1.038
413.432,1.051
413.462,1.050
413.492,1.048
413.522,1.042
413.552,1.046
413.582,1.040
413.612,1.039
413.642,1.044
413.672,1.039
413.702,1.045
413.732,1.050
413.762,1.051
413.792,1.042
413.822,1.044
413.852,1.044
413.882,1.046
413.912,1.040
413.942,1.046
413.972,1.039
414.002,1.044
414.032,1.044
414.062,1.048
414.092,1.043
414.122,1.044
414.152,1.047
414.182,1.041
414.212,1.043
414.242,1.035
414.272,1.039
414.302,1.049
414.332,1.046
414.362,1.050
414.392,1.044
414.422,1.044
414.452,1.042
414.482,1.036
414.512,1.042
414.542,1.041
414.572,1.041
414.602,1.042
414.632,1.051
414.662,1.052
414.692,1.038
414.722,1.048
414.752,1.047
414.782,1.039
414.812,1.045
414.842,1.041
414.872,1.044
414.902,1.055
414.932,1.044
414.962,1.045
414.992,1.043
415.022,1.043
415.052,1.044
415.082,1.045
415.112,1.040
415.142,1.045
415.172,1.039
415.202,1.045
415.232,1.054
415.262,1.049
415.292,1.044
415.322,1.038
415.352,1.040
415.382,1.039
415.412,1.045
415.442,1.040
415.472,1.042
415.502,1.050
415.532,1.047
415.562,1.045
415.592,1.044
415.622,1.040
415.652,1.048
415.682,1.044
415.712,1.044
415.742,1.048
415.772,1.044
415.802,1.036
415.832,1.047
415.862,1.051
415.892,1.040
415.922,1.040
415.952,1.050
415.982,1.051
416.012,1.040
416.042,1.040
416.072,1.039
416.102,1.046
416.132,1.050
416.162,1.043
416.192,1.042
416.222,1.043
416.252,1.042
416.282,1.048
416.312,1.045
416.342,1.046
416.372,1.043
416.402,1.041
416.432,1.038
416.462,1.043
416.492,1.048
416.522,1.050
416.552,1.044
416.582,1.044
416.612,1.042
416.642,1.042
416.672,1.045
416.702,1.038
416.732,1.042
416.762,1.049
416.792,1.044
416.822,1.045
416.852,1.043
416.882,1.041
416.912,1.041
416.942,1.047
416.972,1.044
417.002,1.046
417.032,1.043
417.062,1.041
417.092,1.042
417.122,1.051
417.152,1.048
417.182,1.036
417.212,1.046
417.242,1.046
417.272,1.042
417.302,1.048
417.332,1.038
417.362,1.041
417.392,1.049
417.422,1.047
417.452,1.043
417.482,1.043
417.512,1.043
417.542,1.049
417.572,1.046
417.602,1.044
417.632,1.047
417.662,1.043
417.692,1.038
417.722,1.039
417.752,1.049
417.782,1.049
417.812,1.044
417.842,1.040
417.872,1.042
417.902,1.043
417.932,1.049
417.962,1.039
417.992,1.040
418.022,1.056
418.052,1.046
418.082,1.047
418.112,1.039
418.142,1.041
418.172,1.043
418.202,1.043
418.232,1.042
418.262,1.043
418.292,1.043
418.322,1.041
418.352,1.047
418.382,1.047
418.412,1.046
418.442,1.038
418.472,1.048
418.502,1.046
418.532,1.043
418.562,1.041
418.592,1.044
418.622,1.048
418.652,1.048
418.682,1.044
418.712,1.043
418.742,1.043
418.772,1.045
418.802,1.044
418.832,1.044
418.862,1.048
418.892,1.040
418.922,1.043
418.952,1.038
418.982,1.043
419.012,1.048
419.042,1.050
419.072,1.042
419.102,1.044
419.132,1.044
419.162,1.040
419.192,1.043
419.222,1.040
419.252,1.046
419.282,1.046
419.312,1.048
419.342,1.042
419.372,1.041
419.402,1.041
419.432,1.045
419.462,1.048
419.492,1.046
419.522,1.044
419.552,1.040
419.582,1.042
419.612,1.043
419.642,1.050
419.672,1.046
419.702,1.038
419.732,1.045
419.762,1.048
419.792,1.046
419.822,1.046
419.852,1.038
419.882,1.048
419.912,1.045
419.942,1.045
419.972,1.045
420.002,1.042
420.032,1.041
420.062,1.048
420.092,1.046
420.122,1.045
420.152,1.047
420.182,1.038
420.212,1.044
420.242,1.042
420.272,1.056
420.302,1.047
420.332,1.044
420.362,1.042
420.392,1.042
420.422,1.043
420.452,1.043
420.482,1.038
420.512,1.046
420.542,1.048
420.572,1.044
420.602,1.041
420.632,1.038
420.662,1.042
420.692,1.044
420.722,1.046
420.752,1.050
420.782,1.048
420.812,1.039
420.842,1.041
420.872,1.046
420.902,1.044
420.932,1.040
420.962,1.047
420.992,1.048
421.022,1.045
421.052,1.046
421.082,1.040
421.112,1.042
421.142,1.048
421.172,1.044
421.202,1.044
421.232,1.045
421.262,1.047
421.292,1.044
421.322,1.043
421.352,1.042
421.382,1.042
421.412,1.045
421.442,1.037
421.472,1.041
421.502,1.054
421.532,1.048
421.562,1.040
421.592,1.044
421.622,1.048
421.652,1.044
421.682,1.044
421.712,1.037
421.742,1.049
421.772,1.050
421.802,1.047
421.832,1.038
421.862,1.041
421.892,1.043
421.922,1.047
421.952,1.044
421.982,1.045
422.012,1.048
422.042,1.040
422.072,1.044
422.102,1.046
422.132,1.047
422.162,1.040
422.192,1.043
422.222,1.049
422.252,1.047
422.282,1.045
422.312,1.039
422.342,1.044
422.372,1.051
422.402,1.044
422.432,1.046
422.462,1.042
422.492,1.040
422.522,1.046
422.552,1.049
422.582,1.046
422.612,1.045
422.642,1.043
422.672,1.043
422.702,1.045
422.732,1.042
422.762,1.046
422.792,1.044
422.822,1.048
422.852,1.045
422.882,1.045
422.912,1.044
422.942,1.038
422.972,1.042
423.002,1.050
423.032,1.042
423.062,1.046
423.092,1.044
423.122,1.042
423.152,1.044
423.182,1.041
423.212,1.042
423.242,1.043
423.272,1.040
423.302,1.046
423.332,1.054
423.362,1.046
423.392,1.040
423.422,1.048
423.452,1.045
423.482,1.039
423.512,1.045
423.542,1.037
423.572,1.046
423.602,1.048
423.632,1.040
423.662,1.045
423.692,1.046
423.722,1.042
423.752,1.046
423.782,1.046
423.812,1.040
423.842,1.047
423.872,1.040
423.902,1.041
423.932,1.046
423.962,1.052
423.992,1.045
424.022,1.038
424.052,1.046
424.082,1.042
424.112,1.050
424.142,1.045
424.172,1.040
424.202,1.048
424.232,1.046
424.262,1.042
424.292,1.044
424.322,1.046
424.352,1.044
424.382,1.046
424.412,1.044
424.442,1.041
