df_hash,22ZHK4.Z7HMM1
247.492,0.951
247.522,0.979
247.552,1.011
247.582,1.032
247.612,1.021
247.642,1.030
247.672,1.021
247.702,1.031
247.732,1.021
247.762,0.999
247.792,1.008
247.822,0.972
247.852,0.966
247.882,1.003
247.912,0.991
247.942,0.993
247.972,1.003
248.002,0.965
248.032,0.961
248.062,1.023
248.092,1.024
248.122,1.011
248.152,1.006
248.182,1.011
248.212,1.077
248.242,1.040
248.272,1.021
248.302,1.086
248.332,1.077
248.362,1.071
248.392,1.067
248.422,1.050
248.452,1.026
248.482,1.077
248.512,1.058
248.542,1.050
248.572,1.052
248.602,1.048
248.632,1.042
248.662,1.021
248.692,1.026
248.722,1.043
248.752,1.027
248.782,1.043
248.812,1.051
248.842,1.013
248.872,1.028
248.902,1.028
248.932,1.025
248.962,1.033
248.992,1.032
249.022,1.030
249.052,1.036
249.082,1.034
249.112,1.036
249.142,1.029
249.172,1.025
249.202,1.025
249.232,1.027
249.262,1.029
249.292,1.032
249.322,1.042
249.352,1.044
249.382,1.042
249.412,1.033
249.442,1.036
249.472,1.043
249.502,1.033
249.532,1.027
249.562,1.031
249.592,1.034
249.622,1.037
249.652,1.039
249.682,1.029
249.712,1.033
249.742,1.045
249.772,1.037
249.802,1.033
249.832,1.037
249.862,1.031
249.892,1.025
249.922,1.029
249.952,1.031
249.982,1.037
250.012,1.040
250.042,1.040
250.072,1.034
250.102,1.038
250.132,1.033
250.162,1.038
250.192,1.030
250.222,1.028
250.252,1.034
250.282,1.032
250.312,1.040
250.342,1.033
250.372,1.029
250.402,1.037
250.432,1.041
250.462,1.031
250.492,1.029
250.522,1.037
250.552,1.033
250.582,1.033
250.612,1.032
250.642,1.038
250.672,1.032
250.702,1.036
250.732,1.039
250.762,1.036
250.792,1.036
250.822,1.044
250.852,1.046
250.882,1.040
250.912,1.028
250.942,1.028
250.972,1.032
251.002,1.038
251.032,1.030
251.062,1.038
251.092,1.036
251.122,1.044
251.152,1.034
251.182,1.024
251.212,1.034
251.242,1.036
251.272,1.028
251.302,1.034
251.332,1.035
251.362,1.030
251.392,1.036
251.422,1.032
251.452,1.040
251.482,1.044
251.512,1.042
251.542,1.030
251.572,1.033
251.602,1.030
251.632,1.035
251.662,1.033
251.692,1.049
251.722,1.051
251.752,1.051
251.782,1.049
251.812,1.047
251.842,1.051
251.872,1.052
251.902,1.051
251.932,1.051
251.962,1.039
251.992,1.032
252.022,1.033
252.052,1.039
252.082,1.037
252.112,1.035
252.142,1.048
252.172,1.059
252.202,1.055
252.232,1.041
252.262,1.061
252.292,1.062
252.322,1.062
252.352,1.024
252.382,1.014
252.412,1.002
252.442,0.994
252.472,0.993
252.502,1.014
252.532,1.019
252.562,1.025
252.592,1.045
252.622,1.106
252.652,0.995
252.682,0.843
252.712,0.757
252.742,0.916
252.772,1.047
252.802,1.090
252.832,1.106
252.862,0.958
252.892,0.923
252.922,0.981
252.952,0.997
252.982,1.056
253.012,1.028
253.042,1.005
253.072,1.000
253.102,0.987
253.132,1.010
253.162,1.010
253.192,1.013
253.222,1.021
253.252,1.018
253.282,1.005
253.312,1.014
253.342,1.014
253.372,1.016
253.402,1.032
253.432,1.018
253.462,1.019
253.492,1.031
253.522,1.024
253.552,1.013
253.582,1.003
253.612,1.006
253.642,1.038
253.672,1.045
253.702,1.026
253.732,1.028
253.762,1.037
253.792,1.045
253.822,1.042
253.852,1.034
253.882,1.034
253.912,1.036
253.942,1.032
253.972,1.024
254.002,1.020
254.032,1.016
254.062,1.010
254.092,1.020
254.122,1.016
254.152,1.017
254.182,1.020
254.212,1.025
254.242,1.028
254.272,1.027
254.302,1.031
254.332,1.024
254.362,1.027
254.392,1.023
254.422,1.013
254.452,1.013
254.482,1.021
254.512,1.015
254.542,1.023
254.572,1.027
254.602,1.022
254.632,1.037
254.662,1.031
254.692,1.028
254.722,1.032
254.752,1.024
254.782,1.024
254.812,1.008
254.842,1.016
254.872,1.024
254.902,1.019
254.932,1.025
254.962,1.023
254.992,1.029
255.022,1.029
255.052,1.021
255.082,1.025
255.112,1.021
255.142,1.021
255.172,1.022
255.202,1.025
255.232,1.033
255.262,1.022
255.292,1.034
255.322,1.031
255.352,1.023
255.382,1.007
255.412,1.014
255.442,1.025
255.472,1.024
255.502,1.030
255.532,1.031
255.562,1.016
255.592,1.025
255.622,1.018
255.652,1.018
255.682,1.021
255.712,1.029
255.742,1.023
255.772,1.012
255.802,1.015
255.832,1.017
255.862,1.013
255.892,1.021
255.922,1.023
255.952,1.021
255.982,1.022
256.012,1.028
256.042,1.020
256.072,1.026
256.102,1.022
256.132,1.048
256.162,1.052
256.192,1.038
256.222,1.062
256.252,1.045
256.282,1.028
256.312,1.019
256.342,1.007
256.372,0.986
256.402,1.003
256.432,1.014
256.462,0.994
256.492,1.016
256.522,1.010
256.552,0.994
256.582,1.024
256.612,1.019
256.642,1.015
256.672,1.034
256.702,0.996
256.732,1.018
256.762,0.995
256.792,0.988
256.822,1.021
256.852,1.007
256.882,1.003
256.912,1.005
256.942,0.968
256.972,0.983
257.002,1.007
257.032,1.002
257.062,0.994
257.092,1.014
257.122,0.995
257.152,0.995
257.182,0.995
257.212,0.988
257.242,1.020
257.272,1.033
257.302,1.024
257.332,1.025
257.362,1.035
257.392,1.016
257.422,1.027
257.452,1.036
257.482,1.048
257.512,1.055
257.542,1.054
257.572,1.034
257.602,1.022
257.632,1.016
257.662,1.025
257.692,1.031
257.722,1.033
257.752,1.034
257.782,1.025
257.812,1.023
257.842,1.026
257.872,1.025
257.902,1.021
257.932,1.027
257.962,1.031
257.992,1.021
258.022,1.025
258.052,1.029
258.082,1.017
258.112,1.022
258.142,1.025
258.172,1.025
258.202,1.021
258.232,1.023
258.262,1.017
258.292,1.020
258.322,1.019
258.352,1.021
258.382,1.021
258.412,1.029
258.442,1.032
258.472,1.024
258.502,1.029
258.532,1.021
258.562,1.027
258.592,1.021
258.622,1.027
258.652,1.026
258.682,1.032
258.712,1.021
258.742,1.038
258.772,1.055
258.802,1.057
258.832,1.069
258.862,1.079
258.892,1.067
258.922,1.089
258.952,1.061
258.982,1.032
259.012,1.044
259.042,1.005
259.072,1.017
259.102,1.028
259.132,0.973
259.162,1.012
259.192,0.982
259.222,0.951
259.252,0.958
259.282,0.994
259.312,0.991
259.342,1.001
259.372,0.994
259.402,1.011
259.432,1.010
259.462,1.006
259.492,0.998
259.522,1.017
259.552,1.013
259.582,1.002
259.612,1.003
259.642,0.985
259.672,0.991
259.702,0.987
259.732,1.005
259.762,0.997
259.792,1.015
259.822,0.983
259.852,1.016
259.882,1.010
259.912,1.000
259.942,0.996
259.972,1.006
260.002,0.996
260.032,1.000
260.062,1.003
260.092,1.009
260.122,0.999
260.152,1.003
260.182,1.002
260.212,1.012
260.242,1.022
260.272,1.025
260.302,1.029
260.332,1.030
260.362,1.033
260.392,1.024
260.422,1.030
260.452,1.024
260.482,1.014
260.512,1.027
260.542,1.024
260.572,1.020
260.602,1.009
260.632,1.021
260.662,1.013
260.692,1.024
260.722,1.021
260.752,1.027
260.782,1.015
260.812,1.021
260.842,1.027
260.872,1.012
260.902,1.021
260.932,1.015
260.962,1.009
260.992,1.016
261.022,1.025
261.052,1.015
261.082,1.013
261.112,1.018
261.142,1.021
261.172,1.027
261.202,1.020
261.232,1.026
261.262,1.024
261.292,1.006
261.322,1.023
261.352,1.015
261.382,1.019
261.412,1.031
261.442,1.029
261.472,1.016
261.502,1.017
261.532,1.023
261.562,1.010
261.592,1.000
261.622,1.014
261.652,1.030
261.682,1.023
261.712,1.025
261.742,1.007
261.772,1.018
261.802,1.012
261.832,1.018
261.862,1.027
261.892,1.036
261.922,1.025
261.952,1.006
261.982,1.027
262.012,1.012
262.042,1.019
262.072,1.006
262.102,1.023
262.132,1.018
262.162,1.024
262.192,1.027
262.222,1.009
262.252,1.003
262.282,1.016
262.312,1.027
262.342,1.024
262.372,1.021
262.402,1.022
262.432,1.035
262.462,1.021
262.492,1.015
262.522,1.017
262.552,1.032
262.582,1.021
262.612,1.012
262.642,1.010
262.672,1.015
262.702,1.022
262.732,1.028
262.762,1.027
262.792,0.987
262.822,1.025
262.852,1.022
262.882,1.037
262.912,1.023
262.942,1.047
262.972,1.012
263.002,1.017
263.032,1.031
263.062,1.011
263.092,1.024
263.122,1.016
263.152,1.022
263.182,1.000
263.212,1.020
263.242,1.019
263.272,1.028
263.302,1.024
263.332,1.023
263.362,1.020
263.392,1.018
263.422,1.021
263.452,1.010
263.482,1.009
263.512,1.008
263.542,1.010
263.572,1.005
263.602,1.029
263.632,1.007
263.662,1.018
263.692,1.033
263.722,1.011
263.752,1.020
263.782,1.020
263.812,1.020
263.842,1.022
263.872,1.031
263.902,1.026
263.932,1.023
263.962,1.019
263.992,1.026
264.022,1.016
264.052,1.018
264.082,1.025
264.112,1.023
264.142,1.018
264.172,1.020
264.202,1.019
264.232,1.025
264.262,1.014
264.292,1.017
264.322,1.023
264.352,1.018
264.382,1.018
264.412,1.026
264.442,1.014
264.472,1.022
264.502,1.029
264.532,1.024
264.562,1.023
264.592,1.029
264.622,1.035
264.652,1.018
264.682,1.023
264.712,1.026
264.742,1.026
264.772,1.026
264.802,1.002
264.832,1.019
264.862,1.029
264.892,1.025
264.922,1.021
264.952,1.030
264.982,1.030
265.012,0.996
265.042,1.040
265.072,1.030
265.102,1.014
265.132,1.016
265.162,1.028
265.192,1.039
265.222,1.019
265.252,1.020
265.282,1.008
265.312,1.019
265.342,1.021
265.372,1.024
265.402,1.021
265.432,1.027
265.462,1.019
265.492,1.029
265.522,1.021
265.552,1.018
265.582,1.021
265.612,1.019
265.642,1.021
265.672,1.022
265.702,1.020
265.732,1.035
265.762,1.029
265.792,1.030
265.822,1.029
265.852,1.023
265.882,1.023
265.912,1.031
265.942,1.020
265.972,1.030
266.002,1.024
266.032,1.021
266.062,1.025
266.092,1.023
266.122,1.031
266.152,1.028
266.182,1.033
266.212,1.023
266.242,1.017
266.272,1.019
266.302,1.022
266.332,1.023
266.362,1.026
266.392,1.029
266.422,1.028
266.452,1.022
266.482,1.023
266.512,1.028
266.542,1.022
266.572,1.030
266.602,1.039
266.632,1.027
266.662,1.021
266.692,1.024
266.722,1.021
266.752,1.028
266.782,1.022
266.812,1.023
266.842,1.035
266.872,1.032
266.902,1.020
266.932,1.024
266.962,1.028
266.992,1.026
267.022,1.028
267.052,1.029
267.082,1.024
267.112,1.016
267.142,1.026
267.172,1.024
267.202,1.028
267.232,1.028
267.262,1.036
267.292,1.037
267.322,1.029
267.352,1.026
267.382,1.022
267.412,1.018
267.442,1.012
267.472,1.015
267.502,1.022
267.532,1.030
267.562,1.029
267.592,1.024
267.622,1.030
267.652,1.027
267.682,1.034
267.712,1.031
267.742,1.026
267.772,1.023
267.802,1.019
267.832,1.018
267.862,1.022
267.892,1.039
267.922,1.059
267.952,1.055
267.982,1.048
268.012,1.055
268.042,1.050
268.072,1.059
268.102,1.047
268.132,1.071
268.162,1.074
268.192,1.067
268.222,1.036
268.252,1.033
268.282,1.026
268.312,1.002
268.342,1.015
268.372,0.978
268.402,0.958
268.432,0.949
268.462,0.944
268.492,0.965
268.522,0.968
268.552,0.971
268.582,0.989
268.612,0.995
268.642,0.994
268.672,1.006
268.702,0.983
268.732,0.989
268.762,1.002
268.792,1.041
268.822,1.033
268.852,1.035
268.882,1.024
268.912,1.004
268.942,1.014
268.972,1.026
269.002,1.037
269.032,1.043
269.062,1.063
269.092,1.078
269.122,1.069
269.152,1.072
269.182,1.062
269.212,1.027
269.242,1.013
269.272,0.966
269.302,0.936
269.332,0.923
269.362,0.919
269.392,0.939
269.422,1.010
269.452,1.003
269.482,0.996
269.512,1.003
269.542,0.991
269.572,0.960
269.602,0.955
269.632,0.981
269.662,0.957
269.692,0.988
269.722,1.026
269.752,1.038
269.782,1.027
269.812,1.008
269.842,1.020
269.872,1.015
269.902,1.003
269.932,0.998
269.962,1.011
269.992,1.017
270.022,1.033
270.052,1.048
270.082,1.068
270.112,1.062
270.142,1.062
270.172,1.072
270.202,1.057
270.232,1.047
270.262,1.047
270.292,1.042
270.322,1.021
270.352,1.021
270.382,1.010
270.412,1.022
270.442,1.042
270.472,1.032
270.502,1.032
270.532,1.031
270.562,1.033
270.592,1.024
270.622,1.024
270.652,1.025
270.682,1.034
270.712,1.026
270.742,1.028
270.772,1.030
270.802,1.018
270.832,1.055
270.862,1.039
270.892,1.041
270.922,1.030
270.952,1.022
270.982,1.016
271.012,1.030
271.042,1.021
271.072,1.032
271.102,1.032
271.132,1.022
271.162,1.031
271.192,1.026
271.222,1.019
271.252,1.025
271.282,1.031
271.312,1.031
271.342,1.031
271.372,1.018
271.402,1.028
271.432,1.028
271.462,1.023
271.492,1.029
271.522,1.024
271.552,1.034
271.582,1.032
271.612,1.041
271.642,1.031
271.672,1.026
271.702,1.033
271.732,1.032
271.762,1.029
271.792,1.028
271.822,1.024
271.852,1.031
271.882,1.028
271.912,1.025
271.942,1.032
271.972,1.036
272.002,1.035
272.032,1.033
272.062,1.027
272.092,1.035
272.122,1.034
272.152,1.020
272.182,1.035
272.212,1.024
272.242,1.020
272.272,1.052
272.302,1.043
272.332,1.042
272.362,1.038
272.392,1.026
272.422,1.021
272.452,1.030
272.482,1.025
272.512,1.023
272.542,1.027
272.572,1.040
272.602,1.032
272.632,1.019
272.662,1.009
272.692,1.018
272.722,1.029
272.752,1.025
272.782,1.029
272.812,1.046
272.842,1.044
272.872,1.042
272.902,1.033
272.932,1.007
272.962,1.013
272.992,1.021
273.022,1.033
273.052,1.008
273.082,1.012
273.112,1.032
273.142,1.042
273.172,1.032
273.202,1.025
273.232,1.031
273.262,1.028
273.292,1.035
273.322,1.035
273.352,1.034
273.382,1.025
273.412,1.024
273.442,1.031
273.472,1.021
273.502,1.020
273.532,1.048
273.562,1.054
273.592,1.047
273.622,1.046
273.652,1.059
273.682,1.064
273.712,1.053
273.742,1.057
273.772,1.037
273.802,1.031
273.832,1.035
273.862,1.018
273.892,1.017
273.922,1.012
273.952,0.989
273.982,0.967
274.012,0.976
274.042,0.954
274.072,0.933
274.102,0.968
274.132,1.021
274.162,1.070
274.192,1.060
274.222,1.058
274.252,1.046
274.282,1.008
274.312,1.007
274.342,1.020
274.372,1.042
274.402,1.031
274.432,1.035
274.462,1.032
274.492,1.029
274.522,1.013
274.552,1.016
274.582,1.003
274.612,1.008
274.642,1.021
274.672,1.029
274.702,1.020
274.732,1.022
274.762,1.026
274.792,1.029
274.822,1.022
274.852,1.035
274.882,1.036
274.912,1.035
274.942,1.027
274.972,1.025
275.002,1.018
275.032,1.027
275.062,1.028
275.092,1.033
275.122,1.031
275.152,1.039
275.182,1.040
275.212,1.039
275.242,1.034
275.272,1.020
275.302,1.018
275.332,1.021
275.362,1.007
275.392,1.025
275.422,1.019
275.452,1.029
275.482,1.034
275.512,1.026
275.542,1.023
275.572,1.032
275.602,1.023
275.632,1.034
275.662,1.031
275.692,1.038
275.722,1.043
275.752,1.043
275.782,1.052
275.812,1.031
275.842,1.038
275.872,1.030
275.902,1.021
275.932,1.017
275.962,1.020
275.992,1.037
276.022,1.043
276.052,1.037
276.082,1.036
276.112,1.039
276.142,1.034
276.172,1.026
276.202,1.030
276.232,1.039
276.262,1.034
276.292,1.022
276.322,1.023
276.352,1.032
276.382,1.026
276.412,1.024
276.442,1.028
276.472,1.034
276.502,1.033
276.532,1.033
276.562,1.026
276.592,1.047
276.622,1.034
276.652,1.047
276.682,1.061
276.712,1.062
276.742,1.062
276.772,1.063
276.802,1.066
276.832,1.060
276.862,1.048
276.892,1.050
276.922,1.050
276.952,1.033
276.982,1.026
277.012,1.024
277.042,1.008
277.072,1.023
277.102,0.987
277.132,0.959
277.162,0.962
277.192,1.035
277.222,1.049
277.252,1.025
277.282,1.030
277.312,1.065
277.342,1.049
277.372,1.029
277.402,1.058
277.432,1.025
277.462,1.022
277.492,1.009
277.522,1.005
277.552,1.064
277.582,0.956
277.612,1.007
277.642,0.947
277.672,0.985
277.702,1.011
277.732,1.050
277.762,0.979
277.792,1.025
277.822,0.886
277.852,1.041
277.882,0.988
277.912,0.896
277.942,0.999
277.972,0.877
278.002,0.924
278.032,0.991
278.062,1.066
278.092,1.119
278.122,0.946
278.152,1.138
278.182,1.155
278.212,1.025
278.242,0.941
278.272,1.062
278.302,0.896
278.332,0.985
278.362,0.977
278.392,1.024
278.422,1.009
278.452,0.952
278.482,1.038
278.512,0.940
278.542,1.010
278.572,1.025
278.602,1.049
278.632,1.045
278.662,1.037
278.692,1.064
278.722,1.062
278.752,1.033
278.782,1.065
278.812,1.067
278.842,1.006
278.872,1.009
278.902,0.986
278.932,1.022
278.962,1.019
278.992,1.007
279.022,1.015
279.052,1.058
279.082,1.045
279.112,1.028
279.142,1.050
279.172,1.061
279.202,1.048
279.232,1.042
279.262,1.049
279.292,1.040
279.322,1.031
279.352,1.027
279.382,1.033
279.412,1.029
279.442,1.029
279.472,1.030
279.502,1.057
279.532,1.040
279.562,1.067
279.592,1.066
279.622,1.073
279.652,1.065
279.682,1.053
279.712,1.062
279.742,1.056
279.772,1.088
279.802,1.050
279.832,1.074
279.862,1.045
279.892,1.034
279.922,1.041
279.952,1.046
279.982,1.033
280.012,1.017
280.042,1.006
280.072,1.006
280.102,1.087
280.132,1.051
280.162,1.049
280.192,0.990
280.222,0.878
280.252,0.912
280.282,0.945
280.312,0.925
280.342,0.932
280.372,0.968
280.402,1.013
280.432,0.992
280.462,1.031
280.492,1.033
280.522,1.032
280.552,1.086
280.582,1.056
280.612,0.998
280.642,1.043
280.672,1.017
280.702,1.042
280.732,1.008
280.762,1.014
280.792,1.020
280.822,1.002
280.852,1.014
280.882,1.043
280.912,1.038
280.942,1.026
280.972,1.042
281.002,1.027
281.032,1.016
281.062,1.008
281.092,1.006
281.122,1.007
281.152,1.024
281.182,1.014
281.212,1.028
281.242,1.041
281.272,1.044
281.302,1.049
281.332,1.037
281.362,1.032
281.392,1.040
281.422,1.026
281.452,0.997
281.482,1.010
281.512,1.021
281.542,1.013
281.572,1.008
281.602,1.031
281.632,1.043
281.662,1.039
281.692,1.031
281.722,1.021
281.752,1.031
281.782,1.014
281.812,1.029
281.842,1.007
281.872,1.017
281.902,1.016
281.932,1.019
281.962,1.025
281.992,1.018
282.022,1.028
282.052,1.035
282.082,1.041
282.112,1.059
282.142,1.037
282.172,1.026
282.202,1.018
282.232,1.012
282.262,1.014
282.292,1.012
282.322,1.019
282.352,1.016
282.382,1.037
282.412,1.031
282.442,1.030
282.472,1.034
282.502,1.036
282.532,1.030
282.562,1.014
282.592,1.018
282.622,1.041
282.652,1.015
282.682,1.012
282.712,1.025
282.742,1.021
282.772,1.023
282.802,1.034
282.832,1.027
282.862,1.017
282.892,1.021
282.922,1.027
282.952,1.028
282.982,1.024
283.012,1.027
283.042,1.032
283.072,1.013
283.102,1.042
283.132,1.016
283.162,1.033
283.192,1.040
283.222,1.031
283.252,1.029
283.282,1.021
283.312,1.011
283.342,1.015
283.372,1.016
283.402,1.029
283.432,1.029
283.462,1.045
283.492,1.024
283.522,1.037
283.552,1.033
283.582,1.026
283.612,1.025
283.642,1.031
283.672,1.020
283.702,1.015
283.732,1.017
283.762,1.025
283.792,1.014
283.822,1.039
283.852,1.036
283.882,1.060
283.912,1.025
283.942,1.031
283.972,1.037
284.002,1.023
284.032,1.015
284.062,1.035
284.092,1.039
284.122,1.033
284.152,1.056
284.182,1.042
284.212,1.032
284.242,1.015
284.272,1.015
284.302,1.024
284.332,1.012
284.362,1.009
284.392,1.025
284.422,1.032
284.452,1.038
284.482,1.036
284.512,1.049
284.542,1.027
284.572,1.024
284.602,1.023
284.632,1.032
284.662,1.021
284.692,1.026
284.722,1.033
284.752,1.047
284.782,1.021
284.812,1.040
284.842,1.052
284.872,1.026
284.902,1.024
284.932,1.007
284.962,1.035
284.992,1.019
285.022,1.021
285.052,1.035
285.082,1.041
285.112,1.045
285.142,1.034
285.172,1.035
285.202,1.030
285.232,1.020
285.262,1.031
285.292,1.021
285.322,1.030
285.352,1.039
285.382,1.031
285.412,1.039
285.442,1.038
285.472,1.034
285.502,1.029
285.532,1.022
285.562,1.034
285.592,1.023
285.622,1.028
285.652,1.030
285.682,1.024
285.712,1.035
285.742,1.027
285.772,1.032
285.802,1.035
285.832,1.033
285.862,1.044
285.892,1.030
285.922,1.032
285.952,1.022
285.982,1.038
286.012,1.030
286.042,1.031
286.072,1.040
286.102,1.038
286.132,1.032
286.162,1.037
286.192,1.026
286.222,1.020
286.252,1.036
286.282,1.028
286.312,1.038
286.342,1.055
286.372,1.019
286.402,1.035
286.432,1.045
286.462,1.019
286.492,1.024
286.522,1.028
286.552,1.033
286.582,1.026
286.612,1.027
286.642,1.039
286.672,1.043
286.702,1.032
286.732,1.032
286.762,1.030
286.792,1.059
286.822,1.060
286.852,1.039
286.882,1.038
286.912,1.084
286.942,1.109
286.972,1.095
287.002,1.130
287.032,1.146
287.062,1.102
287.092,1.107
287.122,1.086
287.152,1.076
287.182,1.003
287.212,0.962
287.242,1.010
287.272,0.984
287.302,0.979
287.332,1.011
287.362,0.967
287.392,0.930
287.422,0.914
287.452,0.885
287.482,0.881
287.512,0.854
287.542,0.862
287.572,0.878
287.602,0.914
287.632,1.017
287.662,1.068
287.692,1.134
287.722,1.105
287.752,1.071
287.782,1.015
287.812,1.041
287.842,1.037
287.872,0.978
287.902,0.998
287.932,1.020
287.962,1.023
287.992,1.011
288.022,1.035
288.052,1.053
288.082,1.036
288.112,1.028
288.142,0.979
288.172,0.991
288.202,1.015
288.232,0.985
288.262,1.019
288.292,1.050
288.322,1.035
288.352,1.020
288.382,1.003
288.412,1.020
288.442,1.008
288.472,1.010
288.502,1.015
288.532,1.005
288.562,0.967
288.592,1.013
288.622,1.033
288.652,1.021
288.682,1.035
288.712,1.059
288.742,1.062
288.772,1.048
288.802,1.063
288.832,1.075
288.862,1.062
288.892,1.083
288.922,1.070
288.952,1.014
288.982,1.037
289.012,1.036
289.042,1.010
289.072,1.021
289.102,1.010
289.132,1.017
289.162,1.033
289.192,1.024
289.222,1.034
289.252,1.029
289.282,1.019
289.312,1.032
289.342,1.026
289.372,1.031
289.402,1.011
289.432,1.042
289.462,1.036
289.492,1.040
289.522,1.067
289.552,1.083
289.582,1.062
289.612,1.096
289.642,1.073
289.672,1.066
289.702,1.038
289.732,1.013
289.762,1.029
289.792,1.033
289.822,1.025
289.852,1.046
289.882,1.034
289.912,1.052
289.942,1.040
289.972,1.028
290.002,1.013
290.032,1.002
290.062,0.994
290.092,0.957
290.122,0.954
290.152,0.976
290.182,0.969
290.212,0.980
290.242,1.009
290.272,1.063
290.302,1.059
290.332,1.057
290.362,1.093
290.392,1.062
290.422,1.041
290.452,1.041
290.482,1.059
290.512,1.057
290.542,1.087
290.572,1.072
290.602,1.083
290.632,1.010
290.662,1.004
290.692,0.990
290.722,1.011
290.752,1.027
290.782,1.053
290.812,1.040
290.842,1.041
290.872,1.025
290.902,1.006
290.932,0.973
290.962,0.980
290.992,0.997
291.022,1.015
291.052,1.016
291.082,0.999
291.112,1.023
291.142,1.020
291.172,1.030
291.202,1.028
291.232,1.037
291.262,1.024
291.292,1.023
291.322,1.022
291.352,1.017
291.382,1.026
291.412,1.027
291.442,1.018
291.472,1.020
291.502,1.021
291.532,1.017
291.562,1.027
291.592,1.028
291.622,1.037
291.652,1.035
291.682,1.029
291.712,1.027
291.742,1.023
291.772,1.028
291.802,1.024
291.832,1.033
291.862,1.032
291.892,1.036
291.922,1.034
291.952,1.042
291.982,1.035
292.012,1.031
292.042,1.016
292.072,1.016
292.102,1.029
292.132,1.018
292.162,1.025
292.192,1.029
292.222,1.034
292.252,1.032
292.282,1.035
292.312,1.035
292.342,1.035
292.372,1.037
292.402,1.029
292.432,1.029
292.462,1.027
292.492,1.033
292.522,1.021
292.552,1.052
292.582,1.045
292.612,1.033
292.642,1.031
292.672,1.024
292.702,1.028
292.732,1.033
292.762,1.029
292.792,1.024
292.822,1.029
292.852,1.031
292.882,1.017
292.912,1.016
292.942,1.032
292.972,1.034
293.002,1.037
293.032,1.044
293.062,1.034
293.092,1.040
293.122,1.033
293.152,1.022
293.182,1.026
293.212,1.034
293.242,1.041
293.272,1.039
293.302,1.037
293.332,1.041
293.362,1.044
293.392,1.031
293.422,1.027
293.452,1.028
293.482,1.032
293.512,1.032
293.542,1.033
293.572,1.040
293.602,1.036
293.632,1.035
293.662,1.033
293.692,1.037
293.722,1.036
293.752,1.037
293.782,1.033
293.812,1.029
293.842,1.031
293.872,1.035
293.902,1.032
293.932,1.027
293.962,1.030
293.992,1.033
294.022,1.033
294.052,1.030
294.082,1.035
294.112,1.037
294.142,1.042
294.172,1.031
294.202,1.037
294.232,1.031
294.262,1.039
294.292,1.033
294.322,1.030
294.352,1.031
294.382,1.032
294.412,1.033
294.442,1.035
294.472,1.039
294.502,1.041
294.532,1.039
294.562,1.047
294.592,1.037
294.622,1.033
294.652,1.048
294.682,1.042
294.712,1.041
294.742,1.033
294.772,1.022
294.802,1.009
294.832,1.013
294.862,1.015
294.892,1.023
294.922,1.025
294.952,1.020
294.982,1.029
295.012,1.032
295.042,1.044
295.072,1.045
295.102,1.045
295.132,1.051
295.162,1.039
295.192,1.035
295.222,1.033
295.252,1.031
295.282,1.039
295.312,1.032
295.342,1.021
295.372,1.023
295.402,1.033
295.432,1.038
295.462,1.020
295.492,1.039
295.522,1.037
295.552,1.039
295.582,1.039
295.612,1.041
295.642,1.041
295.672,1.031
295.702,1.031
295.732,1.026
295.762,1.022
295.792,1.013
295.822,1.021
295.852,1.020
295.882,1.010
295.912,1.023
295.942,1.026
295.972,1.022
296.002,1.038
296.032,1.057
296.062,1.026
296.092,1.041
296.122,1.019
296.152,1.021
296.182,1.017
296.212,1.021
296.242,1.011
296.272,1.005
296.302,1.025
296.332,1.013
296.362,1.009
296.392,1.027
296.422,1.037
296.452,1.030
296.482,1.040
296.512,1.008
296.542,1.024
296.572,0.994
296.602,0.979
296.632,0.996
296.662,1.023
296.692,1.041
296.722,1.046
296.752,1.056
296.782,1.045
296.812,1.058
296.842,1.007
296.872,0.978
296.902,0.982
296.932,0.972
296.962,0.970
296.992,0.994
297.022,1.017
297.052,1.020
297.082,1.019
297.112,1.023
297.142,1.022
297.172,1.018
297.202,1.009
297.232,1.027
297.262,1.037
297.292,1.043
297.322,1.047
297.352,1.038
297.382,1.044
297.412,1.048
297.442,1.037
297.472,1.037
297.502,1.030
297.532,1.033
297.562,1.036
297.592,1.031
297.622,1.023
297.652,1.033
297.682,1.026
297.712,1.023
297.742,1.017
297.772,1.036
297.802,1.021
297.832,1.033
297.862,1.029
297.892,1.020
297.922,1.023
297.952,1.032
297.982,1.032
298.012,1.034
298.042,1.035
298.072,1.034
298.102,1.040
298.132,1.028
298.162,1.025
298.192,1.028
298.222,1.026
298.252,1.037
298.282,1.026
298.312,1.028
298.342,1.024
298.372,1.023
298.402,1.025
298.432,1.026
298.462,1.030
298.492,1.026
298.522,1.022
298.552,1.012
298.582,1.020
298.612,1.026
298.642,1.023
298.672,1.025
298.702,1.030
298.732,1.032
298.762,1.029
298.792,1.029
298.822,1.030
298.852,1.038
298.882,1.038
298.912,1.034
298.942,1.043
298.972,1.036
299.002,1.021
299.032,1.025
299.062,1.022
299.092,1.027
299.122,1.036
299.152,1.031
299.182,1.037
299.212,1.037
299.242,1.033
299.272,1.036
299.302,1.032
299.332,1.031
299.362,1.022
299.392,1.017
299.422,1.024
299.452,1.025
299.482,1.032
299.512,1.031
299.542,1.032
299.572,1.027
299.602,1.031
299.632,1.023
299.662,1.028
299.692,1.017
299.722,1.013
299.752,1.011
299.782,1.002
299.812,1.021
299.842,1.031
299.872,1.042
