df_hash,22ZHK4.M833G2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3VJX
person_label,V59
date_time_start,2025-10-31_15-29-03.527000_+03
date_time_start_unix,1761910143.527
date_time_end,2025-10-31_15-37-19.121000_+03
length_difference_noticed,no

time,acc_mag
395.383,1.083
395.413,1.046
395.443,1.138
395.473,1.188
395.503,1.179
395.533,1.186
395.563,1.183
395.593,1.177
395.623,1.198
395.653,1.166
395.683,1.116
395.713,1.070
395.743,1.075
395.773,1.106
395.803,1.072
395.833,1.042
395.863,1.009
395.893,1.030
395.923,1.066
395.953,1.069
395.983,1.052
396.013,1.040
396.043,1.031
396.073,0.990
396.103,0.999
396.133,1.012
396.163,1.023
396.193,1.074
396.223,1.075
396.253,1.132
396.283,1.099
396.313,1.042
396.343,1.031
396.373,1.020
396.403,1.053
396.433,1.069
396.463,1.073
396.493,1.021
396.523,1.035
396.553,1.023
396.583,1.012
396.613,1.034
396.643,1.013
396.673,1.061
396.703,1.099
396.733,1.108
396.763,1.098
396.793,1.101
396.823,1.087
396.853,1.115
396.883,1.104
396.913,1.120
396.943,1.126
396.973,1.092
397.003,1.090
397.033,1.072
397.063,1.072
397.093,1.071
397.123,1.024
397.153,1.037
397.183,1.085
397.213,1.028
397.243,1.024
397.273,1.102
397.303,1.117
397.333,1.085
397.363,1.087
397.393,1.086
397.423,1.097
397.453,1.104
397.483,1.096
397.513,1.117
397.543,1.134
397.573,1.100
397.603,1.072
397.633,1.098
397.663,1.098
397.693,1.085
397.723,1.105
397.753,1.090
397.783,1.081
397.813,1.097
397.843,1.067
397.873,1.050
397.903,1.115
397.933,1.123
397.963,1.065
397.993,1.079
398.023,1.084
398.053,1.068
398.083,1.088
398.113,1.089
398.143,1.080
398.173,1.084
398.203,1.085
398.233,1.090
398.263,1.092
398.293,1.088
398.323,1.076
398.353,1.072
398.383,1.086
398.413,1.096
398.443,1.095
398.473,1.093
398.503,1.103
398.533,1.092
398.563,1.082
398.593,1.077
398.623,1.070
398.653,1.069
398.683,1.099
398.713,1.104
398.743,1.075
398.773,1.077
398.803,1.091
398.833,1.077
398.863,1.075
398.893,1.092
398.923,1.092
398.953,1.089
398.983,1.078
399.013,1.075
399.043,1.089
399.073,1.086
399.103,1.065
399.133,1.100
399.163,1.086
399.193,1.082
399.223,1.090
399.253,1.083
399.283,1.078
399.313,1.083
399.343,1.095
399.373,1.076
399.403,1.091
399.433,1.099
399.463,1.076
399.493,1.081
399.523,1.099
399.553,1.080
399.583,1.071
399.613,1.090
399.643,1.099
399.673,1.088
399.703,1.084
399.733,1.075
399.763,1.082
399.793,1.071
399.823,1.101
399.853,1.084
399.883,1.083
399.913,1.096
399.943,1.088
399.973,1.068
400.003,1.104
400.033,1.090
400.063,1.058
400.093,1.075
400.123,1.087
400.153,1.080
400.183,1.096
400.213,1.098
400.243,1.077
400.273,1.043
400.303,1.091
400.333,1.091
400.363,1.072
400.393,1.101
400.423,1.126
400.453,1.098
400.483,1.120
400.513,1.150
400.543,1.160
400.573,1.182
400.603,1.155
400.633,1.150
400.663,1.134
400.693,1.115
400.723,1.077
400.753,1.028
400.783,1.021
400.813,1.027
400.843,1.012
400.873,1.024
400.903,1.046
400.933,1.041
400.963,1.048
400.993,1.047
401.023,1.037
401.053,1.030
401.083,1.064
401.113,1.071
401.143,1.060
401.173,1.062
401.203,1.070
401.233,1.053
401.263,1.066
401.293,1.092
401.323,1.068
401.353,1.054
401.383,1.085
401.413,1.077
401.443,1.064
401.473,1.071
401.503,1.095
401.533,1.079
401.563,1.048
401.593,1.092
401.623,1.098
401.653,1.078
401.683,1.093
401.713,1.104
401.743,1.093
401.773,1.065
401.803,1.098
401.833,1.109
401.863,1.101
401.893,1.112
401.923,1.118
401.953,1.122
401.983,1.117
402.013,1.110
402.043,1.104
402.073,1.099
402.103,1.096
402.133,1.080
402.163,1.092
402.193,1.103
402.223,1.103
402.253,1.087
402.283,1.086
402.313,1.103
402.343,1.091
402.373,1.074
402.403,1.068
402.433,1.082
402.463,1.079
402.493,1.069
402.523,1.072
402.553,1.084
402.583,1.062
402.613,1.059
402.643,1.062
402.673,1.061
402.703,1.072
402.733,1.046
402.763,1.027
402.793,1.068
402.823,1.061
402.853,1.021
402.883,1.021
402.913,1.004
402.943,1.032
402.973,1.023
403.003,1.016
403.033,1.051
403.063,1.053
403.093,1.024
403.123,1.092
403.153,1.104
403.183,1.059
403.213,1.057
403.243,1.055
403.273,1.079
403.303,1.104
403.333,1.125
403.363,1.119
403.393,1.104
403.423,1.094
403.453,1.064
403.483,1.051
403.513,1.038
403.543,1.058
403.573,1.078
403.603,1.067
403.633,1.051
403.663,1.089
403.693,1.084
403.723,1.105
403.753,1.117
403.783,1.222
403.813,1.237
403.843,1.136
403.873,1.137
403.903,1.127
403.933,1.076
403.963,1.006
403.993,0.991
404.023,0.993
404.053,1.058
404.083,1.087
404.113,1.029
404.143,1.001
404.173,1.031
404.203,1.043
404.233,1.012
404.263,1.047
404.293,1.077
404.323,0.999
404.353,0.975
404.383,0.934
404.413,0.919
404.443,1.004
404.473,1.105
404.503,1.069
404.533,1.017
404.563,1.047
404.593,1.055
404.623,1.080
404.653,1.107
404.683,1.167
404.713,1.164
404.743,1.101
404.773,1.092
404.803,1.104
404.833,1.071
404.863,1.076
404.893,1.102
404.923,1.067
404.953,1.076
404.983,1.111
405.013,1.096
405.043,1.061
405.073,1.084
405.103,1.107
405.133,1.079
405.163,1.056
405.193,1.054
405.223,1.089
405.253,1.085
405.283,1.066
405.313,1.064
405.343,1.051
405.373,1.072
405.403,1.076
405.433,1.091
405.463,1.082
405.493,1.060
405.523,1.080
405.553,1.066
405.583,1.080
405.613,1.090
405.643,1.076
405.673,1.069
405.703,1.077
405.733,1.091
405.763,1.087
405.793,1.090
405.823,1.089
405.853,1.088
405.883,1.080
405.913,1.051
405.943,1.067
405.973,1.075
406.003,1.070
406.033,1.074
406.063,1.098
406.093,1.084
406.123,1.056
406.153,1.069
406.183,1.084
406.213,1.070
406.243,1.065
406.273,1.069
406.303,1.083
406.333,1.086
406.363,1.062
406.393,1.060
406.423,1.072
406.453,1.078
406.483,1.091
406.513,1.065
406.543,1.071
406.573,1.091
406.603,1.106
406.633,1.073
406.663,1.086
406.693,1.107
406.723,1.100
406.753,1.090
406.783,1.079
406.813,1.056
406.843,1.065
406.873,1.075
406.903,1.084
406.933,1.079
406.963,1.060
406.993,1.049
407.023,1.050
407.053,1.071
407.083,1.086
407.113,1.073
407.143,1.046
407.173,1.068
407.203,1.102
407.233,1.092
407.263,1.065
407.293,1.078
407.323,1.098
407.353,1.077
407.383,1.070
407.413,1.087
407.443,1.077
407.473,1.074
407.503,1.072
407.533,1.081
407.563,1.088
407.593,1.086
407.623,1.080
407.653,1.083
407.683,1.063
407.713,1.064
407.743,1.086
407.773,1.086
407.803,1.066
407.833,1.065
407.863,1.075
407.893,1.083
407.923,1.093
407.953,1.085
407.983,1.064
408.013,1.077
408.043,1.100
408.073,1.091
408.103,1.075
408.133,1.082
408.163,1.084
408.193,1.070
408.223,1.082
408.253,1.088
408.283,1.061
408.313,1.050
408.343,1.062
408.373,1.069
408.403,1.081
408.433,1.081
408.463,1.067
408.493,1.088
408.523,1.091
408.553,1.083
408.583,1.086
408.613,1.097
408.643,1.129
408.673,1.142
408.703,1.158
408.733,1.196
408.763,1.208
408.793,1.200
408.823,1.224
408.853,1.224
408.883,1.217
408.913,1.195
408.943,1.190
408.973,1.201
409.003,1.193
409.033,1.209
409.063,1.165
409.093,1.138
409.123,1.096
409.153,1.064
409.183,1.051
409.213,0.997
409.243,0.886
409.273,0.837
409.303,0.842
409.333,0.784
409.363,0.693
409.393,0.671
409.423,0.662
409.453,0.593
409.483,0.617
409.513,0.714
409.543,0.775
409.573,0.919
409.603,1.210
409.633,1.181
409.663,1.178
409.693,1.388
409.723,1.327
409.753,1.207
409.783,1.354
409.813,1.270
409.843,1.177
409.873,1.275
409.903,1.247
409.933,1.174
409.963,1.207
409.993,1.135
410.023,1.093
410.053,1.177
410.083,1.153
410.113,1.069
410.143,1.130
410.173,1.075
410.203,1.050
410.233,0.980
410.263,0.941
410.293,1.024
410.323,1.101
410.353,1.027
410.383,1.053
410.413,1.062
410.443,1.001
410.473,0.997
410.503,0.971
410.533,1.022
410.563,1.001
410.593,1.010
410.623,1.028
410.653,1.032
410.683,1.048
410.713,1.022
410.743,1.002
410.773,1.008
410.803,1.020
410.833,1.011
410.863,1.003
410.893,1.036
410.923,1.053
410.953,1.040
410.983,1.034
411.013,1.089
411.043,1.069
411.073,1.034
411.103,1.021
411.133,1.056
411.163,1.039
411.193,1.035
411.223,1.071
411.253,1.055
411.283,1.021
411.313,1.017
411.343,1.028
411.373,1.044
411.403,1.065
411.433,1.062
411.463,1.034
411.493,1.041
411.523,1.051
411.553,1.050
411.583,1.044
411.613,1.048
411.643,1.067
411.673,1.071
411.703,1.014
411.733,1.020
411.763,1.029
411.793,1.047
411.823,1.055
411.853,1.050
411.883,1.040
411.913,1.027
411.943,1.025
411.973,1.060
412.003,1.096
412.033,1.087
412.063,1.046
412.093,1.027
412.123,1.040
412.153,1.033
412.183,1.004
412.213,0.977
412.243,1.010
412.273,1.023
412.303,1.033
412.333,1.062
412.363,1.081
412.393,1.088
412.423,1.086
412.453,1.120
412.483,1.135
412.513,1.090
412.543,1.043
412.573,1.050
412.603,1.035
412.633,1.062
412.663,1.071
412.693,1.032
412.723,1.029
412.753,1.071
412.783,1.095
412.813,1.046
412.843,1.025
412.873,1.063
412.903,1.079
412.933,1.031
412.963,0.975
412.993,1.022
413.023,1.054
413.053,1.028
413.083,1.027
413.113,1.019
413.143,1.027
413.173,1.054
413.203,1.035
413.233,1.027
413.263,1.021
413.293,1.056
413.323,1.061
413.353,1.037
413.383,1.035
413.413,1.036
413.443,1.062
413.473,1.055
413.503,1.059
413.533,1.086
413.563,1.048
413.593,1.050
413.623,1.051
413.653,1.036
413.683,1.077
413.713,1.044
413.743,1.062
413.773,1.067
413.803,1.062
413.833,1.057
413.863,1.088
413.893,1.102
413.923,1.147
413.953,1.109
413.983,1.099
414.013,1.074
414.043,1.025
414.073,0.986
414.103,0.958
414.133,0.955
414.163,1.051
414.193,1.055
414.223,1.061
414.253,1.064
414.283,1.026
414.313,1.041
414.343,1.070
414.373,1.075
414.403,1.000
414.433,1.038
414.463,1.042
414.493,1.053
414.523,1.058
414.553,1.071
414.583,1.055
414.613,1.055
414.643,1.072
414.673,1.038
414.703,1.052
414.733,1.062
414.763,1.065
414.793,1.055
414.823,1.042
414.853,1.049
414.883,1.055
414.913,1.047
414.943,1.081
414.973,1.051
415.003,1.036
415.033,1.057
415.063,1.026
415.093,0.974
415.123,1.033
415.153,1.038
415.183,1.062
415.213,1.030
415.243,0.948
415.273,1.054
415.303,1.027
415.333,1.021
415.363,1.068
415.393,1.081
415.423,1.025
415.453,0.989
415.483,1.066
415.513,1.071
415.543,1.046
415.573,1.056
415.603,0.953
415.633,1.009
415.663,1.045
415.693,1.039
415.723,1.009
415.753,0.999
415.783,1.012
415.813,1.026
415.843,1.033
415.873,1.006
415.903,1.023
415.933,1.011
415.963,1.030
415.993,1.032
416.023,1.018
416.053,1.031
416.083,1.018
416.113,1.055
416.143,1.088
416.173,1.012
416.203,0.997
416.233,0.977
416.263,0.989
416.293,1.022
416.323,1.035
416.353,1.011
416.383,1.058
416.413,1.049
416.443,1.027
416.473,1.053
416.503,1.069
416.533,1.040
416.563,1.064
416.593,1.134
416.623,1.083
416.653,0.999
416.683,1.112
416.713,1.124
416.743,1.033
416.773,1.042
416.803,0.961
416.833,0.952
416.863,1.021
416.893,0.995
416.923,0.995
416.953,1.032
416.983,1.048
417.013,1.057
417.043,1.104
417.073,1.139
417.103,1.080
417.133,1.005
417.163,1.047
417.193,1.109
417.223,1.076
417.253,1.055
417.283,1.062
417.313,1.052
417.343,1.041
417.373,1.048
417.403,1.031
417.433,1.033
417.463,1.024
417.493,1.026
417.523,1.023
417.553,1.036
417.583,1.046
417.613,1.028
417.643,1.044
417.673,1.047
417.703,1.057
417.733,1.089
417.763,1.133
417.793,1.094
417.823,1.053
417.853,1.067
417.883,1.093
417.913,1.146
417.943,1.004
417.973,1.031
418.003,0.993
418.033,1.029
418.063,1.026
418.093,1.004
418.123,1.037
418.153,1.085
418.183,1.054
418.213,1.054
418.243,1.148
418.273,1.140
418.303,1.087
418.333,1.059
418.363,1.089
418.393,1.110
418.423,1.063
418.453,1.025
418.483,1.014
418.513,1.026
418.543,1.003
418.573,1.030
418.603,1.088
418.633,1.024
418.663,1.071
418.693,1.068
418.723,1.033
418.753,1.069
418.783,1.070
418.813,1.061
418.843,1.066
418.873,1.096
418.903,1.055
418.933,1.043
418.963,1.048
418.993,1.038
419.023,1.053
419.053,1.062
419.083,1.066
419.113,1.073
419.143,1.071
419.173,1.062
419.203,1.070
419.233,1.072
419.263,1.064
419.293,1.053
419.323,1.050
419.353,1.039
419.383,1.045
419.413,1.054
419.443,1.062
419.473,1.067
419.503,1.092
419.533,1.080
419.563,1.087
419.593,1.058
419.623,1.056
419.653,1.071
419.683,1.056
419.713,1.065
419.743,1.064
419.773,1.055
419.803,1.052
419.833,1.062
419.863,1.068
419.893,1.070
419.923,1.064
419.953,1.049
419.983,1.067
420.013,1.070
420.043,1.058
420.073,1.068
420.103,1.065
420.133,1.062
420.163,1.056
420.193,1.059
420.223,1.065
420.253,1.062
420.283,1.062
420.313,1.064
420.343,1.064
420.373,1.069
420.403,1.059
420.433,1.055
420.463,1.069
420.493,1.068
420.523,1.058
420.553,1.067
420.583,1.071
420.613,1.067
420.643,1.068
420.673,1.066
420.703,1.079
420.733,1.082
420.763,1.076
420.793,1.068
420.823,1.056
420.853,1.059
420.883,1.049
420.913,1.023
420.943,1.037
420.973,1.056
421.003,1.054
421.033,1.062
421.063,1.084
421.093,1.089
421.123,1.071
421.153,1.069
421.183,1.061
421.213,1.073
421.243,1.093
421.273,1.095
421.303,1.089
421.333,1.084
421.363,1.070
421.393,1.017
421.423,0.998
421.453,1.027
421.483,1.060
421.513,1.068
421.543,1.085
421.573,1.090
421.603,1.059
421.633,1.048
421.663,1.040
421.693,1.039
421.723,1.047
421.753,1.076
421.783,1.077
421.813,1.041
421.843,1.039
421.873,1.049
421.903,1.062
421.933,1.077
421.963,1.078
421.993,1.080
422.023,1.060
422.053,1.049
422.083,1.049
422.113,1.029
422.143,1.039
422.173,1.046
422.203,1.048
422.233,1.063
422.263,1.070
422.293,1.061
422.323,1.053
422.353,1.067
422.383,1.078
422.413,1.077
422.443,1.062
422.473,1.067
422.503,1.081
422.533,1.074
422.563,1.063
422.593,1.057
422.623,1.044
422.653,1.027
422.683,1.049
422.713,1.063
422.743,1.066
422.773,1.070
422.803,1.069
422.833,1.073
422.863,1.062
422.893,1.048
422.923,1.049
422.953,1.058
422.983,1.063
423.013,1.069
423.043,1.074
423.073,1.059
423.103,1.055
423.133,1.062
423.163,1.059
423.193,1.072
423.223,1.065
423.253,1.064
423.283,1.062
423.313,1.062
423.343,1.059
423.373,1.057
423.403,1.059
423.433,1.057
423.463,1.068
423.493,1.069
423.523,1.065
423.553,1.065
423.583,1.061
423.613,1.058
423.643,1.068
423.673,1.062
423.703,1.058
423.733,1.075
423.763,1.074
423.793,1.063
423.823,1.034
423.853,1.052
423.883,1.076
423.913,1.062
423.943,1.059
423.973,1.059
424.003,1.061
424.033,1.054
424.063,1.053
424.093,1.065
424.123,1.076
424.153,1.053
424.183,1.059
424.213,1.063
424.243,1.062
424.273,1.050
424.303,1.055
424.333,1.066
424.363,1.065
424.393,1.063
424.423,1.058
424.453,1.068
424.483,1.064
424.513,1.053
424.543,1.057
424.573,1.061
424.603,1.063
424.633,1.057
424.663,1.062
424.693,1.064
424.723,1.054
424.753,1.053
424.783,1.059
424.813,1.079
424.843,1.087
424.873,1.084
424.903,1.055
424.933,1.028
424.963,1.028
424.993,1.050
425.023,1.069
425.053,1.074
425.083,1.074
425.113,1.073
425.143,1.063
425.173,1.054
425.203,1.058
425.233,1.058
425.263,1.062
425.293,1.059
425.323,1.057
425.353,1.060
425.383,1.063
425.413,1.056
425.443,1.072
425.473,1.068
425.503,1.059
425.533,1.058
425.563,1.062
425.593,1.064
425.623,1.065
425.653,1.062
425.683,1.062
425.713,1.063
425.743,1.052
425.773,1.055
425.803,1.065
425.833,1.060
425.863,1.062
425.893,1.069
425.923,1.067
425.953,1.063
425.983,1.062
426.013,1.054
426.043,1.055
426.073,1.062
426.103,1.063
426.133,1.060
426.163,1.061
426.193,1.062
426.223,1.063
426.253,1.061
426.283,1.058
426.313,1.062
426.343,1.057
426.373,1.069
426.403,1.067
426.433,1.075
426.463,1.066
426.493,1.059
426.523,1.060
426.553,1.060
426.583,1.073
426.613,1.071
426.643,1.068
426.673,1.061
426.703,1.063
426.733,1.058
426.763,1.061
426.793,1.062
426.823,1.058
426.853,1.066
426.883,1.065
426.913,1.060
426.943,1.064
426.973,1.062
427.003,1.062
427.033,1.059
427.063,1.060
427.093,1.069
427.123,1.062
427.153,1.061
427.183,1.064
427.213,1.062
427.243,1.062
427.273,1.063
427.303,1.062
427.333,1.056
427.363,1.078
427.393,1.069
427.423,1.059
427.453,1.063
427.483,1.062
427.513,1.064
427.543,1.068
427.573,1.062
427.603,1.063
427.633,1.062
427.663,1.063
427.693,1.062
427.723,1.063
427.753,1.068
427.783,1.065
427.813,1.056
427.843,1.059
427.873,1.075
427.903,1.066
427.933,1.066
427.963,1.060
427.993,1.056
428.023,1.058
428.053,1.064
428.083,1.072
428.113,1.073
428.143,1.062
428.173,1.057
428.203,1.055
428.233,1.062
428.263,1.066
428.293,1.067
428.323,1.058
428.353,1.071
428.383,1.064
428.413,1.062
428.443,1.064
428.473,1.066
428.503,1.067
428.533,1.053
428.563,1.060
428.593,1.069
428.623,1.066
428.653,1.068
428.683,1.064
428.713,1.064
428.743,1.060
428.773,1.062
428.803,1.062
428.833,1.065
428.863,1.069
428.893,1.064
428.923,1.068
428.953,1.063
428.983,1.062
429.013,1.059
429.043,1.059
429.073,1.064
429.103,1.065
429.133,1.063
429.163,1.066
429.193,1.062
429.223,1.062
429.253,1.067
429.283,1.067
429.313,1.052
429.343,1.062
429.373,1.066
429.403,1.062
429.433,1.069
429.463,1.064
429.493,1.058
429.523,1.057
429.553,1.062
429.583,1.066
429.613,1.068
429.643,1.062
429.673,1.063
429.703,1.064
429.733,1.057
429.763,1.066
429.793,1.071
429.823,1.064
429.853,1.062
429.883,1.066
429.913,1.060
429.943,1.064
429.973,1.067
430.003,1.062
430.033,1.054
430.063,1.059
430.093,1.073
430.123,1.070
430.153,1.063
430.183,1.061
430.213,1.055
430.243,1.056
430.273,1.071
430.303,1.078
430.333,1.077
430.363,1.055
430.393,1.068
430.423,1.064
430.453,1.059
430.483,1.057
430.513,1.061
430.543,1.065
430.573,1.058
430.603,1.056
430.633,1.072
430.663,1.071
430.693,1.061
430.723,1.069
430.753,1.064
430.783,1.062
430.813,1.062
430.843,1.061
430.873,1.063
430.903,1.076
430.933,1.060
430.963,1.061
430.993,1.066
431.023,1.063
431.053,1.066
431.083,1.063
431.113,1.069
431.143,1.068
431.173,1.056
431.203,1.057
431.233,1.059
431.263,1.063
431.293,1.068
431.323,1.071
431.353,1.062
431.383,1.054
431.413,1.067
431.443,1.062
431.473,1.066
431.503,1.064
431.533,1.056
431.563,1.066
431.593,1.087
431.623,1.085
431.653,1.067
431.683,1.053
431.713,1.065
431.743,1.088
431.773,1.106
431.803,1.093
431.833,1.066
431.863,1.055
431.893,1.022
431.923,1.018
431.953,1.035
431.983,1.053
432.013,1.062
432.043,1.071
432.073,1.066
432.103,1.060
432.133,1.062
432.163,1.057
432.193,1.064
432.223,1.085
432.253,1.081
432.283,1.031
432.313,1.054
432.343,1.053
432.373,1.027
432.403,1.042
432.433,1.054
432.463,1.070
432.493,1.070
432.523,1.055
432.553,1.060
432.583,1.063
432.613,1.067
432.643,1.068
432.673,1.072
432.703,1.097
432.733,1.062
432.763,1.047
432.793,1.047
432.823,1.044
432.853,1.041
432.883,1.052
432.913,1.062
432.943,1.070
432.973,1.062
433.003,1.067
433.033,1.082
433.063,1.054
433.093,1.032
433.123,1.049
433.153,1.066
433.183,1.071
433.213,1.067
433.243,1.056
433.273,1.060
433.303,1.075
433.333,1.067
433.363,1.047
433.393,1.042
433.423,1.047
433.453,1.080
433.483,1.063
433.513,1.057
433.543,1.053
433.573,1.055
433.603,1.049
433.633,1.062
433.663,1.064
433.693,1.060
433.723,1.075
433.753,1.062
433.783,1.061
433.813,1.049
433.843,1.049
433.873,1.050
433.903,1.054
433.933,1.045
433.963,1.047
433.993,1.053
434.023,1.069
434.053,1.049
434.083,1.039
434.113,1.068
434.143,1.066
434.173,1.029
434.203,1.036
434.233,1.062
434.263,1.073
434.293,1.073
434.323,1.066
434.353,1.075
434.383,1.075
434.413,1.094
434.443,1.091
434.473,1.071
434.503,1.056
434.533,1.057
434.563,1.059
434.593,1.052
434.623,1.051
434.653,1.039
434.683,1.066
434.713,1.070
434.743,1.043
434.773,1.059
434.803,1.067
434.833,1.084
434.863,1.071
434.893,1.067
434.923,1.072
434.953,1.057
434.983,1.071
435.013,1.064
435.043,1.063
435.073,1.048
435.103,1.047
435.133,1.065
435.163,1.073
435.193,1.065
435.223,1.053
435.253,1.060
435.283,1.058
435.313,1.058
435.343,1.066
435.373,1.070
435.403,1.069
435.433,1.062
435.463,1.057
435.493,1.074
435.523,1.064
435.553,1.066
435.583,1.065
435.613,1.062
435.643,1.062
435.673,1.061
435.703,1.062
435.733,1.067
435.763,1.064
435.793,1.071
435.823,1.076
435.853,1.068
435.883,1.049
435.913,1.054
435.943,1.062
435.973,1.072
436.003,1.066
436.033,1.058
436.063,1.065
436.093,1.051
436.123,1.049
436.153,1.053
436.183,1.055
436.213,1.061
436.243,1.057
436.273,1.063
436.303,1.063
436.333,1.065
436.363,1.084
436.393,1.074
436.423,1.046
436.453,1.048
436.483,1.050
436.513,1.041
436.543,1.059
436.573,1.071
436.603,1.051
436.633,1.055
436.663,1.066
436.693,1.079
436.723,1.059
436.753,1.053
436.783,1.065
436.813,1.076
436.843,1.070
436.873,1.068
436.903,1.068
436.933,1.072
436.963,1.059
436.993,1.056
437.023,1.064
437.053,1.080
437.083,1.058
437.113,1.062
437.143,1.083
437.173,1.080
437.203,1.054
437.233,1.052
437.263,1.062
437.293,1.062
437.323,1.066
437.353,1.058
437.383,1.062
437.413,1.054
437.443,1.048
437.473,1.061
437.503,1.062
437.533,1.065
437.563,1.059
437.593,1.058
437.623,1.056
437.653,1.048
437.683,1.055
437.713,1.059
437.743,1.058
437.773,1.044
437.803,1.050
437.833,1.072
437.863,1.072
437.893,1.082
437.923,1.048
437.953,1.056
437.983,1.063
438.013,1.044
438.043,1.044
438.073,1.062
438.103,1.048
438.133,1.044
438.163,1.057
438.193,1.055
438.223,1.059
438.253,1.068
438.283,1.071
438.313,1.066
438.343,1.056
438.373,1.053
438.403,1.059
438.433,1.058
438.463,1.061
438.493,1.056
438.523,1.051
438.553,1.068
438.583,1.067
438.613,1.068
438.643,1.065
438.673,1.066
438.703,1.059
438.733,1.060
438.763,1.065
438.793,1.058
438.823,1.073
438.853,1.061
438.883,1.058
438.913,1.058
438.943,1.065
438.973,1.057
439.003,1.062
439.033,1.065
439.063,1.071
439.093,1.065
439.123,1.061
439.153,1.065
439.183,1.062
439.213,1.060
439.243,1.066
439.273,1.062
439.303,1.066
439.333,1.060
439.363,1.066
439.393,1.062
439.423,1.064
439.453,1.061
439.483,1.062
439.513,1.070
439.543,1.063
439.573,1.060
439.603,1.059
439.633,1.066
439.663,1.063
439.693,1.062
439.723,1.062
439.753,1.059
439.783,1.062
439.813,1.062
439.843,1.068
439.873,1.062
439.903,1.065
439.933,1.062
439.963,1.056
439.993,1.060
440.023,1.066
440.053,1.059
440.083,1.066
440.113,1.062
440.143,1.065
440.173,1.065
440.203,1.059
440.233,1.058
440.263,1.069
440.293,1.062
440.323,1.059
440.353,1.061
440.383,1.058
440.413,1.062
440.443,1.057
440.473,1.068
440.503,1.071
440.533,1.062
440.563,1.058
440.593,1.062
440.623,1.062
440.653,1.059
440.683,1.068
440.713,1.063
440.743,1.062
440.773,1.064
440.803,1.057
440.833,1.067
440.863,1.063
440.893,1.057
440.923,1.056
440.953,1.059
440.983,1.072
441.013,1.067
441.043,1.056
441.073,1.052
441.103,1.063
441.133,1.064
441.163,1.059
441.193,1.068
441.223,1.066
441.253,1.066
441.283,1.062
441.313,1.061
441.343,1.064
441.373,1.057
441.403,1.062
441.433,1.061
441.463,1.069
441.493,1.062
441.523,1.059
441.553,1.065
441.583,1.066
441.613,1.061
441.643,1.062
441.673,1.064
441.703,1.060
441.733,1.051
441.763,1.033
441.793,1.086
441.823,1.070
441.853,1.066
441.883,1.066
441.913,1.061
441.943,1.079
441.973,1.053
442.003,1.024
442.033,1.065
442.063,1.084
442.093,1.089
442.123,1.062
442.153,1.061
442.183,1.061
442.213,1.062
442.243,1.051
442.273,1.054
442.303,1.072
442.333,1.095
442.363,1.077
442.393,1.059
442.423,1.060
442.453,1.062
442.483,1.047
442.513,1.065
442.543,1.064
442.573,1.060
442.603,1.052
442.633,1.061
442.663,1.071
442.693,1.081
442.723,1.077
442.753,1.057
442.783,1.048
442.813,1.058
442.843,1.062
442.873,1.073
442.903,1.056
442.933,1.068
442.963,1.060
442.993,1.055
443.023,1.059
443.053,1.058
443.083,1.065
443.113,1.067
443.143,1.063
443.173,1.076
443.203,1.066
443.233,1.062
443.263,1.062
443.293,1.069
443.323,1.051
443.353,1.049
443.383,1.056
443.413,1.077
443.443,1.072
443.473,1.062
443.503,1.062
443.533,1.062
443.563,1.063
443.593,1.059
443.623,1.062
443.653,1.064
443.683,1.065
443.713,1.070
443.743,1.062
443.773,1.062
443.803,1.061
443.833,1.062
443.863,1.067
443.893,1.071
443.923,1.060
443.953,1.067
443.983,1.058
444.013,1.061
444.043,1.065
444.073,1.061
444.103,1.059
444.133,1.050
444.163,1.061
444.193,1.074
444.223,1.070
444.253,1.062
444.283,1.067
444.313,1.058
444.343,1.056
444.373,1.060
444.403,1.062
444.433,1.056
444.463,1.070
444.493,1.064
444.523,1.062
444.553,1.068
444.583,1.065
444.613,1.061
444.643,1.058
444.673,1.063
444.703,1.063
444.733,1.063
444.763,1.063
444.793,1.065
444.823,1.062
444.853,1.062
444.883,1.066
444.913,1.062
444.943,1.056
444.973,1.070
445.003,1.062
445.033,1.064
445.063,1.068
445.093,1.055
445.123,1.061
445.153,1.064
445.183,1.066
445.213,1.064
445.243,1.062
445.273,1.062
445.303,1.064
445.333,1.066
445.363,1.063
445.393,1.057
445.423,1.062
445.453,1.055
445.483,1.067
445.513,1.071
445.543,1.068
445.573,1.064
445.603,1.060
445.633,1.058
445.663,1.058
445.693,1.068
445.723,1.069
445.753,1.065
445.783,1.059
445.813,1.062
445.843,1.066
445.873,1.067
445.903,1.068
445.933,1.062
445.963,1.059
445.993,1.070
446.023,1.062
446.053,1.062
446.083,1.070
446.113,1.062
446.143,1.058
446.173,1.055
446.203,1.069
446.233,1.070
446.263,1.066
446.293,1.062
446.323,1.063
446.353,1.061
446.383,1.059
446.413,1.064
446.443,1.066
446.473,1.059
446.503,1.070
446.533,1.061
446.563,1.063
446.593,1.068
446.623,1.059
446.653,1.056
446.683,1.059
446.713,1.065
446.743,1.064
446.773,1.062
446.803,1.058
446.833,1.062
446.863,1.061
446.893,1.063
446.923,1.068
446.953,1.063
446.983,1.060
447.013,1.069
447.043,1.054
447.073,1.041
447.103,1.071
447.133,1.067
447.163,1.071
447.193,1.071
447.223,1.068
447.253,1.066
