df_hash,22ZHK4.3RS3P8
340.459,358
340.484,371
340.509,379
340.534,384
340.559,386
340.584,386
340.609,384
340.634,381
340.659,379
340.684,379
340.709,381
340.734,381
340.759,378
340.784,379
340.809,394
340.834,427
340.859,466
340.884,489
340.909,479
340.934,434
340.959,370
340.984,303
341.009,245
341.034,193
341.059,142
341.084,90
341.109,43
341.134,6
341.159,-21
341.184,-45
341.209,-68
341.234,-86
341.259,-94
341.284,-88
341.309,-72
341.334,-59
341.359,-61
341.384,-77
341.409,-96
341.434,-111
341.459,-120
341.484,-130
341.509,-144
341.534,-153
341.559,-149
341.584,-124
341.609,-79
341.634,-23
341.659,39
341.684,104
341.709,167
341.734,223
341.759,265
341.784,294
341.809,308
341.834,303
341.859,272
341.884,219
341.909,160
341.934,118
341.959,108
341.984,123
342.009,140
342.034,136
342.059,101
342.084,49
342.109,-2
342.134,-38
342.159,-57
342.184,-68
342.209,-81
342.234,-101
342.259,-117
342.284,-115
342.309,-82
342.334,-17
342.359,70
342.384,163
342.409,244
342.434,302
342.459,338
342.484,365
342.509,398
342.534,443
342.559,495
342.584,540
342.609,570
342.634,589
342.659,604
342.684,613
342.709,606
342.734,574
342.759,517
342.784,449
342.809,381
342.834,317
342.859,249
342.884,166
342.909,54
342.934,-92
342.959,-260
342.984,-407
343.009,-484
343.034,-468
343.059,-389
343.084,-313
343.109,-275
343.134,-236
343.159,-113
343.184,144
343.209,487
343.234,788
343.259,934
343.284,900
343.309,751
343.334,579
343.359,442
343.384,347
343.409,281
343.434,235
343.459,204
343.484,182
343.509,161
343.534,139
343.559,124
343.584,115
343.609,96
343.634,51
343.659,-16
343.684,-80
343.709,-110
343.734,-102
343.759,-72
343.784,-43
343.809,-21
343.834,3
343.859,39
343.884,83
343.909,120
343.934,142
343.959,151
343.984,151
344.009,149
344.034,142
344.059,129
344.084,112
344.109,96
344.134,84
344.159,75
344.184,62
344.209,43
344.234,20
344.259,2
344.284,-10
344.309,-25
344.334,-53
344.359,-93
344.384,-124
344.409,-118
344.434,-60
344.459,32
344.484,131
344.509,211
344.534,276
344.559,346
344.584,431
344.609,517
344.634,573
344.659,581
344.684,547
344.709,497
344.734,459
344.759,440
344.784,433
344.809,427
344.834,414
344.859,395
344.884,372
344.909,344
344.934,311
344.959,274
344.984,238
345.009,210
345.034,190
345.059,178
345.084,172
345.109,172
345.134,177
345.159,178
345.184,169
345.209,148
345.234,124
345.259,104
345.284,88
345.309,61
345.334,16
345.359,-37
345.384,-74
345.409,-79
345.434,-68
345.459,-75
345.484,-121
345.509,-191
345.534,-245
345.559,-250
345.584,-213
345.609,-163
345.634,-126
345.659,-105
345.684,-91
345.709,-76
345.734,-64
345.759,-59
345.784,-60
345.809,-66
345.834,-75
345.859,-88
345.884,-94
345.909,-78
345.934,-32
345.959,30
345.984,87
346.009,132
346.034,178
346.059,242
346.084,317
346.109,370
346.134,369
346.159,314
346.184,230
346.209,147
346.234,75
346.259,12
346.284,-43
346.309,-86
346.334,-110
346.359,-121
346.384,-123
346.409,-113
346.434,-78
346.459,-12
346.484,79
346.509,190
346.534,326
346.559,510
346.584,758
346.609,1053
346.634,1347
346.659,1576
346.684,1688
346.709,1665
346.734,1525
346.759,1318
346.784,1099
346.809,904
346.834,731
346.859,554
346.884,358
346.909,158
346.934,-10
346.959,-139
346.984,-247
347.009,-359
347.034,-459
347.059,-489
347.084,-401
347.109,-210
347.134,11
347.159,187
347.184,292
347.209,348
347.234,385
347.259,402
347.284,381
347.309,311
347.334,197
347.359,49
347.384,-131
347.409,-332
347.434,-515
347.459,-627
347.484,-640
347.509,-572
347.534,-476
347.559,-397
347.584,-343
347.609,-299
347.634,-254
347.659,-211
347.684,-177
347.709,-147
347.734,-110
347.759,-63
347.784,-17
347.809,19
347.834,48
347.859,76
347.884,108
347.909,140
347.934,163
347.959,179
347.984,190
348.009,198
348.034,201
348.059,200
348.084,199
348.109,199
348.134,191
348.159,172
348.184,146
348.209,137
348.234,161
348.259,217
348.284,280
348.309,329
348.334,358
348.359,378
348.384,399
348.409,417
348.434,423
348.459,416
348.484,404
348.509,397
348.534,393
348.559,388
348.584,377
348.609,361
348.634,342
348.659,320
348.684,298
348.709,282
348.734,278
348.759,283
348.784,283
348.809,270
348.834,242
348.859,204
348.884,158
348.909,101
348.934,34
348.959,-28
348.984,-67
349.009,-69
349.034,-46
349.059,-22
349.084,-9
349.109,-4
349.134,6
349.159,26
349.184,45
349.209,51
349.234,46
349.259,45
349.284,61
349.309,94
349.334,126
349.359,140
349.384,131
349.409,108
349.434,89
349.459,85
349.484,97
349.509,118
349.534,140
349.559,163
349.584,193
349.609,232
349.634,272
349.659,290
349.684,270
349.709,218
349.734,161
349.759,131
349.784,142
349.809,181
349.834,223
349.859,252
349.884,271
349.909,288
349.934,306
349.959,319
349.984,321
350.009,313
350.034,299
350.059,285
350.084,274
350.109,265
350.134,258
350.159,252
350.184,245
350.209,235
350.234,222
350.259,210
350.284,200
350.309,189
350.334,173
350.359,153
350.384,131
350.409,113
350.434,93
350.459,65
350.484,28
350.509,-4
350.534,-14
350.559,6
350.584,47
350.609,87
350.634,114
350.659,129
350.684,140
350.709,154
350.734,167
350.759,174
350.784,171
350.809,162
350.834,152
350.859,147
350.884,146
350.909,149
350.934,151
350.959,145
350.984,129
351.009,106
351.034,82
351.059,56
351.084,26
351.109,-13
351.134,-59
351.159,-104
351.184,-146
351.209,-186
351.234,-226
351.259,-256
351.284,-258
351.309,-217
351.334,-136
351.359,-32
351.384,71
351.409,165
351.434,251
351.459,328
351.484,394
351.509,447
351.534,491
351.559,538
351.584,595
351.609,657
351.634,708
351.659,733
351.684,727
351.709,692
351.734,636
351.759,569
351.784,500
351.809,430
351.834,354
351.859,266
351.884,164
351.909,61
351.934,-29
351.959,-101
351.984,-161
352.009,-219
352.034,-274
352.059,-308
352.084,-299
352.109,-241
352.134,-152
352.159,-58
352.184,23
352.209,90
352.234,150
352.259,205
352.284,249
352.309,275
352.334,284
352.359,283
352.384,282
352.409,280
352.434,274
352.459,262
352.484,243
352.509,220
352.534,196
352.559,171
352.584,145
352.609,117
352.634,86
352.659,50
352.684,14
352.709,-15
352.734,-31
352.759,-36
352.784,-42
352.809,-58
352.834,-76
352.859,-79
352.884,-51
352.909,4
352.934,69
352.959,122
352.984,158
353.009,186
353.034,214
353.059,244
353.084,267
353.109,279
353.134,281
353.159,279
353.184,279
353.209,278
353.234,272
353.259,261
353.284,243
353.309,223
353.334,202
353.359,183
353.384,165
353.409,145
353.434,119
353.459,90
353.484,61
353.509,37
353.534,12
353.559,-16
353.584,-50
353.609,-77
353.634,-79
353.659,-49
353.684,1
353.709,50
353.734,86
353.759,107
353.784,127
353.809,151
353.834,176
353.859,194
353.884,204
353.909,213
353.934,227
353.959,250
353.984,273
354.009,292
354.034,303
354.059,311
354.084,321
354.109,333
354.134,344
354.159,354
354.184,365
354.209,380
354.234,397
354.259,410
354.284,414
354.309,414
354.334,422
354.359,446
354.384,485
354.409,522
354.434,537
354.459,517
354.484,464
354.509,386
354.534,296
354.559,203
354.584,116
354.609,41
354.634,-17
354.659,-60
354.684,-90
354.709,-114
354.734,-135
354.759,-157
354.784,-180
354.809,-201
354.834,-215
354.859,-220
354.884,-218
354.909,-211
354.934,-199
354.959,-182
354.984,-166
355.009,-156
355.034,-158
355.059,-160
355.084,-143
355.109,-92
355.134,-11
355.159,74
355.184,146
355.209,199
355.234,241
355.259,283
355.284,322
355.309,348
355.334,358
355.359,358
355.384,360
355.409,367
355.434,374
355.459,377
355.484,375
355.509,371
355.534,362
355.559,346
355.584,324
355.609,298
355.634,271
355.659,240
355.684,203
355.709,161
355.734,121
355.759,89
355.784,59
355.809,22
355.834,-20
355.859,-54
355.884,-61
355.909,-34
355.934,13
355.959,59
355.984,92
356.009,116
356.034,145
356.059,180
356.084,213
356.109,230
356.134,230
356.159,225
356.184,226
356.209,237
356.234,247
356.259,249
356.284,242
356.309,233
356.334,229
356.359,226
356.384,220
356.409,207
356.434,192
356.459,179
356.484,166
356.509,150
356.534,129
356.559,108
356.584,94
356.609,82
356.634,62
356.659,30
356.684,-3
356.709,-17
356.734,5
356.759,58
356.784,121
356.809,169
356.834,199
356.859,218
356.884,237
356.909,260
356.934,276
356.959,280
356.984,276
357.009,272
357.034,276
357.059,284
357.084,287
357.109,280
357.134,264
357.159,248
357.184,237
357.209,227
357.234,213
357.259,192
357.284,170
357.309,149
357.334,131
357.359,108
357.384,79
357.409,48
357.434,24
357.459,7
357.484,-11
357.509,-41
357.534,-76
357.559,-98
357.584,-92
357.609,-59
357.634,-17
357.659,16
357.684,42
357.709,70
357.734,107
357.759,147
357.784,173
357.809,178
357.834,175
357.859,184
357.884,215
357.909,259
357.934,300
357.959,326
357.984,336
358.009,340
358.034,342
358.059,341
358.084,333
358.109,318
358.134,303
358.159,292
358.184,282
358.209,263
358.234,230
358.259,187
358.284,144
358.309,106
358.334,69
358.359,27
358.384,-15
358.409,-41
358.434,-36
358.459,0
358.484,51
358.509,97
358.534,130
358.559,154
358.584,178
358.609,202
358.634,218
358.659,220
358.684,212
358.709,200
358.734,191
358.759,186
358.784,179
358.809,170
358.834,161
358.859,157
358.884,159
358.909,163
358.934,162
358.959,154
358.984,143
359.009,130
359.034,119
359.059,107
359.084,92
359.109,74
359.134,58
359.159,43
359.184,25
359.209,-2
359.234,-33
359.259,-52
359.284,-39
359.309,6
359.334,68
359.359,120
359.384,152
359.409,171
359.434,194
359.459,224
359.484,251
359.509,265
359.534,266
359.559,267
359.584,276
359.609,291
359.634,303
359.659,309
359.684,314
359.709,323
359.734,333
359.759,337
359.784,333
359.809,322
359.834,307
359.859,289
359.884,265
359.909,238
359.934,214
359.959,193
359.984,165
360.009,115
360.034,41
360.059,-36
360.084,-89
360.109,-102
360.134,-84
360.159,-54
360.184,-27
360.209,-2
360.234,28
360.259,65
360.284,100
360.309,127
360.334,149
360.359,175
360.384,207
360.409,237
360.434,253
360.459,254
360.484,246
360.509,242
360.534,241
360.559,239
360.584,230
360.609,219
360.634,210
360.659,201
360.684,187
360.709,160
360.734,127
360.759,96
360.784,68
360.809,36
360.834,-6
360.859,-54
360.884,-87
360.909,-89
360.934,-63
360.959,-26
360.984,3
361.009,30
361.034,70
361.059,133
361.084,207
361.109,265
361.134,288
361.159,284
361.184,276
361.209,284
361.234,306
361.259,326
361.284,330
361.309,317
361.334,297
361.359,277
361.384,256
361.409,228
361.434,195
361.459,160
361.484,129
361.509,97
361.534,61
361.559,22
361.584,-13
361.609,-42
361.634,-71
361.659,-107
361.684,-150
361.709,-188
361.734,-204
361.759,-187
361.784,-146
361.809,-95
361.834,-47
361.859,-8
361.884,24
361.909,57
361.934,94
361.959,136
361.984,177
362.009,211
362.034,237
362.059,266
362.084,310
362.109,369
362.134,430
362.159,481
362.184,523
362.209,564
362.234,605
362.259,630
362.284,622
362.309,588
362.334,565
362.359,588
362.384,648
362.409,702
362.434,704
362.459,647
362.484,561
362.509,475
362.534,389
362.559,289
362.584,179
362.609,89
362.634,48
362.659,49
362.684,53
362.709,21
362.734,-43
362.759,-115
362.784,-165
362.809,-194
362.834,-218
362.859,-246
362.884,-269
362.909,-274
362.934,-259
362.959,-233
362.984,-206
363.009,-185
363.034,-168
363.059,-155
363.084,-146
363.109,-138
363.134,-127
363.159,-112
363.184,-95
363.209,-77
363.234,-56
363.259,-28
363.284,1
363.309,23
363.334,36
363.359,51
363.384,86
363.409,147
363.434,222
363.459,289
363.484,338
363.509,376
363.534,411
363.559,444
363.584,464
363.609,464
363.634,446
363.659,418
363.684,390
363.709,361
363.734,330
363.759,299
363.784,270
363.809,247
363.834,230
363.859,219
363.884,212
363.909,207
363.934,202
363.959,194
363.984,186
364.009,180
364.034,173
364.059,159
364.084,133
364.109,106
364.134,94
364.159,108
364.184,142
364.209,175
364.234,197
364.259,208
364.284,220
364.309,235
364.334,239
364.359,217
364.384,171
364.409,125
364.434,109
364.459,134
364.484,186
364.509,233
364.534,250
364.559,235
364.584,197
364.609,155
364.634,116
364.659,83
364.684,54
364.709,29
364.734,7
364.759,-14
364.784,-40
364.809,-71
364.834,-102
364.859,-121
364.884,-116
364.909,-85
364.934,-36
364.959,13
364.984,54
365.009,87
365.034,123
365.059,171
365.084,227
365.109,271
365.134,286
365.159,270
365.184,240
365.209,219
365.234,219
365.259,234
365.284,251
365.309,263
365.334,275
365.359,288
365.384,302
365.409,309
365.434,307
365.459,301
365.484,301
365.509,308
365.534,315
365.559,314
365.584,303
365.609,288
365.634,279
365.659,284
365.684,308
365.709,349
365.734,389
365.759,407
365.784,392
365.809,350
365.834,300
365.859,249
365.884,189
365.909,114
365.934,42
365.959,21
365.984,75
366.009,168
366.034,205
366.059,105
366.084,-133
366.109,-421
366.134,-636
366.159,-710
366.184,-662
366.209,-562
366.234,-477
366.259,-428
366.284,-398
366.309,-368
366.334,-332
366.359,-300
366.384,-276
366.409,-252
366.434,-211
366.459,-144
366.484,-62
366.509,11
366.534,65
366.559,119
366.584,202
366.609,327
366.634,464
366.659,571
366.684,635
366.709,683
366.734,761
366.759,881
366.784,1016
366.809,1131
366.834,1220
366.859,1303
366.884,1391
366.909,1462
366.934,1489
366.959,1469
366.984,1427
367.009,1376
367.034,1290
367.059,1116
367.084,835
367.109,486
367.134,143
367.159,-133
367.184,-326
367.209,-440
367.234,-487
367.259,-478
367.284,-438
367.309,-404
367.334,-401
367.359,-422
367.384,-444
367.409,-451
367.434,-452
367.459,-462
367.484,-478
367.509,-481
367.534,-458
367.559,-415
367.584,-371
367.609,-338
367.634,-310
367.659,-282
367.684,-254
367.709,-229
367.734,-209
367.759,-191
367.784,-180
367.809,-187
367.834,-214
367.859,-241
367.884,-239
367.909,-192
367.934,-112
367.959,-25
367.984,56
368.009,137
368.034,225
368.059,310
368.084,369
368.109,388
368.134,379
368.159,372
368.184,389
368.209,432
368.234,486
368.259,538
368.284,581
368.309,610
368.334,627
368.359,632
368.384,630
368.409,627
368.434,623
368.459,616
368.484,605
368.509,596
368.534,591
368.559,588
368.584,574
368.609,538
368.634,477
368.659,395
368.684,298
368.709,196
368.734,101
368.759,33
368.784,0
368.809,-7
368.834,-13
368.859,-37
368.884,-78
368.909,-119
368.934,-142
368.959,-149
368.984,-156
369.009,-177
369.034,-211
369.059,-250
369.084,-284
369.109,-311
369.134,-330
369.159,-333
369.184,-313
369.209,-267
369.234,-202
369.259,-135
369.284,-82
369.309,-52
369.334,-45
369.359,-51
369.384,-56
369.409,-48
369.434,-25
369.459,8
369.484,51
369.509,105
369.534,171
369.559,244
369.584,312
369.609,371
369.634,423
369.659,472
369.684,512
369.709,528
369.734,513
369.759,480
369.784,451
369.809,449
369.834,479
369.859,531
369.884,584
369.909,623
369.934,639
369.959,632
369.984,616
370.009,600
370.034,584
370.059,557
370.084,511
370.109,459
370.134,426
370.159,422
370.184,436
370.209,450
370.234,463
370.259,486
370.284,522
370.309,551
370.334,551
370.359,530
370.384,520
370.409,531
370.434,521
370.459,440
370.484,295
370.509,171
370.534,145
370.559,186
370.584,164
370.609,-43
370.634,-425
370.659,-839
370.684,-1140
370.709,-1285
370.734,-1336
370.759,-1359
370.784,-1360
370.809,-1309
370.834,-1203
370.859,-1078
370.884,-957
370.909,-819
370.934,-635
370.959,-423
370.984,-246
371.009,-144
371.034,-77
371.059,40
371.084,253
371.109,513
371.134,732
371.159,859
371.184,914
371.209,941
371.234,957
371.259,951
371.284,914
371.309,866
371.334,830
371.359,808
371.384,782
371.409,746
371.434,708
371.459,676
371.484,635
371.509,559
371.534,449
371.559,341
371.584,278
371.609,268
371.634,283
371.659,291
371.684,284
371.709,272
371.734,262
371.759,238
371.784,182
371.809,99
371.834,21
371.859,-10
371.884,22
371.909,107
371.934,213
371.959,302
371.984,343
372.009,332
372.034,287
372.059,245
372.084,236
372.109,263
372.134,296
372.159,294
372.184,231
372.209,115
372.234,-25
372.259,-152
372.284,-236
372.309,-259
372.334,-219
372.359,-127
372.384,-8
372.409,106
372.434,200
372.459,270
372.484,320
372.509,347
372.534,344
372.559,307
372.584,255
372.609,219
372.634,216
372.659,228
372.684,213
372.709,146
372.734,51
372.759,-17
372.784,-21
372.809,25
372.834,66
372.859,45
372.884,-58
372.909,-226
372.934,-414
372.959,-569
372.984,-639
373.009,-592
373.034,-453
373.059,-302
373.084,-231
373.109,-280
373.134,-408
373.159,-529
373.184,-575
373.209,-529
373.234,-402
373.259,-203
373.284,60
373.309,353
373.334,601
373.359,732
373.384,734
373.409,655
373.434,563
373.459,486
373.484,417
373.509,346
373.534,292
373.559,278
373.584,301
373.609,328
373.634,331
373.659,321
373.684,328
373.709,363
373.734,399
373.759,408
373.784,391
373.809,386
373.834,422
373.859,484
373.884,529
373.909,523
373.934,473
373.959,413
373.984,366
374.009,334
374.034,304
374.059,269
374.084,232
374.109,196
374.134,160
374.159,125
374.184,93
374.209,72
374.234,63
374.259,61
374.284,60
374.309,63
374.334,69
374.359,74
374.384,70
374.409,56
374.434,43
374.459,46
374.484,71
374.509,110
374.534,145
374.559,169
374.584,188
374.609,215
374.634,256
374.659,304
374.684,351
374.709,394
374.734,437
374.759,486
374.784,538
374.809,578
374.834,592
374.859,582
374.884,562
374.909,544
374.934,524
374.959,481
374.984,402
375.009,297
375.034,192
375.059,111
375.084,50
375.109,-9
375.134,-83
375.159,-161
375.184,-224
375.209,-257
375.234,-264
375.259,-259
375.284,-244
375.309,-216
375.334,-173
375.359,-128
375.384,-97
375.409,-86
375.434,-86
375.459,-83
375.484,-70
375.509,-54
375.534,-43
375.559,-39
375.584,-40
375.609,-44
375.634,-47
375.659,-43
375.684,-28
375.709,-3
375.734,23
375.759,44
375.784,57
375.809,66
375.834,78
375.859,95
375.884,119
375.909,155
375.934,202
375.959,251
375.984,288
376.009,305
376.034,311
376.059,326
376.084,354
376.109,381
376.134,381
376.159,350
376.184,307
376.209,282
376.234,280
376.259,283
376.284,270
376.309,234
376.334,191
376.359,153
376.384,121
376.409,91
376.434,58
376.459,26
376.484,-3
376.509,-38
376.534,-79
376.559,-119
376.584,-140
376.609,-133
376.634,-110
376.659,-88
376.684,-81
376.709,-79
376.734,-63
376.759,-18
376.784,52
376.809,134
376.834,209
376.859,268
376.884,313
376.909,355
376.934,404
376.959,464
376.984,520
377.009,553
377.034,555
377.059,534
377.084,510
377.109,496
377.134,484
377.159,459
377.184,409
377.209,343
377.234,277
377.259,225
377.284,191
377.309,175
377.334,174
377.359,188
377.384,210
377.409,232
377.434,248
377.459,256
377.484,255
377.509,244
377.534,222
377.559,191
377.584,158
377.609,128
377.634,103
377.659,80
377.684,58
377.709,38
377.734,22
377.759,9
377.784,0
377.809,-8
377.834,-12
377.859,-15
377.884,-26
377.909,-49
377.934,-77
377.959,-91
377.984,-75
378.009,-32
378.034,20
378.059,64
378.084,97
378.109,126
378.134,156
378.159,184
378.184,201
378.209,204
378.234,203
378.259,207
378.284,218
378.309,228
378.334,233
378.359,233
378.384,233
378.409,234
378.434,232
378.459,222
378.484,205
378.509,187
378.534,173
378.559,161
378.584,147
378.609,127
378.634,102
378.659,80
378.684,69
378.709,70
378.734,82
378.759,99
378.784,117
378.809,137
378.834,159
378.859,183
378.884,204
378.909,217
378.934,217
378.959,209
378.984,199
379.009,193
379.034,188
379.059,181
379.084,167
379.109,152
379.134,142
379.159,137
379.184,134
379.209,125
379.234,112
379.259,102
379.284,99
379.309,100
379.334,94
379.359,78
379.384,60
379.409,53
379.434,65
379.459,92
379.484,121
379.509,145
379.534,164
379.559,184
379.584,207
379.609,226
379.634,236
379.659,236
379.684,228
379.709,215
379.734,203
379.759,194
379.784,193
379.809,198
379.834,204
379.859,205
379.884,200
379.909,193
379.934,185
379.959,178
379.984,169
380.009,158
380.034,144
380.059,128
380.084,105
380.109,77
380.134,55
380.159,54
380.184,80
380.209,122
380.234,159
380.259,177
380.284,182
380.309,186
380.334,195
380.359,204
380.384,200
380.409,178
380.434,146
380.459,116
380.484,95
380.509,87
380.534,93
380.559,113
380.584,143
380.609,173
380.634,192
380.659,197
380.684,194
380.709,190
380.734,189
380.759,189
380.784,187
380.809,181
380.834,170
380.859,158
380.884,153
380.909,159
380.934,179
380.959,207
380.984,231
381.009,245
381.034,246
381.059,239
381.084,227
381.109,211
381.134,192
381.159,177
381.184,174
381.209,182
381.234,193
381.259,196
381.284,188
381.309,176
381.334,168
381.359,165
381.384,160
381.409,150
381.434,136
381.459,120
381.484,104
381.509,83
381.534,55
381.559,26
381.584,10
381.609,19
381.634,53
381.659,101
381.684,147
381.709,181
381.734,203
381.759,222
381.784,243
381.809,267
381.834,290
381.859,305
381.884,309
381.909,305
381.934,298
381.959,296
381.984,298
382.009,302
382.034,300
382.059,289
382.084,268
382.109,241
382.134,211
382.159,179
382.184,145
382.209,110
382.234,73
382.259,36
382.284,-6
382.309,-57
382.334,-110
382.359,-152
382.384,-165
382.409,-147
382.434,-112
382.459,-86
382.484,-83
382.509,-96
382.534,-104
382.559,-91
382.584,-60
382.609,-27
382.634,-3
382.659,15
382.684,47
382.709,100
382.734,165
382.759,221
382.784,253
382.809,258
382.834,244
382.859,219
382.884,185
382.909,142
382.934,96
382.959,53
382.984,14
383.009,-21
383.034,-56
383.059,-77
383.084,-71
383.109,-32
383.134,27
383.159,86
383.184,130
383.209,159
383.234,188
383.259,226
383.284,273
383.309,319
383.334,364
383.359,408
383.384,454
383.409,497
383.434,531
383.459,554
383.484,573
383.509,592
383.534,606
383.559,607
383.584,590
383.609,563
383.634,533
383.659,499
383.684,453
383.709,392
383.734,328
383.759,283
383.784,271
383.809,286
383.834,315
383.859,344
383.884,376
383.909,418
383.934,466
383.959,505
383.984,515
384.009,488
384.034,436
384.059,379
384.084,337
384.109,314
384.134,299
384.159,282
384.184,262
384.209,244
384.234,236
384.259,233
384.284,218
384.309,178
384.334,115
384.359,42
384.384,-28
384.409,-102
384.434,-191
384.459,-293
384.484,-392
384.509,-464
384.534,-510
384.559,-551
384.584,-614
384.609,-701
384.634,-793
384.659,-874
384.684,-943
384.709,-1017
384.734,-1096
384.759,-1158
384.784,-1159
384.809,-1068
384.834,-884
384.859,-640
384.884,-388
384.909,-178
384.934,-39
384.959,32
384.984,65
385.009,85
385.034,97
385.059,85
385.084,45
385.109,0
385.134,-17
385.159,-13
385.184,-38
385.209,-151
385.234,-352
385.259,-574
385.284,-725
385.309,-763
385.334,-707
385.359,-600
385.384,-455
385.409,-267
385.434,-43
385.459,186
385.484,408
385.509,672
385.534,1063
385.559,1625
385.584,2287
385.609,2892
385.634,3295
385.659,3452
385.684,3419
385.709,3285
385.734,3108
385.759,2908
385.784,2693
385.809,2481
385.834,2291
385.859,2125
385.884,1977
385.909,1845
385.934,1739
385.959,1656
385.984,1554
386.009,1360
386.034,1008
386.059,486
386.084,-134
386.109,-732
386.134,-1196
386.159,-1489
386.184,-1662
386.209,-1804
386.234,-1970
386.259,-2135
386.284,-2222
386.309,-2181
386.334,-2027
386.359,-1824
386.384,-1624
386.409,-1437
386.434,-1249
386.459,-1062
386.484,-900
386.509,-774
386.534,-669
386.559,-578
386.584,-533
386.609,-596
386.634,-791
386.659,-1052
386.684,-1256
386.709,-1312
386.734,-1222
386.759,-1055
386.784,-876
386.809,-700
386.834,-507
386.859,-285
386.884,-45
386.909,204
386.934,466
386.959,733
386.984,969
387.009,1129
387.034,1198
387.059,1200
387.084,1161
387.109,1069
387.134,899
387.159,661
387.184,437
387.209,325
387.234,363
387.259,500
387.284,644
387.309,740
387.334,788
387.359,809
387.384,807
387.409,773
387.434,716
387.459,669
387.484,656
387.509,665
387.534,659
387.559,616
387.584,552
387.609,497
387.634,461
387.659,429
387.684,388
387.709,343
387.734,308
387.759,286
387.784,263
387.809,226
387.834,179
387.859,134
387.884,96
387.909,64
387.934,41
387.959,40
387.984,67
388.009,107
388.034,133
388.059,133
388.084,123
388.109,127
388.134,149
388.159,164
388.184,151
388.209,111
388.234,71
388.259,49
388.284,39
388.309,18
388.334,-21
388.359,-69
388.384,-111
388.409,-148
388.434,-191
388.459,-247
388.484,-304
388.509,-343
388.534,-365
388.559,-382
388.584,-398
388.609,-387
388.634,-302
388.659,-115
388.684,148
388.709,420
388.734,625
388.759,728
388.784,748
388.809,724
388.834,683
388.859,626
388.884,533
388.909,394
388.934,208
388.959,-16
388.984,-273
389.009,-542
389.034,-778
389.059,-921
389.084,-929
389.109,-804
389.134,-591
389.159,-351
389.184,-130
389.209,41
389.234,135
389.259,138
389.284,68
389.309,0
389.334,28
389.359,199
389.384,469
389.409,733
389.434,903
389.459,971
389.484,997
389.509,1042
389.534,1116
389.559,1182
389.584,1204
389.609,1177
389.634,1116
389.659,1037
389.684,946
389.709,857
389.734,793
389.759,761
389.784,732
389.809,658
389.834,518
389.859,346
389.884,202
389.909,111
389.934,42
389.959,-58
389.984,-212
390.009,-379
390.034,-506
390.059,-580
390.084,-632
390.109,-697
390.134,-776
390.159,-841
390.184,-875
390.209,-900
390.234,-944
390.259,-994
390.284,-991
390.309,-872
390.334,-633
390.359,-334
390.384,-55
390.409,168
390.434,355
390.459,527
390.484,675
390.509,756
390.534,745
390.559,668
390.584,579
390.609,520
390.634,484
390.659,436
390.684,359
390.709,269
390.734,197
390.759,156
390.784,132
390.809,108
390.834,90
390.859,101
390.884,149
390.909,217
390.934,274
390.959,304
390.984,315
391.009,326
391.034,338
391.059,340
391.084,319
391.109,279
391.134,239
391.159,211
391.184,191
391.209,164
391.234,128
391.259,91
391.284,61
391.309,33
391.334,-2
391.359,-50
391.384,-95
391.409,-111
391.434,-87
391.459,-34
391.484,21
391.509,65
391.534,101
391.559,139
391.584,181
391.609,216
391.634,231
391.659,227
391.684,221
391.709,226
391.734,236
391.759,237
391.784,219
391.809,194
391.834,175
391.859,162
391.884,138
391.909,95
391.934,48
391.959,34
391.984,70
392.009,144
392.034,219
392.059,273
392.084,310
392.109,350
392.134,395
392.159,428
392.184,428
392.209,400
392.234,366
392.259,346
392.284,334
392.309,314
392.334,278
392.359,239
392.384,211
392.409,190
392.434,161
392.459,116
392.484,78
392.509,78
392.534,128
392.559,195
392.584,232
392.609,218
392.634,173
392.659,141
392.684,142
392.709,160
392.734,160
392.759,128
392.784,82
392.809,50
392.834,39
392.859,33
392.884,13
392.909,-19
392.934,-55
392.959,-93
392.984,-145
393.009,-219
393.034,-296
393.059,-340
393.084,-331
393.109,-283
393.134,-232
393.159,-197
393.184,-170
393.209,-133
393.234,-88
393.259,-53
393.284,-38
393.309,-39
393.334,-49
393.359,-75
393.384,-126
393.409,-179
393.434,-178
393.459,-81
393.484,83
393.509,220
393.534,255
393.559,216
393.584,219
393.609,376
393.634,684
393.659,1029
393.684,1274
393.709,1363
393.734,1339
393.759,1276
393.784,1213
393.809,1135
393.834,1023
393.859,885
393.884,749
393.909,636
393.934,539
393.959,443
393.984,341
394.009,242
394.034,145
394.059,37
394.084,-102
394.109,-266
394.134,-422
394.159,-528
394.184,-567
394.209,-559
394.234,-541
394.259,-536
394.284,-542
394.309,-547
394.334,-551
394.359,-562
394.384,-587
394.409,-616
394.434,-625
394.459,-601
394.484,-552
394.509,-495
394.534,-439
394.559,-380
394.584,-306
394.609,-218
394.634,-127
394.659,-41
394.684,45
394.709,145
394.734,265
394.759,394
394.784,516
394.809,623
394.834,718
394.859,810
394.884,891
394.909,944
394.934,956
394.959,927
394.984,874
395.009,816
395.034,761
395.059,706
395.084,644
395.109,575
395.134,502
395.159,428
395.184,352
395.209,272
395.234,195
395.259,137
395.284,110
395.309,110
395.334,121
395.359,125
395.384,119
395.409,110
395.434,110
395.459,117
395.484,119
395.509,108
395.534,86
395.559,62
395.584,40
395.609,17
395.634,-13
395.659,-51
395.684,-87
395.709,-117
395.734,-144
395.759,-178
