df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
649.935,1.064
649.965,1.069
649.995,1.071
650.025,1.075
650.055,1.077
650.085,1.061
650.115,1.065
650.145,1.071
650.175,1.062
650.205,1.066
650.235,1.071
650.265,1.083
650.295,1.067
650.325,1.066
650.355,1.070
650.385,1.068
650.415,1.061
650.445,1.071
650.475,1.074
650.505,1.063
650.535,1.068
650.565,1.066
650.595,1.064
650.625,1.071
650.655,1.070
650.685,1.067
650.715,1.067
650.745,1.064
650.775,1.068
650.805,1.066
650.835,1.065
650.865,1.076
650.895,1.077
650.925,1.072
650.955,1.071
650.985,1.064
651.015,1.068
651.045,1.062
651.075,1.068
651.105,1.057
651.135,1.069
651.165,1.078
651.195,1.070
651.225,1.065
651.255,1.073
651.285,1.084
651.315,1.049
651.345,1.067
651.375,1.081
651.405,1.049
651.435,1.067
651.465,1.073
651.495,1.070
651.525,1.062
651.555,1.057
651.585,1.070
651.615,1.058
651.645,1.072
651.675,1.078
651.705,1.084
651.735,1.060
651.765,1.061
651.795,1.069
651.825,1.067
651.855,1.058
651.885,1.062
651.915,1.057
651.945,1.058
651.975,1.078
652.005,1.087
652.035,1.073
652.065,1.079
652.095,1.071
652.125,1.051
652.155,1.049
652.185,1.052
652.215,1.054
652.245,1.049
652.275,1.062
652.305,1.074
652.335,1.064
652.365,1.077
652.395,1.069
652.425,1.095
652.455,1.083
652.485,1.073
652.515,1.090
652.545,1.056
652.575,1.035
652.605,1.026
652.635,1.032
652.665,1.034
652.695,1.039
652.725,1.046
652.755,1.057
652.785,1.069
652.815,1.084
652.845,1.088
652.875,1.078
652.905,1.068
652.935,1.056
652.965,1.055
652.995,1.064
653.025,1.064
653.055,1.069
653.085,1.065
653.115,1.069
653.145,1.071
653.175,1.065
653.205,1.063
653.235,1.069
653.265,1.071
653.295,1.078
653.325,1.076
653.355,1.071
653.385,1.073
653.415,1.077
653.445,1.068
653.475,1.066
653.505,1.067
653.535,1.076
653.565,1.079
653.595,1.068
653.625,1.063
653.655,1.068
653.685,1.067
653.715,1.064
653.745,1.062
653.775,1.071
653.805,1.074
653.835,1.062
653.865,1.061
653.895,1.074
653.925,1.064
653.955,1.068
653.985,1.062
654.015,1.065
654.045,1.073
654.075,1.077
654.105,1.076
654.135,1.073
654.165,1.067
654.195,1.059
654.225,1.054
654.255,1.058
654.285,1.073
654.315,1.070
654.345,1.068
654.375,1.071
654.405,1.074
654.435,1.070
654.465,1.059
654.495,1.058
654.525,1.066
654.555,1.064
654.585,1.061
654.615,1.057
654.645,1.087
654.675,1.075
654.705,1.062
654.735,1.058
654.765,1.061
654.795,1.058
654.825,1.079
654.855,1.041
654.885,1.065
654.915,1.072
654.945,1.069
654.975,1.056
655.005,1.058
655.035,1.065
655.065,1.064
655.095,1.054
655.125,1.066
655.155,1.055
655.185,1.062
655.215,1.061
655.245,1.067
655.275,1.061
655.305,1.063
655.335,1.062
655.365,1.064
655.395,1.062
655.425,1.063
655.455,1.068
655.485,1.068
655.515,1.063
655.545,1.058
655.575,1.060
655.605,1.063
655.635,1.062
655.665,1.061
655.695,1.065
655.725,1.064
655.755,1.062
655.785,1.062
655.815,1.052
655.845,1.058
655.875,1.055
655.905,1.063
655.935,1.059
655.965,1.063
655.995,1.063
656.025,1.067
656.055,1.072
656.085,1.068
656.115,1.062
656.145,1.070
656.175,1.070
656.205,1.060
656.235,1.060
656.265,1.062
656.295,1.062
656.325,1.060
656.355,1.058
656.385,1.058
656.415,1.061
656.445,1.065
656.475,1.070
656.505,1.068
656.535,1.075
656.565,1.066
656.595,1.063
656.625,1.067
656.655,1.064
656.685,1.060
656.715,1.062
656.745,1.064
656.775,1.063
656.805,1.061
656.835,1.062
656.865,1.064
656.895,1.058
656.925,1.052
656.955,1.062
656.985,1.064
657.015,1.066
657.045,1.067
657.075,1.059
657.105,1.055
657.135,1.060
657.165,1.062
657.195,1.066
657.225,1.053
657.255,1.052
657.285,1.062
657.315,1.060
657.345,1.060
657.375,1.068
657.405,1.067
657.435,1.061
657.465,1.062
657.495,1.081
657.525,1.095
657.555,1.092
657.585,1.085
657.615,1.076
657.645,1.082
657.675,1.096
657.705,1.097
657.735,1.078
657.765,1.081
657.795,1.080
657.825,1.084
657.855,1.084
657.885,1.078
657.915,1.066
657.945,1.063
657.975,1.048
658.005,1.051
658.035,1.041
658.065,1.027
658.095,1.024
658.125,1.033
658.155,1.033
658.185,1.040
658.215,1.055
658.245,1.068
658.275,1.061
658.305,1.065
658.335,1.066
658.365,1.049
658.395,1.050
658.425,1.045
658.455,1.045
658.485,1.048
658.515,1.046
658.545,1.053
658.575,1.070
658.605,1.070
658.635,1.077
658.665,1.071
658.695,1.081
658.725,1.071
658.755,1.063
658.785,1.070
658.815,1.067
658.845,1.062
658.875,1.064
658.905,1.063
658.935,1.068
658.965,1.071
658.995,1.072
659.025,1.069
659.055,1.071
659.085,1.071
659.115,1.071
659.145,1.062
659.175,1.064
659.205,1.064
659.235,1.062
659.265,1.067
659.295,1.063
659.325,1.069
659.355,1.072
659.385,1.070
659.415,1.068
659.445,1.071
659.475,1.066
659.505,1.064
659.535,1.065
659.565,1.064
659.595,1.071
659.625,1.071
659.655,1.069
659.685,1.076
659.715,1.078
659.745,1.074
659.775,1.068
659.805,1.071
659.835,1.068
659.865,1.067
659.895,1.064
659.925,1.069
659.955,1.073
659.985,1.073
660.015,1.062
660.045,1.064
660.075,1.070
660.105,1.079
660.135,1.067
660.165,1.068
660.195,1.072
660.225,1.069
660.255,1.069
660.285,1.064
660.315,1.070
660.345,1.069
660.375,1.068
660.405,1.069
660.435,1.065
660.465,1.067
660.495,1.068
660.525,1.069
660.555,1.071
660.585,1.068
660.615,1.064
660.645,1.060
660.675,1.063
660.705,1.066
660.735,1.067
660.765,1.063
660.795,1.066
660.825,1.074
660.855,1.069
660.885,1.071
660.915,1.070
660.945,1.066
660.975,1.062
661.005,1.067
661.035,1.067
661.065,1.071
661.095,1.062
661.125,1.068
661.155,1.069
661.185,1.071
661.215,1.074
661.245,1.068
661.275,1.068
661.305,1.060
661.335,1.067
661.365,1.076
661.395,1.071
661.425,1.062
661.455,1.078
661.485,1.074
661.515,1.072
661.545,1.069
661.575,1.065
661.605,1.062
661.635,1.068
661.665,1.062
661.695,1.063
661.725,1.069
661.755,1.070
661.785,1.071
661.815,1.062
661.845,1.064
661.875,1.072
661.905,1.063
661.935,1.070
661.965,1.065
661.995,1.064
662.025,1.078
662.055,1.065
662.085,1.059
662.115,1.072
662.145,1.077
662.175,1.075
662.205,1.070
662.235,1.059
662.265,1.062
662.295,1.069
662.325,1.067
662.355,1.070
662.385,1.070
662.415,1.075
662.445,1.073
662.475,1.073
662.505,1.059
662.535,1.056
662.565,1.054
662.595,1.061
662.625,1.075
662.655,1.063
662.685,1.062
662.715,1.059
662.745,1.072
662.775,1.081
662.805,1.085
662.835,1.086
662.865,1.097
662.895,1.104
662.925,1.106
662.955,1.106
662.985,1.104
663.015,1.086
663.045,1.093
663.075,1.101
663.105,1.098
663.135,1.090
663.165,1.094
663.195,1.072
663.225,1.061
663.255,1.056
663.285,1.046
663.315,1.053
663.345,1.061
663.375,1.062
663.405,1.052
663.435,1.051
663.465,1.057
663.495,1.084
663.525,1.070
663.555,1.087
663.585,1.074
663.615,1.057
663.645,1.054
663.675,1.034
663.705,1.035
663.735,1.039
663.765,1.035
663.795,1.062
663.825,1.025
663.855,0.975
663.885,0.975
663.915,0.987
663.945,1.007
663.975,1.008
664.005,0.993
664.035,0.995
664.065,0.984
664.095,1.015
664.125,1.024
664.155,1.047
664.185,1.040
664.215,1.060
664.245,1.116
664.275,1.066
664.305,1.077
664.335,1.074
664.365,1.053
664.395,1.021
664.425,1.040
664.455,1.078
664.485,1.060
664.515,1.026
664.545,1.052
664.575,1.052
664.605,1.062
664.635,1.021
664.665,1.071
664.695,1.082
664.725,1.070
664.755,1.049
664.785,1.070
664.815,1.054
664.845,1.053
664.875,1.057
664.905,1.043
664.935,1.026
664.965,1.041
664.995,1.033
665.025,1.048
665.055,1.071
665.085,1.058
665.115,1.057
665.145,1.053
665.175,1.071
665.205,1.036
665.235,1.061
665.265,1.039
665.295,1.042
665.325,1.048
665.355,1.071
665.385,1.056
665.415,1.058
665.445,1.056
665.475,1.082
665.505,1.088
665.535,1.085
665.565,1.061
665.595,1.075
665.625,1.056
665.655,1.065
665.685,1.062
665.715,1.049
665.745,1.051
665.775,1.050
665.805,1.040
665.835,1.060
665.865,1.055
665.895,1.063
665.925,1.062
665.955,1.064
665.985,1.058
666.015,1.059
666.045,1.068
666.075,1.062
666.105,1.059
666.135,1.050
666.165,1.057
666.195,1.058
666.225,1.057
666.255,1.054
666.285,1.054
666.315,1.057
666.345,1.059
666.375,1.061
666.405,1.059
666.435,1.054
666.465,1.062
666.495,1.064
666.525,1.061
666.555,1.066
666.585,1.062
666.615,1.059
666.645,1.062
666.675,1.067
666.705,1.063
666.735,1.062
666.765,1.064
666.795,1.054
666.825,1.061
666.855,1.062
666.885,1.066
666.915,1.059
666.945,1.061
666.975,1.068
667.005,1.064
667.035,1.061
667.065,1.057
667.095,1.057
667.125,1.062
667.155,1.070
667.185,1.064
667.215,1.060
667.245,1.059
667.275,1.058
667.305,1.059
667.335,1.053
667.365,1.056
667.395,1.062
667.425,1.061
667.455,1.062
667.485,1.064
667.515,1.065
667.545,1.069
667.575,1.063
667.605,1.067
667.635,1.069
667.665,1.064
667.695,1.061
667.725,1.065
667.755,1.068
667.785,1.065
667.815,1.060
667.845,1.064
667.875,1.064
667.905,1.057
667.935,1.060
667.965,1.059
667.995,1.065
668.025,1.075
668.055,1.065
668.085,1.072
668.115,1.078
668.145,1.088
668.175,1.104
668.205,1.113
668.235,1.117
668.265,1.117
668.295,1.100
668.325,1.104
668.355,1.085
668.385,1.060
668.415,1.048
668.445,1.031
668.475,1.040
668.505,1.045
668.535,1.033
668.565,1.043
668.595,1.042
668.625,1.036
668.655,1.045
668.685,1.035
668.715,1.033
668.745,1.037
668.775,1.017
668.805,1.027
668.835,1.062
668.865,1.062
668.895,1.058
668.925,1.046
668.955,1.021
668.985,1.033
669.015,1.021
669.045,1.015
669.075,1.029
669.105,1.038
669.135,1.031
669.165,1.025
669.195,1.031
669.225,1.028
669.255,1.034
669.285,1.034
669.315,1.029
669.345,1.030
669.375,1.021
669.405,1.020
669.435,1.041
669.465,1.018
669.495,1.006
669.525,1.021
669.555,1.080
669.585,1.046
669.615,1.097
669.645,1.078
669.675,1.074
669.705,1.078
669.735,1.097
669.765,1.062
669.795,1.080
669.825,1.073
669.855,1.075
669.885,1.069
669.915,1.064
669.945,1.076
669.975,1.086
670.005,1.069
670.035,1.078
670.065,1.073
670.095,1.036
670.125,1.085
670.155,1.074
670.185,1.041
670.215,1.082
670.245,1.052
670.275,1.073
670.305,1.084
670.335,1.024
670.365,1.077
670.395,1.105
670.425,1.092
670.455,1.098
670.485,1.065
670.515,1.012
670.545,1.032
670.575,1.058
670.605,1.060
670.635,1.062
670.665,1.056
670.695,1.027
670.725,1.011
670.755,1.010
670.785,1.005
670.815,1.026
670.845,1.030
670.875,1.026
670.905,1.027
670.935,1.017
670.965,1.020
670.995,1.033
671.025,1.037
671.055,1.052
671.085,1.061
671.115,1.054
671.145,1.062
671.175,1.072
671.205,1.073
671.235,1.073
671.265,1.071
671.295,1.071
671.325,1.060
671.355,1.056
671.385,1.049
671.415,1.053
671.445,1.060
671.475,1.065
671.505,1.070
671.535,1.071
671.565,1.077
671.595,1.076
671.625,1.062
671.655,1.067
671.685,1.074
671.715,1.069
671.745,1.073
671.775,1.065
671.805,1.072
671.835,1.076
671.865,1.068
671.895,1.061
671.925,1.060
671.955,1.060
671.985,1.066
672.015,1.071
672.045,1.071
672.075,1.066
672.105,1.062
672.135,1.057
672.165,1.066
672.195,1.057
672.225,1.062
672.255,1.063
672.285,1.069
672.315,1.062
672.345,1.063
672.375,1.062
672.405,1.061
672.435,1.064
672.465,1.060
672.495,1.062
672.525,1.069
672.555,1.075
672.585,1.069
672.615,1.062
672.645,1.062
672.675,1.059
672.705,1.057
672.735,1.054
672.765,1.057
672.795,1.050
672.825,1.063
672.855,1.069
672.885,1.061
672.915,1.066
672.945,1.069
672.975,1.068
673.005,1.071
673.035,1.068
673.065,1.065
673.095,1.066
673.125,1.066
673.155,1.063
673.185,1.063
673.215,1.071
673.245,1.072
673.275,1.067
673.305,1.068
673.335,1.071
673.365,1.070
673.395,1.062
673.425,1.062
673.455,1.060
673.485,1.063
673.515,1.062
673.545,1.065
673.575,1.063
673.605,1.064
673.635,1.065
673.665,1.065
673.695,1.062
673.725,1.060
673.755,1.063
673.785,1.064
673.815,1.065
673.845,1.073
673.875,1.069
673.905,1.070
673.935,1.070
673.965,1.062
673.995,1.058
674.025,1.055
674.055,1.062
674.085,1.066
674.115,1.068
674.145,1.067
674.175,1.065
674.205,1.071
674.235,1.074
674.265,1.066
674.295,1.069
674.325,1.067
674.355,1.064
674.385,1.066
674.415,1.066
674.445,1.064
674.475,1.070
674.505,1.070
674.535,1.073
674.565,1.067
674.595,1.072
674.625,1.068
674.655,1.068
674.685,1.063
674.715,1.058
674.745,1.061
674.775,1.063
674.805,1.068
674.835,1.065
674.865,1.064
674.895,1.065
674.925,1.063
674.955,1.064
674.985,1.068
675.015,1.063
675.045,1.065
675.075,1.062
675.105,1.066
675.135,1.063
675.165,1.063
675.195,1.070
675.225,1.060
675.255,1.061
675.285,1.059
675.315,1.068
675.345,1.071
675.375,1.066
675.405,1.063
675.435,1.061
675.465,1.064
675.495,1.073
675.525,1.074
675.555,1.065
675.585,1.066
675.615,1.062
675.645,1.059
675.675,1.060
675.705,1.058
675.735,1.062
675.765,1.063
675.795,1.071
675.825,1.070
675.855,1.073
675.885,1.068
675.915,1.062
675.945,1.072
675.975,1.073
676.005,1.070
676.035,1.061
676.065,1.064
676.095,1.071
676.125,1.070
676.155,1.064
676.185,1.069
676.215,1.067
676.245,1.075
676.275,1.075
676.305,1.066
676.335,1.062
676.365,1.059
676.395,1.060
676.425,1.064
676.455,1.056
676.485,1.063
676.515,1.059
676.545,1.062
676.575,1.062
676.605,1.064
676.635,1.063
676.665,1.066
676.695,1.062
676.725,1.062
676.755,1.061
676.785,1.060
676.815,1.061
676.845,1.065
676.875,1.063
676.905,1.064
676.935,1.071
676.965,1.070
676.995,1.073
677.025,1.062
677.055,1.064
677.085,1.062
677.115,1.055
677.145,1.058
677.175,1.060
677.205,1.066
677.235,1.067
677.265,1.061
677.295,1.059
677.325,1.062
677.355,1.061
677.385,1.062
677.415,1.063
677.445,1.063
677.475,1.059
677.505,1.059
677.535,1.068
677.565,1.064
677.595,1.066
677.625,1.060
677.655,1.059
677.685,1.059
677.715,1.057
677.745,1.060
677.775,1.068
677.805,1.065
677.835,1.061
677.865,1.065
677.895,1.064
677.925,1.062
677.955,1.058
677.985,1.058
678.015,1.058
678.045,1.061
678.075,1.069
678.105,1.064
678.135,1.063
678.165,1.065
678.195,1.061
678.225,1.060
678.255,1.064
678.285,1.057
678.315,1.055
678.345,1.065
678.375,1.064
678.405,1.063
678.435,1.065
678.465,1.065
678.495,1.068
678.525,1.069
678.555,1.064
678.585,1.062
678.615,1.061
678.645,1.061
678.675,1.059
678.705,1.058
678.735,1.059
678.765,1.061
678.795,1.063
678.825,1.068
678.855,1.063
678.885,1.060
678.915,1.061
678.945,1.064
678.975,1.061
679.005,1.062
679.035,1.059
679.065,1.063
679.095,1.065
679.125,1.062
679.155,1.065
679.185,1.060
679.215,1.059
679.245,1.064
679.275,1.064
679.305,1.062
679.335,1.059
679.365,1.058
679.395,1.066
679.425,1.061
679.455,1.053
679.485,1.053
679.515,1.065
679.545,1.067
679.575,1.065
679.605,1.070
679.635,1.070
679.665,1.063
679.695,1.057
679.725,1.061
679.755,1.062
679.785,1.060
679.815,1.060
679.845,1.070
679.875,1.063
679.905,1.061
679.935,1.057
679.965,1.058
679.995,1.058
680.025,1.052
680.055,1.055
680.085,1.065
680.115,1.067
680.145,1.068
680.175,1.064
680.205,1.059
680.235,1.062
680.265,1.067
680.295,1.062
680.325,1.058
680.355,1.058
680.385,1.062
680.415,1.065
680.445,1.071
680.475,1.067
680.505,1.064
680.535,1.063
680.565,1.058
680.595,1.054
680.625,1.061
680.655,1.062
680.685,1.060
680.715,1.059
680.745,1.069
680.775,1.069
680.805,1.063
680.835,1.062
680.865,1.063
680.895,1.068
680.925,1.061
680.955,1.059
680.985,1.061
681.015,1.056
681.045,1.060
681.075,1.060
681.105,1.065
681.135,1.072
681.165,1.066
681.195,1.058
681.225,1.063
681.255,1.066
681.285,1.061
681.315,1.065
681.345,1.057
681.375,1.061
681.405,1.071
681.435,1.062
681.465,1.060
681.495,1.069
681.525,1.067
681.555,1.065
681.585,1.057
681.615,1.064
681.645,1.061
681.675,1.058
681.705,1.061
681.735,1.060
681.765,1.057
681.795,1.062
681.825,1.060
681.855,1.062
681.885,1.062
681.915,1.059
681.945,1.060
681.975,1.060
682.005,1.063
682.035,1.064
682.065,1.063
682.095,1.066
682.125,1.067
682.155,1.067
682.185,1.064
682.215,1.062
682.245,1.056
682.275,1.059
682.305,1.054
682.335,1.056
682.365,1.064
682.395,1.066
682.425,1.062
682.455,1.072
682.485,1.063
682.515,1.056
682.545,1.056
682.575,1.067
682.605,1.059
682.635,1.064
682.665,1.073
682.695,1.062
682.725,1.066
682.755,1.067
682.785,1.069
682.815,1.064
682.845,1.059
682.875,1.057
682.905,1.053
682.935,1.062
682.965,1.061
682.995,1.056
683.025,1.063
683.055,1.065
683.085,1.062
683.115,1.060
683.145,1.061
683.175,1.059
683.205,1.057
683.235,1.062
683.265,1.060
683.295,1.067
683.325,1.062
683.355,1.063
683.385,1.067
683.415,1.068
683.445,1.068
683.475,1.062
683.505,1.058
683.535,1.058
683.565,1.061
683.595,1.057
683.625,1.061
683.655,1.060
683.685,1.061
683.715,1.064
683.745,1.065
683.775,1.066
683.805,1.065
683.835,1.061
683.865,1.063
683.895,1.064
683.925,1.062
683.955,1.061
683.985,1.061
684.015,1.064
684.045,1.063
684.075,1.058
684.105,1.061
684.135,1.067
684.165,1.062
684.195,1.070
684.225,1.068
684.255,1.073
684.285,1.065
684.315,1.065
684.345,1.057
684.375,1.057
684.405,1.066
684.435,1.052
684.465,1.063
684.495,1.071
684.525,1.064
684.555,1.062
684.585,1.079
684.615,1.078
684.645,1.081
684.675,1.071
684.705,1.062
684.735,1.049
684.765,1.041
684.795,1.051
684.825,1.047
684.855,1.053
684.885,1.049
684.915,1.055
684.945,1.075
684.975,1.079
685.005,1.060
685.035,1.034
685.065,1.053
685.095,1.052
685.125,1.038
685.155,1.031
685.185,1.033
685.215,1.029
685.245,1.039
685.275,1.002
685.305,1.021
685.335,1.072
685.365,1.127
685.395,1.115
685.425,1.101
685.455,1.062
685.485,1.092
685.515,1.090
685.545,1.088
685.575,1.112
685.605,1.084
685.635,1.084
685.665,1.066
685.695,1.064
685.725,1.062
685.755,1.057
685.785,1.041
685.815,1.043
685.845,1.055
685.875,1.054
685.905,1.050
685.935,1.059
685.965,1.067
685.995,1.075
686.025,1.067
686.055,1.061
686.085,1.053
686.115,1.053
686.145,1.052
686.175,1.058
686.205,1.063
686.235,1.069
686.265,1.068
686.295,1.068
686.325,1.061
686.355,1.049
686.385,1.061
686.415,1.058
686.445,1.063
686.475,1.062
686.505,1.060
686.535,1.064
686.565,1.055
686.595,1.070
686.625,1.057
686.655,1.070
686.685,1.059
686.715,1.086
686.745,1.049
686.775,1.082
686.805,1.047
686.835,1.067
686.865,1.053
686.895,1.063
686.925,1.062
686.955,1.075
686.985,1.075
687.015,1.074
687.045,1.061
687.075,1.087
687.105,1.078
687.135,1.084
687.165,1.065
687.195,1.066
687.225,1.067
687.255,1.067
687.285,1.076
687.315,1.068
687.345,1.059
687.375,1.057
687.405,1.059
687.435,1.062
687.465,1.053
687.495,1.063
687.525,1.071
687.555,1.073
687.585,1.076
687.615,1.082
687.645,1.077
687.675,1.086
687.705,1.079
687.735,1.073
687.765,1.073
687.795,1.072
687.825,1.082
687.855,1.076
687.885,1.082
687.915,1.072
687.945,1.067
687.975,1.070
688.005,1.066
688.035,1.063
688.065,1.068
688.095,1.073
688.125,1.072
688.155,1.072
688.185,1.070
688.215,1.075
688.245,1.070
688.275,1.065
688.305,1.066
688.335,1.071
688.365,1.071
688.395,1.071
688.425,1.069
688.455,1.070
688.485,1.075
688.515,1.067
688.545,1.062
688.575,1.064
688.605,1.069
688.635,1.074
688.665,1.074
688.695,1.074
688.725,1.079
688.755,1.070
688.785,1.065
688.815,1.069
688.845,1.069
688.875,1.068
688.905,1.067
688.935,1.070
688.965,1.075
688.995,1.073
689.025,1.067
689.055,1.078
689.085,1.072
689.115,1.072
689.145,1.075
689.175,1.072
689.205,1.064
689.235,1.061
689.265,1.071
689.295,1.077
689.325,1.077
689.355,1.075
689.385,1.078
689.415,1.070
689.445,1.066
689.475,1.063
689.505,1.069
689.535,1.073
689.565,1.079
689.595,1.083
689.625,1.077
689.655,1.072
689.685,1.067
689.715,1.070
689.745,1.070
689.775,1.065
689.805,1.050
689.835,1.072
689.865,1.074
689.895,1.072
689.925,1.066
689.955,1.075
689.985,1.077
690.015,1.073
690.045,1.076
690.075,1.086
690.105,1.080
690.135,1.070
690.165,1.057
690.195,1.065
690.225,1.072
690.255,1.065
690.285,1.074
690.315,1.070
690.345,1.064
690.375,1.075
690.405,1.073
690.435,1.070
690.465,1.069
690.495,1.077
690.525,1.071
690.555,1.066
690.585,1.070
690.615,1.069
690.645,1.067
690.675,1.072
690.705,1.072
690.735,1.073
690.765,1.078
690.795,1.077
690.825,1.067
690.855,1.068
690.885,1.065
690.915,1.067
690.945,1.073
690.975,1.072
691.005,1.067
691.035,1.073
691.065,1.075
691.095,1.079
691.125,1.077
691.155,1.075
691.185,1.072
691.215,1.062
691.245,1.070
691.275,1.064
691.305,1.069
691.335,1.067
691.365,1.075
691.395,1.069
691.425,1.064
691.455,1.073
691.485,1.080
691.515,1.073
691.545,1.070
691.575,1.069
691.605,1.069
691.635,1.076
691.665,1.074
691.695,1.072
691.725,1.069
691.755,1.062
691.785,1.059
691.815,1.074
691.845,1.075
691.875,1.082
691.905,1.076
691.935,1.068
691.965,1.070
691.995,1.072
692.025,1.062
692.055,1.077
692.085,1.076
692.115,1.069
692.145,1.075
692.175,1.075
692.205,1.064
692.235,1.077
692.265,1.074
692.295,1.072
692.325,1.072
692.355,1.076
692.385,1.077
692.415,1.076
692.445,1.074
692.475,1.084
692.505,1.080
692.535,1.068
692.565,1.062
692.595,1.063
692.625,1.067
692.655,1.070
692.685,1.063
692.715,1.056
692.745,1.059
692.775,1.060
692.805,1.059
692.835,1.072
692.865,1.072
692.895,1.071
692.925,1.073
692.955,1.066
692.985,1.061
693.015,1.055
693.045,1.052
693.075,1.051
693.105,1.071
693.135,1.081
693.165,1.072
693.195,1.087
693.225,1.099
693.255,1.108
693.285,1.103
693.315,1.084
693.345,1.065
693.375,1.064
693.405,1.074
693.435,1.073
693.465,1.080
693.495,1.075
693.525,1.078
693.555,1.078
693.585,1.069
693.615,1.078
693.645,1.074
693.675,1.084
693.705,1.077
693.735,1.072
693.765,1.067
693.795,1.075
693.825,1.075
693.855,1.072
693.885,1.066
693.915,1.062
693.945,1.068
693.975,1.067
694.005,1.070
694.035,1.062
694.065,1.058
694.095,1.045
694.125,1.060
694.155,1.058
694.185,1.062
694.215,1.070
694.245,1.071
694.275,1.071
694.305,1.067
694.335,1.062
694.365,1.062
694.395,1.062
694.425,1.068
694.455,1.066
694.485,1.077
694.515,1.073
694.545,1.066
694.575,1.076
694.605,1.073
694.635,1.071
694.665,1.062
694.695,1.069
694.725,1.080
694.755,1.088
694.785,1.088
694.815,1.081
694.845,1.083
694.875,1.093
694.905,1.099
694.935,1.091
694.965,1.081
694.995,1.081
695.025,1.075
695.055,1.072
695.085,1.076
695.115,1.093
695.145,1.088
695.175,1.073
695.205,1.088
695.235,1.081
695.265,1.084
695.295,1.077
695.325,1.072
695.355,1.072
695.385,1.064
695.415,1.060
695.445,1.053
695.475,1.043
695.505,1.036
695.535,1.039
695.565,1.039
695.595,1.061
695.625,1.080
695.655,1.106
695.685,1.093
695.715,1.081
695.745,1.086
695.775,1.060
695.805,1.043
695.835,1.022
695.865,1.006
695.895,0.976
695.925,0.983
695.955,0.988
695.985,1.068
696.015,1.198
696.045,1.192
696.075,1.080
696.105,0.950
696.135,0.989
696.165,1.001
696.195,1.041
696.225,1.067
696.255,1.075
696.285,1.057
696.315,1.032
696.345,1.034
696.375,1.067
696.405,1.020
696.435,1.019
696.465,1.058
696.495,1.009
696.525,1.049
696.555,1.021
696.585,1.033
696.615,1.040
696.645,1.035
696.675,1.054
696.705,1.083
696.735,1.089
696.765,1.060
696.795,1.068
696.825,1.079
696.855,1.073
696.885,1.080
696.915,1.083
696.945,1.076
696.975,1.068
697.005,1.064
697.035,1.070
697.065,1.078
697.095,1.062
697.125,1.071
697.155,1.066
697.185,1.062
697.215,1.076
697.245,1.069
697.275,1.084
697.305,1.081
697.335,1.079
697.365,1.072
697.395,1.070
697.425,1.076
697.455,1.072
697.485,1.073
697.515,1.081
697.545,1.077
697.575,1.091
697.605,1.075
697.635,1.070
697.665,1.060
697.695,1.056
697.725,1.040
697.755,1.035
697.785,1.044
697.815,1.035
697.845,1.045
697.875,1.047
697.905,1.035
697.935,1.044
697.965,1.044
697.995,1.049
698.025,1.056
698.055,1.062
698.085,1.066
698.115,1.063
698.145,1.061
698.175,1.073
698.205,1.068
698.235,1.059
698.265,1.069
698.295,1.062
698.325,1.063
698.355,1.060
698.385,1.064
698.415,1.063
698.445,1.050
698.475,1.047
698.505,1.061
698.535,1.068
698.565,1.070
698.595,1.059
698.625,1.068
698.655,1.074
698.685,1.069
698.715,1.058
698.745,1.062
698.775,1.056
698.805,1.055
698.835,1.065
698.865,1.069
698.895,1.069
698.925,1.075
698.955,1.071
698.985,1.066
699.015,1.071
699.045,1.062
699.075,1.069
699.105,1.073
699.135,1.078
699.165,1.071
699.195,1.063
699.225,1.059
699.255,1.064
699.285,1.059
699.315,1.057
699.345,1.062
699.375,1.062
699.405,1.068
699.435,1.074
699.465,1.078
699.495,1.070
699.525,1.064
699.555,1.058
699.585,1.058
699.615,1.056
699.645,1.065
699.675,1.066
699.705,1.066
699.735,1.073
699.765,1.068
699.795,1.063
699.825,1.063
699.855,1.063
699.885,1.066
699.915,1.063
699.945,1.067
699.975,1.063
700.005,1.066
700.035,1.067
700.065,1.062
700.095,1.066
700.125,1.065
700.155,1.062
700.185,1.065
700.215,1.066
700.245,1.068
700.275,1.062
700.305,1.056
700.335,1.059
700.365,1.070
700.395,1.071
700.425,1.070
700.455,1.074
700.485,1.069
700.515,1.070
700.545,1.061
700.575,1.060
700.605,1.062
700.635,1.068
700.665,1.068
700.695,1.065
700.725,1.074
700.755,1.064
700.785,1.068
700.815,1.077
700.845,1.082
700.875,1.079
700.905,1.081
700.935,1.069
700.965,1.064
700.995,1.062
701.025,1.064
701.055,1.065
701.085,1.057
701.115,1.056
701.145,1.056
701.175,1.055
701.205,1.063
701.235,1.062
701.265,1.068
701.295,1.073
701.325,1.062
701.355,1.062
701.385,1.072
701.415,1.057
701.445,1.059
701.475,1.061
701.505,1.067
701.535,1.065
701.565,1.059
701.595,1.062
701.625,1.060
701.655,1.059
701.685,1.059
701.715,1.057
701.745,1.065
701.775,1.072
701.805,1.076
